Gene = SLC38A3
index = 1268
Annotated 5SS: [  103  9055  9237  9522 10213 10390 10575 12074 12227 12594 12750 13124
 13471 13702 14738]
Annotated 3SS: [ 8902  9154  9405 10138 10296 10492 11990 12167 12428 12669 13022 13345
 13556 14633 14825]
SMsplice 5SS: [  103  9055  9237  9522 10213 10390 10575 12074 12227 12525 12750 13242
 13471 13702 14738]
SMsplice 3SS: [ 8902  9155  9405 10138 10296 10492 11990 12167 12428 12669 13022 13345
 13556 14633 14825]
top_k =  1000
Partition function (log Z): 39.384731143962846

Sorted 5' Splice Sites (High to Low Probability):
Position 10390: 0.9983807596861657
Position 103: 0.9962109807019184
Position 13471: 0.9907544905341866
Position 9522: 0.9794581211694207
Position 13702: 0.97792343335998
Position 12074: 0.9385062122720955
Position 9237: 0.891622010443
Position 10575: 0.8781619399543344
Position 10213: 0.7934321472057476
Position 12750: 0.6629625543353784
Position 13242: 0.648202552598937
Position 9055: 0.5190058894258041
Position 12227: 0.5117578640035554
Position 14767: 0.36768485392504047
Position 12525: 0.3600592161671964
Position 14759: 0.3253640379947127
Position 14738: 0.28461028321898946
Position 13138: 0.254754649909738
Position 12604: 0.24843589941841737
Position 12537: 0.21610101088571804
Position 4936: 0.18054301505506976
Position 12594: 0.13228754052440056
Position 13124: 0.08834701281835194
Position 10607: 0.08732870987971396
Position 12721: 0.07993873463931928
Position 2019: 0.07623596989217117
Position 1206: 0.07150891163780704
Position 378: 0.06114742383970073
Position 3815: 0.061097830259174375
Position 3948: 0.05758724645756176
Position 12887: 0.05498855034128227
Position 12934: 0.054053422979382405
Position 5977: 0.044276619441794896
Position 5198: 0.0428988787804057
Position 6135: 0.039006020543979836
Position 9297: 0.03592989828055291
Position 5132: 0.033975009962854956
Position 15168: 0.032569989757645156
Position 15783: 0.029894876557268284
Position 14487: 0.029153868671208186
Position 14932: 0.028344354641135258
Position 15483: 0.025830684128500273
Position 12754: 0.02374796098222338
Position 12305: 0.023349408995127323
Position 10617: 0.02233228717230719
Position 4730: 0.022317493504905268
Position 11910: 0.019644520240674226
Position 3953: 0.018160455685225858
Position 7804: 0.01777466169580251
Position 10249: 0.01584705316599465
Position 14127: 0.015718012444590014
Position 4899: 0.013714576344234626
Position 4964: 0.012839845499483173
Position 390: 0.012669272291636028
Position 15330: 0.011986454348744508
Position 12928: 0.01142774954455373
Position 2722: 0.011177240550278819
Position 13732: 0.010699093518155884
Position 9941: 0.009937871425146324
Position 12776: 0.00993202228719578
Position 327: 0.009548371448690885
Position 5127: 0.009065137514966204
Position 7844: 0.008254564984533651
Position 4948: 0.00719432291436173
Position 5013: 0.00715652087956449
Position 8841: 0.0070264940176196005
Position 13479: 0.006769196094504205
Position 15684: 0.006665113429351139
Position 4577: 0.006196778131896766
Position 12088: 0.005967189734388106
Position 9289: 0.005843382032199812
Position 15080: 0.005670522116130868
Position 12756: 0.005654807110718647
Position 15256: 0.005652724256661618
Position 12019: 0.00486423084977368
Position 1001: 0.004705348258108578
Position 14329: 0.004378377788549078
Position 4172: 0.00423985958576243
Position 10612: 0.00405576479199983
Position 6227: 0.0039644381679823735
Position 10209: 0.0038855098570385366
Position 2232: 0.00387468547301646
Position 10253: 0.003771532079190124
Position 1335: 0.0035098472861486794
Position 145: 0.003408593453640884
Position 2443: 0.003119088244713824
Position 10034: 0.003055520819219017
Position 12939: 0.0029096394132588437
Position 13708: 0.0027757033335050517
Position 595: 0.0026855239563650934
Position 800: 0.002621982746338976
Position 13645: 0.0024714674757100956
Position 11283: 0.002133830651707921
Position 906: 0.0021297172401835945
Position 8668: 0.002107927253180957
Position 13074: 0.0019255119559159234
