Gene = GFM1
index = 586
Annotated 5SS: [  438  1504  2020  2670  4880  7969  9190 10354 14782 16698 18407 21197
 22109 37880 40391 46046 46915]
Annotated 3SS: [ 1350  1886  2464  4762  7817  9031 10268 14643 16595 18349 21058 22025
 37716 40245 45884 46860 47057]
SMsplice 5SS: [  293  1504  2020  2670  4880  7665  7969  9190 10354 11829 14782 16698
 17463 21197 22109 37880 40391 41489 42253 47201]
SMsplice 3SS: [ 1350  1886  2580  4762  7566  7817  9031 10268 11558 14643 16595 17364
 21058 22025 37716 40245 41373 42158 47057 48162]
top_k =  1000
Partition function (log Z): 14.518261907482884

Sorted 5' Splice Sites (High to Low Probability):
Position 37880: 0.9999973553860433
Position 16698: 0.9989254109021127
Position 22109: 0.9973395191934603
Position 21197: 0.9820512243634856
Position 9190: 0.9290629702484875
Position 1504: 0.9182981477929348
Position 2020: 0.9151874291833781
Position 40391: 0.8998118727409302
Position 4880: 0.765788726146731
Position 10354: 0.7521831844687811
Position 28012: 0.7363843979820808
Position 7665: 0.6911359749591616
Position 2670: 0.6830618636511063
Position 47201: 0.6504934491905687
Position 7922: 0.6422845422141912
Position 17463: 0.6113598343003284
Position 11829: 0.5985124803966685
Position 42253: 0.5857684199335009
Position 41489: 0.5501073501677782
Position 41319: 0.4947052499547855
Position 293: 0.49240030608027535
Position 47795: 0.4537930512487289
Position 47371: 0.44834459331320714
Position 438: 0.37803502594814853
Position 21800: 0.28992265145853696
Position 27962: 0.2636144456789736
Position 5784: 0.26195001361886094
Position 14786: 0.26032986675197367
Position 3928: 0.2236975620176808
Position 14799: 0.21823404461426224
Position 18407: 0.20406087852595672
Position 24858: 0.1912996099407836
Position 44065: 0.18647674893837093
Position 47152: 0.13382921600973866
Position 20: 0.12956286800445596
Position 25297: 0.11800322196657317
Position 5841: 0.10314245563144733
Position 14822: 0.0894168209726743
Position 46915: 0.0803601373066437
Position 14737: 0.0774446812189029
Position 19591: 0.07094208449555024
Position 22718: 0.06991329294029303
Position 3867: 0.06962125560194933
Position 21630: 0.06376182661347217
Position 25051: 0.059802512290631715
Position 24605: 0.05630464584505073
Position 19883: 0.05545400581805304
Position 20387: 0.05488033809764173
Position 20428: 0.05308765247307041
Position 10480: 0.044450066170081536
Position 1249: 0.039209700333367695
Position 8141: 0.037294766577493095
Position 21681: 0.03714745418806483
Position 19412: 0.03683121248448291
Position 38736: 0.03405359461535891
Position 19320: 0.03403443277830203
Position 21625: 0.03339150810154726
Position 44035: 0.03325080585835805
Position 25469: 0.028344899924628054
Position 5775: 0.026933348609226946
Position 8548: 0.026119386683646707
Position 23277: 0.025415594251951355
Position 46046: 0.02362392942716207
Position 16980: 0.02345274423662716
Position 13809: 0.02212080517687718
Position 629: 0.02167022786348376
Position 2336: 0.0216511870343305
Position 14524: 0.020889774917899277
Position 14845: 0.02069425055902648
Position 8457: 0.020578404256560108
Position 2216: 0.019684656106294406
Position 21471: 0.018536030269398613
Position 4645: 0.01784409504055222
Position 21484: 0.01466783006293359
Position 48040: 0.012238931625893748
Position 5879: 0.012153723580101016
Position 11796: 0.01180106397568351
Position 21770: 0.011280561365211567
Position 42362: 0.01124879855786076
Position 4828: 0.010561695148462127
Position 11636: 0.00975687004449365
Position 18531: 0.009424663286013811
Position 15392: 0.00915601964747177
Position 20784: 0.008895285187932738
Position 564: 0.008847651461345044
Position 4736: 0.00882043368011286
Position 44127: 0.008796041657300638
Position 1517: 0.008763598876124004
Position 18832: 0.008626398530326174
Position 20273: 0.008371553143111568
Position 8538: 0.008111648817066556
Position 19271: 0.008031888404951336
Position 8418: 0.0073298609520555495
Position 44059: 0.006646825084050534
Position 14826: 0.00662939702380338
Position 48052: 0.006330618643458416
Position 20889: 0.0061881073646338726
Position 4566: 0.005989487078877206
Position 166: 0.005877254072960516
Position 16883: 0.005662798375207045
Position 1605: 0.005409009218072666
Position 7166: 0.005341207543974791
Position 4186: 0.00532142895814334
Position 8125: 0.005315168023208092
Position 11695: 0.004884875179492488
Position 21464: 0.00458156939779204
Position 2736: 0.004179307095656976
Position 3436: 0.004089844673777566
Position 5149: 0.0037554244508087517
Position 3668: 0.0037104742992579783
Position 42194: 0.003632556001736102
Position 1318: 0.0031982107896019623
Position 586: 0.0031912137052781528
Position 21784: 0.0031511540398485166
Position 6307: 0.0031054114977608206
Position 15100: 0.003076275470149366
Position 45125: 0.002997081686190986
Position 17037: 0.0029716142486492943
