Gene = TAF12
index = 1372
Annotated 5SS: [   75 21153 25114 29820 37695]
Annotated 3SS: [20900 25035 29704 37605 39491]
SMsplice 5SS: [   75 19036 25114 29820 37695 39539 39833]
SMsplice 3SS: [18939 25035 29704 37605 39491 39653 39947]
top_k =  1000
Partition function (log Z): -1.193051116515944

Sorted 5' Splice Sites (High to Low Probability):
Position 37695: 0.9991496382088308
Position 29820: 0.9346911666661298
Position 25114: 0.8758862307593603
Position 75: 0.791436461764877
Position 39833: 0.6371465347481797
Position 39539: 0.6191392263405241
Position 19036: 0.49716342086773707
Position 21153: 0.42975747836264167
Position 2115: 0.3280827463018479
Position 31649: 0.28017591870051195
Position 21096: 0.21248563854786873
Position 29394: 0.1973100939461381
Position 36325: 0.14502587374798565
Position 19121: 0.1357868798880161
Position 25119: 0.11986777073164999
Position 38611: 0.09976793299368342
Position 412: 0.07563255600802406
Position 31762: 0.07201257413387996
Position 426: 0.0690936489278182
Position 29795: 0.053278405976854036
Position 37907: 0.04824726429164659
Position 27274: 0.04442007422060259
Position 21941: 0.0395511172370018
Position 31658: 0.03772194320786694
Position 648: 0.03357447028699496
Position 19125: 0.026314402440332823
Position 37884: 0.023783599538590047
Position 38105: 0.020804382230401947
Position 29455: 0.019523923565117347
Position 1709: 0.01883251857855361
Position 38244: 0.017823039988340287
Position 38066: 0.01773651424641589
Position 30443: 0.015490696331082545
Position 145: 0.01519818988653644
Position 36327: 0.015060702839421234
Position 37921: 0.012997581379904626
Position 26207: 0.011899834930693812
Position 30205: 0.011144056201245048
Position 26796: 0.010123544734804172
Position 26209: 0.008329681399169037
Position 39559: 0.007689065343276705
Position 31049: 0.006459790253154203
Position 30201: 0.006083479538936368
Position 185: 0.005552390699069024
Position 39754: 0.004900611939844552
Position 30511: 0.004458741093823558
Position 25158: 0.0042186355961042095
Position 165: 0.003729195275502018
Position 28912: 0.003570988664986647
Position 39373: 0.003402035072751884
Position 29845: 0.0033041509918670833
Position 30489: 0.002852083298837058
Position 141: 0.0024923962565711914
Position 38329: 0.0020528037192653423
Position 31026: 0.0018480987286257366
Position 38931: 0.0017488904967406615
Position 371: 0.0017100048492296788
Position 37827: 0.0015254982367209782
Position 38199: 0.0014078066816029557
Position 38108: 0.0011760612263590345
Position 38485: 0.0009612490079113318
Position 38535: 0.0009555723432747532
Position 40042: 0.0006255866072279593
Position 37929: 0.0005526359125418166
Position 713: 0.0005427900458901611
Position 38193: 0.0005043906986142191
Position 30499: 0.000496885425416981
Position 38167: 0.00048752617658838357
Position 1134: 0.00043958614418267443
Position 32553: 0.0003815495647277964
Position 32011: 0.00033731847012729676
Position 38834: 0.0002810392719275474
Position 39823: 0.00024546542004989395
Position 30185: 0.00020035471282917912
Position 38585: 0.00016049474148866697
Position 39720: 0.00014259533819100542
Position 37904: 0.0001169353978320591
Position 38046: 9.735983846876553e-05
Position 37889: 9.314245418340142e-05
Position 151: 8.12890588736107e-05
Position 39977: 7.423180730130643e-05
Position 95: 6.393556685236088e-05
Position 1100: 6.201751562383368e-05
Position 513: 5.866291719942179e-05
Position 1123: 5.2117659646014673e-05
Position 726: 4.946634726100167e-05
Position 39782: 4.106594098254869e-05
Position 1170: 3.374123384108124e-05
Position 632: 2.770789077622238e-05
Position 38401: 2.502038219648413e-05
Position 418: 2.354018945980786e-05
Position 1032: 1.6799923938524287e-05
Position 248: 1.496947792685983e-05
Position 652: 1.3108247222289453e-05
Position 320: 1.0840656221368462e-05
Position 122: 8.972051146200315e-06
Position 463: 8.318257544339463e-06
Position 790: 2.7637435226970047e-07
Position 950: 2.7446655665451056e-07
Position 323: 2.550067440655456e-07
Position 955: 4.461665206924674e-09
