Gene = MUC13
index = 897
Annotated 5SS: [   91  7217 11222 12552 14515 18432 21187 21638 22645 24334 26602]
Annotated 3SS: [ 6757 11098 12444 14458 18267 21066 21507 22606 24248 26399 28005]
SMsplice 5SS: [   91  7217 12552 21187 24334 26602]
SMsplice 3SS: [ 7147 12444 21066 24248 26399 28005]
top_k =  1000
Partition function (log Z): 0.37950215232801465

Sorted 5' Splice Sites (High to Low Probability):
Position 12552: 0.9928899630509338
Position 91: 0.9926022081417002
Position 24334: 0.9368801865333087
Position 21187: 0.8645872476823037
Position 7217: 0.7998436808933895
Position 17930: 0.614899513853711
Position 26602: 0.6072696032126109
Position 14515: 0.5828100958214802
Position 21638: 0.36637589189317743
Position 26521: 0.34196923373988597
Position 7019: 0.3138558432784542
Position 18432: 0.2719769018026044
Position 22645: 0.1938274311550265
Position 5216: 0.16732604131443035
Position 26846: 0.151926014870213
Position 14040: 0.13438390837161804
Position 13767: 0.13060147846360856
Position 1722: 0.11579358533745701
Position 1618: 0.1120371245051162
Position 18168: 0.10236429926383238
Position 11222: 0.08954890032463338
Position 25857: 0.08644555440301056
Position 7278: 0.06431425988852195
Position 17664: 0.056122740944938104
Position 27798: 0.05073293965367724
Position 27850: 0.04787180529587379
Position 28089: 0.04193506011360179
Position 22457: 0.041291696030373394
Position 1102: 0.03833597155002918
Position 1045: 0.02974442169220592
Position 7282: 0.024866128990752193
Position 14635: 0.024282949551105375
Position 7642: 0.021902297453228938
Position 23898: 0.018740624430569685
Position 7627: 0.01673514263335027
Position 11804: 0.016666432698367636
Position 4077: 0.016601274345663324
Position 5301: 0.01638413112443939
Position 5044: 0.016274717792115794
Position 22636: 0.015361099680274255
Position 21589: 0.014979106454710041
Position 9798: 0.011910065071228312
Position 22527: 0.011904128095254395
Position 16397: 0.009930140635039353
Position 23931: 0.009091906250228966
Position 24873: 0.008561074817978395
Position 14581: 0.008191369183832484
Position 24699: 0.007847283216545332
Position 21735: 0.007078895319930615
Position 22140: 0.006726641046845016
Position 11213: 0.006006309869277976
Position 16303: 0.005619478489271644
Position 21593: 0.004808060703477893
Position 1522: 0.0043074400671839295
Position 17326: 0.004108214324313213
Position 5800: 0.003976654087631929
Position 895: 0.003942680951457144
Position 2658: 0.003537884211895628
Position 12694: 0.003511669501054499
Position 2832: 0.0033601138044617993
Position 9804: 0.0031274372493253467
Position 16697: 0.0030599395373324687
Position 22194: 0.0030139240652677732
Position 4800: 0.00301183189068551
Position 14510: 0.0030040225284318307
Position 27912: 0.002839177412253151
Position 8976: 0.002813030248085379
Position 14962: 0.0026635440522435154
Position 14969: 0.0026403257926022865
Position 10238: 0.0025996463407003713
Position 14002: 0.0024502768797131716
Position 5364: 0.002386287053209407
Position 28099: 0.002330554819479396
Position 28161: 0.0021237198086240783
Position 17951: 0.0020488590415611452
Position 3867: 0.001842187037804323
Position 1260: 0.0016750624744550086
Position 361: 0.0016584158662004058
Position 4024: 0.0015664020535828484
Position 16751: 0.001497091232556053
Position 128: 0.0014794738279874276
Position 26606: 0.0013953188547113642
Position 435: 0.0013385478527128216
Position 24695: 0.0012902179630776345
Position 1692: 0.0012750566260967106
Position 16791: 0.0012108192015377395
Position 27744: 0.0011414666551234382
Position 1731: 0.0011096030381053047
Position 22607: 0.001105074565586957
Position 15671: 0.0010432391904994288
Position 1111: 0.0009561816817454571
Position 2784: 0.0009555167815119156
Position 17159: 0.0009355153598345984
Position 1072: 0.0008700254808194649
Position 4675: 0.000864395892336262
Position 3651: 0.0008464733301510768
Position 2969: 0.000801388578418422
Position 28955: 0.0006316525857538172
Position 5138: 0.0006079013008501725
Position 22539: 0.0005784674780489276
Position 14621: 0.0005552395634629014
Position 26952: 0.0005395285049741736
Position 28320: 0.0005032887628955994
Position 28221: 0.0004933625891726922
Position 12690: 0.000460102711322129
Position 26985: 0.00043412940060938237
Position 1504: 0.000413888449557858
Position 27285: 0.0003963094394888504
Position 13367: 0.00036457980201835274
Position 871: 0.00033972263039819375
Position 144: 0.00033955249054855953
Position 664: 0.00033924801210022116
Position 26770: 0.0003134674202138805
Position 28252: 0.00030101921331910487
Position 876: 0.0002942867349712499
Position 5461: 0.0002467669201222472
Position 519: 0.00015967429846348107
Position 26872: 0.00014480484176225712
Position 13921: 0.00013423556512336227
Position 393: 0.00012558902068317951
Position 12450: 0.00012103821653715392
Position 883: 9.643965359275047e-05
Position 285: 9.216001958158161e-05
Position 443: 9.195692825945815e-05
Position 1140: 8.944182855253242e-05
Position 568: 6.887297658130711e-05
Position 761: 6.63920736820167e-05
Position 562: 6.633732731893053e-05
Position 3222: 6.0736017267463314e-05
Position 1932: 5.733541811550746e-05
Position 794: 5.481546964850864e-05
Position 2816: 4.729479792030569e-05
Position 81: 4.299193989451825e-05
Position 12726: 3.533509800080353e-05
Position 998: 2.8035480686418927e-05
Position 14548: 2.465039873351327e-05
Position 867: 1.9649535781893252e-05
Position 593: 1.6979728395186978e-05
Position 1352: 1.4983440992053757e-05
Position 12556: 1.4203872015060486e-05
Position 622: 1.1619053917190188e-05
Position 192: 8.877767397365652e-06
Position 955: 7.262170026653425e-06
Position 513: 5.383756864349453e-06
Position 210: 5.113223576009796e-06
Position 1360: 4.5447520753983765e-06
Position 1272: 2.8567764978035764e-06
Position 805: 2.8551004464525554e-06
Position 1299: 2.747135876051761e-06
Position 2529: 2.2647586635999335e-06
Position 841: 2.116932222247481e-06
Position 282: 2.0410642301526517e-06
Position 3657: 1.8822320625138229e-06
Position 253: 1.7717942132120178e-06
Position 289: 1.5458073840607869e-06
Position 1459: 1.4213328684899485e-06
Position 1002: 1.2104922533556643e-06
Position 1287: 1.071279082754475e-06
Position 825: 1.03699284852368e-06
Position 584: 1.0002464939238681e-06
Position 2448: 9.389849902086041e-07
Position 989: 9.213159553651998e-07
Position 1794: 8.702851550574255e-07
Position 1594: 7.754116177991519e-07
Position 1201: 7.727298093043924e-07
Position 316: 6.452972642204111e-07
Position 2263: 6.058241906067604e-07
Position 1389: 5.538085932347772e-07
Position 1375: 4.418607414776975e-07
Position 851: 3.5726791640065514e-07
Position 668: 3.419627849233228e-07
Position 303: 3.3372114329642253e-07
Position 1435: 3.326496324754373e-07
Position 581: 2.951763098763743e-07
Position 1752: 2.661356521706593e-07
Position 1842: 1.4133883882631004e-08
