Gene = TATDN3
index = 1377
Annotated 5SS: [  160  3300  4763  5369 10936 12602 12824 16021 20501]
Annotated 3SS: [ 3266  4688  5283 10872 12491 12767 15907 20419 23184]
SMsplice 5SS: [  160  4763  5369  9045 12602 12824 16021 20501]
SMsplice 3SS: [ 4688  5283  8888 12491 12710 15907 20398 23184]
top_k =  1000
Partition function (log Z): 0.13078659550024563

Sorted 5' Splice Sites (High to Low Probability):
Position 16021: 0.9894003112516049
Position 20501: 0.9197405563250434
Position 4763: 0.8963236224305552
Position 12824: 0.7793761169330254
Position 12602: 0.7331769826064481
Position 5369: 0.7320391720597282
Position 160: 0.682506242518979
Position 9045: 0.5918034160506365
Position 3300: 0.530732400034499
Position 10936: 0.3174811418557291
Position 362: 0.2948242923983366
Position 21619: 0.24872657006062307
Position 9053: 0.22608941005737684
Position 10289: 0.21114087870798537
Position 21202: 0.17231485353784887
Position 14087: 0.1497531774156369
Position 7261: 0.1281131947984413
Position 14083: 0.09981466206035766
Position 10206: 0.0889604077611963
Position 13990: 0.0737274055979363
Position 8441: 0.066217869723227
Position 11219: 0.06089259288652848
Position 1154: 0.04964823950164992
Position 8247: 0.04731931680452315
Position 1819: 0.045560432702949266
Position 12606: 0.04152456790226839
Position 23236: 0.03802663402319056
Position 3408: 0.03772955003115025
Position 1311: 0.03388195272780026
Position 23185: 0.03229038915633508
Position 4350: 0.028414196257939214
Position 109: 0.027042451821089074
Position 13978: 0.026898195595675373
Position 14073: 0.025368516691440607
Position 8240: 0.02464927607894324
Position 10703: 0.0236610323501999
Position 1874: 0.02082804407831766
Position 12971: 0.019944643616795422
Position 17335: 0.019514786433869932
Position 13936: 0.018509026597425187
Position 1528: 0.017636601619634474
Position 8654: 0.01660955829649483
Position 164: 0.0146903005536831
Position 9000: 0.014685535560874928
Position 7507: 0.014677910663598265
Position 21471: 0.014211213872122621
Position 10709: 0.012848211245445532
Position 16924: 0.012580197425786959
Position 971: 0.012233811836023652
Position 7606: 0.011540329501336613
Position 5928: 0.011536933647307436
Position 5556: 0.01133082140262178
