Gene = ANLN
index = 86
Annotated 5SS: [  239  6614  9588 16761 18151 20899 21361 26079 27385 29674 30509 30939
 32187 33004 34138 34788 34937 35935 36231 37223 49485 54057 60032]
Annotated 3SS: [ 6459  9272 16374 17927 20707 21252 25951 27273 29437 30362 30790 32050
 32826 34010 34738 34879 35895 36208 37109 49397 53948 59858 62670]
SMsplice 5SS: [  239  6614  9588 16761 20899 21361 26079 29662 30509 30939 32187 33004
 34788 34937 37223 49485 54057 59507 60032]
SMsplice 3SS: [ 6459  9412 16675 20707 21252 25951 29437 30362 30805 32050 32826 34738
 34879 37109 49397 53948 59335 59858 62670]
top_k =  1000
Partition function (log Z): 17.84005267561236

Sorted 5' Splice Sites (High to Low Probability):
Position 30509: 0.9995922557602658
Position 32187: 0.9972342724668541
Position 20899: 0.9968204357711664
Position 49485: 0.9908013071638764
Position 59507: 0.912839793976226
Position 9588: 0.9042156419357565
Position 21361: 0.9005250446938551
Position 37223: 0.8899704332014003
Position 33004: 0.8881649358386381
Position 26079: 0.8251704399564125
Position 34937: 0.7955224702371189
Position 6614: 0.7836805964018303
Position 29662: 0.7800792256880851
Position 239: 0.7539705187367886
Position 30939: 0.7335577789768418
Position 60032: 0.6880953594223975
Position 34788: 0.6010769540038646
Position 16761: 0.4926106945035295
Position 34138: 0.4760002574857196
Position 39740: 0.43823591835329834
Position 21825: 0.390984865943562
Position 35632: 0.31222344414365377
Position 44581: 0.30805680237035116
Position 35935: 0.29500529247806484
Position 5963: 0.29405898191450547
Position 18151: 0.2628859138272796
Position 243: 0.2377315391371312
Position 29674: 0.20420041102115624
Position 36269: 0.1616455650703854
Position 26103: 0.15688373815802464
Position 27369: 0.15264422595606258
Position 28455: 0.13197427230506442
Position 28477: 0.12411538023284502
Position 20144: 0.09456342607157639
Position 27385: 0.0661186985582371
Position 23082: 0.06447590743385696
Position 9606: 0.060233692813891626
Position 36231: 0.05247579408860213
Position 30849: 0.04914712860618474
Position 10697: 0.04753909058538662
Position 31109: 0.04727553403975041
Position 9959: 0.04655385904870185
Position 18039: 0.04650329436047949
Position 1200: 0.04558430337775258
Position 6584: 0.04498188795627218
Position 623: 0.04447160178380197
Position 28489: 0.04393220782405496
Position 10146: 0.04365158036173026
Position 3666: 0.04082719891392387
Position 22156: 0.040779888898840135
Position 35105: 0.03414071177072176
Position 23222: 0.03386600272012088
Position 37041: 0.032034570622333704
Position 10430: 0.02848345330067799
Position 29942: 0.028034451759426288
Position 5984: 0.024306727623700033
Position 37365: 0.0225428679109588
Position 1219: 0.020212746020124416
Position 28484: 0.01968942052479866
Position 8676: 0.018640098761862782
Position 34978: 0.01775800722440759
Position 35083: 0.01705440300194338
Position 31972: 0.01668918105580201
Position 34104: 0.0166267659640682
Position 26928: 0.01582956995286588
Position 29988: 0.015099530904250091
Position 26528: 0.01409496176118641
Position 11299: 0.01402392322204722
Position 1751: 0.013483759096562032
Position 9644: 0.013389806602181966
Position 33480: 0.013318074017750228
Position 6175: 0.012400825632067253
Position 4544: 0.012261706303312962
Position 2236: 0.012173006934350899
Position 34542: 0.010959487351389964
Position 37917: 0.010698356086542701
Position 26107: 0.010626344648509126
Position 4040: 0.010154868045132263
Position 33565: 0.009928953597428703
Position 26841: 0.00912625752617188
Position 32376: 0.008850749847019739
Position 736: 0.008659789319652804
Position 32653: 0.007770774339477677
Position 21861: 0.007702513542395137
Position 3827: 0.0074912485866387825
Position 22975: 0.0072591303811864955
Position 406: 0.0067164673920827814
Position 37193: 0.006581962888805992
Position 28434: 0.0065729864346996516
Position 34348: 0.006375674092801897
Position 612: 0.006307841453999433
Position 9534: 0.0062156364324152434
Position 34142: 0.005985709247306981
Position 30046: 0.005925570670614629
Position 32466: 0.005760731007105647
Position 655: 0.005722881798734202
Position 24408: 0.0052926278946870235
Position 38555: 0.005184967563689824
