Gene = SPINK4
index = 1316
Annotated 5SS: [ 106 4989 6565]
Annotated 3SS: [4947 6451 8261]
SMsplice 5SS: [ 106 6565]
SMsplice 3SS: [6451 8261]
top_k =  1000
Partition function (log Z): -7.019280214105087

Sorted 5' Splice Sites (High to Low Probability):
Position 6565: 0.908465722634827
Position 106: 0.6062439159730034
Position 2855: 0.3003026617264621
Position 432: 0.23004138387047485
Position 4989: 0.21791559220572992
Position 5107: 0.16267169069678372
Position 5116: 0.14422920610323145
Position 800: 0.13015561171761622
Position 146: 0.11377319345065814
Position 150: 0.10399604103319111
Position 7985: 0.02595181031649935
Position 1031: 0.022980647861484235
Position 63: 0.0210291280329563
Position 3187: 0.017099540085587332
Position 6054: 0.015438737835984612
Position 788: 0.014441086727332662
Position 2115: 0.014029992529720196
Position 463: 0.011069666506900616
Position 161: 0.009399965440638418
Position 989: 0.008639230546573128
Position 565: 0.007843312339881834
Position 2090: 0.007263051649570866
Position 59: 0.005140237849764263
Position 6220: 0.005068767862228775
Position 1036: 0.004987833439227893
Position 4446: 0.004862114345104323
Position 7760: 0.004458047502765299
Position 4083: 0.004233866021974118
Position 4588: 0.0037660771818584303
Position 2575: 0.003453905272415985
Position 192: 0.0031242278957594057
Position 3584: 0.00308541297465942
Position 2232: 0.0029956425211385166
Position 2675: 0.0029175448449314714
Position 7789: 0.0020004760736953725
Position 1977: 0.001988545669045658
Position 4470: 0.001682766759964694
Position 4841: 0.001633110710177719
Position 8138: 0.0016216698635100365
Position 8030: 0.001570113345267841
Position 5162: 0.0015358797179376598
Position 5743: 0.0014739728715255941
Position 5250: 0.0013387918423457944
Position 5773: 0.001150082678123054
Position 8231: 0.0010752139829171934
Position 7996: 0.0009244963523882964
Position 1614: 0.0007813167104281172
Position 7673: 0.0007413687329675187
Position 2319: 0.0007304820566244501
Position 6597: 0.0006567437813551201
Position 3578: 0.0006408580829258247
Position 8038: 0.0006337565998227946
Position 4073: 0.0005088848091310352
Position 5782: 0.0004047081959994087
Position 5586: 0.0003797164136333163
Position 8198: 0.00037052877500674114
Position 509: 0.000167867524061635
Position 436: 0.00015469312949390032
Position 7501: 0.00010257902698012444
Position 110: 0.00010076880327979578
Position 888: 7.996519629171915e-05
Position 3145: 6.623905775252784e-05
Position 746: 5.557085908027932e-05
Position 821: 5.522883891231734e-05
Position 214: 4.657155204419049e-05
Position 2388: 3.8313953391510084e-05
Position 142: 3.410557351071043e-05
Position 2030: 3.1037739944277814e-05
Position 1504: 2.9603672895462367e-05
Position 1570: 2.0549505785191344e-05
Position 257: 1.8825960397111383e-05
Position 544: 1.5850860033100565e-05
Position 245: 1.1575927953843459e-05
Position 472: 1.1210237076557083e-05
Position 1065: 9.49863991655117e-06
Position 285: 6.1101957420758895e-06
Position 93: 5.4840104814321525e-06
Position 51: 3.2408038296937613e-06
Position 780: 1.683095389145961e-06
Position 719: 1.458858604756911e-06
Position 353: 1.1606848230458118e-06
Position 412: 8.858596747263515e-07
Position 479: 4.0052651670560186e-07
