Gene = ZRANB2
index = 1627
Annotated 5SS: [  358  2642  2841  4503  8826  9177 10471 12022 14522]
Annotated 3SS: [ 2588  2731  4419  8748  9041 10300 11934 14362 16159]
SMsplice 5SS: [  358  2642  2841  8826  9177  9427 10471 12022 14522]
SMsplice 3SS: [ 2588  2731  8748  9041  9300 10300 11934 14362 16159]
top_k =  1000
Partition function (log Z): 11.837326696505198

Sorted 5' Splice Sites (High to Low Probability):
Position 8826: 0.982627295180479
Position 2642: 0.9597996179711353
Position 14522: 0.8925596448762031
Position 2841: 0.8540022265770776
Position 12022: 0.8259085174723088
Position 10471: 0.8247670953829191
Position 358: 0.8206682809561631
Position 9177: 0.7324816330341934
Position 9427: 0.6744829992780597
Position 4503: 0.43354051925787374
Position 54: 0.3526367011634904
Position 5533: 0.2998025977387628
Position 2961: 0.24136775162543192
Position 589: 0.23020650790378183
Position 14230: 0.21158614083771005
Position 5585: 0.18302612965389117
Position 3084: 0.1783463626763921
Position 12031: 0.16752938802259296
Position 2245: 0.14991460584501012
Position 4593: 0.13633869898420203
Position 10010: 0.13604130328725517
Position 16329: 0.08830459413420395
Position 9958: 0.08543450127864642
Position 10479: 0.08262406327743269
Position 9574: 0.07218446896362374
Position 4985: 0.06480145496875207
Position 3250: 0.055004254579808065
Position 10159: 0.03804860135388814
Position 5762: 0.03732253217740873
Position 10251: 0.03508219518834267
Position 6272: 0.03507659024565468
Position 10155: 0.03307787300846304
Position 10034: 0.029390078359533774
Position 1909: 0.024680473901526424
Position 16021: 0.024069064507017342
Position 6395: 0.02374449232906606
Position 13011: 0.023362578349197808
Position 415: 0.02255891888148777
Position 2942: 0.020107050243583294
Position 10492: 0.01818228850735318
Position 10217: 0.01763172631689177
Position 323: 0.016203253248120237
Position 10459: 0.015850157665133598
Position 17369: 0.015700933313029217
Position 1011: 0.01271166173291139
Position 12758: 0.01268031772700074
Position 1476: 0.012560308465917346
Position 9442: 0.012097551327949927
Position 14123: 0.011810208074049328
Position 9167: 0.011666892034572735
Position 1588: 0.010152323823562551
Position 12233: 0.010066166474346772
Position 10079: 0.010027902050053474
Position 10096: 0.009575633493014912
Position 9519: 0.00932076300099916
Position 10054: 0.008922751582424213
Position 10485: 0.008432949315447838
Position 5735: 0.00801741426244936
Position 526: 0.00797050052332088
Position 14829: 0.007814523480354166
Position 3381: 0.007488314120258019
Position 7100: 0.0074573740988432575
Position 10083: 0.007414244680311874
Position 14819: 0.007068573739821858
Position 8364: 0.007012239133755626
Position 3817: 0.006916481590552224
Position 7740: 0.006815581077284209
Position 3901: 0.006122783039318359
Position 16388: 0.0060523950734455365
Position 3396: 0.006013651407472267
Position 5006: 0.005958385513619553
Position 6382: 0.005954580074679853
Position 4581: 0.0059151339190976655
Position 10255: 0.005825116426008204
Position 2373: 0.005777850252391366
Position 10465: 0.0057428092125197585
Position 11079: 0.005111509934487349
Position 5418: 0.004292124281372377
Position 12006: 0.004068926280784244
Position 8849: 0.004037562328870658
Position 7922: 0.0038790334909171997
Position 2834: 0.0038536816643233384
Position 13184: 0.0036366100287713037
Position 16702: 0.0032258151065193263
Position 10509: 0.003173662138601155
Position 12287: 0.003127146416960952
Position 4477: 0.0030124214997806075
Position 9749: 0.002896529794621753
Position 1068: 0.0028564975827322808
Position 7652: 0.0028555029754218646
Position 2238: 0.0026683356884124876
Position 5756: 0.0026054117141751203
Position 17201: 0.0025563266608795336
Position 3032: 0.0023918608338175666
Position 16064: 0.0021043981483024935
Position 14510: 0.0019569607166482904
Position 2461: 0.0019457574624545744
Position 8812: 0.0019204399198546375
Position 14479: 0.0018226206561710921
Position 12427: 0.001599179629226752
Position 3370: 0.0015856759916736804
Position 9367: 0.0014844839176269913
Position 15620: 0.0012777585499561645
Position 16301: 0.001203428075924667
Position 2034: 0.001186575957622378
Position 1933: 0.0011445644737910772
Position 2249: 0.0010651579030728612
Position 13748: 0.0009121775409240046
Position 871: 0.0008753385700420664
Position 1105: 0.0008571626675136606
Position 11281: 0.0008483090706971255
Position 12044: 0.0008412528911897534
Position 14021: 0.0008223818844504191
Position 192: 0.0007483927418437426
Position 1015: 0.0007230591727159733
Position 659: 0.0006994121780956969
Position 2321: 0.0005687623700088618
Position 2646: 0.0005438918545935303
Position 9894: 0.0005396651259141305
Position 2436: 0.0005097691509130484
Position 1904: 0.0005066759937199849
Position 607: 0.0004942088689510295
Position 12081: 0.0004834010895376901
Position 14560: 0.00045888175795034036
Position 395: 0.0004167943873013542
Position 10656: 0.0003971452674672274
Position 189: 0.00037415219522187544
Position 1103: 0.00037176451968452964
Position 10133: 0.00030453800910264705
Position 10125: 0.00025534561687763277
Position 2519: 0.0002444299581595761
Position 362: 0.00023487993204401303
Position 10452: 0.00021975390517000652
Position 10224: 0.00021516050976317736
Position 13969: 0.0001875921802057242
Position 202: 0.00018208898748880387
Position 10065: 0.00017953555903451316
Position 10513: 0.00016396565901307788
Position 1328: 0.00015289954992366565
Position 2422: 0.0001527869085362786
Position 9717: 0.00015265084154319637
Position 140: 0.0001498248547439277
Position 373: 0.000136270935806062
Position 1091: 0.00012956829670575045
Position 1921: 0.0001226601376054929
Position 278: 0.00012067868734426367
Position 58: 0.00011381732771539381
