Gene = WDR53
index = 1564
Annotated 5SS: [ 121 1763 7644]
Annotated 3SS: [ 1331  7147 13831]
SMsplice 5SS: [121]
SMsplice 3SS: [4407]
top_k =  1000
Partition function (log Z): -10.791529319704992

Sorted 5' Splice Sites (High to Low Probability):
Position 121: 0.677858071844362
Position 9710: 0.3179340488849257
Position 77: 0.27030584895509835
Position 9636: 0.2209392612687435
Position 6129: 0.19805853479286684
Position 7644: 0.16560556177100177
Position 5416: 0.13232456576881266
Position 1449: 0.1149916703577318
Position 1443: 0.10142035182705021
Position 446: 0.09557744130494077
Position 7183: 0.08577359612510278
Position 14007: 0.08224143478191029
Position 7219: 0.07462160769193374
Position 9557: 0.05011001447268305
Position 1750: 0.04721565446989016
Position 5426: 0.045615300227054775
Position 5452: 0.04009946863582412
Position 1763: 0.03427028573357252
Position 561: 0.03201933251434777
Position 13926: 0.031043681191310124
Position 160: 0.030586637076408935
Position 7273: 0.029268837739437985
Position 4573: 0.026691348276199386
Position 10274: 0.02561308768082776
Position 9448: 0.01661554201593943
Position 12765: 0.015792743271124468
Position 1578: 0.01184146675824684
Position 451: 0.007916841541284154
Position 6147: 0.007403211794370713
Position 4347: 0.006446724932682717
Position 4743: 0.004821303842433235
Position 5195: 0.003418025933533748
Position 8864: 0.003026662788388592
Position 838: 0.002353714142648354
Position 82: 0.0018805068667243144
Position 1712: 0.00178400701112962
Position 10704: 0.0016273663787755854
Position 7406: 0.0015659175188378971
Position 5241: 0.0012714979784560422
Position 4468: 0.0010494226817631034
Position 4474: 0.0009304101013922186
Position 4117: 0.000906804130445867
Position 201: 0.000790791132738681
Position 1423: 0.0006444143185593585
Position 795: 0.0006161927180243339
Position 6529: 0.0005807452331103915
Position 580: 0.0005157916896247919
Position 378: 0.0004904898018860446
Position 402: 0.0004735523886762016
Position 4837: 0.00045632565887402754
Position 3842: 0.00045113780850337785
Position 967: 0.00028400470789172237
Position 1146: 0.00022295179104927826
Position 1081: 0.00021042891754839238
Position 6989: 0.00020995660337299793
Position 1413: 0.00019956186290955494
Position 6179: 0.00019172839684271782
Position 206: 0.00017273325843388502
Position 2027: 0.00014121803951144138
Position 182: 8.377322169729491e-05
Position 266: 7.668808764663125e-05
Position 421: 6.229354086378565e-05
Position 138: 6.218606239999529e-05
Position 257: 6.147755162775704e-05
Position 1572: 6.145881127222817e-05
Position 483: 6.074040064040464e-05
Position 3902: 5.300991177975258e-05
Position 4129: 4.668065910312671e-05
Position 2902: 4.53749272255629e-05
Position 322: 4.3186164854307434e-05
Position 589: 4.314754681269362e-05
Position 511: 4.132295358273051e-05
Position 1002: 2.6545369731944433e-05
Position 538: 2.2796394461162942e-05
Position 1052: 2.1196483642956394e-05
Position 346: 2.012522498569318e-05
Position 783: 1.9901197293315035e-05
Position 431: 1.5660625270160402e-05
Position 2726: 9.397913695607921e-06
Position 1098: 8.850883521429248e-06
Position 216: 7.885851661977839e-06
Position 1201: 7.451995081594205e-06
Position 3880: 7.055918646367639e-06
Position 535: 6.795150274729744e-06
Position 740: 4.833309110581745e-06
Position 2711: 4.295842909639985e-06
Position 247: 4.184718505638788e-06
Position 255: 3.812442000804509e-06
Position 1218: 3.8090031091712485e-06
Position 242: 3.501724885103216e-06
Position 19: 3.3956357856271193e-06
Position 1115: 2.7838940297071535e-06
Position 3946: 2.6215476935124337e-06
Position 2509: 2.2562597555931765e-06
Position 1431: 1.9814426681350996e-06
Position 1303: 1.9549066880787214e-06
Position 261: 1.8508210328503656e-06
Position 3719: 1.8452655628164883e-06
Position 927: 1.698483274949963e-06
Position 25: 1.428872801805477e-06
Position 1248: 1.084136956268209e-06
Position 1194: 8.573400794849763e-07
Position 1177: 5.686949704529266e-07
Position 489: 5.406917895099354e-07
Position 433: 4.776471687805152e-07
Position 1018: 4.301932578699677e-07
Position 802: 3.720873415164066e-07
Position 174: 1.5592418485039751e-07
Position 344: 4.64154466797235e-11
Position 425: 2.168423013111173e-13
Position 367: 8.198096647384943e-18
