Gene = GOLIM4
index = 609
Annotated 5SS: [  877 47685 49026 51148 52597 54584 55190 59140 63456 66196 66753 68248
 71048 71450 85233]
Annotated 3SS: [47609 48975 51093 52445 54500 55105 58980 63122 65938 66672 68137 70879
 71380 85151 85556]
SMsplice 5SS: [   73 12198 22741 22976 47685 51148 52597 59140 66756 68248 70742 71048
 71450 85233]
SMsplice 3SS: [12079 22665 22854 47609 51093 52445 58980 66672 68137 70647 70879 71380
 85151 85556]
top_k =  1000
Partition function (log Z): -45.98679065668664

Sorted 5' Splice Sites (High to Low Probability):
Position 73: 0.9346897394016784
Position 877: 0.8398126839661274
Position 12198: 0.16834291720419722
Position 2646: 0.14888695108520866
Position 1264: 0.02910598622371443
Position 1004: 0.028676504257240866
Position 7008: 0.024172533696303747
Position 4579: 0.019663940680617723
Position 1081: 0.011588554664660175
Position 1932: 0.00976561798863227
Position 1729: 0.006884673907060867
Position 4741: 0.0041138046731454105
Position 1835: 0.004092314266287191
Position 4326: 0.0035697091590212626
Position 5264: 0.0030605430829329307
Position 2364: 0.0027129397797197976
Position 120: 0.0027057360340740533
Position 1638: 0.0023191515318393805
Position 62: 0.0022191645495137718
Position 414: 0.002077223235403715
Position 10106: 0.0019965847951216157
Position 1131: 0.0017940529656199431
Position 953: 0.0016012813867609665
Position 1205: 0.0012397723656788543
Position 89: 0.0011298646266630862
Position 1594: 0.0009901346508618609
Position 6049: 0.0009145379969161146
Position 2323: 0.0008159072714246479
Position 1874: 0.0007677248801084553
Position 3762: 0.0006627470892267855
Position 3334: 0.0004782513963923187
Position 4358: 0.0004441584135736996
Position 2921: 0.00043310378854391685
Position 5698: 0.0003974003328661384
Position 2914: 0.00037211580855526605
Position 66: 0.00035110250473891933
Position 4746: 0.0003219193163634742
Position 5495: 0.00030803467498924207
Position 2244: 0.0002774041555461261
Position 836: 7.069489711554657e-05
Position 255: 6.755861355861827e-05
Position 222: 6.1033309075285856e-05
Position 471: 5.556682625189363e-05
Position 18: 5.163992890217542e-05
Position 351: 4.46749410818652e-05
Position 266: 2.6556087281040547e-05
Position 77: 1.8099782233356933e-05
Position 1139: 1.5358086643599892e-05
Position 1698: 9.930691814083117e-06
Position 216: 9.895011145117792e-06
Position 1086: 8.540993831539452e-06
Position 1547: 7.966436818421523e-06
Position 4216: 7.328276948220683e-06
Position 825: 6.809701125212838e-06
Position 1287: 5.278686317702483e-06
Position 676: 4.372690048881761e-06
Position 496: 4.2100602432763306e-06
Position 135: 4.115589934606306e-06
Position 230: 3.4337574202425997e-06
Position 1760: 3.2700341833977023e-06
Position 2176: 3.0731492714591977e-06
Position 274: 3.0683271422626796e-06
Position 567: 2.316643622552998e-06
Position 758: 1.7493940664750733e-06
Position 1683: 1.6909284087764998e-06
Position 904: 1.5432944342345026e-06
Position 124: 1.5116666401378709e-06
Position 1253: 1.1694090669405336e-06
Position 41: 9.367875977760397e-07
Position 997: 9.338198402481711e-07
Position 1383: 4.6286411480476277e-07
Position 2029: 3.999572298575577e-07
Position 869: 3.648150984266071e-07
Position 854: 3.2331180690543623e-07
Position 1035: 2.894001277931592e-07
Position 565: 2.776900138867975e-07
Position 1996: 1.824349995124001e-07
Position 301: 1.3839942470718833e-07
Position 2472: 1.2629910589528756e-07
Position 969: 9.71083989187753e-08
Position 704: 7.036761272945529e-08
Position 1482: 4.3652533827427854e-08
Position 1428: 4.244304355818972e-08
Position 944: 2.26047626450258e-08
Position 592: 1.5912234468352567e-08
Position 140: 9.632707952512817e-09
Position 1150: 2.8981671067559952e-09
Position 1248: 1.4056782086518819e-09
Position 756: 4.3584209677776193e-10
Position 269: 9.627142444325566e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 719: 0.22534918793702616
Position 734: 0.2167823252569432
Position 681: 0.20337696284418552
Position 12079: 0.17429479719117508
Position 18371: 0.16193596389539822
Position 7121: 0.15182970867772919
Position 2514: 0.12602261469634157
Position 716: 0.10996758799498547
Position 10912: 0.10911728303732308
Position 10052: 0.07527054230328016
Position 992: 0.050940822536670836
Position 15254: 0.04240326204085103
Position 14314: 0.037943118076697625
Position 1078: 0.03667329298691425
Position 2883: 0.025792292194933186
Position 9084: 0.024618327220264857
Position 13650: 0.024486241688056076
Position 6872: 0.022596684918003065
Position 10746: 0.022080597682857243
Position 4708: 0.021832528472905854
Position 1546: 0.021423702722223565
Position 722: 0.019412723852344
Position 15657: 0.016163402343504565
Position 10511: 0.014012415806874595
Position 4925: 0.013383953699832817
Position 12430: 0.013031523182317019
Position 10876: 0.01291978616593079
Position 2561: 0.01267094662003858
Position 800: 0.012662400096708694
Position 1347: 0.011900837538899244
Position 10879: 0.011109589357653119
Position 2363: 0.010479516807487972
Position 2710: 0.009916156735173
Position 3239: 0.009701955839219864
Position 1831: 0.009299591173282423
Position 4766: 0.0091331479054763
Position 4449: 0.009098242567282843
Position 1459: 0.008835543595776551
Position 10319: 0.00882871325084245
Position 7851: 0.007913126837295042
Position 5588: 0.007483804651588238
Position 5733: 0.007289290263743392
Position 5077: 0.006772484680487385
Position 9931: 0.0067125439427563474
Position 4068: 0.005589653610590965
Position 5766: 0.005487078575711883
Position 2270: 0.004800152059896712
Position 2961: 0.004700721935545683
Position 9505: 0.004422737440217213
Position 2073: 0.004156850948369897
Position 5895: 0.004105144880603999
Position 4409: 0.0040641813458915516
Position 4357: 0.003875110033915193
Position 2042: 0.003783131544572273
Position 1604: 0.003290420808947075
Position 5626: 0.0030242620294791004
Position 8490: 0.002985824480297113
Position 5380: 0.0027339604119349407
Position 10434: 0.002689908481813722
Position 2164: 0.0026362149078520336
Position 4481: 0.0025602036970476215
Position 3856: 0.0024992213228525466
Position 2588: 0.0024976698412831756
Position 6955: 0.0024836998521124503
Position 1291: 0.002479941900815216
Position 2744: 0.0024092126747238094
Position 4394: 0.0022003902414595
Position 1769: 0.002169244023529393
Position 5941: 0.0020985653377741426
Position 5014: 0.0019406455393634996
Position 9480: 0.0019290232184429221
Position 5185: 0.0018888210912099117
Position 2386: 0.0018375651639420277
Position 1995: 0.0017732384516528118
Position 5653: 0.0017058974790897605
Position 4639: 0.0017036816546442664
Position 1175: 0.00165063801174901
Position 642: 0.0016472052707345783
Position 254: 0.001608272859041545
Position 4803: 0.0015990687469217945
Position 10612: 0.0015936567977468997
Position 4186: 0.001517066795906063
Position 1263: 0.0014223055068730724
Position 1228: 0.0014139210512248582
Position 2964: 0.0012976584852640405
Position 1585: 0.001297233452510513
Position 3679: 0.0012611987067353506
Position 938: 0.0010617152798053575
Position 3262: 0.0010294365539865184
Position 7877: 0.0009881437706076937
Position 8005: 0.0009010946032335092
Position 4683: 0.0008729416408931764
Position 2848: 0.0008249100611481076
Position 9042: 0.0007767485971059557
Position 153: 0.0007637035024509821
Position 7528: 0.0005906674212603829
Position 5814: 0.0005783967962694643
Position 1807: 0.000563830140936737
Position 7645: 0.0005369572951515946
Position 7496: 0.000528436027586876
Position 4553: 0.0004730212438991841
Position 2741: 0.0004404515851540446
Position 1568: 0.00040422158274370634
Position 7775: 0.00040110646494557117
Position 794: 0.0003725850262145864
Position 6258: 0.00035018125354552044
Position 1659: 0.0003375171960022065
Position 1146: 0.00032539660022415335
Position 2517: 0.00032425074084336083
Position 7350: 0.0003170791596983388
Position 4213: 0.000290961093909162
Position 1085: 0.0002521851537797221
Position 2428: 0.0002328678144925785
Position 5544: 0.00022450123407663966
Position 6408: 0.0002218662868347489
Position 4971: 0.00020943607358436255
Position 1715: 0.00020743155401728298
Position 5413: 0.00018458806650214015
Position 4954: 0.00017185133188961222
Position 1896: 0.00017133240571909008
Position 5207: 0.00013789507571466332
Position 3566: 0.00013719096875855393
Position 1608: 0.00012815059018213466
Position 5310: 0.00012555592827472576
Position 2093: 0.00012103688299792895
Position 1878: 0.00011836115783264223
Position 390: 9.948755023938231e-05
Position 944: 8.695811614801679e-05
Position 3158: 8.668888942375899e-05
Position 869: 8.102271870524656e-05
Position 3988: 7.605201009352219e-05
Position 1565: 7.415271576308514e-05
Position 624: 6.847632334172769e-05
Position 2679: 6.151603152495613e-05
Position 2167: 6.1008754125691014e-05
Position 192: 6.008218182304914e-05
Position 1001: 5.956797026012181e-05
Position 3100: 5.40067327317876e-05
Position 3097: 4.5838836687999724e-05
Position 482: 4.5275637431250466e-05
Position 2827: 4.2089670775435674e-05
Position 2053: 3.2664757823691255e-05
Position 1861: 3.124870924043041e-05
Position 1524: 2.755222955415181e-05
Position 4109: 2.448098491942346e-05
Position 338: 2.215493470776488e-05
