Gene = DAG1
index = 425
Annotated 5SS: [  353 42117]
Annotated 3SS: [41715 62093]
SMsplice 5SS: [  640 42117 55381 62307]
SMsplice 3SS: [42021 55140 62093 65971]
top_k =  1000
Partition function (log Z): -37.481600975375045

Sorted 5' Splice Sites (High to Low Probability):
Position 640: 0.6196914918543568
Position 353: 0.46512861564909896
Position 1731: 0.37132692840066817
Position 8203: 0.3508362961415309
Position 8198: 0.14695320255384153
Position 809: 0.053324193115995844
Position 1005: 0.036164556377325206
Position 1274: 0.035056623631629244
Position 8208: 0.021451004826984175
Position 2371: 0.016125406913005926
Position 312: 0.014874345533481178
Position 112: 0.014434342925456678
Position 2039: 0.01266027660811664
Position 646: 0.010097942343387883
Position 3344: 0.009646519159080122
Position 899: 0.00918743379237588
Position 2187: 0.006865860945847845
Position 7144: 0.0057284174689221775
Position 587: 0.003307684442640904
Position 4046: 0.002737101528186457
Position 8019: 0.0025316497195163063
Position 6845: 0.002421207883056704
Position 2347: 0.00221115623813853
Position 151: 0.0020673703023626356
Position 1572: 0.0014717899872118665
Position 1871: 0.0012826633681785843
Position 333: 0.0011067712429686288
Position 70: 0.0009751151947795199
Position 656: 0.0008841352208102149
Position 114: 0.000513003784864717
Position 697: 0.0004357717035236814
Position 9954: 0.0003987388522134567
Position 618: 0.0003637937233848141
Position 830: 0.0003576990409439797
Position 1276: 0.00011348982504932917
Position 303: 8.807337609792512e-05
Position 683: 3.227520767913954e-05
Position 131: 1.6405726586586375e-05
Position 173: 1.3858879577814358e-05
Position 662: 1.2053861815094775e-05
Position 97: 9.812871516061113e-06
Position 196: 6.133381081550714e-06
Position 667: 5.8621036851089825e-06
Position 2165: 5.486253396214453e-06
Position 40: 5.419730933190787e-06
Position 508: 4.922126658135584e-06
Position 1829: 4.534096654055979e-06
Position 2079: 3.6386070112612583e-06
Position 860: 3.4797514342939246e-06
Position 15: 3.3298688494229024e-06
Position 992: 2.7877570484084213e-06
Position 297: 2.731038747950242e-06
Position 650: 2.685083254760916e-06
Position 936: 2.2452895348668775e-06
Position 589: 2.0163112726001075e-06
Position 482: 2.0137618961684977e-06
Position 36: 1.71272472111669e-06
Position 499: 1.5326891077709556e-06
Position 248: 1.3908770689516298e-06
