Gene = AXDND1
index = 122
Annotated 5SS: [   281    887   3253   4359  13038  13763  17037  17825  19640  28324
  29483  45547  63900  64887  66623  79485 102922 117502 126018 127232
 143684 159728 162712 168158 169243]
Annotated 3SS: [   683   3079   4254  12916  13676  16979  17721  19517  28182  29377
  45425  63797  64731  66546  79249 102722 117407 125817 127134 143575
 159613 162606 168074 169009 188791]
SMsplice 5SS: [   281    887   2876   3253   4359  13038  17825  19640  27674  28324
  29483  45547  58511  64887  79485 102922 117502 127232 144652 151962
 155385 159728 162505 162712 169243 184679]
SMsplice 3SS: [   683   2765   3147   4254  12916  17721  19517  27543  28182  29377
  45425  58444  64731  79249 102722 117407 127134 144580 151841 155262
 159613 162400 162606 169009 184527 188051]
top_k =  1000
Partition function (log Z): -55.408569005641645

Sorted 5' Splice Sites (High to Low Probability):
Position 4359: 0.9987989672973332
Position 29483: 0.9987512987704962
Position 13038: 0.9719786140052458
Position 45547: 0.9484540340112332
Position 3253: 0.9410731216224104
Position 19640: 0.9392883937126054
Position 28324: 0.9219906922279224
Position 17825: 0.7528826716390504
Position 887: 0.7459239311744941
Position 27674: 0.632787684648206
Position 281: 0.5700013310073058
Position 2876: 0.472580178562498
Position 19981: 0.459175678095233
Position 7686: 0.4454655388510678
Position 41152: 0.40464600775554155
Position 21583: 0.39906409734741943
Position 407: 0.30899886400053383
Position 31269: 0.30738768073255623
Position 17037: 0.23894466080665072
Position 2885: 0.2269779290301542
Position 25709: 0.19694475526429606
Position 22518: 0.16026900627460305
Position 41037: 0.15947561915337444
Position 2668: 0.15067765416354442
Position 21267: 0.1346709915951169
Position 29271: 0.12443686888414435
Position 927: 0.12249727048738111
Position 13763: 0.12081859226720752
Position 6316: 0.09117940765274517
Position 40940: 0.08253680465240598
Position 21629: 0.07180776352666997
Position 262: 0.06888982772859341
Position 27555: 0.06455584347492395
Position 7889: 0.0588930326937416
Position 19751: 0.055269576847476694
Position 296: 0.049105349695635944
Position 15008: 0.04792957027767222
Position 17889: 0.0431890662163572
Position 27640: 0.0399025219490171
Position 13744: 0.035706413427546775
Position 21600: 0.03507659514592398
Position 23531: 0.031545540382721546
Position 49950: 0.030650857048854844
Position 3501: 0.029387799339478236
Position 24057: 0.027844754595245685
Position 16907: 0.02250574858512809
Position 13861: 0.019430317796672654
Position 19396: 0.018040121065242484
Position 28189: 0.017648628573786986
Position 12058: 0.017414383231803297
Position 16836: 0.016993083403075183
Position 19593: 0.016858431644119973
Position 3257: 0.016800601563790468
Position 21570: 0.016548371782566573
Position 5892: 0.01652354975295448
Position 4747: 0.015299401637585058
Position 30057: 0.014553069859870264
Position 3048: 0.012785029285162982
Position 3459: 0.012651003835241873
Position 9040: 0.011635941159053349
Position 1432: 0.011595719747894789
Position 7895: 0.010048037024517403
Position 7872: 0.009744424929975116
Position 13504: 0.008563024194591639
Position 21148: 0.007329675255079693
Position 2302: 0.006905025120149898
Position 17388: 0.006625719183037591
Position 29755: 0.006434871129264713
Position 18577: 0.006004371580141162
Position 19969: 0.0059852438935586085
Position 18119: 0.005682715172011842
Position 28247: 0.005303450049457454
Position 2871: 0.0049782151866778245
Position 28656: 0.004768785563337726
Position 13899: 0.004551019475270744
Position 17465: 0.004135237175792266
Position 29037: 0.0038692504891395976
Position 29250: 0.003554528297763141
Position 16882: 0.003344485196997176
Position 10670: 0.0029462132718503205
Position 4164: 0.0027388157973456165
Position 13462: 0.002685847986912311
Position 292: 0.0025619474016816053
Position 852: 0.0024951164354492213
Position 21621: 0.0024557965807777385
Position 472: 0.0023264583198431598
Position 29044: 0.0022336046788879976
Position 2842: 0.0022247732824918045
Position 30580: 0.002204935690249913
Position 29766: 0.0020164238418777392
Position 2832: 0.0019026111744106905
Position 1804: 0.001838702997774301
Position 21503: 0.0016153114963755586
Position 29648: 0.001594572878291853
Position 2880: 0.0014778041458308555
Position 2501: 0.001471469535184565
Position 3638: 0.0014122473583205418
Position 31: 0.0013462159783770944
Position 30747: 0.0011932225368778554
Position 568: 0.0011889226036358202
Position 3274: 0.001142367382478356
Position 17102: 0.001132168287224555
Position 3261: 0.0010868590154060262
Position 19635: 0.0010140455360511096
Position 4912: 0.0009855653534410122
Position 1287: 0.000905690433070569
Position 1269: 0.0008538050822604824
Position 13893: 0.0007955439590339227
Position 18090: 0.0007884478560364779
Position 28688: 0.0006880464692860838
Position 3721: 0.0006605924232983581
Position 20053: 0.0006221200273692953
Position 13595: 0.0005882251226150233
Position 14975: 0.0005799096535745883
Position 463: 0.0005447916677813608
Position 865: 0.0005066059913505938
Position 29957: 0.0004854667259264465
Position 29497: 0.00047043299091749206
Position 4375: 0.0004653624561496855
Position 15902: 0.0004508176648253423
Position 485: 0.0004317966110554876
Position 14919: 0.00042631436235747607
Position 137: 0.00040766513031294146
Position 24156: 0.00040468440629504556
Position 710: 0.00039421907451164725
Position 28999: 0.000381995871806896
Position 23154: 0.00037587160451788617
Position 5050: 0.0003704024906760701
Position 3874: 0.000369655546925138
Position 956: 0.0003664239543195991
Position 861: 0.0003644480036628493
Position 29943: 0.0003527728286053576
Position 29711: 0.0003442645767849863
Position 30699: 0.000283208545338679
Position 13047: 0.0002709886700614782
Position 6358: 0.0002626474048429249
Position 20044: 0.00026124536451676493
Position 2307: 0.00025869806638521045
Position 20289: 0.00025867419481939556
Position 2003: 0.0002537635104879045
Position 4560: 0.00024400987350568632
Position 5933: 0.00021384349887389027
Position 30715: 0.0002103341612180174
Position 14396: 0.00020985999288645243
Position 3203: 0.0002051318756976889
Position 290: 0.00020439024645104944
Position 454: 0.00017408328744052365
Position 36126: 0.000173194104377596
Position 1443: 0.00017232808001209566
Position 30870: 0.00012207059507291477
Position 4173: 0.00011647136298015994
Position 6110: 0.00010387274553198807
Position 6629: 0.00010224998137441748
Position 859: 9.611479506841109e-05
Position 20608: 7.71076846017951e-05
Position 22404: 7.061215205047469e-05
Position 22526: 6.88565869308906e-05
Position 308: 6.43262130676276e-05
Position 31462: 6.23288272857005e-05
Position 105: 6.157325113694182e-05
Position 25628: 5.9112469227218765e-05
Position 34006: 5.639459177287654e-05
Position 438: 5.3181147307269957e-05
Position 135: 4.458379789159745e-05
Position 3269: 4.40985814934907e-05
Position 30434: 4.3098710078987844e-05
Position 412: 4.121316571919902e-05
Position 23761: 4.015712596669279e-05
Position 7243: 3.8764022825793695e-05
Position 32624: 3.4772097032209516e-05
Position 626: 3.142105509106459e-05
Position 3636: 3.10420125539386e-05
Position 521: 3.094705759823639e-05
Position 1046: 2.7883793907581488e-05
Position 5987: 2.653771338268812e-05
Position 19841: 1.9597827745935927e-05
Position 398: 1.7555462650553912e-05
Position 19755: 1.4908415191944536e-05
Position 31636: 7.992200522830485e-06
Position 4707: 7.109817729505884e-06
Position 222: 6.4057941675568075e-06
Position 4545: 5.879470186701018e-06
Position 539: 5.637871023032551e-06
Position 366: 5.311631021103951e-06
Position 342: 5.158262087529911e-06
Position 31919: 3.5325551560649202e-06
Position 1061: 1.987380232989317e-06
Position 29917: 1.5217240689727818e-06
Position 155: 1.351842878324993e-06
Position 29926: 1.3427182924010516e-06
Position 440: 1.232487629992087e-06
Position 1959: 9.431820758940154e-07
Position 51: 8.767458604370456e-07
Position 1833: 7.985005318572109e-07
Position 1836: 7.218197446858783e-07
Position 4528: 4.1186953386457404e-07
Position 4846: 1.4158624132349523e-07
Position 1031: 1.269559730613466e-07
Position 908: 9.880132227510687e-08
Position 1090: 9.532191172992959e-08
Position 146: 7.547913307051057e-08
Position 310: 6.362516539883067e-08
Position 31164: 5.529168943730761e-08
Position 783: 5.239612661571469e-08
Position 1110: 4.6766725017098855e-08
Position 72: 3.756938790003212e-08
Position 31277: 3.5856731626127885e-08
Position 636: 2.662463507827874e-08
Position 20058: 2.5645831693907866e-08
Position 31398: 2.4586735824091237e-08
Position 4703: 2.2198137365923367e-08
Position 1876: 1.0167605094918808e-08
Position 1365: 1.0029381584932813e-08
Position 1846: 9.969232749376629e-09
Position 2042: 8.564322296610972e-09
Position 1208: 8.379263671060676e-09
Position 370: 7.888102064483391e-09
Position 244: 6.31195256891576e-09
Position 1055: 5.8520181712897794e-09
Position 31364: 3.29777245805446e-09
Position 20248: 6.028443740391785e-12
Position 30222: 4.15104044806914e-12
Position 792: 3.2725252380902766e-12
Position 896: 1.0641618101681532e-13
Position 725: 3.418883711821684e-15
Position 321: 3.1683652322260388e-15
Position 639: 1.5675128248729142e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 29377: 0.9968754826510923
Position 19517: 0.9922717261227536
Position 12916: 0.9691349519686121
Position 45425: 0.9631838534696952
Position 28182: 0.8804627295875382
Position 683: 0.8634164615129654
Position 3147: 0.8155572223016575
Position 17721: 0.79322683273033
Position 4254: 0.7393719747027794
Position 27543: 0.6831780873091078
Position 2765: 0.6744348385028164
Position 21420: 0.48907775141872784
Position 41012: 0.40802440090592773
Position 19826: 0.39072136730414586
Position 31118: 0.30417480785484563
Position 40910: 0.24307006713387377
Position 4276: 0.2071171664117957
Position 50698: 0.20064023800436873
Position 7517: 0.1928202662528904
Position 25549: 0.1912190031753212
Position 47543: 0.18348358331595013
Position 13676: 0.17578918903280435
Position 16979: 0.14447149978196122
Position 54209: 0.13047239214208836
Position 3079: 0.1251257276304083
Position 7571: 0.11957783516165678
Position 49828: 0.11567450486620172
Position 7533: 0.08388641128679503
Position 6233: 0.0798925690139173
Position 29138: 0.07955076708979397
Position 17002: 0.07601687122508917
Position 51573: 0.06983522576781168
Position 7740: 0.06694157023269093
Position 21049: 0.05890376168137919
Position 22288: 0.05784420218678187
Position 16821: 0.053512805559471646
Position 2534: 0.052870103839296044
Position 21085: 0.049924803908715176
Position 22270: 0.04922415975949709
Position 52316: 0.0489613085512877
Position 51956: 0.04697578048314338
Position 19916: 0.04532488805254347
Position 4143: 0.044463086301001924
Position 28027: 0.04441796863242442
Position 51196: 0.04225608953018426
Position 2386: 0.03957512056874731
Position 14703: 0.03230639049749052
Position 53058: 0.03191087780389126
Position 23276: 0.03069022426759241
Position 27384: 0.03018244206025229
Position 29177: 0.0297589824472061
Position 22432: 0.028464689022529483
Position 21485: 0.02829236578462888
Position 21029: 0.02825973845391196
Position 23974: 0.028249439001540626
Position 2520: 0.02527188833900537
Position 22315: 0.024865101329523683
Position 27367: 0.023885520702789126
Position 2733: 0.02318383352373529
Position 19851: 0.01964153064841553
Position 2491: 0.019357299951724836
Position 19230: 0.018040126376400255
Position 5831: 0.0163475699472898
Position 3347: 0.015993683086974967
Position 11919: 0.015914367082114488
Position 7559: 0.014330159670504283
Position 29029: 0.01423163448242065
Position 2988: 0.014135461717206378
Position 28150: 0.013778718733634393
Position 4651: 0.013592404790388687
Position 45669: 0.013209182613872624
Position 14891: 0.01261341611400574
Position 2598: 0.012373044880530374
Position 29894: 0.012225860229800394
Position 45645: 0.012156774321635408
Position 7549: 0.011997698292196888
Position 19689: 0.011735996404339387
Position 47082: 0.011412372519731732
Position 48725: 0.010593945560323264
Position 3381: 0.010199684197519926
Position 7792: 0.00994761180388432
Position 49065: 0.009786494974133881
Position 48210: 0.009769571402934503
Position 4211: 0.009467790540372556
Position 48113: 0.009414308916530166
Position 29619: 0.008920995040704746
Position 16688: 0.008918969712554167
Position 45965: 0.008872223907745
Position 21450: 0.008863155131963198
Position 8955: 0.008639433727538129
Position 45799: 0.007853283574009436
Position 13322: 0.007847600031601377
Position 46599: 0.006890745086694023
Position 17340: 0.006518748967332657
Position 28913: 0.0064848510398345036
Position 2994: 0.0064799072959315085
Position 28066: 0.006283353897569941
Position 2200: 0.006248489977128975
Position 1193: 0.006152747620749487
Position 37039: 0.006140273709879539
Position 3402: 0.006115115854517745
Position 25582: 0.005784864558201545
Position 19800: 0.00566385868995944
Position 7351: 0.005409801277685404
Position 3367: 0.005319021461985259
Position 46088: 0.00522123282544674
Position 7647: 0.004978785213061056
Position 2966: 0.00478065051853144
Position 336: 0.00477131196168659
Position 2698: 0.0046640307759908736
Position 28450: 0.004639269661431858
Position 737: 0.004622680450712026
Position 339: 0.004617347749473312
Position 29249: 0.004520474244025133
Position 17319: 0.004242207391497225
Position 41936: 0.004192857481888197
Position 7574: 0.00410231183820476
Position 17959: 0.004081556277987741
Position 1251: 0.004057867500667385
Position 46149: 0.003714754892096714
Position 7460: 0.003533964447450874
Position 18437: 0.003479823158846405
Position 21194: 0.0034235979178264668
Position 2579: 0.0033691149751316515
Position 42253: 0.0032737725017775885
Position 14799: 0.0032662981364993716
Position 13402: 0.003194839095184831
Position 2775: 0.0031832328424773407
Position 8922: 0.0029965074315151962
Position 30556: 0.002944847349381382
Position 17574: 0.002844905125075305
Position 3438: 0.0027241319229793807
Position 6277: 0.002607307843567523
Position 19714: 0.0025383820410471267
Position 18382: 0.0025245484212947445
Position 2436: 0.0024701683842857413
Position 19544: 0.002456962152151636
Position 29323: 0.002398329486236473
Position 18005: 0.002389606750060543
Position 19866: 0.0023546553858963693
Position 10551: 0.002342576083986713
Position 31144: 0.002317040417355
Position 40279: 0.002304760273725218
Position 13710: 0.0022674055102287305
Position 6181: 0.002229104497549289
Position 19547: 0.0021504103775329035
Position 30031: 0.0021085990229454178
Position 7413: 0.0018971231759489257
Position 13007: 0.0018588149700957367
Position 1157: 0.001845514950350246
Position 36591: 0.0018321746073800447
Position 7783: 0.001796312611659163
Position 2917: 0.0016001494911049863
Position 13489: 0.0015469129236046508
Position 11764: 0.0015000161496887922
Position 7605: 0.0014704605506314688
Position 3351: 0.001445300747210515
Position 40216: 0.0014380198379305798
Position 3169: 0.001434776019865763
Position 19477: 0.001410285923039553
Position 39888: 0.0012946622667475418
Position 12768: 0.001255835736601721
Position 2742: 0.0012495714295232667
Position 6215: 0.0012218827605210542
Position 41372: 0.001171282199462438
Position 4840: 0.0011311770292630745
Position 31243: 0.0010746420030454066
Position 7519: 0.0010511609943186977
Position 1730: 0.00103825532122422
Position 29677: 0.0010290252855770132
Position 31424: 0.0010289893923140206
Position 41263: 0.001025036565985457
Position 3542: 0.000980240994097634
Position 2163: 0.0008729330620430505
Position 23252: 0.0008553161151290953
Position 2357: 0.0008551945948797724
Position 2543: 0.0008368368295615198
Position 6129: 0.0008300490893096968
Position 32008: 0.0008264121685491939
Position 28582: 0.0008175623711919448
Position 3166: 0.0008123653906660933
Position 30681: 0.0007711363813753382
Position 14896: 0.0007496895456087563
Position 19809: 0.0007376369217717459
Position 1340: 0.0006966706624379727
Position 13682: 0.0006640254029268259
Position 13825: 0.0006632680756818977
Position 39372: 0.0006509315775980419
Position 6062: 0.0006309269710353073
Position 6210: 0.0006251884802124856
Position 4733: 0.0006053825679521583
Position 10561: 0.0006036371878636196
Position 31684: 0.0005976577741083201
Position 21263: 0.0005855830454722588
Position 38522: 0.0005732212765023744
Position 37691: 0.0005678008533157506
Position 3674: 0.0005654213140037288
Position 36899: 0.0005473503687121905
Position 6065: 0.0005378064356160247
Position 451: 0.0005377263131144018
Position 19931: 0.0005336539798168292
Position 4493: 0.0005207298295622928
Position 6156: 0.0005114500187375935
Position 6235: 0.0004888846965886047
Position 4173: 0.00046999127067657887
Position 4348: 0.00046695159244040897
Position 6068: 0.00046175597308084875
Position 13729: 0.00045474221408974024
Position 15805: 0.00045081766482533904
Position 6107: 0.00043007083505092284
Position 2548: 0.000421301744683929
Position 38473: 0.00042091350898400476
Position 3317: 0.00039943086589741366
Position 2286: 0.0003940702090572899
Position 20922: 0.00037608187922159056
Position 1766: 0.000368915930450243
Position 5837: 0.0003665828505117907
Position 29749: 0.00036160955188504855
Position 19446: 0.00035483301748619027
Position 4082: 0.0003523053729184373
Position 3458: 0.0003509171483718852
Position 29957: 0.00034333268140019057
Position 4463: 0.00033609987925831543
Position 29673: 0.00033254405238171864
Position 31662: 0.0003310334847421236
Position 4479: 0.0003300571849975088
Position 5966: 0.00033000751012813223
Position 2969: 0.00032510038771806305
Position 22894: 0.0003148054147781529
Position 768: 0.0003122263409293411
Position 31217: 0.0002844392430680822
Position 21223: 0.00027686907001320184
Position 37878: 0.0002741827937803008
Position 13734: 0.0002703923057678935
Position 1675: 0.0002680449223176112
Position 7442: 0.00024778586487823954
Position 3048: 0.00024677301852282937
Position 4304: 0.0002437863869319743
Position 41308: 0.00024228994926429957
Position 6149: 0.00024022972967385032
Position 29595: 0.00023366807819346418
Position 20248: 0.0002291215707450555
Position 30132: 0.00022723656674172768
Position 39476: 0.000219814202197469
Position 13798: 0.00021405788304213865
Position 35899: 0.00021275394311438714
Position 14281: 0.00020985999288645172
Position 31894: 0.00020983790624653443
Position 1268: 0.000209285376414237
Position 32421: 0.00020877682668596334
Position 342: 0.0002073457202860986
Position 32250: 0.0001984918547461924
Position 7008: 0.00019647356295772163
Position 4657: 0.0001935731298062002
Position 36656: 0.00019269332012141448
Position 39052: 0.00019084198391434485
Position 1724: 0.00018750269771564742
Position 39686: 0.0001834543600999093
Position 5679: 0.00017936429551614294
Position 30659: 0.00017918405358443342
Position 19666: 0.00017722350621090366
Position 19946: 0.00016713884390760748
Position 31391: 0.0001539710309660586
Position 29391: 0.00014940616141074264
Position 3096: 0.00014181164915501359
Position 21520: 0.00013581019413274372
Position 21031: 0.00013526328233738383
Position 366: 0.00013279273666754254
Position 2330: 0.0001282649722366157
Position 3999: 0.00012777703317604005
Position 29644: 0.0001254341833235275
Position 19934: 0.0001240400370739006
Position 21241: 0.0001191358651701246
Position 183: 0.00011801542571137091
Position 35717: 0.00011477486099138745
Position 530: 0.00011385429877575148
Position 241: 0.0001110872139349081
Position 21391: 0.00011040498090111624
Position 32808: 0.0001095986079374598
Position 6311: 0.00010193354721004488
Position 13247: 9.826950477242024e-05
Position 6242: 9.737306157507306e-05
Position 29647: 9.724330875039824e-05
Position 1046: 9.460129214226243e-05
Position 36018: 9.07528608940835e-05
Position 2496: 9.012771385355904e-05
Position 406: 8.754054532302309e-05
Position 13176: 8.488444630120945e-05
Position 2392: 8.479939484374938e-05
Position 1090: 8.379384448739192e-05
Position 32526: 8.36267043972584e-05
Position 40473: 8.059478183070367e-05
Position 29753: 7.970066815703549e-05
Position 558: 7.857247815031447e-05
Position 19727: 7.695447535636256e-05
Position 1903: 7.561960015585269e-05
Position 30335: 6.96548523086405e-05
Position 2499: 6.350914796248968e-05
Position 19899: 6.313231197552376e-05
Position 39756: 6.191692776739578e-05
Position 22812: 6.10661897397335e-05
Position 4812: 5.73217280493164e-05
Position 33783: 5.639459177287704e-05
Position 4119: 5.5035081184708144e-05
Position 32210: 5.4462307055952755e-05
Position 5431: 5.2852873193963616e-05
Position 5782: 5.1739642289052877e-05
Position 977: 5.102421362634807e-05
Position 33466: 5.0738640902085215e-05
Position 32846: 4.9977013014291934e-05
Position 2096: 4.9741265345096e-05
Position 2134: 4.968456298637415e-05
Position 747: 4.65194851374976e-05
Position 36569: 4.641331192245994e-05
Position 21324: 4.607691488345963e-05
Position 20358: 4.603393440414148e-05
Position 868: 4.4258791615055945e-05
Position 2672: 4.418185571935116e-05
Position 13371: 4.33978038453159e-05
Position 31355: 4.321250894092694e-05
Position 2439: 4.2388621434895054e-05
Position 20109: 4.1264810867305406e-05
Position 113: 4.0472875236997584e-05
Position 696: 3.9701930933432106e-05
Position 32285: 3.947066049085199e-05
Position 434: 3.843838050097403e-05
Position 21538: 3.8203200644831804e-05
Position 6522: 3.6998016274646826e-05
Position 29913: 3.662851662646353e-05
Position 29848: 3.655918890028951e-05
Position 1381: 3.4955756587550145e-05
Position 31394: 3.303914773271653e-05
Position 843: 3.240823241914878e-05
Position 2608: 3.2354168577859926e-05
Position 5459: 3.2320348946948094e-05
Position 1286: 3.222946774202744e-05
Position 4438: 3.201386952719553e-05
Position 4545: 3.105253269721152e-05
Position 6453: 3.017987916824223e-05
Position 4548: 2.8927603219925927e-05
Position 1560: 2.8195132575918712e-05
Position 4936: 2.799397875908242e-05
Position 23661: 2.6629062566837957e-05
Position 30375: 2.5895550955890904e-05
Position 31613: 2.4606787874767605e-05
Position 32623: 2.3943181760701163e-05
Position 5634: 2.3937795211726926e-05
Position 6525: 2.360469833794143e-05
Position 30420: 2.318952800164948e-05
Position 37735: 2.2814152812627493e-05
Position 1681: 2.2720988253256524e-05
Position 3153: 2.263374919618915e-05
Position 31574: 2.253135294233005e-05
Position 2240: 2.1570079403372314e-05
Position 2711: 2.135696928464474e-05
Position 2293: 2.011836644131688e-05
Position 32189: 1.822418040055839e-05
Position 32160: 1.77891464863272e-05
Position 31524: 1.76776845048021e-05
Position 908: 1.766504805605389e-05
Position 20354: 1.7397121544344152e-05
Position 2831: 1.482850473743235e-05
Position 31949: 1.3845061650781462e-05
Position 23671: 1.352806339985444e-05
Position 31497: 1.3510894846801917e-05
Position 1222: 1.2395349959827794e-05
Position 1648: 1.2357328388542491e-05
Position 152: 1.1821471953511142e-05
Position 250: 1.1713895073105446e-05
Position 33443: 1.1409731224358633e-05
Position 1914: 1.1343153365740005e-05
Position 3052: 1.0737228712691668e-05
Position 1214: 1.0628757145063599e-05
Position 873: 1.053352901705606e-05
Position 299: 1.046500951091908e-05
Position 3476: 1.0409227565916845e-05
Position 22350: 1.0322715252594291e-05
Position 2802: 1.0239415147510927e-05
Position 770: 9.583828050271315e-06
Position 187: 9.326924270886989e-06
Position 31092: 9.311700780257282e-06
Position 32759: 9.1332843053784e-06
Position 6380: 8.56710607254376e-06
Position 2122: 8.368789426362655e-06
Position 1988: 7.910812239497141e-06
Position 1566: 7.5663757196829345e-06
Position 1059: 7.477462713495081e-06
Position 1024: 6.495844135965062e-06
Position 5974: 6.129560478546884e-06
Position 1208: 6.038610969985622e-06
Position 31168: 5.8220095551298895e-06
Position 31436: 5.800427978088777e-06
Position 1702: 5.536420235711418e-06
Position 419: 5.447133116357293e-06
Position 2165: 5.304396333776305e-06
Position 31775: 5.06586179920928e-06
Position 4736: 4.953260464018144e-06
Position 1291: 4.901102011147797e-06
Position 387: 4.819825832937883e-06
Position 31268: 4.771418423198202e-06
Position 636: 4.583054677635383e-06
Position 5790: 4.582908970060468e-06
Position 19845: 4.581156673264403e-06
Position 1737: 4.533954007860157e-06
Position 774: 4.436653399858466e-06
Position 7147: 4.0652847127714855e-06
Position 539: 3.9967879386383245e-06
Position 1871: 3.936033127844295e-06
Position 1520: 3.915829606986253e-06
Position 2120: 3.6086623141973165e-06
Position 5771: 3.453054440394807e-06
Position 1428: 3.0525749740455368e-06
Position 1777: 3.0457246841781917e-06
Position 6478: 2.9001610880264974e-06
Position 5643: 2.8666025084985403e-06
Position 579: 2.7483000384817067e-06
Position 30200: 2.318022981628141e-06
Position 1952: 2.3117788821365433e-06
Position 4664: 2.2851231321199843e-06
Position 1262: 2.196528343464945e-06
Position 1689: 2.162051159214584e-06
Position 32756: 2.01506814889685e-06
Position 32628: 1.8792523768859465e-06
Position 1399: 1.8067969036846672e-06
Position 1355: 1.786174786082377e-06
Position 1387: 1.643057832834096e-06
Position 4673: 1.4566207707251975e-06
Position 2821: 1.4091066121843127e-06
Position 481: 1.2088008430120865e-06
Position 20185: 1.0294304369069448e-06
Position 5880: 9.744080615135858e-07
Position 20202: 9.350174518820036e-07
Position 5869: 9.305029791166672e-07
Position 255: 7.564210429992526e-07
Position 198: 7.079549637987354e-07
Position 852: 6.335995616022465e-07
Position 4788: 5.598593155924511e-07
Position 140: 4.7597005931498317e-07
Position 2883: 3.9293973217843877e-07
Position 626: 3.921335062436703e-07
Position 389: 3.7702843435184575e-07
Position 438: 3.7317659517222816e-07
Position 29599: 3.5204501822858943e-07
Position 348: 2.59785851333828e-07
Position 1950: 2.2613995796683608e-07
Position 3961: 2.2434445392975364e-07
Position 4093: 1.8328238729334494e-07
Position 3012: 1.707354412553359e-07
Position 2103: 1.4403352825843728e-07
Position 2073: 1.4335198508374032e-07
Position 424: 1.4158551052930012e-07
Position 258: 1.0471168723745169e-07
Position 565: 7.23698738193105e-08
Position 1472: 7.167309293757779e-08
Position 4444: 7.008140651116197e-08
Position 4099: 6.72446708657621e-08
Position 121: 5.315620286416001e-08
Position 1803: 5.208929364324745e-08
Position 131: 5.1025938031360247e-08
Position 4145: 4.8012196380381655e-08
Position 1582: 4.797785389904455e-08
Position 4505: 4.17937663606355e-08
Position 4432: 3.759324003498778e-08
Position 859: 3.724561495375543e-08
Position 845: 1.8653280905198976e-08
Position 918: 1.6729284851375564e-08
Position 29961: 1.5794795508357978e-08
Position 567: 1.3474792444019809e-08
Position 133: 1.1698316579218568e-08
Position 704: 1.149470580488212e-08
Position 4688: 9.948567915211024e-09
Position 710: 8.699286706542302e-09
Position 777: 8.648601688868969e-09
Position 29824: 8.196942022339053e-09
Position 1808: 7.236459971065287e-09
