Gene = IL12A
index = 686
Annotated 5SS: [ 425 1563 4376 4743 4860 5095]
Annotated 3SS: [1416 4261 4700 4817 4950 6653]
SMsplice 5SS: [ 425 1563 4376 4860 5095]
SMsplice 3SS: [1416 4261 4700 4950 6653]
top_k =  1000
Partition function (log Z): -1.4322801904009945

Sorted 5' Splice Sites (High to Low Probability):
Position 5095: 0.9761415766783159
Position 1563: 0.9573142364050292
Position 4860: 0.9089375711331851
Position 4376: 0.8670564423985078
Position 425: 0.7422840346731931
Position 4743: 0.21140869349925245
Position 2633: 0.10978318049474421
Position 1159: 0.07273702943339438
Position 462: 0.059230006682727765
Position 2809: 0.052551420982381775
Position 1309: 0.028889974208547744
Position 3599: 0.026282493680565622
Position 445: 0.02256722269830196
Position 4215: 0.02127253233648319
Position 900: 0.019367020708539334
Position 819: 0.01874772237104343
Position 3018: 0.017906201376925952
Position 3452: 0.01714899602459902
Position 362: 0.015712882017227883
Position 1018: 0.011139644778726202
Position 6151: 0.010510855229011715
Position 6261: 0.009455369152993253
Position 6624: 0.009075115148143827
Position 3785: 0.006844701951464409
Position 851: 0.006607115975286151
Position 3970: 0.006394750810237046
Position 321: 0.006304635198400138
Position 3777: 0.006269610922372019
Position 3304: 0.005861146940259952
Position 35: 0.0052278283087462685
Position 2440: 0.004881468884522632
Position 3744: 0.004630245793547684
Position 5804: 0.0043780969836999
Position 4462: 0.003974954650982189
Position 224: 0.003923837253256028
Position 3549: 0.003920035551663199
Position 2429: 0.0032309464470940724
Position 3288: 0.0032252434697528465
Position 3358: 0.0028030051351201884
Position 2594: 0.002776061118673034
Position 73: 0.0027016698419798646
Position 3965: 0.002391137108509638
Position 277: 0.0023693199353695834
Position 1340: 0.0022042664039647426
Position 489: 0.0021849660759889118
Position 3982: 0.0020184524745650886
Position 975: 0.0019162792855722875
Position 7106: 0.001766814127466085
Position 411: 0.0016999280547425968
Position 429: 0.0016167246712808457
Position 3251: 0.0015734125559023749
Position 5262: 0.0013374308166142007
Position 1272: 0.0011816500701067162
Position 1636: 0.0011317856010887356
Position 6572: 0.0011244713310756135
Position 493: 0.0010252247345317567
Position 5114: 0.00101792938127835
Position 6818: 0.000968290316126219
Position 6670: 0.0008699938544849605
Position 3608: 0.0008602216431067033
Position 159: 0.0008357327028860202
Position 2967: 0.0007284209999307958
Position 6076: 0.0006676024894359589
Position 3828: 0.0006259797015564885
Position 3684: 0.0005592753681497496
Position 6498: 0.0005563008623666288
Position 2451: 0.0005205989525694813
Position 6156: 0.0004942526292842016
Position 5311: 0.0004937012437521253
Position 6528: 0.0004434557681710245
Position 4153: 0.00040889874969546965
Position 1334: 0.00038406027313887684
Position 4074: 0.00038315155267301
Position 1144: 0.00036669172696475385
Position 5608: 0.0003383287605514198
Position 963: 0.0003133962193365953
Position 4996: 0.0003125180930885379
Position 3781: 0.00030937265644498456
Position 576: 0.0003037817918449892
Position 4503: 0.0002625186570308558
Position 1869: 0.0002506563981314898
Position 5978: 0.00025028849369060715
Position 6513: 0.00024865209493130303
Position 741: 0.00024775059332992965
Position 1048: 0.00024249545878398296
Position 266: 0.00024224320686200545
Position 904: 0.0002221861723511408
Position 309: 0.00020934581652405225
Position 205: 0.0002009183499440218
Position 4772: 0.00019458497973436607
Position 668: 0.00018252107267671317
Position 7: 0.00016819956915638357
Position 5576: 0.00016430242069723577
Position 6008: 0.00016099536795449534
Position 5832: 0.00014525179635963616
Position 756: 0.00013777352712307465
Position 32: 0.00013651303941420465
Position 6309: 0.00012768225244498161
Position 697: 0.0001274937598717011
Position 413: 0.00012547107217404194
Position 5180: 0.00012209531775813842
Position 6945: 0.00010837814435541658
Position 7147: 0.00010283736822831113
Position 44: 8.928341990866466e-05
Position 969: 8.611388614526404e-05
Position 568: 8.231049213304496e-05
Position 578: 7.810170543099512e-05
Position 4555: 7.697739229262576e-05
Position 910: 7.35130992739746e-05
Position 892: 6.466258119457168e-05
Position 5297: 6.414997419726397e-05
Position 6126: 6.043686330201658e-05
Position 539: 5.751594230072493e-05
Position 505: 5.721964292730894e-05
Position 6210: 5.286009964598578e-05
Position 4411: 5.2648546863979185e-05
Position 1118: 3.751377038873629e-05
Position 385: 3.561104740072563e-05
Position 4208: 3.322283194090269e-05
Position 2121: 3.141373216074285e-05
Position 897: 2.9275341551149332e-05
Position 861: 2.424688926470907e-05
Position 826: 2.4236343570934316e-05
Position 1170: 2.364961428218831e-05
Position 2136: 2.2721491003176175e-05
Position 1360: 2.2176919696215343e-05
Position 774: 1.936440180412257e-05
