Gene = SDHB
index = 1236
Annotated 5SS: [  223  9410 21111 25571 26422 30198 31563]
Annotated 3SS: [ 9281 21024 25433 26304 30095 31439 35211]
SMsplice 5SS: [  223  9410 21111 25571 30198 31563]
SMsplice 3SS: [ 9281 21024 25433 30095 31439 35211]
top_k =  1000
Partition function (log Z): 2.6275103762882823

Sorted 5' Splice Sites (High to Low Probability):
Position 9410: 1.0000000000000024
Position 31563: 0.990593586851978
Position 30198: 0.96323528239217
Position 223: 0.9437311874517332
Position 21111: 0.9311458815375433
Position 25571: 0.8919864791222021
Position 26411: 0.3805424159619272
Position 9030: 0.26277961003668615
Position 30786: 0.2503847392965395
Position 25864: 0.2259390017046682
Position 4114: 0.20340381045769362
Position 26580: 0.19729312127804044
Position 3645: 0.1955187575292153
Position 30020: 0.18788257857600094
Position 25859: 0.1415865942226748
Position 30984: 0.09399382562133074
Position 8002: 0.09304930745705581
Position 643: 0.0840217791551984
Position 3740: 0.08211976569770517
Position 25546: 0.08197462348654308
Position 29541: 0.08166074741359347
Position 33819: 0.07847621048720489
Position 14134: 0.0771567791395172
Position 33467: 0.07343323449208726
Position 22664: 0.06823525886035653
Position 33993: 0.06671095169351479
Position 419: 0.06465040818144081
Position 29988: 0.05997414670590222
Position 33856: 0.05277404046736111
Position 2574: 0.04915677160018028
Position 3460: 0.04621818620709025
Position 35042: 0.045606715426588715
Position 21489: 0.04529846684998795
Position 681: 0.03975373287842654
Position 23907: 0.038279905126865695
Position 26422: 0.029325444339945137
Position 33604: 0.028621665452939364
Position 31031: 0.027280205420666472
Position 7630: 0.02690374093861421
Position 26697: 0.026372966581128594
Position 33868: 0.02528515282173328
Position 31077: 0.02092188214859509
Position 25517: 0.020250073425697988
Position 3427: 0.020241522072994376
Position 8157: 0.01920984182603786
Position 27071: 0.01859660020069176
Position 32229: 0.01590109292590874
Position 31835: 0.015571818912489464
Position 29309: 0.015163745940241384
Position 26086: 0.014828548786313792
Position 1916: 0.012678485138534035
Position 30273: 0.012365993848115693
Position 30330: 0.012195552444510434
Position 33675: 0.011895538265259391
Position 33163: 0.011260957507038883
Position 28036: 0.010989528807262552
Position 9182: 0.010006491126302973
Position 31144: 0.00955506009791836
Position 30203: 0.009301725978937515
Position 27363: 0.008103331328249155
Position 26388: 0.007906323496361488
Position 3139: 0.007792370357693251
Position 33930: 0.007596116823217116
Position 9051: 0.006879448293461767
Position 26090: 0.006565303504579653
Position 31895: 0.006459789104776797
Position 8255: 0.006386970118667675
Position 776: 0.006196853630557117
Position 31237: 0.006179458387736011
Position 2989: 0.005536148202457408
Position 913: 0.005112162243174452
Position 1303: 0.00454793395581306
Position 6027: 0.0041222495084370595
Position 34601: 0.00403905618789106
Position 2075: 0.004034236186591916
Position 30896: 0.003815387018324507
Position 26231: 0.003694919408897947
Position 7896: 0.003527513361098927
Position 6754: 0.0031259942883736062
Position 30362: 0.0031056537740203117
Position 34584: 0.002318791789153815
Position 3629: 0.002121890134514627
Position 29378: 0.002003338851245276
Position 31990: 0.0018324098620117676
Position 34089: 0.001738042590213245
Position 3277: 0.0015613615836471335
Position 657: 0.0015196524435051335
Position 29422: 0.0015189754417378172
Position 32277: 0.001278132237814658
Position 1857: 0.0012026818478162937
Position 33427: 0.00107543047653697
Position 1831: 0.0010388401154904565
Position 31931: 0.0009983804594920083
Position 1265: 0.0009882952232318919
Position 1863: 0.0009106534322645338
Position 27291: 0.0008150136584781104
Position 30593: 0.0008001749125113426
Position 1846: 0.0007930824439233826
Position 455: 0.0007525685320235767
Position 31313: 0.0007515622284517314
Position 1136: 0.0007054229997463091
Position 30625: 0.000640165095800904
Position 34644: 0.0004368500939604963
Position 31219: 0.00032687589805118205
Position 1842: 0.0002945055847738935
Position 2818: 0.00027797913891246755
Position 1819: 0.00026967644536079506
Position 1710: 0.0002618484573615586
Position 2125: 0.00025902076369545003
Position 2030: 0.00022313558810703858
Position 664: 0.00020454357768818774
Position 2093: 0.00019698767246911116
Position 119: 0.00019458434683669733
Position 30644: 0.000137552176257312
Position 33643: 0.00010796127233327773
Position 49: 9.906216946793222e-05
Position 127: 7.415634546849956e-05
Position 31885: 7.152521677285126e-05
Position 1612: 6.36998127973762e-05
Position 839: 4.917478743454836e-05
Position 982: 4.823523260264144e-05
Position 1540: 4.6580001951092436e-05
Position 1780: 4.637062803274773e-05
Position 38: 4.480078301940605e-05
Position 252: 4.354479096014032e-05
Position 2178: 4.112839816691119e-05
Position 3157: 3.71644479500101e-05
Position 696: 3.4976526366266e-05
Position 33183: 3.22026940567332e-05
Position 32503: 3.081373057194262e-05
Position 2253: 3.0131850787642177e-05
Position 7074: 2.8835291394323673e-05
Position 3091: 2.727980749109016e-05
Position 3122: 2.13848206265444e-05
Position 1686: 2.0572012378729354e-05
Position 30406: 1.8275357338508152e-05
Position 423: 1.2760882317650261e-05
Position 66: 1.2756327309901392e-05
Position 160: 1.1169232010192394e-05
Position 31576: 9.155066333914472e-06
Position 227: 5.834604860750365e-06
Position 353: 5.606553073677411e-06
Position 138: 4.2555828570908675e-06
Position 85: 3.8350000300022125e-06
Position 31635: 3.7862670352197792e-06
Position 366: 3.403356755332092e-06
Position 391: 2.816135042686068e-06
Position 501: 2.666925897114126e-06
Position 186: 1.4524626504140059e-06
Position 615: 1.4249668760501188e-06
Position 53: 9.75672049558719e-07
Position 163: 8.803142726371953e-07
Position 868: 4.5353954473063634e-07
Position 31703: 3.6852777046383105e-07
Position 783: 2.0995367696049112e-07
Position 358: 1.4048507594697586e-07
Position 958: 1.2135246092379225e-07
Position 1022: 7.518192343609775e-08
Position 60: 6.902739278232374e-08
Position 703: 3.149836238480181e-08
Position 472: 2.2291781976166785e-08
Position 593: 1.7383862146407595e-08
Position 31: 1.413833430988722e-08
Position 617: 7.88183125869777e-09
Position 386: 4.893755792261753e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9281: 0.9994168662890944
Position 30095: 0.9983870250558328
Position 25433: 0.9948886306855518
Position 21024: 0.9311458815375435
Position 35211: 0.7893062355445786
Position 31439: 0.6848585516648399
Position 26304: 0.5947793141541059
Position 25730: 0.3247019766379619
Position 3521: 0.2643522909503779
Position 29831: 0.23473716714757145
Position 31412: 0.2297918137577123
Position 30505: 0.21837845888623605
Position 8975: 0.20527540901255178
Position 3992: 0.18797746632020285
Position 33709: 0.14440501591298677
Position 33373: 0.10995015280342212
Position 33904: 0.09688965814643913
Position 7795: 0.09386139015418758
Position 22535: 0.06823525886035653
Position 30871: 0.061494063463118635
Position 30687: 0.05281041554109075
Position 358: 0.05038685778720347
Position 8952: 0.049765933105938624
Position 33537: 0.0477358203287081
Position 30952: 0.046908223557537564
Position 14008: 0.046478760194676914
Position 21317: 0.04529846684998796
Position 31366: 0.04379738319744827
Position 25688: 0.03970102629176415
Position 29403: 0.03847262859555013
Position 23747: 0.038279905126865695
Position 500: 0.036238540640272814
Position 3267: 0.03505759065879923
Position 33581: 0.031996306198467085
Position 35168: 0.03114453610425466
Position 596: 0.028066490998886324
Position 29188: 0.02759791007337879
Position 31857: 0.027074341725724007
Position 31465: 0.02681095400612794
Position 29369: 0.02610689340254585
Position 34963: 0.024505433542090886
Position 34922: 0.023472436241848495
Position 8084: 0.02161055059290722
Position 33302: 0.020743195432268213
Position 13901: 0.019914200471496432
Position 2523: 0.019683604423811653
Position 8932: 0.019475234250328936
Position 7500: 0.01830808497121681
Position 3377: 0.016202568391536006
Position 26648: 0.016004912006870986
Position 31701: 0.01590746141315712
Position 26573: 0.015557360154957641
Position 26328: 0.014843682639598548
Position 26944: 0.014207622215391149
Position 34498: 0.013590774894617704
Position 29859: 0.01340169638552078
Position 1704: 0.012909481955301325
Position 30706: 0.012607408555004163
Position 2971: 0.01251883330671339
Position 31056: 0.011878240573071344
Position 2355: 0.011622902634621441
Position 25675: 0.011544784876249974
Position 32999: 0.011273678485002148
Position 27944: 0.010570197719048316
Position 3517: 0.009568295723748243
Position 3545: 0.00936012671051689
Position 27240: 0.008918344986727266
Position 4023: 0.006360057398822443
Position 33584: 0.006218231862239971
Position 448: 0.006119853484836068
Position 32083: 0.0058941850482149725
Position 2426: 0.005786814885726014
Position 13926: 0.005502966916855338
Position 14088: 0.005260851556488524
Position 477: 0.00520873538439236
Position 26050: 0.005115396618961441
Position 1135: 0.004920853528757358
Position 2389: 0.0048913008022168246
Position 34885: 0.004872514214125386
Position 7520: 0.004828260763300406
Position 546: 0.004823746818348819
Position 533: 0.004752475361219247
Position 31959: 0.004559403405988868
Position 32119: 0.004460768659023125
Position 31783: 0.004319139664453415
Position 32448: 0.004285810756153864
Position 3307: 0.004190613338987896
Position 31962: 0.004005821851143512
Position 8065: 0.003986261351798298
Position 3410: 0.003931486771999833
Position 7517: 0.003767395204096994
Position 3343: 0.003527555998546211
Position 5866: 0.00345874822905232
Position 8802: 0.0034063328991420076
Position 30691: 0.0033767698498594215
Position 31417: 0.0033502449020532963
Position 29116: 0.0032327109400019705
Position 30723: 0.00313081753377795
Position 25964: 0.00306405462543601
Position 4050: 0.003001925334237074
Position 26198: 0.0028351093882261276
Position 3442: 0.002817178841106145
Position 412: 0.0027969447519778107
Position 765: 0.002754865968229417
Position 2455: 0.002723714601410005
Position 7985: 0.0027085076104865127
Position 1589: 0.002592302865448988
Position 29484: 0.00252159121370417
Position 25650: 0.0025047940627693456
Position 3223: 0.0024524000655368437
Position 29308: 0.0024150734216370293
Position 32427: 0.002377127624786665
Position 2029: 0.0023486819495777884
Position 2495: 0.0019455895394687153
Position 30820: 0.0019174755189268063
Position 34447: 0.0018497999052644873
Position 32309: 0.0018192816487088768
Position 8749: 0.0017426401884894467
Position 34676: 0.0016856251266221174
Position 26455: 0.001647024643849968
Position 34633: 0.0016007070709154413
Position 2491: 0.001558944721498708
Position 713: 0.0015545770019905853
Position 31218: 0.0015148653225178197
Position 25692: 0.0014975296481201167
Position 25914: 0.0014895808229791778
Position 32643: 0.001477146875700047
Position 6657: 0.0014552383229602137
Position 31479: 0.0013989136446869918
