Gene = CENPF
index = 342
Annotated 5SS: [  127 10722 11834 15500 16026 17752 19087 25977 27468 29408 34807 40130
 44206 45633 48692 49795 52209 54215 55834]
Annotated 3SS: [10518 11636 15377 15933 17459 18883 25850 27338 29284 34670 36725 41361
 45479 48514 49632 52045 53737 55654 60395]
SMsplice 5SS: [  127 10722 11834 15285 15500 16026 18319 25977 27468 29408 34807 44206
 48692 49795 52209 55834]
SMsplice 3SS: [10518 11636 15168 15377 15933 18141 25850 27338 29284 34670 44004 48514
 49632 52045 55654 60395]
top_k =  1000
Partition function (log Z): 28.694510841686743

Sorted 5' Splice Sites (High to Low Probability):
Position 34807: 0.9998813954307871
Position 49795: 0.9893580161750374
Position 16026: 0.9867896342096268
Position 52209: 0.976910563593856
Position 29408: 0.9620934848732937
Position 27468: 0.9225279786428567
Position 55834: 0.8961681324130942
Position 10722: 0.8891898097496366
Position 44206: 0.8628887605298585
Position 15500: 0.8439255400454418
Position 11834: 0.830815818943474
Position 21842: 0.8197425794078587
Position 127: 0.6951868471133309
Position 18319: 0.6237854454495576
Position 54549: 0.5697762593000637
Position 48692: 0.5324054021839537
Position 15285: 0.5126050635478052
Position 25977: 0.49913181286166647
Position 37206: 0.47442455735185557
Position 17752: 0.4650341570378246
Position 40130: 0.46304237583839064
Position 25982: 0.46032652665040935
Position 2768: 0.42187637542963496
Position 54215: 0.4188106844769329
Position 56139: 0.3720166174808284
Position 2216: 0.35748360972017496
Position 37800: 0.3411450188856466
Position 27902: 0.32577607137765185
Position 48745: 0.301174230034525
Position 172: 0.2824334383667214
Position 19087: 0.2796863831640054
Position 6058: 0.25607662003002934
Position 10329: 0.24260268524092823
Position 6034: 0.24150335375156126
Position 10261: 0.23602979616867312
Position 40900: 0.23363475081045637
Position 2003: 0.2134740560561251
Position 54170: 0.2090442134001844
Position 2533: 0.2059919457565898
Position 454: 0.20590778572356297
Position 41701: 0.1986654900567709
Position 53841: 0.19476796566340523
Position 52543: 0.1897947153731996
Position 29537: 0.17433333941262014
Position 10385: 0.1498948845772642
Position 19528: 0.14363218469526243
Position 45480: 0.13735903859566345
Position 3447: 0.13170654795827727
Position 45633: 0.13131875817427244
Position 15520: 0.13054236842464143
Position 2066: 0.12923833672967333
Position 17985: 0.12789675808971762
Position 27656: 0.12136051366037419
Position 5459: 0.11977330886925623
Position 3759: 0.11776387392182562
Position 10192: 0.11310785368112503
Position 49159: 0.10876862042519751
Position 24873: 0.10841226245067755
Position 18665: 0.10733315900654253
Position 52927: 0.10160625535101793
Position 18364: 0.09584710017165178
Position 42040: 0.09149914952006132
Position 30385: 0.09069174929605268
Position 28191: 0.08848366656721234
Position 57396: 0.08839021805314533
Position 2428: 0.0847367988456896
Position 27729: 0.08228592028315057
Position 55170: 0.08122401703080341
Position 19333: 0.07798495069227053
