Gene = PLPPR5
index = 1043
Annotated 5SS: [  459 48285 51824 83012 90108]
Annotated 3SS: [ 48151  51572  82834  89972 111788]
SMsplice 5SS: [   459  25298  48285  51824  59472  82634  83012  90093 102344]
SMsplice 3SS: [ 25175  48151  51572  59263  82578  82834  89972 102218 111788]
top_k =  1000
Partition function (log Z): -59.49512255401219

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.9504209903673263
Position 12104: 0.3002824562354393
Position 9520: 0.28482654203122226
Position 6614: 0.21614759674343983
Position 7216: 0.15368110436256935
Position 8228: 0.030435992921816223
Position 2806: 0.02951048209582271
Position 2670: 0.026932436259314504
Position 2624: 0.024008841470585265
Position 5021: 0.023319182285614377
Position 765: 0.02225025890061378
Position 2764: 0.020883506946742604
Position 1680: 0.02069641024649748
Position 4265: 0.02000782567019786
Position 12967: 0.01864147553494182
Position 2534: 0.018506659631404413
Position 7572: 0.016948018042359826
Position 548: 0.01504552377681385
Position 5007: 0.014734507007490532
Position 7113: 0.012693574438448865
Position 2431: 0.010993502355810179
Position 1536: 0.008398285964966152
Position 2520: 0.005754855021587426
Position 5132: 0.005266563278761909
Position 734: 0.005207093049505855
Position 727: 0.004929633372678113
Position 5562: 0.0049259335706089615
Position 1194: 0.003093623065088417
Position 967: 0.002950260683584313
Position 1702: 0.002718540643883429
Position 9543: 0.0022284008053312203
Position 6596: 0.0018593162472297481
Position 9001: 0.0016250760104318898
Position 291: 0.0015489956250165054
Position 7159: 0.0015302334595456379
Position 5751: 0.0015130399358230372
Position 273: 0.0014765750182615077
Position 8523: 0.00141012775838278
Position 12207: 0.0012056604438632106
Position 6608: 0.0009030466896176651
Position 622: 0.0007054311252494864
Position 1547: 0.0006492747610737295
Position 4424: 0.0003706122949792748
Position 4491: 0.00036335264709947595
Position 9586: 0.0002944860628026233
Position 626: 0.00023998478671169687
Position 1080: 0.0002182042825219863
Position 616: 0.0001940920265810175
Position 1757: 0.00018852745558191672
Position 2388: 0.00018278472381892362
Position 139: 0.00017539369753679518
Position 2308: 0.00017220847244505305
Position 2435: 0.000122968776261568
Position 694: 0.00011106209155435584
Position 1524: 0.00010897553503906845
Position 2638: 0.00010069688073320274
Position 537: 8.755201965054103e-05
Position 1556: 7.257718336709792e-05
Position 898: 6.293610066694834e-05
Position 519: 6.270471076204024e-05
Position 2253: 6.242098243990927e-05
Position 552: 6.045720371715691e-05
Position 15: 5.902369303550504e-05
Position 176: 4.74364188492718e-05
Position 1512: 4.296989535848708e-05
Position 1144: 4.110537319299018e-05
Position 1937: 3.993380729876983e-05
Position 1204: 3.669600422690133e-05
Position 339: 2.852491764816147e-05
Position 314: 2.031483364429994e-05
Position 2577: 1.9256107918734987e-05
Position 1198: 1.902416824435595e-05
Position 456: 1.618949197268805e-05
Position 731: 1.5910727116462003e-05
Position 576: 1.4014211817917701e-05
Position 2393: 1.3754854695984959e-05
Position 1200: 1.3044326078122131e-05
Position 1626: 1.1361532667287137e-05
Position 1574: 1.0516800225439483e-05
Position 2650: 7.572523511978736e-06
Position 1426: 6.421016568323472e-06
Position 2558: 5.915333500725995e-06
Position 326: 4.9282909910286915e-06
Position 1722: 4.915723894540281e-06
Position 1986: 4.4492870584686745e-06
Position 2329: 4.250548591252967e-06
Position 1582: 4.1542992780016995e-06
Position 1417: 3.7580708003752487e-06
Position 2075: 3.476970546371325e-06
Position 1728: 3.337554340706418e-06
Position 1240: 2.5740515228388537e-06
Position 1534: 2.541060818117344e-06
Position 333: 2.1073463309240006e-06
Position 934: 1.6209630271562251e-06
Position 444: 1.6135795763432371e-06
Position 1056: 1.5112179710595302e-06
Position 778: 9.734352952489626e-07
Position 218: 7.293073582669778e-07
Position 7: 6.288990611170885e-07
Position 302: 5.463594629654954e-07
Position 678: 4.86041842500167e-07
Position 491: 4.565050481448539e-07
Position 924: 3.669804110704476e-07
Position 1316: 2.732587184738929e-07
Position 1363: 2.0522844265638013e-07
Position 1238: 1.9390202250469043e-07
Position 1329: 9.839382858428863e-08
Position 2189: 7.270592837530395e-08
Position 100: 6.673756746533163e-08
Position 753: 6.348948032664048e-08
Position 741: 6.080521931237992e-08
Position 900: 5.956808837851983e-08
Position 1437: 2.7837130434108377e-08
Position 1202: 8.935209996666842e-09
Position 1397: 7.956906720769474e-09
Position 483: 4.9118461821879114e-09
Position 408: 2.9748354605053876e-09
Position 657: 2.040964894006779e-09
Position 837: 1.7999498896903417e-09
Position 107: 4.895665390183717e-11
Position 689: 4.7376296619018365e-11
Position 417: 5.4503266651559586e-12
Position 450: 4.326305876326625e-12
Position 566: 2.9131061087009162e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12040: 0.6203714096798235
Position 9437: 0.30096205936954346
Position 6501: 0.1730095436112756
Position 7034: 0.1559459752898818
Position 13620: 0.12529776959348
Position 19682: 0.12299777316399263
Position 14065: 0.07519984371673932
Position 2457: 0.0739372511253144
Position 11882: 0.07126902422063297
Position 2724: 0.06096684019265542
Position 1466: 0.034601417236282656
Position 12759: 0.030804487206127787
Position 13589: 0.026268843443183264
Position 6990: 0.023096995772692225
Position 7855: 0.021946501975664456
Position 1605: 0.02009251017826408
Position 6581: 0.019496015937421243
Position 11165: 0.019254022150851115
Position 13115: 0.019112672030745258
Position 4771: 0.014530994358326249
Position 4175: 0.013869889741131205
Position 6381: 0.012603471072100523
Position 14978: 0.012458890050907882
Position 7990: 0.011881806938288386
Position 10726: 0.01044484725791582
Position 15008: 0.009994479398259815
Position 4885: 0.009457231283472586
Position 966: 0.009372523883325323
Position 4858: 0.00817127681521847
Position 12079: 0.007592923802915879
Position 7253: 0.0075777514484208055
Position 5054: 0.007342576391411268
Position 11353: 0.00701835920387356
Position 8218: 0.006853152984584211
Position 17186: 0.006621973723004581
Position 6429: 0.006603998839846838
Position 2614: 0.006249906530130017
Position 2188: 0.006099971333481455
Position 12296: 0.005301890469310604
Position 7543: 0.005066064048197991
Position 6519: 0.004930776823540365
Position 16574: 0.0044604219990667555
Position 12873: 0.0039149898939982546
Position 7944: 0.0038511518955875
Position 14274: 0.00359439677128373
Position 15719: 0.003311408097755227
Position 15500: 0.003283780478435431
Position 1355: 0.003085318653481155
Position 4713: 0.0030073143746340994
Position 7418: 0.0029615034571286343
Position 12183: 0.0028224432385889333
Position 6537: 0.002811849188028984
Position 1378: 0.002802649273719763
Position 2346: 0.0026519810205385625
Position 6289: 0.0024729855674772093
Position 2499: 0.002174734705605711
Position 11993: 0.0020974114830588156
