Gene = ATP5J2
index = 112
Annotated 5SS: [  33 6076 7015]
Annotated 3SS: [5967 6897 7805]
SMsplice 5SS: [  51 6183]
SMsplice 3SS: [5967 6897]
top_k =  1000
Partition function (log Z): -4.019045538353428

Sorted 5' Splice Sites (High to Low Probability):
Position 51: 0.7931037754901531
Position 6183: 0.4906668144446638
Position 6076: 0.44683214597842846
Position 5312: 0.42484692600619384
Position 7015: 0.3875704746222562
Position 33: 0.1953540751968697
Position 3044: 0.1616872155463808
Position 6671: 0.13917499417800178
Position 578: 0.08905138809271461
Position 5588: 0.06703448281384461
Position 2288: 0.06479033668752897
Position 514: 0.05696060751828623
Position 480: 0.03818579989448973
Position 2035: 0.03559498538612423
Position 4193: 0.03272519490381572
Position 6692: 0.02471371264863884
Position 7247: 0.018120823033180525
Position 4926: 0.01781040348330631
Position 475: 0.01428682373781247
Position 245: 0.013626978361188249
Position 6307: 0.011486869406054985
Position 4124: 0.010842463186670922
Position 5433: 0.007550844075791058
Position 6097: 0.007150034048752025
Position 2163: 0.007137207349989343
Position 5370: 0.006590045995984793
Position 5839: 0.005739106381444771
Position 5076: 0.005346217820767771
Position 5339: 0.004707289348960843
Position 555: 0.004653989304656268
Position 7617: 0.004575679508498465
Position 5746: 0.00447112525746055
Position 2646: 0.0037871864357662396
Position 2511: 0.0037319282961655043
Position 1419: 0.003325271272678645
Position 528: 0.003296222221793244
Position 2895: 0.003158772926500515
Position 5260: 0.0029409488002652166
Position 7176: 0.002856475622981479
Position 2954: 0.002525624913280159
Position 3070: 0.0025034126380178217
Position 5742: 0.0022527154163732633
Position 2181: 0.0018412419689747854
Position 6093: 0.0018111206517854356
Position 3067: 0.0016592472433200696
Position 1162: 0.0015937332434448972
Position 5639: 0.0015390934977552425
Position 7610: 0.001464025583608344
Position 5236: 0.001452074726197759
Position 6963: 0.001287008457446076
Position 2230: 0.00113769039994729
Position 259: 0.0010862995136190707
Position 856: 0.0010746980144307851
Position 7413: 0.0009116345435474165
Position 3464: 0.0008289694014220169
Position 5230: 0.0008094327814888682
Position 7431: 0.0007967041736709737
Position 3294: 0.0007802175871703397
Position 641: 0.0007650745054654285
Position 4255: 0.0007022522509454978
Position 1463: 0.0006382737212746608
Position 5781: 0.0005523433098446612
Position 6908: 0.0005514306901826611
Position 4210: 0.0005425296631886525
Position 7630: 0.0005202773476935351
Position 5085: 0.00047003470217073576
Position 1487: 0.0004509597982293024
Position 6454: 0.00040007458332713924
Position 3647: 0.0003200391613680069
Position 2134: 0.0003125167424764502
Position 3022: 0.00030744292097446184
Position 2050: 0.00028938221290322356
Position 816: 0.00027186787962263397
Position 7064: 0.00026784879453482926
Position 7649: 0.00017035546583234117
Position 25: 0.000151927409038276
Position 7433: 0.0001329002339760048
Position 6660: 0.00012224220476173152
Position 1120: 0.00011953349155513988
Position 4880: 0.000109604687436758
Position 6920: 0.0001075769455392041
Position 2770: 9.643296519530102e-05
Position 538: 8.67971824849971e-05
Position 2463: 6.911915432847055e-05
Position 29: 6.702745226373188e-05
Position 2052: 5.2575501364954514e-05
