Gene = SSR2
index = 1341
Annotated 5SS: [  72  947 2690 5999 9150]
Annotated 3SS: [  791  2590  5889  9071 11308]
SMsplice 5SS: [  72  947 9150]
SMsplice 3SS: [  840  9071 11308]
top_k =  1000
Partition function (log Z): -2.3123388871815087

Sorted 5' Splice Sites (High to Low Probability):
Position 947: 0.971415906337164
Position 72: 0.9368575855723359
Position 5999: 0.5364302214092352
Position 2690: 0.4689417988570445
Position 9150: 0.35325137040917004
Position 9186: 0.3071197003853886
Position 1879: 0.30195439139870583
Position 2828: 0.12430119032562417
Position 8575: 0.08246211064304541
Position 7658: 0.07362526511577211
Position 11480: 0.06262645873064437
Position 9244: 0.05347299316527929
Position 5807: 0.046434219126265774
Position 2708: 0.03762471387673236
Position 536: 0.03526262556755909
Position 2758: 0.028766683239362996
Position 9985: 0.027277629882400293
Position 741: 0.020397724390726225
Position 8683: 0.019233686222823697
Position 147: 0.019021986550249524
Position 2963: 0.018494556211836856
Position 6068: 0.016353676513558707
Position 2718: 0.015217965954720294
Position 4109: 0.013846725473592014
Position 623: 0.011564572361182796
Position 1173: 0.008121588767212634
Position 6650: 0.0065052658425923246
Position 1156: 0.006218045240378507
Position 9473: 0.006007549169643084
Position 10331: 0.005385558502524137
Position 8565: 0.004514996642434867
Position 10830: 0.004362394895893612
Position 326: 0.003553435491060525
Position 11501: 0.0035432492795456957
Position 7793: 0.0034666306071499736
Position 336: 0.0033783757821591724
Position 8862: 0.0031916104297120876
Position 4325: 0.003118004579255555
Position 6707: 0.0027793507418216695
Position 4319: 0.0023708589404895
Position 233: 0.002365814146645955
Position 694: 0.0021601322214184703
Position 9259: 0.0021368072453537756
Position 8984: 0.0018378499199203351
Position 4491: 0.0017520745586902683
Position 454: 0.0017509234134031704
Position 361: 0.0016403687359593147
Position 11692: 0.0016032313680083838
Position 2843: 0.0013975033304068644
Position 10079: 0.001105500370962492
Position 759: 0.0010277213178013728
Position 2515: 0.0010035601397915532
Position 1765: 0.0009407911624251989
Position 10747: 0.0009084790577917432
Position 121: 0.0007168861349538301
Position 3663: 0.0007023669208439265
Position 4121: 0.000680539301564632
Position 9755: 0.0006662739516696533
Position 8835: 0.0005955025443875606
Position 7642: 0.0005877613047007746
