Gene = CSDE1
index = 412
Annotated 5SS: [   40  8144 18273 20002 20494 21207 23523 23976 24233 25361 27457 27707
 30982 31754 32744 34082 37426 38386 39352]
Annotated 3SS: [ 7756 18073 19891 20400 21108 23440 23846 24106 25147 27315 27541 30873
 31577 32630 33961 37246 38221 39218 39747]
SMsplice 5SS: [   40  1783  7991  8144 16438 18273 20002 21207 23523 24233 25361 27457
 27707 31754 32744 33604 34082 37426 38386 39352]
SMsplice 3SS: [ 1644  7756  8059 16348 18073 19891 21108 23440 24106 25147 27315 27541
 31644 32630 33446 33961 37246 38221 39218 39747]
top_k =  1000
Partition function (log Z): 25.065049405145256

Sorted 5' Splice Sites (High to Low Probability):
Position 27457: 0.9863010317425566
Position 21207: 0.9827947371475431
Position 24233: 0.9744804807709802
Position 37426: 0.9722551045011489
Position 34082: 0.9626213768185704
Position 27707: 0.9342250020113567
Position 31754: 0.9151704675960158
Position 25361: 0.9058922596401912
Position 18273: 0.8987835524776334
Position 8144: 0.8728173556893858
Position 23523: 0.8583302750988441
Position 1783: 0.8478761820462583
Position 32744: 0.8108622165305092
Position 20002: 0.7584774656705524
Position 38386: 0.7580716835231799
Position 39352: 0.754663871041151
Position 16438: 0.6770029679550001
Position 9690: 0.625566364024502
Position 23976: 0.5054584281474981
Position 40: 0.5001300696629538
Position 20246: 0.43315359552691435
Position 7991: 0.3777541516951148
Position 135: 0.3758203573119304
Position 33604: 0.34333017608744965
Position 11837: 0.335973757593541
Position 9247: 0.31031748758678446
Position 33677: 0.30690258605796694
Position 20576: 0.2871230879093013
Position 2330: 0.2561547355890762
Position 25248: 0.2434551487120705
Position 21477: 0.2186572358211256
Position 1556: 0.18095429684551048
Position 25232: 0.1364270517993378
Position 18516: 0.12835361936348783
Position 11422: 0.11390917143921322
Position 20494: 0.1065066362774736
Position 2309: 0.09999819577009826
Position 25637: 0.09357659253134806
Position 29016: 0.09256320319752602
Position 20951: 0.08525073681122447
Position 8826: 0.0767541734703635
Position 34682: 0.0751970046760882
Position 7978: 0.07411814548129146
Position 4507: 0.06413992863876594
Position 33600: 0.061625893998628535
Position 23167: 0.06073990645812244
Position 21595: 0.05848359194016652
Position 8148: 0.05534595370746522
Position 24871: 0.05177941525855678
Position 27848: 0.051731667073053454
Position 18266: 0.04975067953622926
Position 21039: 0.049385339710493685
Position 20722: 0.04772927196294094
Position 12808: 0.043449364002012554
Position 23984: 0.041192749995386815
Position 39572: 0.03725181005979875
Position 20486: 0.03621086536057666
Position 32936: 0.034423810487239775
Position 1385: 0.03429211277456344
Position 20953: 0.03379417612383913
Position 39118: 0.031110050650114032
Position 21953: 0.028119872182114074
Position 26795: 0.027823932091651665
Position 12836: 0.027368736300545995
Position 17391: 0.026244436171906707
Position 26809: 0.02592574529364061
Position 1670: 0.025661234236526685
Position 6012: 0.024242451590109376
Position 1832: 0.023715454024124113
Position 31011: 0.022773139114042697
Position 35447: 0.022447226686626236
Position 18579: 0.021733289392751067
Position 22442: 0.021619745873624703
Position 30278: 0.021380274339566963
Position 1335: 0.02119996058416044
Position 157: 0.018941960579714926
Position 26608: 0.018559898766797266
Position 26976: 0.017358707614185512
Position 36794: 0.016811144650812827
Position 32710: 0.016403042923285066
Position 44: 0.015833766937054312
Position 39850: 0.015463497847061594
Position 7556: 0.01527807959927212
Position 9082: 0.014857510556433983
Position 40102: 0.014728924851736092
Position 1770: 0.014727850445326719
Position 27070: 0.014269414823160204
Position 8588: 0.01404428318061659
Position 22846: 0.01399759496488998
Position 37623: 0.01388554800288388
Position 7575: 0.013870793492968396
Position 34673: 0.013381765648211679
Position 31229: 0.013194839867278606
Position 284: 0.013085472111116672
Position 29874: 0.01303531713836912
Position 3445: 0.01288634506104536
Position 25951: 0.012709510756530469
Position 28914: 0.012585629336898453
Position 2285: 0.011585688034564109
Position 22563: 0.011120168700734233
Position 35924: 0.010893945580402227
Position 8780: 0.010838981013801385
Position 21700: 0.01063130707575425
Position 361: 0.010613048862598578
Position 33149: 0.01056687367670353
Position 24194: 0.010527003951588804
Position 29611: 0.010342499819535176
Position 18701: 0.010152880373823519
Position 39528: 0.010065417668008059
Position 29063: 0.009984197763878896
Position 18129: 0.009533714304636624
Position 1748: 0.009103257488835266
Position 2564: 0.009047502098229744
Position 11326: 0.008037208313993674
Position 34252: 0.007874812715474674
Position 20473: 0.007673764202191427
Position 296: 0.007165418737102573
Position 1125: 0.006968838602697412
Position 13145: 0.006942751743855736
Position 17647: 0.006913985540866238
Position 38913: 0.0067731829326964105
Position 24697: 0.006717803082771155
Position 26935: 0.006675446324974357
Position 20697: 0.0066088990319423556
Position 8412: 0.006512464845359847
Position 2095: 0.006393947043946567
Position 20453: 0.006246657658728949
Position 13602: 0.006237787240766543
Position 8877: 0.006234811457074384
Position 17362: 0.006075140298080225
Position 32013: 0.006054681159127884
Position 1192: 0.006024244448022717
Position 5734: 0.005827160870829556
Position 38992: 0.005750332150854449
Position 1293: 0.005292326844627466
Position 21514: 0.005062017370556171
Position 26835: 0.004875441022437936
Position 5368: 0.004830404640195294
Position 13332: 0.004352648242177586
Position 39258: 0.004309271963599561
Position 16104: 0.0042310982569118945
Position 33578: 0.004191753554070253
Position 37259: 0.003979846322488717
Position 37108: 0.0039572964961346905
Position 35598: 0.003858736733153854
Position 1935: 0.0038503915082402558
Position 236: 0.0037800524294063437
Position 27436: 0.0037268872319760906
Position 20972: 0.0035938936826630974
Position 26722: 0.0033751889305692964
Position 1787: 0.003286511063221698
Position 29759: 0.0032663647018638343
Position 35658: 0.0030633973704016306
Position 25606: 0.0030115963757554984
Position 26707: 0.002829286359341595
Position 24020: 0.0027785189191726427
Position 5128: 0.002689461270352965
Position 3495: 0.002636526462705545
Position 25991: 0.0026173475662062354
Position 13204: 0.002497842540172589
Position 12630: 0.0024762975571176998
Position 305: 0.002372744435411298
Position 32019: 0.002355596698604601
Position 25486: 0.0023433142829757956
Position 37567: 0.0023045179855883356
Position 2483: 0.002241652442629441
Position 25999: 0.0022138754856043286
Position 37473: 0.0022082994995251686
Position 5038: 0.0021864371391040194
Position 4174: 0.002114902935668853
Position 3727: 0.002102994642588947
Position 26980: 0.0019764675278588287
Position 19954: 0.001965704021058958
Position 35932: 0.0019398023459150455
Position 33537: 0.0019125802841979652
Position 18857: 0.0018956098494291099
Position 27377: 0.0018879127193651903
Position 18280: 0.0018360887926466168
Position 5153: 0.0018350906637430882
Position 24295: 0.001806404126917043
Position 24215: 0.0017684424419601855
Position 21297: 0.0017079235174749254
Position 38752: 0.0015556199148270714
Position 1222: 0.0014699513216002913
Position 69: 0.001467595583087977
Position 24925: 0.0013923221220393208
Position 38180: 0.0013823577511917057
Position 496: 0.0013816487428223092
Position 33128: 0.0013727384067619079
Position 26539: 0.001367074040681244
Position 34907: 0.0013661860697949549
Position 28311: 0.001360313082713657
Position 5418: 0.001326042854381504
Position 27644: 0.001318651565368106
Position 23988: 0.0012581391052736736
Position 6368: 0.0012165239128460654
Position 39218: 0.0012142143417443268
Position 5137: 0.0011893860989491242
Position 25668: 0.001145105103002994
Position 1524: 0.0010276697560114032
Position 35680: 0.0010163128135381196
Position 24290: 0.0009714644641722786
Position 39835: 0.0009056047408553633
Position 25256: 0.0009001603590261106
Position 27134: 0.0008906101243783822
Position 1076: 0.0008596866656040328
Position 8457: 0.0008521001285506088
Position 27485: 0.0008502997696325076
