Gene = RABL3
index = 1110
Annotated 5SS: [   76 11842 32758 36538 44115 48385 52089]
Annotated 3SS: [11749 32627 36422 43963 48312 52049 52648]
SMsplice 5SS: [   76 11126 11842 24006 29996 32758 36538 44115 48385 48812 49046]
SMsplice 3SS: [11021 11749 23907 29819 32627 36422 43963 48312 48676 48903 52648]
top_k =  1000
Partition function (log Z): -6.54074098994995

Sorted 5' Splice Sites (High to Low Probability):
Position 36538: 0.9999941202524791
Position 11842: 0.9971759249101494
Position 48385: 0.9946513726704467
Position 29996: 0.987288835013926
Position 76: 0.8079019872052631
Position 11126: 0.7685679681539868
Position 32758: 0.7471804113613579
Position 49046: 0.6712367832174937
Position 44115: 0.633463214230131
Position 24073: 0.5514881147995944
Position 19223: 0.5405930621844096
Position 48812: 0.523551001391958
Position 49684: 0.4741300975688188
Position 24006: 0.4485118174503573
Position 36791: 0.4449418498035694
Position 52737: 0.38997167038680286
Position 8106: 0.3570118490084015
Position 4011: 0.250939086307388
Position 23208: 0.24036418199301735
Position 54: 0.18646514517776286
Position 23039: 0.17939006602009427
Position 33835: 0.1456634816265999
Position 45698: 0.1413726554938661
Position 54040: 0.13192544155742536
Position 30761: 0.10610735662906348
Position 49871: 0.07477002117970202
Position 3633: 0.07107010491561522
Position 779: 0.0681978738894511
Position 23163: 0.06773356624668767
Position 1771: 0.04350149808210334
Position 4876: 0.04272635620042028
Position 23342: 0.04212829958523842
Position 1802: 0.03970925713567611
Position 3988: 0.03535200927863697
Position 54255: 0.03419501368028078
Position 11628: 0.029739867151978062
Position 55523: 0.029345404282186065
Position 13236: 0.02681325332214403
Position 53892: 0.024044472603743358
Position 8408: 0.02389747350735405
Position 2507: 0.02281956298974094
Position 6006: 0.02209849813435257
Position 12496: 0.014771123141179869
Position 9747: 0.01304664223469142
Position 1297: 0.011810888344557431
Position 15339: 0.010789291403129552
Position 53722: 0.010360730660015591
Position 8366: 0.010333519623528199
Position 8606: 0.0085308335899577
Position 11291: 0.007767326607198499
Position 48938: 0.007411592562283182
Position 11424: 0.006941758936085823
Position 1723: 0.004697959182421816
Position 3534: 0.0041422034264927505
Position 4349: 0.003842840482733737
Position 11103: 0.0034554641222628683
Position 48368: 0.003442641236571292
Position 9815: 0.0033751547633615498
Position 4499: 0.003075338279285861
Position 49041: 0.00290419839869522
Position 3968: 0.002734299968917279
Position 267: 0.002713222893892701
Position 11977: 0.0026181194707905232
Position 7399: 0.002199437139875583
Position 2162: 0.0021544686061663798
Position 8612: 0.0020390550588210528
Position 1441: 0.00191256123242143
Position 676: 0.0017896173892072598
Position 11324: 0.0014855338642294192
Position 49907: 0.0013586637215288475
Position 1095: 0.001094860003164209
Position 3016: 0.0009225847066848074
Position 10288: 0.0008134565900928192
Position 8589: 0.00047805992221627635
Position 48: 0.00047356745393440714
Position 12403: 0.00036165505521117364
Position 9262: 0.0003232732151413085
Position 19767: 0.000249594669127528
Position 316: 0.0002251384640016342
Position 20510: 0.00021075158200500345
Position 22578: 0.0002046304300299595
Position 1063: 0.00019509370256446737
Position 1354: 0.00017620448573807081
Position 11836: 0.00016041938443475285
Position 20491: 0.0001569446406434763
Position 15359: 0.00015674536744142428
Position 126: 9.935893363463825e-05
Position 14254: 9.878034948588796e-05
Position 343: 8.555561244280585e-05
Position 1631: 7.432020927950674e-05
Position 600: 7.233797124219348e-05
Position 528: 7.199210425463185e-05
Position 1680: 5.006809833224308e-05
Position 13049: 3.1809656477688995e-05
Position 992: 3.0971970124351544e-05
Position 1688: 2.9459663901265588e-05
Position 287: 2.8117179343479417e-05
Position 1152: 2.269109162547919e-05
Position 2333: 2.0772934938626877e-05
Position 585: 1.6592393275450068e-05
Position 14722: 1.55558863173764e-05
Position 1318: 1.5459459274664814e-05
Position 39336: 1.4565807060751535e-05
Position 16520: 1.3217215227807336e-05
Position 1384: 1.2844982770212938e-05
Position 273: 1.2578203794660486e-05
Position 2243: 1.2400469856930708e-05
Position 1555: 1.2187548677698868e-05
Position 15040: 1.0753842259433795e-05
Position 15138: 1.0314680668255902e-05
Position 650: 7.1622399649983185e-06
Position 419: 6.809231034913876e-06
Position 582: 6.777804082382256e-06
Position 2200: 6.333474708689469e-06
Position 505: 5.714800079775638e-06
Position 1479: 4.745313216205562e-06
Position 15166: 4.574200627741459e-06
Position 760: 4.5656103943483425e-06
Position 60: 3.7631123468356354e-06
Position 38618: 3.5773775063522833e-06
Position 1708: 3.521065185373532e-06
Position 427: 3.2544935995232932e-06
Position 1445: 2.7879161976253346e-06
Position 15085: 2.611740452127932e-06
Position 13267: 2.5347442214255797e-06
Position 1752: 2.0283667889249004e-06
Position 1436: 1.98410984504391e-06
Position 398: 1.9049793464515156e-06
Position 1135: 1.6608453462158947e-06
Position 1310: 1.4617099655478463e-06
Position 491: 1.355421738931062e-06
Position 1764: 1.2174889282920845e-06
Position 1987: 1.2155243672147498e-06
Position 682: 1.070922823929568e-06
Position 1452: 1.0148548060277365e-06
Position 1839: 9.674637517262852e-07
Position 62: 9.186056750892935e-07
Position 2235: 8.90743647609958e-07
Position 1810: 7.744227292472623e-07
Position 233: 6.970126473866134e-07
Position 393: 6.443020619405484e-07
Position 244: 6.201549535698444e-07
Position 12524: 5.34301736282929e-07
Position 1058: 3.627547772904266e-07
Position 1394: 3.573910284904894e-07
Position 12811: 3.382757854007642e-07
Position 477: 2.9418804357256877e-07
Position 1307: 2.7139711808410135e-07
Position 12791: 2.6021683147383587e-07
Position 629: 2.5574836942820465e-07
Position 348: 2.0414273996898341e-07
Position 231: 1.7171977178836916e-07
Position 341: 1.4915862033170368e-07
Position 13192: 1.243610096547175e-07
Position 13468: 1.0001988464947458e-07
Position 184: 8.329218582394722e-08
Position 12271: 6.972985298045039e-08
Position 118: 6.551637581575644e-08
Position 431: 5.280877124578935e-08
Position 1060: 4.9635540923631746e-08
Position 405: 4.9532481456381836e-08
Position 4: 2.2231871687299023e-08
Position 470: 5.966760450323151e-09
Position 2475: 5.641891629308194e-09
Position 11876: 2.5883002143885817e-09
Position 664: 2.385099946662459e-09
Position 11818: 1.573352155720725e-09
Position 717: 9.285746312706266e-10
Position 554: 7.83998938994394e-10
Position 750: 6.857502324896566e-10
Position 679: 1.5820312721385414e-10
Position 457: 1.499882720395212e-10
Position 258: 1.4079599348395923e-10
Position 412: 1.1209272676873878e-10
Position 785: 9.504793333251923e-11
Position 255: 2.383137311183123e-11
Position 35: 1.673216292090835e-11
Position 837: 9.146955907459178e-12
Position 22: 1.8955749394659633e-12
Position 14223: 1.48694123021954e-13
Position 13282: 1.4758438958554247e-13
Position 175: 2.7019262386947007e-14
Position 723: 5.978987052409094e-15
Position 12377: 1.7002998713787733e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 36422: 0.9999980466681332
Position 48312: 0.9988420341411497
Position 29819: 0.9872888350139258
Position 11749: 0.894291548282206
Position 11021: 0.7720234322762495
Position 32627: 0.7471804113613579
Position 43963: 0.633463214230131
Position 52648: 0.6014751180079706
Position 48903: 0.5878171724538235
Position 23979: 0.5758457303935876
Position 48676: 0.525119478426221
Position 36671: 0.44506817761677825
Position 23907: 0.42415421638978423
Position 55394: 0.38917745107270063
Position 8054: 0.37552619837143203
Position 23125: 0.35022606944970686
Position 49602: 0.2493602785382206
Position 49471: 0.24753556206930838
Position 19060: 0.21569002353465222
Position 19136: 0.1911148889971446
Position 54013: 0.18912854573887602
Position 22911: 0.17939006602009427
Position 53806: 0.14934089529909947
Position 33610: 0.14566374255059136
Position 45638: 0.14163411514652527
Position 3914: 0.12523040552930312
Position 55620: 0.10751450578000152
Position 30568: 0.10610760554212592
Position 48834: 0.10029193572292228
Position 11701: 0.09685573630797906
Position 3869: 0.08118820639187482
Position 3467: 0.07501037583772871
Position 19016: 0.07339066751417633
Position 575: 0.061956331491349735
Position 18916: 0.06039748259134112
Position 49820: 0.056801621295042744
Position 1542: 0.05292033337164593
Position 53891: 0.045341091972769365
Position 11230: 0.042083741019026094
Position 52935: 0.04000328240603033
Position 3850: 0.03796775164483024
Position 53972: 0.03308118725001383
Position 1685: 0.03219699981129839
Position 53546: 0.023255768933420726
Position 4732: 0.02266201794423764
Position 2382: 0.021851490019250925
Position 5812: 0.017214065689435343
Position 9662: 0.01642179699805298
Position 4692: 0.014100548409118775
Position 3940: 0.013531535445168623
Position 49754: 0.012958266156279397
Position 7865: 0.011834610559303401
Position 13125: 0.011054630774882172
Position 8462: 0.011047948570995026
Position 3899: 0.010329793984306735
Position 1208: 0.010188024598161581
Position 15249: 0.009652694803045736
Position 3808: 0.00839506683795772
Position 13169: 0.006988101806342132
Position 11729: 0.006386520438938139
Position 12303: 0.006001962312393318
Position 53241: 0.004925141600383699
Position 3928: 0.004292749844393515
Position 53472: 0.004159993815717482
Position 4201: 0.0041443380432793905
Position 13144: 0.004134822958954837
Position 11349: 0.0038507455519437538
Position 3777: 0.003848100937279444
Position 4773: 0.0037734021966127095
Position 12263: 0.003365040534403445
Position 49186: 0.0031785620659445226
Position 12446: 0.003079428459743749
Position 1596: 0.0030148215136218113
Position 12903: 0.002369561478095949
Position 7166: 0.0021994371398755836
Position 5778: 0.002184500808125001
Position 3667: 0.002009932010117034
Position 11770: 0.0019358250280570753
Position 7961: 0.001860720920075073
Position 8021: 0.0017289844244113165
Position 4630: 0.0016313065027284206
Position 12329: 0.0016293656698341012
Position 1296: 0.0014618601599733774
Position 5649: 0.0014328845171392385
Position 466: 0.0013365513717755791
