Gene = PTGES2
index = 1097
Annotated 5SS: [1024 3219 3971 4761 5529 6101]
Annotated 3SS: [3020 3911 4610 5327 5982 7188]
SMsplice 5SS: [1024 3219 3971 4761 5529 6101]
SMsplice 3SS: [3020 3911 4610 5327 5982 7188]
top_k =  1000
Partition function (log Z): 4.670349929807571

Sorted 5' Splice Sites (High to Low Probability):
Position 4761: 0.9060531019213205
Position 6101: 0.9036083162618022
Position 3971: 0.8261397058995268
Position 3219: 0.692443960755223
Position 1024: 0.6388177566697322
Position 785: 0.26352419506732855
Position 5642: 0.233023127707547
Position 2233: 0.21872403619650402
Position 3994: 0.13969267895852058
Position 3183: 0.12912817765120493
Position 3087: 0.10637259618435597
Position 789: 0.10341975215894915
Position 3684: 0.09091057611322917
Position 2567: 0.06337331303287878
Position 5533: 0.058088742916410974
Position 408: 0.0573421411904871
Position 391: 0.054989137818836964
Position 3135: 0.05065277866457487
Position 215: 0.04749814424429736
Position 5478: 0.043893766191770205
Position 4742: 0.035485658280547915
Position 4737: 0.031334864877098446
Position 2237: 0.027885332866495006
Position 3126: 0.02688880622056719
Position 766: 0.025214727817201958
Position 450: 0.023366472193261992
Position 245: 0.021870361785098415
Position 899: 0.021202658926596295
Position 233: 0.017559159416624115
Position 529: 0.016497279042561343
Position 2523: 0.01617143574066566
Position 400: 0.01472003165655066
Position 6120: 0.01390759824362486
Position 301: 0.013614020223780157
Position 6034: 0.011971835539950782
Position 7269: 0.011686101744536931
Position 4678: 0.010399922453244437
Position 5448: 0.00907259587974726
Position 4304: 0.008901652633275643
Position 151: 0.007143374870607012
Position 7069: 0.007000695266716672
Position 5535: 0.006725373590054859
Position 3633: 0.006430333944263859
Position 1864: 0.006026823226853062
Position 5486: 0.005532041334862163
Position 173: 0.005393370823439946
Position 5465: 0.005198815562043655
Position 5589: 0.004821888676780767
Position 4698: 0.00463951094701981
Position 1095: 0.004249801285572002
Position 2480: 0.004174060114600703
Position 1272: 0.004009018329335945
Position 3144: 0.003997484702758747
Position 6318: 0.003740526653850096
Position 6435: 0.0033330748827040853
Position 6305: 0.0026278624730364086
Position 5574: 0.0023360985350176374
Position 4148: 0.0022303544357541306
Position 6990: 0.0022060787194123385
Position 6812: 0.002033507489496832
Position 294: 0.0017824639472617534
Position 2087: 0.0017363921535138453
Position 193: 0.0015797038385824498
Position 5499: 0.0015727319594312015
Position 335: 0.0014989360590369264
Position 2580: 0.001414141575764552
Position 6161: 0.0013513521406057726
Position 347: 0.0013456869742808086
Position 7642: 0.0013213366998305503
Position 3331: 0.0012435234145030854
Position 6440: 0.001201918725901399
Position 1546: 0.001168536176304
Position 5253: 0.0010951217653334608
Position 306: 0.0010603129543641898
Position 4790: 0.0010052859421040706
Position 3362: 0.0009970282980130121
Position 763: 0.0009925448345773893
Position 5434: 0.0009699325083622098
Position 6969: 0.0008172295281829952
Position 2631: 0.0008130856463614956
Position 7404: 0.000769891684682817
Position 4986: 0.0006867142676885535
Position 1361: 0.0006604325818644346
Position 5876: 0.0006044914604083405
Position 5391: 0.0005818234040766852
Position 2343: 0.0005736278250865471
Position 3486: 0.0005100826356649766
Position 2079: 0.0004992731262941753
Position 2599: 0.0004819029130107323
Position 7136: 0.0004815931364979102
Position 489: 0.0004496425671158714
Position 5858: 0.00041642709078843637
Position 4010: 0.00039675747971433506
Position 54: 0.00033707531374878584
Position 5537: 0.000332985702978305
Position 2622: 0.0003085183585723462
Position 4548: 0.0002946030242326531
Position 239: 0.00025959763560093655
Position 5140: 0.00024325713474911836
Position 2321: 0.00022518076800452956
Position 4735: 0.00021217856739794757
Position 6353: 0.00020087003116791105
Position 2283: 0.0001964067191787576
Position 2314: 0.00019619567413769247
Position 5368: 0.00019227624006212354
Position 1866: 0.0001889113801969686
Position 4456: 0.00017590410399815972
Position 3965: 0.00015643828600747084
Position 5057: 0.00014634081805137296
Position 4686: 0.00013613778327164447
Position 3856: 0.00012635435008563593
Position 3068: 0.00011617687094392544
Position 196: 0.00010995514295213415
Position 3963: 0.00010606695342267974
Position 2640: 0.0001023912174221416
Position 4842: 8.622322088999892e-05
Position 4793: 8.219397285180701e-05
Position 465: 8.045165169233622e-05
Position 3195: 7.840565610444674e-05
Position 6627: 7.794946434607748e-05
Position 1133: 7.069306941840193e-05
Position 3164: 5.905984051940407e-05
Position 2103: 5.3426239726264426e-05
Position 3749: 5.015914397851994e-05
Position 1148: 4.862351345171937e-05
Position 1141: 4.5140499918440925e-05
Position 4817: 4.306731318995674e-05
Position 2989: 4.19594429263602e-05
Position 4765: 3.775802271497701e-05
Position 4083: 3.317409562103335e-05
Position 1119: 3.1041246153435915e-05
Position 3129: 3.0198741128623957e-05
Position 4901: 2.875175340140837e-05
Position 621: 2.814687262453515e-05
Position 5539: 2.6191112134222772e-05
Position 5389: 2.511139806880881e-05
Position 3379: 2.076140451589287e-05
Position 4057: 1.992729213681611e-05
Position 3768: 1.910865247373391e-05
Position 3688: 1.4464774298456058e-05
Position 3628: 1.173722156862806e-05
Position 5175: 9.193161962427194e-06
Position 309: 9.13119049877557e-06
Position 603: 7.903244638978954e-06
Position 6123: 7.454565997204685e-06
Position 2100: 7.303532848816819e-06
Position 4339: 6.797025644617346e-06
Position 6768: 6.528930054888642e-06
Position 5153: 6.254223388170754e-06
Position 33: 6.079425576633637e-06
Position 371: 4.6416774133868815e-06
Position 777: 4.399705677340329e-06
Position 444: 1.7130818137769792e-06
Position 5249: 1.5691963845922126e-06
Position 572: 1.3288738739517358e-06
