Gene = TFG
index = 1396
Annotated 5SS: [   54  4492 10681 19481 23295 27339 35554]
Annotated 3SS: [ 4264 10596 19333 23129 27197 35454 38770]
SMsplice 5SS: [  344 10681 19481 23295 27339 30108 35554]
SMsplice 3SS: [10596 19333 23129 27197 29982 35454 38770]
top_k =  1000
Partition function (log Z): 4.729069416513035

Sorted 5' Splice Sites (High to Low Probability):
Position 19481: 0.9932559236302948
Position 35554: 0.9847336353099942
Position 23295: 0.8108369904280713
Position 27339: 0.7428656856866594
Position 30108: 0.7013550696416612
Position 10681: 0.5737391744273235
Position 33797: 0.5560090106170364
Position 37931: 0.5363545307224662
Position 4492: 0.5194901136140329
Position 344: 0.4498192240157171
Position 54: 0.4325157088329684
Position 13566: 0.37081226564074454
Position 32823: 0.3618711638708207
Position 32346: 0.3606397412750135
Position 10765: 0.24893837024047244
Position 19794: 0.24553567672869772
Position 27327: 0.24293386883120413
Position 37575: 0.2158219528335446
Position 29477: 0.17191281696689545
Position 20359: 0.16186524829339483
Position 23205: 0.1459346169126118
Position 10920: 0.141368987381321
Position 11138: 0.1396608202685147
Position 31985: 0.12588278889737808
Position 33008: 0.12479202298471122
Position 9686: 0.12099093585933768
Position 918: 0.11234208424002101
Position 13693: 0.09907436666318326
Position 32812: 0.07065138005351317
Position 25392: 0.06850746234814761
Position 38077: 0.06791774454834325
Position 13543: 0.0598336937779749
Position 34676: 0.05850772596481299
Position 3546: 0.05820986813589726
Position 27738: 0.057089345140874596
Position 11102: 0.048471818128855565
Position 2165: 0.0462102054760935
Position 32933: 0.04421744812142179
Position 8943: 0.04374860155350843
Position 7605: 0.0411846992543168
Position 32557: 0.03876111774480679
Position 25905: 0.035412374762592944
Position 19949: 0.03516342455408151
Position 38188: 0.034669287568926184
Position 34055: 0.031610689353725054
Position 34137: 0.03028320297822031
Position 3563: 0.025702671683172397
Position 20122: 0.02487849480375344
Position 22518: 0.021322616447208044
Position 8674: 0.020996836022660267
Position 20710: 0.0205842556802755
Position 4225: 0.020256384430507306
Position 7123: 0.01912940058377987
Position 1691: 0.01892888710641799
Position 10899: 0.01884942971491624
Position 27505: 0.017994054999104128
Position 25141: 0.01783027425555652
Position 34449: 0.01748719449222981
Position 38700: 0.015616654300176168
Position 211: 0.015292440395991824
Position 24521: 0.015064865608224032
Position 32493: 0.014878757424549013
Position 25941: 0.014549301387664393
Position 35014: 0.011986506800874212
Position 35539: 0.011905769601383311
Position 28059: 0.011201253155247488
Position 38867: 0.009940800718050233
Position 29636: 0.009276837623235385
Position 444: 0.009237607667175317
Position 11880: 0.008807610953928695
Position 23963: 0.008752179868119738
Position 34835: 0.008748214112895173
Position 38089: 0.007569207291464601
Position 3362: 0.0071363077639097685
Position 28938: 0.006658044498243111
Position 2371: 0.006530803478469502
Position 24453: 0.006440117655268503
Position 20632: 0.0062581542654846735
Position 23192: 0.006233956579982396
Position 36022: 0.005208406888583195
Position 32551: 0.004560467011457987
Position 11728: 0.0044913177303742636
Position 35964: 0.0044741658821182435
Position 34025: 0.00428408272329995
Position 33662: 0.003921491079354402
Position 37894: 0.0038782397061478736
Position 10931: 0.0031810973306777937
Position 34372: 0.0027117978273411263
Position 483: 0.0026733276458877045
Position 37924: 0.002515283362133186
Position 38146: 0.002243469844897995
Position 35562: 0.002022093110363929
Position 37809: 0.0018954990867474807
Position 32711: 0.0018089772926064328
Position 10881: 0.001628764584033667
Position 34071: 0.001470267390241844
Position 34731: 0.0014658528094021906
Position 38299: 0.0013004896940862335
Position 37834: 0.0012876747978105491
Position 35534: 0.0012722127480358802
Position 3973: 0.0011490939414159494
Position 36318: 0.0011253112249705426
Position 39035: 0.0009895551809455375
Position 456: 0.0007644976842210906
Position 5997: 0.0004897447481693442
Position 37838: 0.0004084166312621305
Position 30410: 0.00036379712166850363
Position 1008: 0.0003528442961137549
Position 7954: 0.0002920624632828559
Position 714: 0.00027467052535774014
Position 5949: 0.00024821438492605475
Position 7781: 0.000197803858708184
Position 36384: 0.0001902955047399407
Position 5333: 0.00017574061848227496
Position 37800: 0.00017002931704731343
Position 500: 0.0001610369497977511
Position 1499: 0.0001458602198540582
Position 7950: 0.00013476749671223042
Position 6935: 0.00012906700568778633
Position 2001: 0.00012731230555554222
Position 36295: 0.0001245418573408071
Position 6170: 0.0001223100732856766
Position 6025: 0.00011260593552070182
Position 7285: 9.220746113350502e-05
Position 2602: 9.008709520313611e-05
Position 39077: 7.307813366194641e-05
Position 2935: 7.165088877693555e-05
Position 36357: 6.606228198999438e-05
Position 36379: 6.415724853711643e-05
Position 1218: 6.24096833298704e-05
Position 8039: 6.091926863087601e-05
Position 4456: 5.2579293259133814e-05
Position 36278: 5.0021214246068234e-05
Position 2485: 4.593296909916776e-05
Position 757: 4.053252690023383e-05
Position 3038: 3.87702226653007e-05
Position 1508: 3.860763728758892e-05
Position 1330: 3.6937844684556596e-05
Position 6644: 3.5791762975433995e-05
Position 4702: 3.56816591405719e-05
Position 6542: 3.457731519925507e-05
Position 3437: 2.9450965595406924e-05
Position 3893: 2.645838304451849e-05
Position 23288: 1.8479312093702573e-05
Position 23568: 1.3902251753356665e-05
Position 2777: 6.693613626161532e-06
Position 379: 5.764533723519627e-06
Position 23391: 4.1872221705311626e-06
Position 4755: 4.159676268596496e-06
Position 2489: 3.8766606280799375e-06
Position 35656: 3.5059908245558914e-06
Position 7747: 2.9361959325836553e-06
Position 2172: 2.7394164699986018e-06
Position 169: 2.646050550893294e-06
Position 35546: 2.6230927150344898e-06
Position 6601: 2.476931280582373e-06
Position 35747: 2.395236237645919e-06
Position 2398: 1.7514578987329245e-06
Position 2458: 1.6196759510369394e-06
Position 644: 1.0901708824296428e-06
Position 136: 1.0144273783976667e-06
Position 421: 9.200532881010912e-07
Position 2179: 6.878824747741329e-07
Position 36174: 4.4925114843920105e-07
Position 664: 3.940364366098707e-07
Position 35782: 3.4480876715470496e-07
Position 365: 2.7639332452852536e-07
Position 58: 2.689311630213336e-07
Position 219: 2.520647965669128e-07
Position 2003: 2.3369568255626114e-07
Position 287: 1.9731627692806818e-07
Position 566: 1.887769537582068e-07
Position 3529: 1.4603421748223017e-07
Position 36071: 8.025540390505279e-08
Position 244: 3.657632258341266e-08
Position 149: 3.342062173173508e-08
Position 164: 1.9210215416138228e-08
Position 1170: 1.2763456071801816e-08
