Gene = ELN
index = 494
Annotated 5SS: [  481  7626  8796  9951 13463 14918 15246 15380 16132 17505 18429 18979
 19928 20413 20768 24051 24195 25521 26981 28647 28925 29908 32259 32396
 32713 33351 35436 35581 35907 37944 38209 38988]
Annotated 3SS: [ 7574  8765  9917 13426 14824 15194 15328 16089 17432 18398 18906 19885
 20352 20713 23960 24134 25373 26926 28481 28882 29850 32096 32350 32586
 33311 35363 35520 35831 37904 38154 38942 40867]
SMsplice 5SS: [  134   481  7711  9951 14918 17505 18979 19928 20413 20768 24051 24195
 25521 26981 28647 28925 29908 32259 32396 32713 35436 35581 37944]
SMsplice 3SS: [  326  7574  9917 14824 17432 18906 19885 20352 20713 23960 24134 25373
 26926 28481 28882 29850 32096 32350 32586 35363 35520 37904 41021]
top_k =  1000
Partition function (log Z): 40.74397920317125

Sorted 5' Splice Sites (High to Low Probability):
Position 32259: 0.9863749616931913
Position 24051: 0.9697410217594348
Position 20768: 0.9600820992588909
Position 32713: 0.9575582035598816
Position 28925: 0.9495735592329343
Position 29908: 0.9486710730083991
Position 25521: 0.9417769014634875
Position 35436: 0.9313084392476836
Position 18979: 0.9216951367768358
Position 19928: 0.9165816238738778
Position 24195: 0.909456292814767
Position 481: 0.9026365155561931
Position 14918: 0.8669869739372226
Position 20413: 0.8369224517202127
Position 35581: 0.8115956882485406
Position 37944: 0.8018985029717112
Position 17505: 0.7974430705743483
Position 32396: 0.7852735834360113
Position 26981: 0.7462985535481395
Position 134: 0.7342267053661141
Position 9951: 0.698079209140938
Position 7711: 0.506195526296494
Position 7626: 0.4683763591767549
Position 8796: 0.4453643908531998
Position 15380: 0.39683398428995814
Position 15246: 0.3770395381811046
Position 28647: 0.37183897758110707
Position 35907: 0.33646370539149856
Position 38988: 0.3208421447895379
Position 16751: 0.3128663575257673
Position 33351: 0.3083194584252109
Position 13463: 0.30372196466328705
Position 16132: 0.29367077664120006
Position 25839: 0.29249382795756484
Position 10673: 0.2819452122602353
Position 13529: 0.2261621078641552
Position 28623: 0.2004484622485317
Position 18429: 0.19613935351969342
Position 5396: 0.19524975644119438
Position 23331: 0.19482797694508042
Position 15329: 0.17739752952578658
Position 35598: 0.16893276942537333
Position 12240: 0.16826759148447912
Position 10681: 0.16755983167997834
Position 11948: 0.16595271585571458
Position 11185: 0.1563730779336866
Position 35928: 0.15267253270308442
Position 38330: 0.1435281878866375
Position 28569: 0.14034395921007495
Position 8931: 0.12586374194380395
Position 20483: 0.09621011525394822
Position 6610: 0.08973227857656589
Position 984: 0.08364784743435749
Position 15016: 0.0818149209935234
Position 38209: 0.08163935999908117
Position 10082: 0.08084545136969785
Position 756: 0.06334573994922282
Position 12505: 0.06321421230592805
Position 13566: 0.06268823817092806
Position 23524: 0.060870321060492796
Position 31680: 0.05890067811962086
Position 32446: 0.05186373720430565
Position 17714: 0.05036223157807042
Position 6051: 0.04416622197613847
Position 30708: 0.040891550511369786
Position 27420: 0.03895635608204118
Position 1927: 0.03893316815843672
Position 219: 0.03887670793909397
Position 24773: 0.03854116339824114
Position 26027: 0.03783852027509061
Position 540: 0.037812029713823324
Position 35432: 0.03730926997705229
Position 124: 0.03682103819771257
Position 15083: 0.03538664661948324
Position 36038: 0.034373114261385916
Position 23701: 0.03400384476394112
Position 25907: 0.033369482305243496
Position 34338: 0.03208085556811322
Position 7467: 0.03151823584588088
Position 13768: 0.030356751678076384
Position 25506: 0.028672423439285725
Position 5177: 0.02849720719447833
Position 11258: 0.02755850437265007
Position 160: 0.025906272660455604
Position 20142: 0.02524768083025015
Position 1363: 0.023427970816729746
Position 28920: 0.022349473375264422
Position 10775: 0.022218359847493475
Position 24190: 0.0214759837964101
Position 20479: 0.020808796978051696
Position 26023: 0.020608507851973115
Position 7492: 0.01959355945354258
Position 25491: 0.018186150744773897
Position 18272: 0.018180946339155866
Position 24490: 0.018017539082022204
Position 23563: 0.017180599581597678
Position 29680: 0.01694250411586316
Position 2108: 0.016469885713006553
Position 16276: 0.016353719693911514
