Gene = FAAP20
index = 521
Annotated 5SS: [  87  777 1136]
Annotated 3SS: [ 640  863 4992]
SMsplice 5SS: [  87  777 1136 1930]
SMsplice 3SS: [ 640  863 1798 4992]
top_k =  1000
Partition function (log Z): -3.314588912186282

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9730863941718333
Position 1136: 0.8444806396207175
Position 1930: 0.7449058304927895
Position 777: 0.5488523937570327
Position 717: 0.2966202206756712
Position 1476: 0.24005486801769782
Position 2940: 0.23769531827183096
Position 872: 0.1886200178118183
Position 747: 0.12108010752571552
Position 2947: 0.09828945219399086
Position 2480: 0.0589098131902071
Position 2466: 0.052521622389351784
Position 1706: 0.04052443529227592
Position 1013: 0.02714901274460134
Position 1674: 0.02188379362728365
Position 4969: 0.013007931142503957
Position 4236: 0.0121001953029824
Position 1261: 0.009675096752590737
Position 2394: 0.009392401521825666
Position 2128: 0.006806821850245279
Position 4505: 0.005384378490746354
Position 4839: 0.005211384238186874
Position 2426: 0.005085628713658662
Position 2414: 0.004877312426799132
Position 1886: 0.004329668015120507
Position 2154: 0.003680417832882702
Position 535: 0.0034411350844088537
Position 2913: 0.0031897745434516876
Position 1550: 0.002853295166522224
Position 1292: 0.0022533269037795975
Position 4801: 0.002204421308939385
Position 4548: 0.0021974521251799228
Position 1140: 0.001464639762672388
Position 4465: 0.001442148515586569
Position 1710: 0.0013767144070407327
Position 1204: 0.001247630835605879
Position 5062: 0.0011718711721660604
Position 2732: 0.0011048438682982195
Position 2568: 0.001083204497472932
Position 947: 0.001046494600620962
Position 4299: 0.0009891104828922673
Position 3613: 0.0009819079930140633
Position 1212: 0.0009243132020632787
Position 4430: 0.0009030489266317692
Position 3005: 0.0007052604838104948
Position 1899: 0.000632925156780321
Position 1691: 0.000615671742037986
Position 903: 0.000600476199269346
Position 578: 0.0005930158565439681
Position 2090: 0.0005013180832302088
Position 450: 0.00048539768241951005
Position 324: 0.0002037713097281763
Position 1487: 0.00017195123195255118
Position 119: 0.00015613851368007634
Position 1573: 0.00014542973413251726
Position 54: 0.00013645692945606368
Position 1084: 0.000126622267499302
Position 779: 9.658115138534453e-05
Position 2409: 7.002905096200884e-05
Position 1309: 6.453932493521231e-05
Position 1165: 5.3982962225729094e-05
Position 470: 3.214488437988235e-05
Position 894: 3.137191288659297e-05
