Gene = NDUFA2
index = 923
Annotated 5SS: [303 530]
Annotated 3SS: [ 422 2106]
SMsplice 5SS: [303 530]
SMsplice 3SS: [ 422 2106]
top_k =  1000
Partition function (log Z): 0.7968000190868505

Sorted 5' Splice Sites (High to Low Probability):
Position 530: 0.9941796636998379
Position 303: 0.9620578598785728
Position 1173: 0.1530247982278951
Position 2157: 0.03750626324397566
Position 2188: 0.030139733001149496
Position 318: 0.02649393406555706
Position 1169: 0.01187429497362555
Position 251: 0.008719689204994097
Position 854: 0.00858685010389303
Position 805: 0.007540926671235675
Position 1576: 0.0056368980824076705
Position 563: 0.004456665986351761
Position 1699: 0.0038259916953571112
Position 1310: 0.0028383306876099217
Position 1408: 0.001996921479159053
Position 1544: 0.0009892402051105771
Position 221: 0.0007909495823734199
Position 724: 0.000656601481819493
Position 133: 0.0006551802536366793
Position 140: 0.0006266793087092817
Position 748: 0.0006070540694481703
Position 1126: 0.00045501830567791496
Position 861: 0.00041281183411337924
Position 1976: 0.00036748348336496854
Position 1431: 0.0003540118021446154
Position 534: 0.0003424263701354484
Position 1260: 0.0003063612068841831
Position 1936: 0.00026140369945982015
Position 776: 0.00022672029277590112
Position 1616: 0.00022651568400842487
Position 56: 0.00020195474752862538
Position 844: 0.00015390837426969788
Position 1419: 0.00013970482241819248
Position 835: 0.00013613333143482837
Position 1952: 0.00012379008569383333
Position 604: 0.00011753472005274958
Position 1320: 9.839847873448137e-05
Position 1300: 8.001778878937686e-05
Position 873: 7.733445085251644e-05
Position 1530: 7.43669451002933e-05
Position 550: 5.930863015845116e-05
Position 809: 5.5943388262817584e-05
Position 144: 3.999502627622738e-05
Position 272: 3.498111115588489e-05
Position 1481: 3.490714065766494e-05
Position 502: 3.386710116885195e-05
Position 298: 3.2939876001384954e-05
Position 229: 2.9873633990476884e-05
Position 1236: 2.607798078495618e-05
Position 1687: 2.010725417455829e-05
Position 2255: 1.794899339442588e-05
Position 577: 1.4745224107417938e-05
Position 2185: 1.388927979365162e-05
Position 1381: 1.3369332163808518e-05
Position 1469: 1.298252432905597e-05
Position 315: 1.1533560883365993e-05
Position 1291: 1.1059297923292766e-05
Position 1734: 1.0199607294672824e-05
Position 857: 9.825492276209491e-06
Position 1938: 9.08044932666092e-06
Position 1270: 7.062271537811147e-06
Position 1051: 6.689072591453137e-06
Position 773: 6.4507432186052285e-06
Position 347: 5.920688890295703e-06
Position 859: 5.20004658564591e-06
Position 2262: 4.713612477225149e-06
Position 1424: 3.3899527855358202e-06
Position 1693: 2.9881802912689167e-06
Position 691: 9.57855686692048e-07
Position 1016: 4.721700232181775e-07
Position 907: 4.659724398731308e-07
Position 818: 4.275851048870611e-07
Position 848: 2.187123451571639e-07
Position 833: 1.9452872568372948e-07
Position 706: 1.9140805437956404e-07
Position 973: 1.8870336284166438e-07
Position 900: 1.4481578291635687e-07
Position 1634: 1.4129209235469728e-07
Position 1186: 1.037326668030158e-07
Position 662: 8.265793544150331e-08
Position 653: 6.957667137799929e-08
Position 941: 6.43621336195534e-08
Position 445: 1.044982002782634e-08
Position 7: 7.447014836422184e-09
Position 1154: 3.1928323426910697e-09
Position 370: 2.4280956738276797e-09
Position 842: 5.344860962852532e-10
Position 619: 3.780968941893701e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 422: 0.9956374012204171
Position 2106: 0.8780288465051573
Position 976: 0.14066676592115102
Position 1091: 0.05630795077102132
Position 2295: 0.04811123669740215
Position 2059: 0.03148240665237285
Position 2320: 0.01533832443178638
Position 1221: 0.014184330399891252
Position 689: 0.010274701987196636
Position 1852: 0.009319937936767667
Position 1508: 0.008344878414018344
Position 673: 0.008059804378333688
Position 1964: 0.00761658471134973
Position 2419: 0.005995120370154399
Position 2146: 0.005417879010645677
Position 941: 0.004200417002149801
Position 393: 0.0033885599402836324
Position 1207: 0.0028237607327693238
Position 2019: 0.002748795594072208
Position 1027: 0.002132708454604786
Position 751: 0.0021032819480467997
Position 1832: 0.001833774316056665
Position 1172: 0.0018024686522779422
Position 2066: 0.00107244037116328
Position 1377: 0.000829178817063935
Position 2471: 0.000805890291598097
Position 645: 0.0007433521398107083
Position 978: 0.0006807086800753808
Position 776: 0.0006161965880947081
Position 612: 0.00047631063587200444
Position 1442: 0.0004195057462419932
Position 2255: 0.0003920920205012857
Position 1643: 0.0003795483195221163
Position 1111: 0.00037033363094082875
Position 631: 0.0003439324474524338
Position 1039: 0.0003349352560116581
Position 1298: 0.00028700336429199005
Position 1303: 0.00023289381474224
Position 1286: 0.0001999430847956357
Position 1323: 0.00019829938655396533
Position 724: 0.00019437320577250157
Position 1864: 0.00019302558389989568
Position 1683: 0.00018793499318019787
Position 2370: 0.00018685941479819787
Position 1045: 0.00016280242825191028
Position 838: 0.00015776970810049167
Position 1933: 0.00015748014301063018
Position 1896: 0.00015311119752368642
Position 217: 0.00013693883785405688
Position 2156: 0.00012688121704963333
Position 2120: 0.00011777174680713497
Position 2479: 0.00011246823082453007
Position 2073: 9.050766085679243e-05
Position 731: 8.479327738703371e-05
Position 169: 8.244475036660351e-05
Position 370: 8.030764101039934e-05
Position 603: 7.903444049044086e-05
Position 200: 7.657869140850887e-05
Position 945: 7.293534854379607e-05
Position 888: 6.944278419171928e-05
Position 2426: 6.859008539228007e-05
Position 1692: 6.853574069552626e-05
Position 1529: 6.793578312971017e-05
Position 781: 5.889575613737542e-05
Position 148: 5.139566346531585e-05
Position 1526: 5.0655887249667876e-05
Position 1611: 5.0288344372862926e-05
Position 1417: 5.0014866924468226e-05
Position 1446: 4.801824220248595e-05
Position 1728: 4.680475104413735e-05
Position 2118: 4.61559280349066e-05
Position 290: 4.584804371916164e-05
Position 1265: 4.1490267167455454e-05
Position 1651: 3.682380859804405e-05
Position 1320: 3.5239552534989326e-05
Position 1476: 2.9340022927484842e-05
Position 1686: 2.8365158086672164e-05
Position 2462: 2.4434861058594618e-05
Position 2379: 2.2383998404490778e-05
Position 1353: 2.1402832114925622e-05
Position 1283: 1.9935638523822715e-05
Position 2078: 1.9527154045319708e-05
Position 1384: 1.6901140020961673e-05
Position 983: 1.6896079447284243e-05
Position 1381: 1.5820213403396846e-05
Position 276: 1.3715602014617271e-05
Position 2226: 1.2999342013034623e-05
Position 1461: 1.230290132288013e-05
Position 2232: 1.1694292099775606e-05
Position 221: 1.0472480558837577e-05
Position 1059: 9.918274279559648e-06
Position 758: 9.464826352390034e-06
Position 2025: 7.174825634868705e-06
Position 2435: 7.1554739397052896e-06
Position 2446: 6.122964530639621e-06
Position 1664: 5.627484364475217e-06
Position 2376: 5.30814270405849e-06
Position 2218: 5.131543611084689e-06
Position 1740: 4.746869350824474e-06
Position 952: 4.612912810790818e-06
Position 131: 4.591076756394159e-06
Position 1519: 4.455710874009675e-06
Position 1350: 4.398915964000398e-06
Position 1548: 4.173044527168396e-06
Position 2185: 3.89394525760932e-06
Position 1256: 3.7865851713810394e-06
Position 456: 3.5789934916881115e-06
Position 2164: 3.502899622702256e-06
Position 124: 3.0767650600975293e-06
Position 1049: 2.7224745777040845e-06
Position 435: 2.4622336348591978e-06
Position 450: 2.4557567773190956e-06
Position 2193: 2.4230464007817243e-06
Position 1795: 2.3899492065670023e-06
Position 797: 2.1442838753210962e-06
Position 1543: 1.984275673434983e-06
Position 507: 1.5673997148044901e-06
Position 294: 1.5348360219098904e-06
Position 459: 1.4742934200494774e-06
Position 1259: 1.3602934067178252e-06
Position 948: 1.3601060983368563e-06
Position 853: 1.0552212727691427e-06
Position 2488: 1.0384316717617273e-06
Position 842: 9.905353652507126e-07
Position 155: 6.100002105562954e-07
Position 624: 5.683611269446942e-07
Position 793: 4.3768856162743623e-07
Position 380: 2.412877964034696e-07
Position 375: 2.2455255928024543e-07
Position 761: 1.3865693467586955e-07
Position 240: 1.1177512102108114e-07
Position 2084: 7.854896503755972e-08
Position 818: 3.7914430781336936e-08
Position 1902: 3.7047262533699954e-08
Position 1557: 3.668860424459576e-08
Position 1066: 2.9694716468218844e-08
Position 345: 2.524821693490375e-08
Position 255: 2.265476245811403e-08
Position 907: 1.855025001217795e-08
Position 229: 1.753723610330962e-08
Position 566: 9.398029911038789e-09
Position 800: 8.453528546744992e-09
Position 873: 5.962085717468032e-09
Position 848: 5.89005978795743e-09
Position 513: 5.5869969018630015e-09
Position 302: 4.037092544626451e-09
Position 226: 3.6705024405079818e-09
Position 890: 3.651913267700662e-09
Position 112: 3.5520257523434338e-09
Position 857: 8.746851309515803e-10
Position 805: 7.918837355468274e-10
Position 1051: 3.019202970234195e-10
Position 547: 3.209683729131218e-11
Position 322: 2.8394859002735514e-11
Position 534: 2.50608806064568e-11
Position 809: 1.0524213114361951e-11
Position 307: 9.724673157838757e-12
Position 86: 3.5131323019687554e-12
Position 575: 2.492459098839736e-12
Position 591: 1.5679018118749292e-13
Position 586: 1.0265069285784473e-13
Position 588: 6.252937155041584e-14
Position 583: 1.3034869779565055e-14
