Gene = TPRA1
index = 1474
Annotated 5SS: [ 416  698 3448 3617 3821 4498 4689 5035 5253]
Annotated 3SS: [ 564 3360 3543 3740 4386 4627 4931 5171 6648]
SMsplice 5SS: [ 416  698 3448 3617 3821 4498 4812 5035 5253]
SMsplice 3SS: [ 564 3360 3543 3740 4386 4627 4931 5171 6648]
top_k =  1000
Partition function (log Z): 21.70631042974981

Sorted 5' Splice Sites (High to Low Probability):
Position 5035: 0.9888905863385576
Position 416: 0.9881624612158871
Position 698: 0.9501150740942579
Position 5253: 0.9365288788786418
Position 3448: 0.9054989998762726
Position 3821: 0.8284128811990665
Position 4498: 0.7522959946882637
Position 3617: 0.7213364534988673
Position 4812: 0.6515707026124161
Position 4253: 0.6105487821733216
Position 4063: 0.3112164937083682
Position 2704: 0.1839397256338931
Position 4546: 0.14686174607566277
Position 3829: 0.14083145806601396
Position 3412: 0.09151210549007174
Position 3184: 0.07941727757236393
Position 146: 0.07657394947491435
Position 3108: 0.07390370255896855
Position 4759: 0.07324048755494818
Position 142: 0.07070868702773624
Position 4689: 0.0663486151145982
Position 3104: 0.05658713484959922
Position 4474: 0.04952863066044184
Position 3619: 0.04402745372702379
Position 3172: 0.042467745080267724
Position 6044: 0.040469883394375
Position 2875: 0.03382450074299045
Position 3623: 0.03340917166226566
Position 3011: 0.02811053754757265
Position 4078: 0.02766651509994828
Position 55: 0.022394222310427224
Position 3753: 0.021328165775768227
Position 1888: 0.02128273488698312
Position 788: 0.020435400053459705
Position 4503: 0.018283575571933514
Position 5904: 0.016138638137364186
Position 3290: 0.01520272711905685
Position 1136: 0.013392292908497461
Position 2196: 0.012446730998943951
Position 3165: 0.012349052205440442
Position 5318: 0.01196254089657971
Position 5345: 0.010031797060854435
Position 5938: 0.009021302366273552
Position 5320: 0.007698232053851533
Position 6255: 0.006925602506872359
Position 2207: 0.0063615992612146115
Position 1714: 0.005763757765278109
Position 4863: 0.005684254116178278
Position 210: 0.005191901953630925
Position 2140: 0.0049253347931462865
Position 4750: 0.004207042382796127
Position 58: 0.00402893569843977
Position 6078: 0.003306281167902222
Position 1468: 0.0031386468905691394
Position 1754: 0.002897731179025182
Position 452: 0.0028214900099994633
Position 6273: 0.00218128472552938
Position 5356: 0.002156261589602633
Position 4860: 0.001731100861268535
Position 155: 0.0016990061870935157
Position 3592: 0.0016745602215825722
Position 2967: 0.001437177700344364
Position 4264: 0.0014179661021445796
Position 5079: 0.0013875158893590634
Position 1751: 0.001325579804341114
Position 5869: 0.0012547342700411884
Position 482: 0.001222324399417429
Position 3590: 0.0011997669710971256
Position 2806: 0.0011477352523462676
Position 1496: 0.0011257027603331536
Position 3278: 0.0009846964139948178
Position 168: 0.0009609179203894604
Position 309: 0.0008613537511349109
Position 5918: 0.0007874644566800545
Position 2698: 0.000751623724653699
Position 6198: 0.000726391275022694
Position 4867: 0.0006423842599871729
Position 5053: 0.0005886431688744479
Position 2825: 0.0005059415077584359
Position 5980: 0.0004770838590967602
Position 1427: 0.00043747603943871706
Position 4778: 0.0004232901416703393
Position 1399: 0.0004087193380077906
Position 3155: 0.0003511365317978118
Position 6111: 0.0003457955622306176
Position 4072: 0.00031567573260097095
Position 1412: 0.0003129811639176467
Position 110: 0.0003086775508730877
Position 4951: 0.00030562788477674183
Position 571: 0.00026577136140533517
Position 31: 0.000255443987042715
Position 107: 0.00024540720247233057
Position 3676: 0.00024512837313312265
Position 3220: 0.0002436261339569903
Position 1371: 0.0002407251887115479
Position 1860: 0.00023034437564715322
Position 6266: 0.00022075437895510062
Position 1483: 0.0002142933528971481
Position 6036: 0.00020428616674567028
Position 1165: 0.00020174300607798178
Position 3400: 0.00020124424624357138
Position 2507: 0.00019224170824315453
Position 3048: 0.00018477997472345515
Position 117: 0.00017511190437958648
Position 5911: 0.0001518327522281223
Position 3379: 0.0001499755088915916
Position 1663: 0.00013876331103979735
Position 6048: 0.00013515931527952459
Position 4057: 0.00013450239287049096
Position 4287: 0.00013060731423432677
Position 5257: 0.00012832107142549817
Position 6710: 0.00010906733205760037
Position 4257: 0.0001087758657663028
Position 158: 0.00010584762067335033
Position 5039: 0.00010559809393004696
Position 175: 0.00010481302207605268
Position 4735: 0.000102306611360104
Position 6214: 9.760956593242007e-05
Position 3773: 9.633036097076189e-05
Position 1670: 8.703672255554214e-05
Position 471: 8.27670964337712e-05
Position 4624: 8.272755537684928e-05
Position 4524: 7.8896625331204e-05
Position 5091: 7.317986136083829e-05
Position 1455: 7.221093799913007e-05
Position 3621: 6.660045894626479e-05
Position 5893: 6.263226912538771e-05
Position 6033: 6.101400702402355e-05
Position 1310: 6.096146562965452e-05
Position 6209: 5.9028839667721825e-05
Position 2489: 5.699187883524206e-05
Position 972: 5.1394211455132446e-05
Position 5055: 5.054655251331797e-05
Position 39: 5.051967275439115e-05
Position 1620: 5.045229426523009e-05
Position 6995: 4.8490290082848196e-05
Position 2178: 4.7705777545924434e-05
Position 6212: 4.608581388597248e-05
Position 5064: 3.7315663956554603e-05
Position 1358: 2.8908072521556782e-05
Position 119: 2.56694929830143e-05
Position 4404: 2.2714213046845343e-05
Position 3361: 2.1028978805686495e-05
Position 488: 1.9989039545029853e-05
Position 4998: 1.9913431737153614e-05
Position 2210: 1.9516853531658323e-05
Position 4005: 1.8455946380958987e-05
Position 4464: 1.6868700897655736e-05
Position 5000: 1.652269303247456e-05
Position 5008: 1.4161026805966342e-05
Position 3493: 1.253811849528105e-05
Position 469: 1.0563045258417482e-05
Position 2204: 1.0509824341057878e-05
Position 1654: 8.73790978355751e-06
Position 3835: 8.147488430839675e-06
Position 1634: 7.599511910350351e-06
Position 739: 7.038737694512753e-06
Position 566: 6.8404982306507455e-06
Position 3436: 6.734380930688105e-06
Position 1440: 6.625588099451741e-06
Position 2547: 6.4784366678878445e-06
Position 702: 6.320874809306066e-06
Position 3956: 5.26566402243305e-06
Position 2002: 5.09006690687051e-06
Position 3896: 5.06978723252066e-06
Position 1717: 4.797769925566968e-06
Position 1988: 4.563348047893343e-06
Position 3549: 3.9490409735174584e-06
Position 364: 3.2022189326938704e-06
Position 4949: 3.1548780282985228e-06
Position 5118: 3.0291177962885593e-06
Position 450: 2.1195409032037136e-06
Position 536: 1.3462606660998455e-06
Position 479: 1.3097752144943359e-06
Position 5876: 1.2295813200550803e-06
Position 4897: 8.492233317557089e-07
Position 1457: 7.809576673042747e-07
Position 1392: 7.150277776623224e-07
Position 3757: 5.932010767429062e-07
Position 1498: 4.325171779974688e-07
Position 366: 4.2239104470943354e-07
Position 203: 3.47050042783108e-07
Position 1061: 3.412611049379651e-07
Position 3791: 3.119554001142218e-07
Position 456: 2.887209220973071e-07
Position 1485: 2.124298799262463e-07
Position 953: 1.4978720159103125e-07
Position 1345: 9.722055800919108e-08
Position 712: 9.345203427712201e-08
Position 947: 7.363813315239111e-08
Position 885: 6.545258819628351e-08
Position 229: 4.801770450869642e-08
Position 516: 3.5600339068405024e-08
Position 820: 2.799558018411029e-08
Position 424: 2.6734153198489567e-08
Position 602: 2.6016820374881248e-08
Position 807: 2.185505933050956e-08
Position 1280: 1.2191294236226376e-08
Position 500: 1.0494736131963276e-08
Position 550: 3.758775702448815e-09
Position 5666: 2.2086535651229466e-09
Position 4640: 2.1347509737732037e-09
Position 502: 7.961959280120921e-10
Position 3833: 2.027749473158764e-10
Position 524: 1.931068987766173e-10
Position 3891: 5.434346347928799e-11

