Gene = PRDM2
index = 1068
Annotated 5SS: [   791  10760  26263  28028  37303  44633  68334  77977 111716]
Annotated 3SS: [ 10685  26144  27923  37149  44505  68222  73562 111571 118303]
SMsplice 5SS: [   314    791  10760  19396  26263  28028  37303  43320  43960  44633
  45632  48452  50070  56668  59616  68334  73727  77977  83474  96649
 111716]
SMsplice 3SS: [   587  10685  19374  26144  27923  37149  43190  43735  44505  45564
  48300  49964  56515  59321  68222  73562  77595  83377  96562 111571
 118303]
top_k =  1000
Partition function (log Z): -4.8639538653201475

Sorted 5' Splice Sites (High to Low Probability):
Position 77977: 0.9994447511326003
Position 37303: 0.9979189952008483
Position 68334: 0.9974555432758315
Position 10760: 0.9854953951900416
Position 83474: 0.9784201824492476
Position 28028: 0.9783337123643436
Position 26263: 0.9359443763722106
Position 44633: 0.9342359604141541
Position 43320: 0.8438984442733465
Position 48452: 0.7759529422644573
Position 56668: 0.7748639177810283
Position 19396: 0.7279411604774291
Position 791: 0.7157707854215636
Position 50070: 0.6753737163409083
Position 314: 0.6557761048992774
Position 71351: 0.6017746448424116
Position 59616: 0.5814247902882161
Position 17493: 0.5487831572029496
Position 43960: 0.5265837875952742
Position 49511: 0.5071060382571831
Position 64319: 0.5065833657700396
Position 45632: 0.45064419770618913
Position 45743: 0.4077608323952522
Position 50649: 0.39263664078308924
Position 27200: 0.379772030955503
Position 12571: 0.3723592362757604
Position 42274: 0.36459660816121603
Position 73727: 0.35651430535011286
Position 73949: 0.35295258235968235
Position 318: 0.30566588766569885
Position 69487: 0.29770526480580645
Position 50583: 0.2755242115195525
Position 89822: 0.27155847804285166
Position 59537: 0.27112420428117
Position 42618: 0.2395591036463115
Position 47936: 0.22781409207856756
Position 69395: 0.2200437937886901
Position 71680: 0.2113536745344396
Position 73643: 0.18041483673192243
Position 90778: 0.1704258471102545
Position 61221: 0.170013234926701
Position 48421: 0.16817012346816776
Position 10355: 0.16726451463966827
Position 73344: 0.16674863011845364
Position 73470: 0.1613981843911258
Position 74551: 0.16007853222541515
Position 87266: 0.151853352527921
Position 39213: 0.15094759986700182
Position 41071: 0.13834280718074954
Position 40533: 0.13483400350873628
Position 83806: 0.13394252551972877
Position 74655: 0.12963948012529952
Position 57998: 0.12720554909737194
Position 61291: 0.12606040318442896
Position 45300: 0.12306103149032531
Position 44019: 0.12120950632779244
Position 41075: 0.11710334457045558
Position 36084: 0.11492608045984734
Position 72168: 0.11359425930166916
Position 36554: 0.10924723813758355
Position 50066: 0.10834981066307421
Position 77029: 0.10349838648857351
Position 72026: 0.10182545306881842
Position 34086: 0.09873489247934131
Position 87436: 0.09542142068332769
Position 808: 0.09111124079311353
Position 36685: 0.08792101521234658
Position 49144: 0.08677218836066328
Position 10498: 0.0851977487637712
Position 12364: 0.08316586109420497
Position 44436: 0.07959010316581572
Position 2760: 0.06992724666205605
Position 49140: 0.06854178726082327
Position 35579: 0.06686099521553734
Position 69907: 0.06598080325082109
Position 88496: 0.062384421769044025
Position 36071: 0.06229369314825426
Position 48105: 0.06191203106635807
Position 46075: 0.061698050840603556
Position 4662: 0.055441139634134086
Position 53080: 0.05417224720362489
Position 26762: 0.052419425205735615
Position 20188: 0.051760113155108096
Position 16051: 0.04932316641431186
Position 10321: 0.04624465006087359
Position 32172: 0.04351429049687485
Position 72194: 0.04296646512673906
Position 7561: 0.04278760065977253
Position 45487: 0.03904295668261299
Position 48738: 0.03842685735054457
Position 37941: 0.037472308714754564
Position 90161: 0.037356855533440876
Position 69816: 0.03697555001121796
Position 64769: 0.034242199516439795
Position 34888: 0.030030745904136638
Position 87248: 0.029670425871800667
Position 90285: 0.029601904850222887
Position 26342: 0.02954836473811192
Position 69283: 0.029064549923334737
Position 2334: 0.02877714561815439
Position 71438: 0.028337319362638752
Position 72609: 0.027958770640401715
Position 26223: 0.02790789661883654
Position 50330: 0.027787448812333092
Position 42856: 0.02759904390741315
Position 70313: 0.026462312754152617
Position 46847: 0.02562353987046469
Position 11046: 0.024530398622047023
Position 1584: 0.024069667311894638
Position 4516: 0.022555033100752683
Position 39738: 0.0223284592266294
Position 5360: 0.02093565024106669
Position 59331: 0.020619111278714287
Position 34035: 0.020563497754625383
Position 14221: 0.019920901348065713
Position 8964: 0.01967442112491151
Position 48057: 0.01943134688891584
Position 43842: 0.01940536132042321
Position 19455: 0.01936283904453045
Position 49190: 0.019236306306749135
Position 68479: 0.019077520412605877
Position 73722: 0.01893471422406049
Position 73873: 0.018798065447617612
Position 85144: 0.01835917820448046
Position 40500: 0.01811090848098662
Position 5483: 0.017225346230070895
Position 4057: 0.016723851576341365
Position 52793: 0.016492759659026544
Position 8719: 0.016264085904311706
Position 28321: 0.015762525358055984
Position 72884: 0.01568129334194139
Position 2367: 0.015233455092251953
Position 69776: 0.014772363575785524
Position 180: 0.014397602044266935
Position 14768: 0.014352479883414355
Position 50204: 0.013260999984720499
Position 10617: 0.012460752907015088
Position 43848: 0.012161766782573155
Position 8135: 0.012064150053828986
Position 73628: 0.011949404433489788
Position 5390: 0.011834482463989129
Position 3857: 0.011395655438675814
Position 69465: 0.011182762193268752
Position 30078: 0.010921014860113657
Position 75323: 0.010894640234740766
Position 29606: 0.010796162510060079
Position 11542: 0.010688723900392553
Position 308: 0.010465067502677556
Position 27294: 0.010380972678271391
Position 17896: 0.010292024040850096
Position 50223: 0.010172512688338147
Position 69733: 0.009391105497764422
Position 41067: 0.009360574328589652
Position 36080: 0.008799966059515059
Position 51182: 0.008686162271477275
Position 57994: 0.008312976557238087
Position 45137: 0.008230629649833681
Position 202: 0.007574811248353742
Position 44300: 0.007026875541311805
Position 37923: 0.006771727259156453
Position 39571: 0.006656942100201029
Position 15030: 0.0065205645390550345
Position 1531: 0.006433066069859989
Position 36808: 0.006374389829867013
Position 90191: 0.0063272238104459776
Position 3940: 0.006278845515363821
Position 5134: 0.005882081550148317
Position 89329: 0.005830940308616134
Position 5257: 0.005696939773597557
Position 7084: 0.005502983192434599
Position 70792: 0.005413757988671562
Position 49177: 0.005388945410740797
Position 38133: 0.005242464923173894
Position 36541: 0.0049547514953614735
Position 10653: 0.004833373934481612
Position 32698: 0.004789207888766845
Position 26187: 0.004735371432082377
Position 45093: 0.00467121645379933
Position 37946: 0.00462828167528254
Position 7507: 0.004618854901160317
Position 53188: 0.004577667457768749
Position 70582: 0.004555675097054783
Position 48697: 0.0042574845374059814
Position 73355: 0.004251233746105931
Position 70836: 0.004237479608689385
Position 43920: 0.004137492892154336
Position 50882: 0.004102211889692852
Position 76592: 0.003833485692504407
Position 11380: 0.003549195297405752
Position 3927: 0.0033356426279183998
Position 48811: 0.0031682459364749897
Position 55182: 0.003091189961530103
Position 45111: 0.002808748487973253
Position 49875: 0.002635210241159794
Position 44766: 0.002558981527170438
Position 44378: 0.002447877716553842
Position 49965: 0.002349616394073284
Position 69079: 0.002224931528338284
Position 57500: 0.0021866510709186676
Position 322: 0.0020330502398396154
Position 43316: 0.0019312136772959608
Position 85123: 0.001657522485652556
Position 42714: 0.0016211840951780615
Position 286: 0.0015818295438715841
Position 49521: 0.0015161439265303836
Position 48456: 0.0014614788613103572
Position 50401: 0.0014105883388326407
Position 45653: 0.00132298215141784
Position 42295: 0.0011930927229268642
Position 85323: 0.001129084685309195
Position 68289: 0.00106868945525883
Position 45184: 0.0010253020174114376
Position 43297: 0.0009826363657021403
Position 98: 0.0009376302927827269
Position 69015: 0.0009131392321775102
Position 13930: 0.0008809185021171671
Position 48774: 0.0008254649826505855
Position 1069: 0.0007613841249603794
Position 52084: 0.0007552152159474717
Position 48460: 0.0007397602824589911
Position 45802: 0.0007303127244494646
Position 114: 0.0006675660693419464
Position 83882: 0.0006622768976889691
Position 914: 0.0006390915847912218
Position 45097: 0.0006285480467727142
Position 45756: 0.0006228086939801278
Position 26868: 0.0006175885449308797
Position 26818: 0.0005676193220292121
Position 45713: 0.0005655352289636869
Position 994: 0.0005311692546386237
Position 292: 0.0005084734507181833
Position 26820: 0.0004977382977953731
Position 78563: 0.0004788464916701603
Position 49485: 0.0004749129233973014
Position 69456: 0.0004691486969528366
Position 1951: 0.0004399262045947233
Position 44538: 0.00043501792404414773
Position 28001: 0.00043215309461446075
Position 946: 0.0004077700153874784
Position 826: 0.0003787246323689141
Position 1681: 0.000368061317954964
Position 1472: 0.0003388455525929293
Position 4523: 0.0003295573136575041
Position 50666: 0.0003240776785191512
Position 44730: 0.0003135197195108492
Position 48802: 0.00031092105084388295
Position 45482: 0.0003100281501829184
Position 42710: 0.00030963921901736973
Position 26673: 0.00028349951135147184
Position 986: 0.00027611346257193375
Position 69315: 0.0002721074465533612
Position 754: 0.0002591983638878981
Position 79942: 0.00023645752691096115
Position 81360: 0.0002318885435947694
Position 1704: 0.00022285249926268954
Position 68367: 0.00021536198610032419
Position 81915: 0.00021007417193466405
Position 37937: 0.00020665644454377497
Position 1866: 0.00016671546459587485
Position 82440: 0.000139359237182532
Position 45189: 0.00013325246930127014
Position 68581: 0.00011384146570204154
Position 11999: 0.00011107373478188123
Position 28035: 0.00011072728033150626
Position 69167: 9.138412166581416e-05
Position 3931: 9.09880993227308e-05
Position 3011: 8.96806325697696e-05
Position 4657: 8.676059745569814e-05
Position 4339: 8.365659605720835e-05
Position 265: 7.931908438783195e-05
Position 28418: 7.560231316124509e-05
Position 226: 7.27320141896085e-05
Position 252: 6.804122898104269e-05
Position 69939: 6.425430930507596e-05
Position 358: 6.111093930847481e-05
Position 4502: 5.7431291439649255e-05
Position 52344: 5.446797356054397e-05
Position 2417: 5.321316379719257e-05
Position 86: 4.7179863606171455e-05
Position 392: 4.4099432427101064e-05
Position 4759: 4.37875868005325e-05
Position 28391: 3.670997195475575e-05
Position 2386: 3.495106957237364e-05
Position 28396: 3.107087108683281e-05
Position 2489: 2.2523589585389385e-05
Position 68371: 2.0790913729193195e-05
Position 353: 2.0698963158636933e-05
Position 28968: 1.8595481415591115e-05
Position 1709: 1.842775589526936e-05
Position 3853: 1.8172995497092144e-05
Position 28686: 1.8013557218339776e-05
Position 4084: 1.763264998174241e-05
Position 77829: 1.6260242235401768e-05
Position 2296: 1.459766842506073e-05
Position 4050: 1.4120469977203703e-05
Position 830: 1.3121541463907057e-05
Position 50718: 1.2296547443653281e-05
Position 168: 1.047777617737016e-05
Position 453: 7.918024090765643e-06
Position 1650: 7.329504591086854e-06
Position 2613: 6.7034030988885e-06
Position 2693: 6.5605315471547685e-06
Position 743: 6.269198425455051e-06
Position 2534: 6.01133960225627e-06
Position 2524: 5.349622018285479e-06
Position 148: 5.08524680065955e-06
Position 6: 4.655369024501545e-06
Position 518: 4.566979297827731e-06
Position 69352: 3.0599648814894308e-06
Position 768: 3.04839114900728e-06
Position 493: 1.415618653181357e-06
Position 671: 1.3460545295851139e-06
Position 339: 1.0208814623864837e-06
Position 758: 6.974346422172294e-07
Position 329: 4.922105280330656e-07
Position 988: 3.6630720858499186e-07
Position 657: 2.539405024479641e-07
Position 512: 2.5331781442130504e-07
Position 1004: 2.521232008441677e-07
Position 921: 2.3489413923690724e-07
Position 104: 1.6670344857998992e-07
Position 1063: 1.5430248532892207e-07
Position 770: 1.009003393460828e-07
Position 496: 9.16377560312989e-08
Position 594: 8.963661245291204e-08
Position 871: 8.495214975121873e-08
Position 902: 7.869548288221738e-08
Position 374: 6.729519039586513e-08
Position 78: 6.292898254596056e-08
Position 158: 6.002576931196771e-08
Position 539: 5.8691196452574695e-08
Position 20: 4.540944633771657e-08
Position 544: 4.2645061378437524e-08
Position 551: 3.2735553129406943e-08
Position 1122: 2.9454273941280584e-08
Position 491: 2.7922259011725576e-08
Position 336: 2.776532493442402e-08
Position 1520: 1.87172788451719e-08
Position 1289: 5.723565879741958e-09
Position 858: 1.1253432171840288e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 68222: 0.9999632137557071
Position 77595: 0.999793410783755
Position 26144: 0.9981360091612413
Position 37149: 0.9979189952008473
Position 27923: 0.9788629799912576
Position 10685: 0.9427523817077996
Position 44505: 0.9372897807505493
Position 83377: 0.887333979561959
Position 59321: 0.871387441927886
Position 45564: 0.8671121656914861
Position 73562: 0.8521322374796176
Position 587: 0.7995319531048575
Position 43190: 0.7536460687157772
Position 19374: 0.7473039995219597
Position 43735: 0.6264272276749823
Position 49964: 0.5887513552622294
Position 71184: 0.5845437784808589
Position 50542: 0.5715053145947261
Position 48300: 0.523228403822838
Position 49395: 0.506719028598004
Position 64262: 0.5065833657700393
Position 48330: 0.4081420786036069
Position 42130: 0.3710681163266242
Position 89528: 0.3624086814963487
Position 17341: 0.35503008722311713
