Gene = COA6
index = 390
Annotated 5SS: [211 922]
Annotated 3SS: [  761 10254]
SMsplice 5SS: [ 211  922 4142]
SMsplice 3SS: [  716  4049 10254]
top_k =  1000
Partition function (log Z): -6.403723243947139

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.8429217304849809
Position 922: 0.7997158422013521
Position 3050: 0.4055022567971565
Position 211: 0.3497899046934088
Position 41: 0.3446454648543208
Position 142: 0.1864774350983359
Position 8281: 0.08769901246357496
Position 7458: 0.07034869801794673
Position 3326: 0.06364294805902775
Position 808: 0.052747786806117
Position 233: 0.04622261875227403
Position 7517: 0.03137001076524073
Position 4436: 0.02040838710730581
Position 1310: 0.0174840075504494
Position 978: 0.016342938207991122
Position 195: 0.01611516360954372
Position 227: 0.015102846125348715
Position 9747: 0.013953007894493488
Position 9776: 0.013889639034279463
Position 9953: 0.010775288918806445
Position 373: 0.008950930203710723
Position 3530: 0.008699756855849087
Position 8165: 0.008693100853234319
Position 1466: 0.008689204952730099
Position 7319: 0.008178948843655295
Position 1350: 0.008136208465210045
Position 542: 0.00756921862381499
Position 918: 0.007051475175230261
Position 1470: 0.005996515041203531
Position 2861: 0.005934226393830038
Position 1159: 0.005090781704932959
Position 8669: 0.0049122943313939784
Position 1059: 0.004554588913658686
Position 5715: 0.0039456443439309765
Position 6821: 0.003338308546566953
Position 831: 0.003264846578753426
Position 882: 0.003159575085648078
Position 382: 0.003069139571979683
Position 6947: 0.003027679437977441
Position 8230: 0.002980040356849935
Position 264: 0.002933652209081327
Position 5871: 0.002858073537777312
Position 1881: 0.0028413675131205864
Position 6902: 0.002743676577074037
Position 9771: 0.0025949973801001483
Position 422: 0.0019319476617730513
Position 5965: 0.0019034455775099892
Position 1414: 0.0018408433266700118
Position 7327: 0.001787133829441535
Position 6540: 0.0016671181673532682
Position 2469: 0.0016323346700153586
Position 4155: 0.001619634821888535
Position 9808: 0.001361480193497505
Position 8246: 0.0012850356917695617
Position 1189: 0.0010831886693785948
Position 67: 0.0010210994644071182
Position 7474: 0.0009752497562234413
Position 9066: 0.0009647768177521753
Position 161: 0.0007130892745026692
Position 6797: 0.0007042509791517253
Position 5772: 0.0006307783574365631
Position 333: 0.0006057929225002014
Position 985: 0.0005980388427351987
Position 6387: 0.000532568659339089
Position 1918: 0.00041219702293481865
Position 4632: 0.0003798192757183276
Position 5690: 0.00036915575839755247
Position 4490: 0.0003525856785024516
Position 4271: 0.00034382871969692284
Position 596: 0.0002939684679713639
Position 8932: 0.00028127789435642553
Position 31: 0.00028102732951526386
Position 5525: 0.00025686955099682175
Position 8494: 0.0002471373413641213
