Gene = SSX2IP
index = 1346
Annotated 5SS: [  175 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714 38663
 40184]
Annotated 3SS: [19236 19729 20651 24312 25992 28014 28169 32076 34060 34539 38547 40017
 42937]
SMsplice 5SS: [  175 10208 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714
 38663]
SMsplice 3SS: [10157 19236 19729 20768 24312 25992 28014 28169 32076 34060 34539 38547
 46085]
top_k =  1000
Partition function (log Z): 5.398054937251838

Sorted 5' Splice Sites (High to Low Probability):
Position 19900: 0.993512573583906
Position 10208: 0.9914188060409628
Position 24424: 0.9879517600737983
Position 175: 0.969134184537902
Position 28091: 0.9612200932557833
Position 34714: 0.9068931046948956
Position 20865: 0.8654238963651117
Position 34198: 0.7086087878524068
Position 32228: 0.7047379342301905
Position 30200: 0.655808263278475
Position 28348: 0.6312094522488282
Position 26129: 0.6042591784972083
Position 38663: 0.5224849114317778
Position 26991: 0.45217145291398836
Position 19369: 0.42233312024734837
Position 24124: 0.3501169620908184
Position 27676: 0.24151230759462844
Position 4784: 0.24035712664376763
Position 20698: 0.23896069168669765
Position 30509: 0.2379027227387688
Position 35313: 0.21771645021560346
Position 32254: 0.207192389005229
Position 23980: 0.18700827660295805
Position 35023: 0.15656763374824537
Position 45430: 0.13174437173162828
Position 19357: 0.12613959142431597
Position 40184: 0.11879961355658325
Position 33576: 0.09511786238252647
Position 22903: 0.08856247925754751
Position 43048: 0.08487414374317628
Position 25765: 0.08424407882764935
Position 14332: 0.07125743515008057
Position 27920: 0.0710586211045377
Position 25772: 0.0707968337974657
Position 8718: 0.063603889001038
Position 28579: 0.06021444685844794
Position 19303: 0.06010778330508296
Position 14694: 0.05181208612147791
Position 25635: 0.04804157190988954
Position 494: 0.04718933232879856
Position 37023: 0.04621743639338953
Position 392: 0.04602608875244725
Position 32271: 0.03750572072768551
Position 2273: 0.0366081275818845
Position 13087: 0.03461489213797974
Position 26302: 0.032672955698448025
Position 7882: 0.03032100776509714
Position 36543: 0.0275512431027242
Position 12281: 0.02658880826066668
Position 26610: 0.02636924725757043
Position 8348: 0.025862766353277677
Position 23353: 0.02434511984304767
Position 36734: 0.02376741136184016
Position 1268: 0.023752295559982792
Position 6908: 0.023573932206084357
Position 24765: 0.023388911492955362
Position 32123: 0.019523653774249108
Position 30193: 0.018765235027788287
Position 32149: 0.018515800405465403
Position 23998: 0.017194871340575686
Position 40875: 0.01640176737123749
Position 21094: 0.016295102433147367
Position 40410: 0.015683442528436127
Position 34160: 0.015041092193023525
Position 9431: 0.015025535131087071
Position 7578: 0.013003036762898431
Position 14545: 0.012840239357647254
Position 14402: 0.01249141580751362
Position 28075: 0.012281385354587261
Position 34069: 0.01176254269678086
Position 14874: 0.011033059887984416
Position 1501: 0.010790719116035569
Position 22237: 0.0106909442935672
Position 19551: 0.010593458649498604
Position 14601: 0.01057656547393411
Position 23154: 0.010300440693370806
Position 34143: 0.009703722393959332
Position 4981: 0.009676180378595757
Position 35730: 0.009572462872270088
Position 29024: 0.00942547251318615
Position 1728: 0.00887017069603258
Position 20985: 0.008842681936685085
Position 34753: 0.00841012973178303
Position 3971: 0.007527461032894487
Position 2242: 0.007286901159280334
Position 5961: 0.007284748397570719
Position 31288: 0.0069796360847917795
Position 27982: 0.006904355247235046
Position 22156: 0.006135790896940588
Position 7368: 0.006110038116619471
Position 29011: 0.005872428118826805
Position 3909: 0.005528944736420459
Position 15350: 0.0053259492066994995
Position 34294: 0.005285427221016015
Position 22186: 0.005139183484344099
Position 4971: 0.005013170112614474
Position 8748: 0.004836010837734735
Position 4033: 0.004832488246487394
Position 21197: 0.004750476816242604
Position 22874: 0.0045609015108805965
Position 1076: 0.00451388085531635
Position 31812: 0.004494085390977631
Position 3837: 0.004397790491620384
Position 23136: 0.0043739919372390735
Position 5527: 0.0043680869048643885
Position 35027: 0.004144038218639056
Position 11662: 0.003898252469929486
Position 27074: 0.0038931790412451185
Position 7811: 0.0038121011046935117
Position 23975: 0.003778660613691463
Position 8977: 0.0037743196560562466
Position 27474: 0.003742605004442363
Position 21213: 0.0037166407418984717
Position 28258: 0.003564129938540574
Position 17947: 0.0034321026186452702
Position 5324: 0.003301939049223808
Position 24658: 0.003292214624683898
Position 7221: 0.0032381039145659603
Position 23427: 0.003215700434660248
Position 24377: 0.003193451296822359
Position 16367: 0.003145062249121021
Position 12214: 0.002943175944988099
Position 9342: 0.002852095355555183
Position 33774: 0.0028420051817940827
Position 10241: 0.002841184847255429
Position 25340: 0.002709147926529002
Position 3437: 0.0026863745099337875
Position 1272: 0.0026191236444293537
Position 15429: 0.002450158808329228
Position 4894: 0.0024245893292877737
Position 7626: 0.002397990671109905
Position 7795: 0.0023112521749045723
Position 2224: 0.002279111541518024
Position 8771: 0.0022087184519200844
Position 5057: 0.0021397413816032027
Position 28587: 0.00202899132591038
Position 270: 0.0020059111801814175
Position 3645: 0.0017704559242841859
Position 24781: 0.001682032040480695
Position 2676: 0.0016794376607902647
Position 32249: 0.0016295728897304821
Position 2688: 0.001554701248002735
Position 6938: 0.001505195858679395
Position 8370: 0.0014176414378654382
Position 26291: 0.0014146329555313102
Position 1089: 0.0013705773343903533
Position 143: 0.0013377925763489481
Position 385: 0.0012580506691488033
Position 2256: 0.001249508987230681
Position 30445: 0.0012289049535272457
Position 6301: 0.0011976438642711663
Position 5107: 0.0010954440379999267
Position 4938: 0.0010660135716263706
Position 1479: 0.0010644237696338917
Position 2220: 0.0010519245628014605
Position 6297: 0.0009675715164475457
Position 9087: 0.0009532018458554718
Position 344: 0.0009341794313719642
Position 6343: 0.0008524621479175493
Position 22884: 0.0008503986852550543
Position 25046: 0.0008473542002271179
Position 8605: 0.0008446434047038094
Position 25760: 0.0008270290919597847
Position 33360: 0.0008171794900735783
Position 22268: 0.0008129583216468987
Position 29027: 0.0007811248281130239
Position 8561: 0.0007752056702464675
Position 5375: 0.0007677822412787159
Position 2000: 0.0007333330845134906
Position 34757: 0.0007327522705408878
Position 2248: 0.0006277550627416069
Position 30680: 0.0006154761040035545
Position 7409: 0.0005904530839701828
Position 24431: 0.00040241454888081425
Position 26894: 0.0004019047638576026
Position 26588: 0.0003978400644511004
Position 14490: 0.00037971783190186674
Position 3667: 0.00037848389321088876
Position 3791: 0.0003040711251441365
Position 22247: 0.00029667872152137887
Position 3857: 0.00025900214873506884
Position 1388: 0.00024604993222149485
Position 1148: 0.00022616721778681014
Position 3874: 0.00022126495190636305
Position 14141: 0.00021159568110366053
Position 396: 0.00020296574805653454
Position 4788: 0.0001914209763352556
Position 3524: 0.00018170962504023184
Position 13315: 0.00015467661064511652
Position 2207: 0.00012602606520117804
Position 35267: 0.00012128074908328381
Position 28412: 8.850376459438276e-05
Position 237: 5.186185172632702e-05
Position 2764: 4.226278713776986e-05
Position 2671: 2.859630422124315e-05
Position 28327: 2.033104976126609e-05
Position 28337: 1.99474580757346e-05
Position 2047: 1.979002253315821e-05
Position 194: 1.6123321685000474e-05
Position 820: 1.5441838997922897e-05
Position 20911: 1.4439334792108557e-05
Position 692: 9.570295124102202e-06
Position 924: 9.036451217239011e-06
Position 1236: 8.991039412037569e-06
Position 1056: 8.763407030193562e-06
Position 28117: 8.532007318894191e-06
Position 1049: 7.104357275432489e-06
Position 33811: 6.63399720815368e-06
Position 862: 4.250126398401835e-06
Position 19880: 4.2447658951311995e-06
Position 1588: 3.2633969787071165e-06
Position 204: 2.423848077192361e-06
Position 738: 2.404218535793439e-06
Position 4874: 2.27504992360798e-06
Position 2696: 2.2138346116058583e-06
Position 1162: 2.119518372253954e-06
Position 1688: 2.063054121817065e-06
Position 24820: 1.166190219193912e-06
Position 169: 1.0527847504832455e-06
Position 1220: 1.0389587214545994e-06
Position 35031: 7.447510340459335e-07
Position 1203: 4.863780908981908e-07
Position 598: 4.0168036070558757e-07
Position 532: 3.6204880300225945e-07
Position 1166: 2.709036233875051e-07
Position 699: 2.352696456232736e-07
Position 1296: 2.1657859772329355e-07
Position 3441: 2.109172462031291e-07
Position 967: 1.2025284786552038e-07
Position 425: 1.1999965902665896e-07
Position 808: 1.044033808980024e-07
Position 1649: 8.554147375802571e-08
Position 687: 6.774025591816546e-08
Position 1555: 4.647636139196154e-08
Position 917: 4.3827205218906264e-08
Position 356: 4.2745294492866354e-08
Position 740: 9.396915604979876e-09
