Gene = SDHA
index = 1234
Annotated 5SS: [  178  5328  6281  7322  7807 10093 12760 15405 17099 18359 22236 32863
 33228 36266]
Annotated 3SS: [ 5240  6118  7177  7641  9943 12634 15235 16902 18186 22116 32750 33096
 36151 38092]
SMsplice 5SS: [  178  5328  7807 10093 12760 15405 16664 18359 22236 24521 30095 32863
 33228 36266]
SMsplice 3SS: [ 5240  7641  9943 12634 15235 16515 18186 22116 24369 29933 32750 33096
 36151 38092]
top_k =  1000
Partition function (log Z): 24.303031886663227

Sorted 5' Splice Sites (High to Low Probability):
Position 22236: 0.9983690531717689
Position 33228: 0.9977205238195224
Position 18359: 0.9747132477294321
Position 36266: 0.9732179144877433
Position 178: 0.9731936990021296
Position 15405: 0.9598314005339563
Position 10093: 0.9593324830386878
Position 5328: 0.9318254427665745
Position 7807: 0.9253381764199254
Position 16664: 0.9246249285854272
Position 12760: 0.8689210305920176
Position 32863: 0.8009235528731459
Position 30095: 0.7936567866436113
Position 24521: 0.6365364309777121
Position 17099: 0.5613969669597058
Position 19707: 0.5249302208434138
Position 10459: 0.4959405624424643
Position 2097: 0.31824184147756
Position 7322: 0.3125368435504077
Position 6281: 0.309570797959642
Position 14636: 0.24377647021773763
Position 25627: 0.19175932460684436
Position 17598: 0.16965867109875432
Position 34840: 0.15906271055565094
Position 19378: 0.15285519685118795
Position 36463: 0.13439906567751386
Position 23947: 0.11441846105765156
Position 17680: 0.090421921761094
Position 23598: 0.08231665837429399
Position 15846: 0.06830204555557186
Position 22421: 0.06409175293930708
Position 24525: 0.06165808524216299
Position 22865: 0.05852448364105711
Position 34608: 0.056706793844986586
Position 9477: 0.05354039064406427
Position 36552: 0.05148506946691893
Position 23349: 0.05031593595973063
Position 19461: 0.04295272698161708
Position 6100: 0.03677573434823537
Position 22417: 0.03609084893338724
Position 34281: 0.03426392986781996
Position 10455: 0.033199444229736044
Position 17595: 0.03308789914143837
Position 22522: 0.02950837802814784
Position 34334: 0.027078225904743253
Position 5378: 0.026922491428841056
Position 17654: 0.026138764442870818
Position 9516: 0.025022253761963906
Position 6167: 0.024104725068395828
Position 25337: 0.024042961121242698
Position 7047: 0.023751468837345982
Position 10292: 0.0231372272795432
Position 7390: 0.0228551826128396
Position 21176: 0.0227998018614092
Position 1865: 0.022769804261086837
Position 7072: 0.021656699930432743
Position 26658: 0.021060997768309997
Position 15638: 0.020542618485126854
Position 228: 0.018574960815601
Position 2850: 0.01836726128382706
Position 5149: 0.017129921414305208
Position 3237: 0.017102966746414858
Position 15463: 0.014916019243840601
Position 803: 0.01415974591910201
Position 10266: 0.013441613155428044
Position 24534: 0.013222362676494473
Position 35018: 0.013175655297140342
Position 5942: 0.013054333511483694
Position 25984: 0.013030273228391436
Position 15695: 0.012688832572228602
Position 20893: 0.012164556335540287
Position 34661: 0.012121395372875876
Position 33890: 0.012107305059196055
Position 10887: 0.011410431720748331
Position 29319: 0.011386417861119899
Position 9696: 0.010858013763672401
Position 20890: 0.010647696129615481
Position 9115: 0.010207012266117213
Position 18262: 0.010152703619964721
Position 9401: 0.009241025913793149
Position 15819: 0.008951257828402864
Position 13206: 0.008408062658071341
Position 35992: 0.008179342091832804
Position 28941: 0.008015209652126232
Position 23922: 0.00780189632174824
Position 2497: 0.007573891461472287
Position 7749: 0.007421622049083227
Position 1466: 0.007214725970120401
Position 34228: 0.007132611424312187
Position 3194: 0.006583230803913768
Position 3360: 0.006515302468836286
Position 33492: 0.0064928537748514545
Position 9176: 0.006409893803493043
Position 30175: 0.006361525071206424
Position 6292: 0.0063231719092342875
Position 34758: 0.006115541422546723
Position 3065: 0.005979669865623902
Position 7154: 0.005967219984622738
Position 32914: 0.005794716040333696
Position 25577: 0.00567213037684842
Position 36500: 0.005541160881722358
Position 22767: 0.005419960544206972
Position 6679: 0.005418842287040115
Position 16049: 0.005412593921959915
Position 32498: 0.005273346070611775
Position 38194: 0.0051064102231428
Position 4974: 0.005102454169845475
Position 26464: 0.005098490586159831
Position 19339: 0.005006118628713562
Position 15642: 0.004906805114745237
Position 27247: 0.004893557391149252
Position 10933: 0.0047509851996634786
Position 24215: 0.004735095074336113
Position 15750: 0.004707198604618305
Position 5706: 0.004678509261203871
Position 7354: 0.004596469883859556
Position 26076: 0.004550731090463162
Position 19747: 0.004460832657299102
Position 16394: 0.004304202779387691
Position 33609: 0.004273428809315931
Position 662: 0.004257031439085955
Position 24553: 0.004256363717337917
Position 12808: 0.004145819327050228
Position 6321: 0.004111732555843545
Position 17105: 0.004070758105752831
Position 7427: 0.003940200142859939
Position 15754: 0.003935775522046198
Position 9049: 0.0039306480654663295
Position 24890: 0.003824083662317301
Position 11149: 0.0037115674927764865
Position 30164: 0.0035615482266069024
Position 22645: 0.003533609218880635
Position 17879: 0.003399919184817684
Position 10429: 0.003380299583523189
Position 12786: 0.003334187281182915
Position 19548: 0.003300969286586271
Position 6612: 0.0032565328384392624
Position 3886: 0.003211589861792963
Position 19684: 0.0030267368515282393
Position 7889: 0.0028894627007166364
Position 9296: 0.0026518569409174275
Position 33552: 0.0025907285336736804
Position 17212: 0.0025348680581579663
Position 21109: 0.002411284555710716
Position 36535: 0.002337364774754815
Position 34974: 0.0023289828133554306
Position 14642: 0.002298424487778875
Position 21463: 0.0022941843110961986
Position 9441: 0.0022656768539577902
Position 2478: 0.002237153911205398
Position 36859: 0.0021699282527623187
Position 20902: 0.0021261234858243735
Position 19334: 0.002123282954828895
Position 17577: 0.0021213181695616656
Position 15898: 0.0021182133547476578
Position 11403: 0.0020806255047217093
Position 34501: 0.002060837640852575
Position 7841: 0.0020574715982481055
Position 15861: 0.0020434968941172083
Position 9132: 0.00204217163972749
Position 2886: 0.002020725065322755
Position 15996: 0.0020196205141183115
Position 15964: 0.001994584563419349
Position 25714: 0.0019507570333794758
Position 329: 0.0019284276099101475
Position 30679: 0.0019005561402380003
Position 37319: 0.001891179965711761
Position 13440: 0.0018860482980885018
Position 33666: 0.0017106671181745037
Position 16876: 0.0017093002295138365
Position 36502: 0.0016353876412854953
Position 10584: 0.0016047429867248175
Position 4473: 0.001596911885298721
Position 9345: 0.001561357311675497
Position 12891: 0.001559490281729762
Position 7543: 0.0014788551275635566
Position 1870: 0.001449586846682853
Position 36601: 0.001440320851862646
Position 36549: 0.0014317991094758202
Position 17507: 0.0014060265649273004
Position 9467: 0.0014024807578244323
Position 6130: 0.001357824657006694
Position 14734: 0.0013268796832508827
Position 4812: 0.0012847191720968122
Position 34444: 0.0012608698892117717
Position 34171: 0.0012526920179628833
Position 18868: 0.0012248880610333322
Position 4335: 0.0012093026736320458
Position 5646: 0.0011072727192413699
Position 21970: 0.00109994178444226
Position 19238: 0.0010586130530149532
Position 13908: 0.0010395386491302654
Position 19428: 0.0010214046759715882
Position 3566: 0.0010004731721927986
Position 5720: 0.0009977640881531397
Position 4878: 0.0009793796797558487
Position 33277: 0.0009761846588168293
Position 13106: 0.0009671955849784511
Position 34387: 0.0009494628718762351
Position 24664: 0.0009365360472475312
Position 14982: 0.0009079638366054014
Position 10319: 0.0008841514722102553
Position 4570: 0.0008384080046941092
Position 35125: 0.0008262845668993608
Position 182: 0.0008236839406793837
Position 15545: 0.0008071039245198517
Position 34057: 0.0008037063026120119
Position 37102: 0.0007804275656975668
Position 12737: 0.0007533884802712697
Position 34554: 0.0007524539119396442
Position 4250: 0.0007274662358857024
Position 36792: 0.000714317815300519
Position 9685: 0.0006835727027128683
Position 16433: 0.000646621338879864
Position 36781: 0.0006401178166599276
Position 640: 0.0006395230507830782
Position 3350: 0.0006385736257724799
Position 1380: 0.0006377189577833098
Position 5137: 0.0006202415636834322
Position 676: 0.0006127711148675661
Position 253: 0.0006115058959358181
Position 14393: 0.0006109239202650784
Position 10048: 0.0006048754936308883
Position 18761: 0.0005993823769190392
Position 1812: 0.000574408402533527
Position 1948: 0.0005715547887523769
Position 18710: 0.00056670442521157
Position 956: 0.0005636813782539528
