Gene = TRMT13
index = 1488
Annotated 5SS: [  153  3766  3923  6549  7089  7352  7857 10047 10981 15164]
Annotated 3SS: [ 3718  3855  6485  7018  7244  7688  9973 10905 14730 15461]
SMsplice 5SS: [  153  3766  3923  7089  7352  7857 10047 10981 15164]
SMsplice 3SS: [ 3718  3855  7018  7244  7701  9973 10905 14929 15461]
top_k =  1000
Partition function (log Z): 6.853086603759049

Sorted 5' Splice Sites (High to Low Probability):
Position 7352: 0.9902856687711831
Position 10981: 0.9874404698665646
Position 10047: 0.9523032731933536
Position 15164: 0.8642600398769771
Position 7857: 0.8438884452169177
Position 7089: 0.7764473880966021
Position 3923: 0.5426656159100031
Position 3766: 0.5284820284947637
Position 153: 0.47433419951791106
Position 14372: 0.3802663316316314
Position 2715: 0.3065436122392597
Position 3961: 0.29360683760243955
Position 158: 0.23712589821652386
Position 5032: 0.23361104976368674
Position 12487: 0.22481801517989106
Position 5730: 0.22202936349239247
Position 208: 0.15054475161760372
Position 6212: 0.11826446407879451
Position 6549: 0.11073020317704003
Position 14930: 0.10869652185043888
Position 2502: 0.08401062370455727
Position 191: 0.07163042492479582
Position 15365: 0.06268492819731189
Position 7591: 0.05647977380100721
Position 411: 0.04811277318460002
Position 6388: 0.04705168234938308
Position 14423: 0.03993874743011395
Position 10692: 0.03188087775982485
Position 8330: 0.029781144864896653
Position 14613: 0.029204310201765307
Position 13986: 0.02898429271155211
Position 1572: 0.022161524208130882
Position 14378: 0.012792187862986481
Position 5405: 0.011984568405609
Position 55: 0.011283996226729922
Position 89: 0.009679550327399124
Position 7839: 0.009531658691490755
Position 7138: 0.009074362638770329
Position 10969: 0.008940687207983314
Position 204: 0.008006697727457034
Position 14448: 0.00799676396646592
Position 3606: 0.007580724379517856
Position 13600: 0.007396178665947539
Position 2815: 0.007265164818470897
Position 2426: 0.007184880684858563
Position 8022: 0.0067786335146565275
Position 15905: 0.00564940719379004
Position 10678: 0.005525465081782761
Position 2737: 0.005296871375615304
Position 8449: 0.004968758420862817
Position 8633: 0.004952657682256395
Position 15524: 0.004729919878254678
Position 8989: 0.0046297784135212695
Position 2897: 0.004414251583614026
Position 8659: 0.0043334740999407696
Position 6940: 0.003875622796253208
Position 14382: 0.0038505788676171148
Position 7127: 0.003831119992236328
Position 3611: 0.003462749349520779
Position 102: 0.003273493110908483
Position 353: 0.0031317559359586617
Position 2702: 0.0030719217485768377
Position 505: 0.0030147162936835325
Position 15589: 0.0030006998395558423
Position 13087: 0.0029114661316941622
Position 2506: 0.002588415346765936
Position 130: 0.0024685229666487982
Position 11463: 0.0023553467324562375
Position 3665: 0.0021809111545981956
Position 670: 0.001966462194735505
Position 16591: 0.001907897766165094
Position 11190: 0.0015574380623981196
Position 14456: 0.0015320100928389712
Position 199: 0.0015253212892442965
Position 9523: 0.0015110303968527156
Position 14114: 0.0014215075174143306
Position 9733: 0.0013801423263378586
Position 9098: 0.0013125797325474582
Position 1433: 0.001310968550934774
Position 1233: 0.0013069336760266105
Position 10985: 0.0012956383978111787
Position 2726: 0.0012784338794909846
Position 470: 0.001172038060270383
Position 4503: 0.0011576438140413101
Position 13151: 0.0011515438771379917
Position 13558: 0.0011487075774323284
Position 12612: 0.0011275012253267435
Position 11962: 0.0009443467605063064
Position 9224: 0.0007816847409496973
Position 10207: 0.0007272563119784519
Position 12974: 0.0006908933116740765
Position 1385: 0.0006849492949626615
Position 9493: 0.0006601515277323396
Position 10051: 0.000655011939684707
Position 9108: 0.0006477514590577958
Position 14180: 0.0005990743509700175
Position 12774: 0.0005926372295931565
Position 8547: 0.0005850781965438568
Position 2023: 0.0005811633507571782
Position 10780: 0.0005725316294049488
Position 776: 0.0005385716869321444
Position 2464: 0.000519415264091637
Position 9363: 0.0005122774183724408
Position 8831: 0.0005085329200613831
Position 2831: 0.0005071629481625728
Position 7702: 0.0005010201169863245
Position 14148: 0.00047713570770462185
Position 64: 0.0004711499927892875
Position 10222: 0.00047104330259005467
Position 839: 0.00046976187401436524
Position 10732: 0.00046274958720454273
Position 9757: 0.0004444310029138523
Position 10056: 0.0004157352506247206
Position 2879: 0.0003528353937934625
Position 12195: 0.0003523347111003758
Position 5172: 0.0003450140491334217
Position 9074: 0.0003391255149330567
Position 3659: 0.00033734585324778126
Position 15347: 0.00033317261189036814
Position 15793: 0.000329865158909544
Position 1238: 0.0003125717207462824
Position 2516: 0.000310790662851231
Position 11278: 0.0002853576201984626
Position 2483: 0.0002830867021628062
Position 14508: 0.0002653047801919322
Position 845: 0.00025715585783034616
Position 3951: 0.00025185453793044745
Position 9591: 0.00024567789472786783
Position 14432: 0.00023573209064011702
Position 10106: 0.00023201408831411823
Position 14617: 0.0002209955681679291
Position 8878: 0.00020455200973888108
Position 9737: 0.00019803360883829761
Position 10168: 0.0001971356404876698
Position 8218: 0.00019528673840021643
Position 786: 0.00019359750129552142
Position 2599: 0.00017494675267117066
Position 2987: 0.0001686113862079943
Position 2143: 0.00014269170245958805
Position 251: 0.00014214149733348183
Position 11194: 0.0001276649774248877
Position 3976: 0.000124126674000566
Position 11760: 0.00012003863273873599
Position 3809: 0.00011833534481760098
Position 1915: 0.00011809253176495
Position 10070: 0.00010656638158394899
Position 484: 0.00010640422819738877
Position 12033: 9.549327485844003e-05
Position 326: 8.479697292931505e-05
Position 1761: 8.159729291933068e-05
Position 5012: 8.04112439918575e-05
Position 10944: 7.961564767625615e-05
Position 4901: 7.455160053384594e-05
Position 886: 7.039356715539672e-05
Position 1057: 6.697875151788889e-05
Position 1749: 5.81304259170517e-05
Position 12003: 5.179416387695381e-05
Position 514: 4.3083406010553195e-05
Position 105: 4.244225135005623e-05
Position 2105: 4.12955135989206e-05
Position 320: 3.9530394237416905e-05
Position 5565: 3.417180263247431e-05
Position 421: 3.2033595845156746e-05
Position 367: 3.182919690601725e-05
Position 12106: 2.791407943311648e-05
Position 155: 2.6903689442777116e-05
Position 565: 2.3503689220514985e-05
Position 2119: 2.304756452583912e-05
Position 2081: 1.9398279846752504e-05
Position 7883: 1.4699278132548654e-05
Position 180: 1.4016111023192038e-05
Position 7879: 1.3010682112770565e-05
Position 10438: 1.8955513700340597e-06
Position 15180: 1.0863641807242682e-06
Position 40: 5.75028372163616e-07
Position 127: 2.553349416987509e-07
Position 467: 1.8800183490041585e-07
Position 15534: 1.4293674916101797e-07
Position 15570: 1.3388192926024038e-07
Position 72: 1.30713995495988e-07
Position 770: 1.00475539774345e-07
Position 473: 9.142859862858114e-08
Position 773: 3.8767093541393634e-08
Position 625: 3.276560828627066e-08
Position 253: 2.1349502308841e-08
Position 11313: 1.8984448772252945e-08
Position 11521: 1.766785931852458e-08
Position 487: 1.6098773007084108e-08
Position 612: 1.1167387770660284e-08
Position 23: 6.276869444094473e-09
Position 291: 5.857165924492709e-09
Position 519: 5.177030051197585e-09
Position 939: 3.264400659384025e-09
Position 496: 2.04117951069295e-09
Position 528: 9.403518738423503e-10
Position 517: 2.27796063916412e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9973: 0.8862594884559623
Position 10905: 0.859331686660294
Position 7018: 0.7654591914540506
Position 3855: 0.7031330924076432
Position 15461: 0.6909857787096322
Position 7244: 0.6526360625464458
Position 14929: 0.6131928738386628
Position 7701: 0.5241508530399971
Position 3718: 0.47732341992257377
Position 14244: 0.38366236528303127
Position 2641: 0.3068370563956439
Position 14730: 0.2940862553428483
Position 4928: 0.2157167477474592
Position 7286: 0.1951936326078581
Position 12401: 0.16451037586847414
Position 6114: 0.15871335302211115
Position 5516: 0.14723290867099506
Position 7659: 0.1236531364682077
Position 10879: 0.11147022977495812
Position 6485: 0.10797725873353581
Position 15008: 0.09548826167171091
Position 16115: 0.09076943069286185
Position 3610: 0.08786597161632763
Position 15277: 0.07790783791445174
Position 14210: 0.07396533986670997
Position 2455: 0.07392320895416048
Position 7265: 0.07297865697384065
Position 12301: 0.06248777064995546
Position 9923: 0.058361328196819294
Position 7721: 0.054018408938916046
Position 7803: 0.05331861661696176
Position 10589: 0.05055253264141052
Position 7189: 0.04794464517255803
Position 7453: 0.04583028382472726
Position 3755: 0.04211121682296322
Position 16807: 0.028489629293382657
Position 240: 0.02813798644559066
Position 5661: 0.027036579718129256
Position 8082: 0.026347413988046988
Position 7043: 0.026179772888737452
Position 15817: 0.02534207709883189
Position 13912: 0.024651757080525687
Position 7688: 0.023907243302195305
Position 7681: 0.023694951601866257
Position 14477: 0.02276088136060808
Position 5550: 0.022658360549329206
Position 7738: 0.021590290241469044
Position 16040: 0.020695656726382152
Position 5710: 0.017378074311143334
Position 7486: 0.016755324845949507
Position 3631: 0.015804265636027503
Position 2580: 0.014581946860167063
Position 15067: 0.014022617451656321
Position 2397: 0.013838168477465194
Position 3516: 0.012950067375753563
Position 16825: 0.012129632928522567
Position 7220: 0.010612059581283943
Position 7980: 0.009818085221010783
