Gene = TAF13
index = 1373
Annotated 5SS: [  82 1016 9868]
Annotated 3SS: [  936  9769 11308]
SMsplice 5SS: [  82 1016 2912 9868]
SMsplice 3SS: [  936  2836  9769 11308]
top_k =  1000
Partition function (log Z): -2.8059229541758803

Sorted 5' Splice Sites (High to Low Probability):
Position 82: 0.952321993131267
Position 1016: 0.9367166974992623
Position 9868: 0.9093035011677564
Position 2912: 0.47424898599535326
Position 7126: 0.17791171634088815
Position 2953: 0.08231525347278273
Position 11547: 0.06694064737571782
Position 257: 0.0499838756484885
Position 2870: 0.04243891553390402
Position 11402: 0.04138854592313574
Position 1727: 0.03894435107371213
Position 1923: 0.037184499333526126
Position 606: 0.025171050986093943
Position 5315: 0.0206288927728418
Position 9931: 0.020093615360550546
Position 34: 0.019551403048205532
Position 10875: 0.018437673341378868
Position 2153: 0.01549995748802631
Position 10707: 0.012652878378837157
Position 986: 0.011816806933378877
Position 4335: 0.010270666823383932
Position 4341: 0.009678743012829125
Position 2725: 0.00962924869824645
Position 3851: 0.008760679379986742
Position 9650: 0.008302616865471124
Position 10342: 0.008029280568266794
Position 2762: 0.00623202400638139
Position 11392: 0.00519783669286254
Position 1498: 0.004855264497533356
Position 4210: 0.004020083398546658
Position 4205: 0.0034353994853487954
Position 2961: 0.0032163483237654823
Position 9490: 0.002345277855387049
Position 9051: 0.0023160986794416426
Position 408: 0.0020855458341929125
Position 10982: 0.0020372133580738977
Position 1583: 0.001973225169283604
Position 261: 0.001264818115454459
Position 977: 0.0011324667619498389
Position 234: 0.0009331972954025761
Position 6776: 0.0008671956355812255
Position 801: 0.000729569297249133
Position 2405: 0.0006958532173386075
Position 10028: 0.0006707836462925884
Position 6613: 0.000610985300314821
Position 1918: 0.0005561116182301698
Position 3039: 0.00048692445887626583
Position 11570: 0.000464271122822967
Position 3146: 0.000453396759223633
Position 11340: 0.00045211271074406696
Position 3131: 0.00044962851218864646
Position 161: 0.00044759821701766876
Position 2772: 0.0004228767458622428
Position 1380: 0.00038685146607110626
Position 1732: 0.00036620444010686704
Position 1020: 0.00033396560186003905
