Gene = ZDHHC23
index = 1600
Annotated 5SS: [  290  1063  6510  8606 10638]
Annotated 3SS: [  892  5798  8437 10461 12818]
SMsplice 5SS: [ 290 1063]
SMsplice 3SS: [  892 11619]
top_k =  1000
Partition function (log Z): -9.970143898130223

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9175188995383221
Position 1063: 0.8282024868658242
Position 6510: 0.3664126220145551
Position 11700: 0.3473554350938265
Position 7081: 0.2571340878873674
Position 9585: 0.22104185986648675
Position 2493: 0.14300947416977577
Position 7189: 0.12518070544775312
Position 562: 0.12022167729872198
Position 9951: 0.07643021112693714
Position 8606: 0.070349151308573
Position 9626: 0.04490034299936063
Position 3727: 0.03867312717452906
Position 7311: 0.03635155976963027
Position 834: 0.034733971211065126
Position 11492: 0.03284842596427514
Position 4867: 0.02807372296793391
Position 1374: 0.02348083699556415
Position 11518: 0.02281052397265433
Position 2906: 0.01565506874862643
Position 9715: 0.014957438260927299
Position 666: 0.01424255892211366
Position 11813: 0.013976757848065225
Position 794: 0.01306310943912256
Position 116: 0.010688814915621066
Position 2952: 0.00908575159340821
Position 9720: 0.00843853936954196
Position 2529: 0.007274319962955074
Position 6436: 0.00631625294358184
Position 307: 0.005298571775952066
Position 441: 0.0037745424201604838
Position 5236: 0.0037677911923726954
Position 11620: 0.0031165285985012498
Position 629: 0.0026639944344726955
Position 603: 0.0014647230609362378
Position 327: 0.0014077575032652287
Position 4178: 0.0010464981953976057
Position 10125: 0.0010129836212821233
Position 214: 0.0009217210268519208
Position 2257: 0.00047556175252389286
Position 1054: 0.0004650147576594367
Position 57: 0.00045097352467869835
Position 1425: 0.00026269804637556453
Position 893: 0.0002583128087539206
Position 982: 0.00024843241452518646
Position 2553: 0.0002435819481233095
Position 156: 0.00019569330385509507
Position 1742: 0.00019520113267018147
Position 1647: 0.00012213166518726412
Position 1339: 7.985795155521921e-05
Position 706: 5.6214362555949246e-05
Position 1711: 5.551687548386142e-05
Position 2638: 2.822832040102626e-05
Position 600: 2.8122378025553612e-05
Position 1023: 2.1529982417508316e-05
Position 218: 1.9296761554674743e-05
Position 708: 1.6193756269978207e-05
Position 1029: 1.5059256272490755e-05
Position 3210: 1.298101630841304e-05
Position 1485: 1.2151875589702169e-05
Position 445: 1.1883299886441981e-05
Position 399: 8.706789644236134e-06
Position 1511: 6.596366442965844e-06
Position 193: 5.51356324248093e-06
Position 1331: 4.930863605666035e-06
Position 886: 4.607005648506077e-06
Position 1625: 4.346278194745064e-06
Position 324: 2.6866266500388277e-06
Position 19: 2.020169045762429e-06
Position 918: 1.966771078527783e-06
Position 1120: 1.9039877180829298e-06
Position 610: 1.8597293624091734e-06
Position 838: 1.821250902250834e-06
Position 1210: 1.6833009066544714e-06
Position 589: 1.3956744585922623e-06
Position 787: 7.141447737512031e-07
Position 2933: 6.94667352398946e-07
Position 970: 4.5195161459130115e-07
Position 1027: 3.511156238565693e-07
Position 1056: 3.1956940863424e-07
Position 1208: 3.0629044707798437e-07
Position 1118: 1.3422007443559463e-07
Position 174: 1.1089450422308374e-07
Position 443: 8.408720591025514e-08
Position 109: 7.02058983910878e-08
Position 266: 3.958773782298009e-08
Position 106: 7.2416381306764166e-09
Position 346: 5.552383226497533e-12
Position 500: 2.6091016718613254e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 892: 0.729414140163648
Position 11619: 0.6125060112019686
Position 6187: 0.22061158712991902
Position 7035: 0.21989510052975073
Position 9381: 0.1921521822001523
Position 10461: 0.1752276317588162
Position 6916: 0.12317776023041266
Position 487: 0.10847454575388614
Position 9467: 0.10150497759342075
Position 9584: 0.10104486953604395
Position 11388: 0.09776854647222741
Position 6378: 0.07642292822585861
Position 12537: 0.07282521205020347
Position 8437: 0.07052814280198864
Position 2441: 0.06182826432169632
Position 2374: 0.05681280345271095
Position 6111: 0.04643518587342373
Position 13719: 0.04283477036372635
Position 12884: 0.04230402825098912
Position 14372: 0.035299330263737085
Position 867: 0.034312199846104806
Position 14447: 0.0301950007495103
Position 561: 0.02968048788657994
Position 6998: 0.028766428809826314
Position 2355: 0.027304991798051945
Position 13626: 0.025343469836597802
Position 9911: 0.02460310473652708
Position 1273: 0.02429230383849015
Position 7260: 0.022487699471709442
Position 910: 0.021129096040043996
Position 4815: 0.020244865227139835
Position 6319: 0.019222746666168317
Position 13150: 0.01745614732079769
Position 3572: 0.017259536395070187
Position 7222: 0.015532772657119906
Position 12860: 0.014611533658026438
Position 2771: 0.012783707797944683
Position 12299: 0.011868318233392773
Position 3546: 0.011157589476676633
Position 6795: 0.010539490802756386
Position 12818: 0.0098317750916102
Position 12387: 0.009717708128233523
Position 784: 0.009599266589014527
Position 5798: 0.009182180180119265
Position 11703: 0.008587034920077882
Position 14156: 0.008453475770890909
Position 13415: 0.00823002862733687
Position 10004: 0.008218928199361769
Position 15076: 0.007719800675514593
Position 6147: 0.007479889886288251
Position 11892: 0.007461385255211884
Position 2807: 0.006993932741091326
Position 913: 0.006974131431727768
Position 6612: 0.0067697090220873515
Position 9950: 0.006509345558614614
Position 6035: 0.006054467422607866
Position 12238: 0.00575535885395836
Position 10537: 0.005620576113933283
Position 2169: 0.005604556686975042
Position 4798: 0.005318070096348788
Position 10159: 0.005091366601083747
Position 14662: 0.005086247768267744
Position 2852: 0.004750439012809097
Position 1040: 0.004183660731331464
Position 12180: 0.004094615480757566
Position 13083: 0.003914423284799466
Position 12060: 0.0038690977618204337
Position 548: 0.0038280920705347963
Position 5192: 0.0037409750680825345
Position 11181: 0.0037007136038576345
Position 7008: 0.0036514850546815357
Position 9688: 0.003452194731737449
Position 13184: 0.003351661797868899
Position 9719: 0.0033016041788639094
Position 10511: 0.0031500297340125907
Position 7177: 0.002924484098349007
Position 13133: 0.0028899360365184216
Position 6889: 0.0026875515936581103
Position 4534: 0.0026650663116041225
Position 715: 0.002632528618132353
Position 3449: 0.0024830152298090775
Position 10508: 0.0024256862695166306
Position 7060: 0.002315337696168112
Position 7525: 0.0023074878424915414
Position 3401: 0.0022875972768279813
Position 9162: 0.0019538182843070943
Position 8842: 0.0019128165212629778
Position 3497: 0.0018939576801468212
Position 13578: 0.001855304984746323
Position 9017: 0.0018163828874459388
Position 2025: 0.001397219168235489
Position 9190: 0.0012913322392205057
Position 619: 0.0012561981082528971
Position 3988: 0.0012192385961730511
Position 940: 0.0011863231119940358
Position 3444: 0.0011815240868042385
Position 432: 0.0011380523886898783
Position 3421: 0.00104254897340947
Position 3712: 0.0009036593892737872
Position 7902: 0.0008243005638333663
Position 1176: 0.0008137010168737598
Position 3430: 0.000782532424840644
Position 3286: 0.0007149992853679776
Position 989: 0.0006823241249337506
Position 1585: 0.0006000163488137498
Position 2447: 0.0005505833835524955
Position 2514: 0.0005362544774859497
Position 4565: 0.0005258514396412396
Position 2810: 0.0005085147147310791
Position 5823: 0.0004888060274408268
Position 1515: 0.0004870295670150641
Position 5699: 0.0004699327431700014
Position 8783: 0.0004056121163763729
Position 651: 0.0003945541611148458
Position 4676: 0.00039290277650907106
Position 4775: 0.0003921642954549099
Position 399: 0.00036991398687212117
Position 5056: 0.00032471084512416534
Position 5732: 0.0002938224736851236
Position 196: 0.00028618591135376464
Position 4582: 0.00027756087262757664
Position 7226: 0.00023316203509906222
Position 517: 0.00022899351130951408
Position 3157: 0.00021706491891025488
Position 4743: 0.00021678915695009566
Position 934: 0.00020225507688592732
Position 918: 0.00019358856542965445
Position 4694: 0.00017555484475236297
Position 1876: 0.00017403522162896603
Position 494: 0.00017324552232181453
Position 5489: 0.00016236024097449363
Position 510: 0.00016065554059938858
Position 2637: 0.0001476084213292211
Position 3726: 0.00012850440238447913
Position 3172: 0.00012817447306503083
Position 459: 0.00011679095685538378
Position 3524: 0.00011155051369561452
Position 6627: 0.00010547753970395433
Position 4005: 0.00010188687914842654
Position 5885: 9.94758284192777e-05
Position 7429: 9.630502915994445e-05
Position 1647: 9.616690937146227e-05
Position 266: 8.910397919717613e-05
Position 1294: 8.72705931612897e-05
Position 1985: 8.38939469150456e-05
