Gene = LYRM7
index = 808
Annotated 5SS: [  229  9358 11490 16300]
Annotated 3SS: [ 9284 11418 16217 28720]
SMsplice 5SS: [  199  9358 16300 29135 32353 33836]
SMsplice 3SS: [ 9284 16217 28720 32206 33725 34365]
top_k =  1000
Partition function (log Z): -13.051596094464529

Sorted 5' Splice Sites (High to Low Probability):
Position 9358: 0.9190731168315448
Position 16300: 0.8847730081651787
Position 11490: 0.41037893382825974
Position 723: 0.3902986066478084
Position 199: 0.3280473334077304
Position 29135: 0.32574480385093313
Position 273: 0.26482842786204935
Position 12267: 0.2611777900361924
Position 23831: 0.18240365313388054
Position 253: 0.16867621638273234
Position 7476: 0.1515952070628992
Position 229: 0.08841007239154056
Position 4298: 0.08675274089539912
Position 3366: 0.08571555939587114
Position 640: 0.08530998609800673
Position 8802: 0.07067537542957149
Position 13776: 0.0659853244194215
Position 8137: 0.06296110345522261
Position 187: 0.06197618960990174
Position 249: 0.06073590796851333
Position 23854: 0.05193816094894051
Position 6773: 0.05013651863354415
Position 16273: 0.0466599856337199
Position 11683: 0.033516378487532694
Position 1212: 0.030764627027436015
Position 7583: 0.030354101315201634
Position 613: 0.029364247869752273
Position 23859: 0.018720451454036773
Position 16137: 0.016522200705982745
Position 12564: 0.014253448619680382
Position 5887: 0.01232887224395529
Position 8338: 0.009535426546796713
Position 23908: 0.008290462523417133
Position 9362: 0.006747760587788865
Position 13726: 0.005873261968906607
Position 396: 0.0050292768222275335
Position 10877: 0.004807775097515697
Position 10910: 0.004485106944903737
Position 2153: 0.0037304342650668985
Position 406: 0.0025423097807724076
Position 12119: 0.0023026179193443284
Position 450: 0.0019292457360505762
Position 9891: 0.0007032225481454673
Position 3976: 0.0006454283620799079
Position 461: 0.00034432671477833705
Position 5829: 0.0003186561245405082
Position 389: 0.00015888395294800066
Position 107: 0.00014604626197284426
Position 135: 0.00010998844879166226
Position 697: 6.257155507659445e-05
Position 963: 2.4428418970060462e-05
Position 433: 2.0992831385039746e-05
Position 4169: 1.8257158367870014e-05
Position 86: 1.2568669521932951e-05
Position 277: 1.2562818050490902e-05
Position 1423: 1.116543970187851e-05
Position 566: 1.0396593522126947e-05
Position 431: 1.0122458207708273e-05
Position 1023: 7.857028139395913e-06
Position 436: 6.1015087725012775e-06
Position 650: 5.951383945355051e-06
Position 305: 4.732890314684037e-06
Position 756: 4.37693080923512e-06
Position 619: 4.200184986533412e-06
Position 683: 3.9868715638864625e-06
Position 151: 1.470481276318849e-06
Position 298: 1.1610105462205393e-06
Position 344: 9.225358063335229e-07
Position 263: 8.64133964711531e-07
Position 400: 5.874712373362569e-07
Position 24: 3.332812005806682e-07
Position 223: 2.0360928234151296e-07
Position 500: 1.4743240267838908e-07
Position 529: 1.3555529588178108e-07
Position 350: 1.0025839702380889e-07
Position 96: 9.505521172513474e-08
Position 140: 9.019129965686672e-08
Position 93: 1.2176254753290432e-09
Position 603: 2.932997552308051e-10
Position 470: 1.1762970464903377e-11
Position 283: 6.1458291094086676e-15
Position 44: 4.913608178247473e-15
Position 468: 1.2280295909669627e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 28720: 0.9654950487304286
Position 9284: 0.9149014899033763
Position 16217: 0.632987331942396
Position 523: 0.47300525406084937
Position 11418: 0.39975099371438283
Position 34365: 0.32574480385093313
Position 16064: 0.31647958989139824
Position 23703: 0.2707793511645696
Position 12094: 0.26110636480226035
Position 7350: 0.17518393248273842
Position 8683: 0.06648899667426306
Position 13607: 0.060935988481524477
Position 4151: 0.04958262137253799
Position 3272: 0.041484655963889845
Position 6752: 0.04065366847111613
Position 4223: 0.033518317083253105
Position 7860: 0.030451115728335306
Position 11421: 0.023152189113744177
Position 1110: 0.023102194234834127
Position 7904: 0.02034210978127119
Position 12513: 0.013388328599629185
Position 3217: 0.013042111959334005
Position 5779: 0.012590579254404283
Position 7810: 0.012168363350483232
Position 13745: 0.011098977805230413
Position 9313: 0.010941236324960886
Position 3341: 0.010812250186090437
Position 8237: 0.009535924159259898
Position 11368: 0.008135544459224476
Position 3231: 0.00748693590758939
Position 3137: 0.006953642364979431
Position 6363: 0.005797269476978799
Position 11652: 0.005762249159792287
Position 11594: 0.005285770143521039
Position 10762: 0.005230182848972206
Position 20786: 0.004850890036912249
Position 8679: 0.004201045972173819
Position 566: 0.004159991541646608
Position 359: 0.0041249642117936166
Position 7216: 0.0036469002194709018
Position 10809: 0.003335684188080305
Position 24068: 0.003184462276379983
Position 7389: 0.003123930028756443
Position 989: 0.002468550834803899
Position 11961: 0.002447231416253855
Position 571: 0.002420945240744882
Position 2077: 0.0022733348707110346
Position 3353: 0.002091883446613497
Position 6706: 0.0018931677790162771
Position 6519: 0.0017509246319376858
Position 3234: 0.0017204173725305014
Position 11615: 0.0016887023368955618
Position 20275: 0.0016487411518007562
Position 4201: 0.0016479146168166452
Position 19401: 0.0014142504973589723
Position 21926: 0.0014023265711642875
Position 1122: 0.0013451959714323586
Position 1140: 0.0012927464308570972
Position 603: 0.0012599802206504221
Position 16579: 0.001113537686342109
Position 25728: 0.0010061469591136742
Position 600: 0.0009598958859612675
Position 3197: 0.0009417165114633715
