Gene = GORAB
index = 610
Annotated 5SS: [  156  7439 10464 12717]
Annotated 3SS: [ 7080 10361 12575 19885]
SMsplice 5SS: [  275  7443  8537 10464 12717]
SMsplice 3SS: [ 7080  8403 10361 12575 14566]
top_k =  1000
Partition function (log Z): -1.525953384606897

Sorted 5' Splice Sites (High to Low Probability):
Position 12717: 0.9984413644950351
Position 10464: 0.9943705087774197
Position 7443: 0.8520080047515078
Position 8537: 0.6620310340262523
Position 275: 0.5063985710460983
Position 279: 0.24397682086307387
Position 511: 0.1881328393794606
Position 11518: 0.14697435632912711
Position 1523: 0.13613968886673
Position 105: 0.09810151072999145
Position 6967: 0.09060894257827116
Position 499: 0.06789146586109744
Position 11777: 0.06369077440413345
Position 977: 0.061958818339421004
Position 12184: 0.061093279594865664
Position 18252: 0.04681604644316255
Position 7439: 0.041791379373352554
Position 8039: 0.04126094150310909
Position 17434: 0.03587933621293767
Position 20302: 0.03404088886309913
Position 10290: 0.03358576543040341
Position 156: 0.030741960885177628
Position 17907: 0.030549705470657128
Position 4293: 0.02841165504146389
Position 1000: 0.018974415792196296
Position 14950: 0.018315055408526952
Position 17881: 0.017542661590856323
Position 11285: 0.017251519222085353
Position 13166: 0.013773175635290806
Position 12269: 0.012287533491988412
Position 19687: 0.012004637145215312
Position 14395: 0.011562434015735444
Position 14961: 0.011498857763202452
Position 11317: 0.011205264745077936
Position 2456: 0.011045284670664374
Position 3012: 0.010147096650072698
Position 7242: 0.009690740117698025
Position 9463: 0.009292901718497238
Position 959: 0.008433270576464804
Position 11360: 0.007922980651102673
Position 7236: 0.00782904975440246
Position 13036: 0.007412455189761648
Position 618: 0.007118509181920205
Position 17522: 0.0068242818552482825
Position 1234: 0.006403068582421449
Position 9870: 0.006132292386431137
Position 20362: 0.006128856924779561
Position 20136: 0.0061286762524184225
Position 945: 0.005731794530384056
Position 14473: 0.005658499793253373
Position 4063: 0.004944498096296424
Position 7701: 0.004384199158907816
Position 11861: 0.004365325265034612
Position 2696: 0.004344524614616188
Position 16748: 0.004009841540811051
Position 5709: 0.0038273016629695768
Position 2445: 0.0036374769816711885
Position 12144: 0.0036232435430729962
Position 2562: 0.003520054001106886
Position 2628: 0.003420300732222187
Position 1491: 0.003388910206933744
Position 505: 0.0029337329398838926
Position 437: 0.0026184589266217686
Position 11676: 0.002392555953880382
Position 491: 0.002383991981190311
Position 781: 0.002208272649011727
Position 16502: 0.0020454321417409096
Position 1039: 0.001915746828864318
Position 2775: 0.0018895990329847686
Position 728: 0.0016690592676871867
Position 15526: 0.0016261139935702265
Position 10501: 0.0016178711063196496
Position 6649: 0.0015397994365647634
Position 392: 0.0014780614722549813
Position 2080: 0.0014179189232614085
Position 4288: 0.0013758577063839573
Position 9968: 0.0013019441165273188
Position 12299: 0.0012765436443784857
Position 11131: 0.001251486748072615
Position 2307: 0.0012464611828433153
Position 1084: 0.0011771673264799009
Position 986: 0.0010879580399034887
Position 11380: 0.0009634022215269728
Position 13569: 0.0009298047484787483
Position 11745: 0.0009197628942534906
Position 898: 0.0008395021184968454
Position 11324: 0.000833540143285363
Position 1154: 0.0008091188253158707
Position 2323: 0.0008002125166404194
Position 14434: 0.0007818514794828208
Position 6046: 0.0007605026147944749
Position 1146: 0.0007375359730976954
Position 1027: 0.0007088019929085981
Position 882: 0.0007026545240277145
Position 1622: 0.0006979836661533823
Position 2716: 0.0006738282071348212
Position 7152: 0.0006530067561330395
Position 2048: 0.0006522828201632215
Position 5539: 0.0006439411445052032
Position 7306: 0.0006381136345061461
Position 5126: 0.0005799347577375707
Position 7629: 0.0005520056669618247
Position 3124: 0.0005495056212139382
Position 956: 0.0005157051387490433
Position 7383: 0.0004953236258474817
Position 3182: 0.0004794471355726395
Position 11720: 0.0004711632338771429
Position 10494: 0.0004557364727760386
Position 14047: 0.00042794667138101134
Position 7333: 0.0004270532482498154
Position 3827: 0.00040616841368413636
Position 14454: 0.0003946001353524433
Position 1495: 0.00037241452941375226
Position 950: 0.0002815617934969434
Position 2797: 0.00027602601532939006
Position 283: 0.00022895476212098927
Position 9343: 0.00020934247988382203
Position 2900: 0.00020567269640013545
Position 10427: 0.00020328601652987765
Position 10775: 0.0002012550485024772
Position 3273: 0.0001919693820967329
Position 14698: 0.00019043813140832833
Position 76: 0.00018177250999200224
Position 2071: 0.00017662644693946305
Position 8024: 0.00014434256089725892
Position 11760: 0.00012950076922178247
Position 10849: 0.0001000429443252071
Position 14524: 8.788558351620594e-05
Position 1672: 8.154221405009954e-05
Position 13081: 7.553107049613425e-05
Position 11225: 7.318705198444979e-05
Position 82: 4.181363618530743e-05
Position 16919: 3.457241965053411e-05
Position 168: 2.9140795822985557e-05
Position 716: 2.8820882807097737e-05
Position 734: 2.8256429962900778e-05
Position 17446: 2.682078585092718e-05
Position 14834: 1.3452904543885179e-05
Position 10755: 1.0040082057374767e-05
Position 819: 9.81790882274852e-06
Position 377: 9.770652154296421e-06
