Gene = ZC3H11A
index = 1593
Annotated 5SS: [  124   931  5958  7346 21454 23019 32752 33984 34226 34533 36101 38183
 42394 44704 52017 52737 54356 55011 55454]
Annotated 3SS: [  621  5903  6980 21254 22898 32627 33779 34108 34451 35989 38119 42294
 44634 51512 52659 54039 54843 55385 56469]
SMsplice 5SS: [  105   931 21454 23019 32752 33984 34226 34533 36101 38183 42394 44704
 52017 52737 55011 55454]
SMsplice 3SS: [  779 21254 22898 32627 33779 34108 34451 35989 38119 42294 44634 51828
 52659 54843 55385 56469]
top_k =  1000
Partition function (log Z): 11.968048263969342

Sorted 5' Splice Sites (High to Low Probability):
Position 21454: 1.000000000000002
Position 32752: 0.9999646296292586
Position 34226: 0.9942520364881895
Position 23019: 0.9670004319227551
Position 55011: 0.9349313022390173
Position 52737: 0.9289827557525483
Position 33984: 0.9264974301483448
Position 34533: 0.9187336464432188
Position 105: 0.9107768326823737
Position 42394: 0.8919620405127051
Position 38183: 0.8845136314133906
Position 7346: 0.8756398641892621
Position 36101: 0.8253335088043818
Position 44704: 0.7897095457413152
Position 55454: 0.7149119130447523
Position 6656: 0.566620375294445
Position 931: 0.5599936448007939
Position 49737: 0.5324298950452521
Position 52017: 0.44470645262457675
Position 42621: 0.40719442662078575
Position 34814: 0.3607147918923651
Position 10225: 0.2987517195959615
Position 11784: 0.25899627844514495
Position 4052: 0.20932555147209878
Position 1762: 0.1854255799818906
Position 38469: 0.18150951377859878
Position 54475: 0.17718763662306938
Position 36106: 0.14632566697672078
Position 937: 0.13856761506158313
Position 54280: 0.13847250727278737
Position 38432: 0.12430807755705951
Position 5958: 0.11142309720476207
Position 826: 0.09209012147090131
Position 26836: 0.07103568225584911
Position 35509: 0.05465580473590576
Position 49091: 0.05254788066895783
Position 44897: 0.05176273025363063
Position 100: 0.05059065746951493
Position 54274: 0.04450503173105353
Position 54047: 0.043659749507869265
Position 49768: 0.04304197878984716
Position 49741: 0.04130328783671322
Position 10097: 0.03944592621127143
Position 945: 0.0386608755580178
Position 124: 0.037514902243417
Position 1034: 0.03680339223838624
Position 54001: 0.03590765219766861
Position 22989: 0.03299956807724829
Position 35437: 0.03190541022132241
Position 941: 0.03089720102548704
Position 54350: 0.030668680242762238
Position 6575: 0.02972430793427463
Position 8834: 0.028394776111138244
Position 54629: 0.028303324290113493
Position 44749: 0.02784814810214058
Position 26883: 0.025769183414109872
Position 684: 0.025480037909508594
Position 3437: 0.025209332405011237
Position 9879: 0.02504316535241341
Position 7756: 0.02493352207532004
Position 49604: 0.024828287963797088
Position 8078: 0.024007070680589503
Position 629: 0.02314247758750696
Position 36668: 0.02065751182206076
Position 4246: 0.02044739000792143
Position 5786: 0.020235010176131153
Position 6174: 0.020052904968516267
Position 544: 0.01944946549707359
Position 40293: 0.01773119800103003
Position 54598: 0.017027258464523496
Position 42423: 0.01668140088074945
Position 10038: 0.01661343506102413
Position 44038: 0.014882257416257547
Position 2051: 0.014716299184646979
Position 34563: 0.014642335394209317
Position 3985: 0.013551412604037584
Position 54913: 0.01236982471761817
Position 38554: 0.01076640330975251
Position 54742: 0.009889204312641732
Position 3860: 0.009826736967522176
Position 36244: 0.009582374740223954
Position 43715: 0.009523732357018635
Position 1826: 0.009434437093688337
Position 5969: 0.008941657475001509
Position 49297: 0.008430675523835763
Position 35454: 0.007574748720535666
Position 49065: 0.006759097405284651
Position 39445: 0.006588524781259948
Position 36270: 0.0057772218831395545
Position 55802: 0.005553801313230047
Position 55051: 0.005464007652051181
Position 36372: 0.004946903797506797
Position 34530: 0.004722865227784092
Position 7869: 0.004579316199644975
Position 2342: 0.004213872143929698
Position 36070: 0.004116107939685812
Position 53991: 0.0037004284241087338
Position 2108: 0.0034397883663092573
Position 5711: 0.0033273953805134323
Position 36626: 0.003181876617741418
Position 36240: 0.0027449042050198607
Position 54582: 0.002701085896522221
Position 4493: 0.0025984115570543637
Position 4205: 0.002329119040697681
Position 54645: 0.002155727077338118
Position 54661: 0.002123708194262946
Position 35741: 0.002031291768310761
Position 35722: 0.0019754576220331207
Position 55587: 0.0018236806553735703
Position 1858: 0.0018197517519045942
Position 36515: 0.0016879598062180601
Position 55018: 0.00158292262088357
Position 5616: 0.0013295318685857468
Position 35692: 0.0013268759301193628
Position 3414: 0.001243244118499671
Position 53770: 0.0012126175321869447
Position 4552: 0.0010352665807479276
Position 34959: 0.0009652669914896772
Position 4142: 0.0008227268941386408
Position 34652: 0.0007666863175055077
Position 3955: 0.0007397638465815237
Position 53942: 0.0006371514085441212
Position 34927: 0.0006214591991951808
Position 535: 0.0006144147807188722
Position 3156: 0.0006073914495787526
Position 6648: 0.0005946385507287835
Position 266: 0.0004228674596733089
Position 36670: 0.00039299051699361027
Position 785: 0.0003838980662022084
Position 1447: 0.0003721426784021804
Position 1198: 0.00034524562108502677
Position 7125: 0.0002659443903507195
Position 1993: 0.0002483860623489608
Position 3559: 0.00021501452344378853
Position 172: 0.0001872202280985296
Position 793: 0.00017135727028674553
Position 4373: 0.00017111535866576986
Position 34452: 0.00014745427189829721
Position 44708: 0.00012591366511231203
Position 110: 0.0001169651897904601
Position 42488: 9.056899006646711e-05
Position 776: 8.975568554981806e-05
Position 44043: 7.892939431927427e-05
Position 42679: 7.626944152167974e-05
Position 293: 6.797303268068903e-05
Position 42855: 6.4594800257174e-05
Position 877: 5.269960700818915e-05
Position 7423: 4.591054152155971e-05
Position 34245: 3.995829846297183e-05
Position 479: 3.329266193331907e-05
Position 1771: 2.741055545434891e-05
Position 34732: 2.7326005991417315e-05
Position 3494: 2.5381174730639188e-05
Position 1116: 2.2798215988585386e-05
Position 53974: 1.8402444318163063e-05
Position 623: 1.8105755731225494e-05
Position 2333: 1.5751355298232627e-05
Position 153: 1.248737800259904e-05
Position 81: 1.2174798913543774e-05
Position 1253: 1.193314139056913e-05
Position 54092: 1.192548805830761e-05
Position 1801: 1.1875392353268802e-05
Position 1378: 9.914415649604567e-06
Position 36209: 9.562776098569228e-06
Position 36079: 9.421012085903355e-06
Position 49661: 8.821155218263566e-06
Position 36116: 7.934327044595077e-06
Position 35080: 6.292385092102379e-06
Position 2103: 6.047615624846374e-06
Position 435: 5.0151228006412465e-06
Position 36205: 4.540882495545634e-06
Position 433: 3.7328318408983144e-06
Position 582: 2.7451730060181486e-06
Position 1680: 2.3167006453436865e-06
Position 38728: 2.2009468542419184e-06
Position 93: 1.7287760270230834e-06
Position 91: 1.6263472872228625e-06
Position 1978: 1.4819184441450713e-06
Position 737: 1.033353264091501e-06
Position 240: 7.880641747844271e-07
Position 643: 4.17028493106911e-07
Position 36041: 4.1471750860318705e-07
Position 220: 3.8482363238747307e-07
Position 116: 3.2414630379490234e-07
Position 1787: 2.9022337230892876e-07
Position 368: 2.1752598568016826e-07
Position 743: 1.1460089853880013e-07
Position 36171: 5.095361446387572e-08
Position 1025: 3.584635564371756e-08
Position 856: 3.3279310353587494e-08
Position 65: 7.544088815671415e-09
Position 901: 6.715980360320464e-09
Position 10: 9.589182747306223e-10
Position 1052: 4.6191337261738783e-10
Position 193: 7.078199779795873e-12
Position 136: 6.752132026885962e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 21254: 1.0000000000000022
Position 22898: 1.000000000000002
Position 32627: 0.9999646296292583
Position 34108: 0.9795439055875627
Position 52659: 0.9290244190332712
Position 33779: 0.9267632169592915
Position 34451: 0.9265078023882521
Position 54843: 0.8976225957842887
Position 42294: 0.8911456136372878
Position 35989: 0.8702560998778914
Position 55385: 0.8038937487449299
Position 44634: 0.8027539100797568
Position 779: 0.7752109400086092
Position 38119: 0.7645232788993434
Position 6897: 0.6384744072707831
Position 49502: 0.6233091435795894
Position 6452: 0.5164055840440539
Position 56469: 0.4875847053653809
Position 51828: 0.3987098704252789
Position 42487: 0.39484553289701585
Position 11659: 0.2589962784451451
Position 38265: 0.24014614363564762
Position 54039: 0.22215684604148625
Position 7285: 0.20560903378286133
Position 10116: 0.18303583276960572
Position 54386: 0.1730024960572015
Position 10013: 0.16389189570834314
Position 34725: 0.14910962269369826
Position 34699: 0.14463854423885383
Position 5903: 0.1404176596482799
Position 1613: 0.11512832161381996
Position 55683: 0.09794188433881437
Position 26712: 0.09084624676422244
Position 3894: 0.08647507352714984
Position 37940: 0.08444952991830257
Position 4023: 0.0827883533262091
Position 35299: 0.08229930839608608
Position 56491: 0.08135624629394557
Position 35991: 0.07867672975012169
Position 621: 0.0726182577169694
Position 53887: 0.07031611865449885
Position 54474: 0.0655720287966712
Position 6410: 0.060339381926844175
Position 1684: 0.057907984964975776
Position 34710: 0.05656312456733765
Position 54823: 0.054199537537580764
Position 56582: 0.05195827436840672
Position 38351: 0.05075152817053452
Position 404: 0.04708828728000568
Position 735: 0.045118696831848465
Position 48920: 0.04462422687316933
Position 3930: 0.04161213456259868
Position 44818: 0.04133765252250909
Position 3701: 0.03615548005040274
Position 56441: 0.033901395788778016
Position 38059: 0.032225940241011074
Position 51825: 0.030197865812313034
Position 8505: 0.028394776111138234
Position 55255: 0.027739113251108186
Position 7565: 0.027036847872929606
Position 9496: 0.025043165352413417
Position 3268: 0.02486840641718425
Position 7957: 0.024007070680589503
Position 36198: 0.02289013142712123
Position 56501: 0.02264181099362338
Position 55869: 0.0223906674792823
Position 5615: 0.02237466389132889
Position 7087: 0.01972041479232767
Position 55922: 0.01963303773772883
Position 36411: 0.018520403909789214
Position 44157: 0.015509282262179944
Position 34392: 0.015425433818424704
Position 6386: 0.01514250835850289
Position 48958: 0.014682751201073135
Position 36040: 0.013807972710725808
Position 1023: 0.01338593750911223
Position 49482: 0.012988701966934827
Position 34126: 0.011963053993459618
Position 51650: 0.01039297312251973
Position 42320: 0.010323217867197894
Position 40190: 0.010306933132363038
Position 43864: 0.009603714456515342
Position 1901: 0.009202339630867248
Position 54223: 0.008892845252709204
Position 1963: 0.008813207940878486
Position 55270: 0.00870242935075153
Position 49136: 0.00845177604942931
Position 6856: 0.00842950068711633
Position 43560: 0.00823586971977767
Position 10037: 0.00788335239030839
Position 1747: 0.007544390157765413
Position 35319: 0.007438352599871124
Position 42254: 0.0073900558683860015
Position 1446: 0.007069453673266563
Position 870: 0.0067416503351107075
Position 55679: 0.006537992279246358
Position 38384: 0.006123408898178484
Position 26612: 0.005958618905736571
Position 39384: 0.005911577669407481
Position 42495: 0.005784477338242595
Position 38329: 0.0056576641621981
Position 55164: 0.005436841899559376
Position 51512: 0.0054057432644651245
Position 43914: 0.005357472354061484
Position 49717: 0.005341703479938399
Position 35844: 0.0051139376055487915
Position 6472: 0.005051847450047922
Position 4162: 0.005015152883874814
Position 34777: 0.004870086702084748
Position 35295: 0.0048099580128713485
Position 662: 0.004734563319120733
Position 44836: 0.004662519274948559
Position 4181: 0.004422380050981328
Position 42545: 0.00432412647043541
Position 54882: 0.003849479502581796
