Gene = ZNHIT6
index = 1626
Annotated 5SS: [  790  1977  2170  2341  6262 27583 29718 31183 50572]
Annotated 3SS: [ 1910  2062  2254  6157 27513 29636 31104 50446 54319]
SMsplice 5SS: [  126  1977  2170  2341  6262 29046 29358 29718 31183 37913 50572 54442]
SMsplice 3SS: [ 1910  2062  2254  6157 28969 29132 29636 31104 37775 50446 54319 54681]
top_k =  1000
Partition function (log Z): -14.264644551491147

Sorted 5' Splice Sites (High to Low Probability):
Position 2170: 0.9974823427537851
Position 6262: 0.9846805609894681
Position 1977: 0.96245184298056
Position 2341: 0.9281658506955172
Position 790: 0.3337690906664387
Position 126: 0.3263067693781853
Position 5249: 0.3139710598624017
Position 4301: 0.2029867591971091
Position 2764: 0.1906813768120795
Position 393: 0.15773395543279883
Position 2840: 0.08684872511717638
Position 557: 0.08319260465843868
Position 527: 0.062079222760373025
Position 8814: 0.047497247777895685
Position 569: 0.043535046911578314
Position 5262: 0.04254711267842301
Position 542: 0.039729327053174356
Position 4114: 0.03816190254244581
Position 3210: 0.0302984824235135
Position 758: 0.028111683595240577
Position 60: 0.023861838102160846
Position 362: 0.014314485060580681
Position 4978: 0.014088051291598395
Position 4059: 0.013710509261006322
Position 6290: 0.013294386436015037
Position 2854: 0.013008122225733153
Position 728: 0.012565843355674894
Position 7149: 0.007825694577844931
Position 4497: 0.007357627188050821
Position 935: 0.006694240883260592
Position 3593: 0.00621751837930539
Position 1985: 0.005608499527790496
Position 197: 0.005510210737272483
Position 2897: 0.005372951138885922
Position 4176: 0.005070273843776775
Position 406: 0.005059520951417975
Position 174: 0.004724290502050165
Position 1524: 0.004493359608417375
Position 2489: 0.003376538938278139
Position 44: 0.0032955871033503933
Position 3371: 0.0029570110006264887
Position 10310: 0.0028053781557672505
Position 4118: 0.002248962605586084
Position 2550: 0.002168582182132068
Position 48: 0.0021648324459490245
Position 512: 0.002155541359034396
Position 2698: 0.002120156499930217
Position 6059: 0.0019482986233281213
Position 4544: 0.0018694579405557493
Position 10: 0.0015852509321139653
Position 4475: 0.0014458375648815306
Position 230: 0.0012757972210705208
Position 1105: 0.0012485586382882275
Position 5764: 0.0012257555650439448
Position 5341: 0.0011511504540642945
Position 1958: 0.0011376478499274042
Position 8546: 0.0011279577265218726
Position 6013: 0.0009642365694935712
Position 5919: 0.0009622265707244394
Position 482: 0.0009537905916552559
Position 7453: 0.000918421823297315
Position 2367: 0.0008868026598932202
Position 5070: 0.0008671290293181985
Position 4257: 0.0007866732652903343
Position 15157: 0.0007553984479557983
Position 5214: 0.0007420590724769591
Position 4514: 0.0007369033795619373
