Gene = MEIKIN
index = 834
Annotated 5SS: [   299    543   1034   3064  12186  23877  28813  33884  66721  90945
  94435 126959]
Annotated 3SS: [   448    945   3002  12056  23756  28772  33818  66649  90863  94314
 126834 138439]
SMsplice 5SS: [   299    543  12186  23877  28813  33884  60012  60864  90945 116381
 126959 130085]
SMsplice 3SS: [   448  12056  23756  28772  33711  59863  60754  90863 116260 126834
 130003 136642]
top_k =  1000
Partition function (log Z): -52.26675075226639

Sorted 5' Splice Sites (High to Low Probability):
Position 23877: 0.9906286649565759
Position 12186: 0.9887076413637051
Position 33884: 0.9392801597388998
Position 543: 0.9024316016705773
Position 28813: 0.8996852357934926
Position 299: 0.527421380601881
Position 773: 0.455881506425684
Position 29268: 0.44633056810193933
Position 3064: 0.43384725225523574
Position 323: 0.38916764066773957
Position 34733: 0.2969662708054449
Position 8109: 0.2555016049388856
Position 3879: 0.20279964450387328
Position 30073: 0.1854363539959549
Position 26350: 0.15445224028170054
Position 8119: 0.11518477846428295
Position 7979: 0.09363680597614164
Position 6750: 0.07086064055500252
Position 14349: 0.0690541979975547
Position 4170: 0.06901043115267282
Position 521: 0.06859189653528847
Position 26329: 0.06211423526672857
Position 177: 0.060252512390660644
Position 8611: 0.044738117829780204
Position 20471: 0.043564566432786125
Position 29153: 0.039505871518102836
Position 1034: 0.0357248414007304
Position 13698: 0.03214283164797748
Position 26315: 0.031609983552387734
Position 37272: 0.027684587327071377
Position 32023: 0.02703245476309763
Position 3163: 0.02604795102067343
Position 40428: 0.022213515161041315
Position 8157: 0.019535888391668036
Position 26044: 0.018751289654436835
Position 26684: 0.01822572711226529
Position 19208: 0.015640576708149508
Position 5731: 0.015287630742631363
Position 25135: 0.013251143277593764
Position 25674: 0.012292638108556743
Position 12194: 0.010463274189622047
Position 19183: 0.009377516274922431
Position 6740: 0.006664316032429312
Position 7222: 0.005911042383187934
Position 756: 0.005891905112514566
Position 3789: 0.005815029504591276
Position 5890: 0.005384756534936215
Position 35817: 0.005325286006956636
Position 14568: 0.004961957060056575
Position 26095: 0.004460896575259709
Position 6278: 0.004347112069184023
Position 182: 0.003984640603267727
Position 3341: 0.0039013721988065543
Position 1038: 0.002757834543048507
Position 8326: 0.002712769289519384
Position 2327: 0.0022828665398936265
Position 769: 0.002064350532584726
Position 407: 0.0014322952308537243
Position 71: 0.0012521346184447327
Position 3499: 0.0011158196865725253
Position 411: 0.0010358762567783428
Position 2755: 0.000811708782610706
Position 2271: 0.0007669542505203456
Position 233: 0.0006727943535123848
Position 25020: 0.0006654889974596293
Position 8003: 0.0005149210987160737
Position 915: 0.00043615491405689133
Position 34825: 0.0003948211786931456
Position 2902: 0.00029779574221666563
Position 1717: 0.00023878373727231347
Position 746: 0.00023254156750594155
Position 12163: 0.0002313935809147256
Position 449: 0.00017775487971754858
Position 12757: 0.00016634441968698077
Position 991: 0.00015997859110051914
Position 2401: 0.00015989712610111652
Position 371: 0.00013815283693449713
Position 12748: 0.00013433786684105792
Position 557: 0.00010918946448138123
Position 1280: 7.888629672385584e-05
Position 1095: 7.281004757415519e-05
Position 1765: 7.160608110872333e-05
Position 614: 5.494849098374017e-05
Position 547: 4.736555808939395e-05
Position 152: 3.857133666616848e-05
Position 112: 3.7406800944079134e-05
Position 208: 2.5906270441316452e-05
Position 3184: 2.3038585146174995e-05
Position 12075: 2.2054253514341043e-05
Position 195: 1.4379343823503243e-05
Position 3505: 8.214852174919978e-06
Position 3833: 7.334261933548228e-06
Position 36: 4.543077548150289e-06
Position 3241: 4.349634682721114e-06
Position 537: 3.859085072718316e-06
Position 828: 3.79361065021278e-06
Position 810: 2.3354683119364934e-06
Position 469: 2.2430770464039493e-06
Position 2403: 1.7711352158556246e-06
Position 415: 9.263748118422912e-07
Position 655: 6.055194505403559e-07
Position 804: 4.915420313158814e-07
Position 816: 3.038659153707959e-07
Position 65: 2.2008838368074298e-07
Position 166: 1.0253601656990308e-07
Position 1291: 2.292279958233528e-08
Position 480: 2.259102415475896e-08
Position 1073: 1.3000073943825104e-08
Position 1132: 7.785196837384522e-09
Position 1154: 7.420478009444083e-09
Position 941: 9.204599819712182e-10
Position 432: 3.768049686677476e-11
Position 633: 1.643218558010299e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12056: 0.9950280783058063
Position 23756: 0.9906533611490714
Position 448: 0.9376929547821393
Position 28772: 0.9272921769365375
Position 33711: 0.6578447532621546
Position 678: 0.4066292012007274
Position 29152: 0.35679146838014214
Position 3002: 0.31451396346165916
Position 42512: 0.2917279963645728
Position 33818: 0.2858857569256745
Position 34676: 0.26442130903098066
Position 7878: 0.2524318578564361
Position 26155: 0.18930268019659502
Position 29949: 0.17999317691950176
Position 3788: 0.15209805638338833
Position 46095: 0.09913131586054207
Position 8036: 0.09481801922425946
Position 36904: 0.09259017848132453
Position 7964: 0.07619373413520018
Position 2826: 0.07303065517254329
Position 14233: 0.0696338956369016
Position 43133: 0.06928030549619675
Position 40818: 0.06369924407750199
Position 7904: 0.06364315694331796
Position 4071: 0.06240812649041587
Position 29011: 0.06183456090446088
Position 2980: 0.058304520455607745
Position 633: 0.048011011921725306
Position 42282: 0.04482384285150593
Position 8495: 0.04473812677387939
Position 38276: 0.04400089015442015
Position 20392: 0.04356491138992269
Position 3731: 0.042805534415703804
Position 37124: 0.0398642971024124
Position 6664: 0.03839613555433846
Position 34185: 0.03792838833709803
Position 40311: 0.03109104176817795
Position 26223: 0.029849326882811496
Position 6647: 0.02919125370812796
Position 34566: 0.028864342715656972
Position 31927: 0.028411507085482488
Position 25890: 0.026627806192077816
Position 36339: 0.025160235247825773
Position 19154: 0.02501839320527248
Position 41512: 0.024257379729710447
Position 42059: 0.021299148751775784
Position 39609: 0.020321759918372893
Position 847: 0.01980833550595422
Position 5537: 0.01924961051808352
Position 26592: 0.018228817802735588
Position 28749: 0.018065502065251936
Position 35338: 0.017899519803635425
Position 29125: 0.017166380949235994
Position 36581: 0.016154498147962285
Position 13579: 0.015955515000417284
Position 945: 0.013693978466612283
Position 25056: 0.013256902260341055
Position 37087: 0.012872369383046402
Position 40159: 0.012305092159625252
Position 25528: 0.012238369864088586
Position 26095: 0.012193931862729029
Position 37421: 0.010037002472346339
Position 414: 0.009993605490052593
Position 3589: 0.008652204434577027
Position 26235: 0.008581962994629284
Position 2679: 0.008485881319100583
Position 13562: 0.008197148120262137
Position 6531: 0.00816301853947916
Position 34604: 0.007776835737389577
Position 29211: 0.007725861355454565
Position 37598: 0.007706069574626008
Position 40021: 0.007547480601899568
Position 13559: 0.007105529410261188
Position 30053: 0.006796828710932614
