Gene = SPATA9
index = 1305
Annotated 5SS: [  203   469  7585 19044]
Annotated 3SS: [  379  7356 18947 24082]
SMsplice 5SS: [  469  8707 19044]
SMsplice 3SS: [ 8618 18947 24082]
top_k =  1000
Partition function (log Z): -9.879572422403937

Sorted 5' Splice Sites (High to Low Probability):
Position 19044: 0.987275989992402
Position 469: 0.9781225598777024
Position 8707: 0.7912500372984956
Position 16962: 0.3493152349328607
Position 23486: 0.2999567830728403
Position 13: 0.27769688355188654
Position 2555: 0.18164970366140654
Position 12469: 0.16897954593665512
Position 7585: 0.16355618922204418
Position 15552: 0.16003457833719031
Position 1592: 0.14079138539445946
Position 1198: 0.13956126980044709
Position 178: 0.10258811894156183
Position 22189: 0.09199596332181066
Position 22196: 0.06147379219909922
Position 3501: 0.05748585257507479
Position 203: 0.050010741457677976
Position 23682: 0.04645394899265862
Position 21685: 0.03127340329180194
Position 19962: 0.03116921796625983
Position 8311: 0.02146741326750016
Position 235: 0.01991819736179324
Position 21993: 0.014248399448147743
Position 671: 0.014004893445005493
Position 20757: 0.013116468091409011
Position 6: 0.007154252284312897
Position 904: 0.005456885091029704
Position 715: 0.0043248456419426465
Position 220: 0.0036739388198574053
Position 229: 0.0036170808578268668
Position 984: 0.0033892581218801575
Position 22302: 0.0030005255027737224
Position 1466: 0.0021089117978583182
Position 162: 0.0020348891496974253
Position 1135: 0.0018144317990471265
Position 170: 0.0015219098932630216
Position 666: 0.0014770635634332693
Position 2733: 0.0012023189529466799
Position 109: 0.0011167565716472298
Position 1892: 0.0010220258561630972
Position 306: 0.000493813195291522
Position 157: 0.00039330000508055487
Position 1617: 0.00032325098580012954
Position 1142: 0.0003133931981963158
Position 474: 0.00021127854715192077
Position 237: 0.00014826207548657744
Position 1604: 0.00013786558823821897
Position 17: 0.00012792938319578808
Position 859: 0.00011034696521222027
Position 1483: 9.73402905240415e-05
Position 1395: 7.658460588311875e-05
Position 217: 4.437001441750503e-05
Position 42: 3.791743408417796e-05
Position 180: 3.6146315734111506e-05
Position 285: 3.268174726258394e-05
Position 2226: 3.0538225816144434e-05
Position 1258: 2.4101741877209423e-05
Position 1838: 2.2165112562708817e-05
Position 1447: 1.8557093176055683e-05
Position 1613: 1.833527067200896e-05
Position 308: 1.6418776921700996e-05
Position 1008: 1.2804452674249383e-05
Position 1219: 1.1963339831014688e-05
Position 1019: 1.1756183872507876e-05
Position 1044: 1.0958551904627672e-05
Position 315: 1.0370137260892486e-05
Position 753: 5.852956437979431e-06
Position 1247: 4.103868668956244e-06
Position 912: 4.018573147431669e-06
Position 3964: 3.834559685758517e-06
Position 268: 3.7073557619839078e-06
Position 884: 1.8271116272734286e-06
Position 4246: 3.867207967575924e-07
Position 348: 1.6028374513218254e-07
Position 22: 1.2679812878469215e-07
Position 1522: 1.2159950214947429e-07
Position 412: 9.564100506034822e-08
Position 1439: 8.821458950612273e-08
Position 523: 7.558521064681262e-08
Position 420: 5.096071431922574e-08
Position 1169: 4.8799849945350055e-08
Position 339: 1.4000862057937292e-08
Position 887: 9.759674809213382e-09
Position 379: 4.869304360143367e-09
Position 3344: 3.058156941066769e-09
Position 632: 2.412061479084494e-09
Position 828: 1.6563104456210636e-09
Position 2866: 1.3353741099554187e-09
Position 561: 1.1089697176533952e-10
Position 1666: 2.2667322689109056e-11
Position 459: 1.0386457530803021e-11
Position 373: 2.2656662394263577e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18947: 0.9956934665725824
Position 24082: 0.7981730287616926
Position 8618: 0.5637387842125083
Position 379: 0.41532642032540773
Position 16856: 0.3498134203358721
Position 23224: 0.3280126653029028
Position 22093: 0.19198261436702102
Position 2434: 0.17945982682908065
Position 12109: 0.16922168007772603
Position 8454: 0.15652067165861244
Position 15478: 0.13755300635969478
Position 7494: 0.10013573244737596
Position 1111: 0.09935393361035166
Position 1495: 0.09823898380071419
Position 23572: 0.0648676481032101
Position 3407: 0.056042469952136804
Position 7356: 0.04947509941180379
Position 8411: 0.043786090262130005
Position 333: 0.03957868683814823
Position 1315: 0.03725090951370691
Position 21625: 0.03413067835254648
Position 1063: 0.03093576769694406
Position 8392: 0.027246509549015897
Position 23890: 0.025382125923494554
Position 15393: 0.023192002314677246
Position 21938: 0.02022783160552776
Position 19818: 0.01963370357903918
Position 19152: 0.017570665781587128
Position 7343: 0.013946815834968505
Position 19769: 0.012205106315693548
Position 20419: 0.012115439020043335
Position 20697: 0.011942967682253168
Position 8207: 0.01142439050377695
Position 597: 0.010606139032224897
Position 8178: 0.010047881677707947
Position 556: 0.006046038514669504
Position 19490: 0.005256945286926289
Position 21078: 0.005252452688945365
Position 20835: 0.005130428294162856
Position 941: 0.004335368300597927
Position 20331: 0.004244337747353872
Position 19652: 0.003983238804576525
Position 20876: 0.0038657191002877843
Position 22127: 0.003430564660412242
Position 20727: 0.0034296360682516827
Position 1434: 0.0024039202401894724
Position 21332: 0.002069664449932044
Position 1034: 0.0017696398561697357
Position 1071: 0.0017196628520903016
Position 20100: 0.0017139285019132557
Position 2440: 0.0016198751573840208
Position 3325: 0.001434190498698686
Position 1279: 0.0014326818116411591
Position 19576: 0.0013592754991167502
Position 415: 0.001248775806801464
Position 561: 0.0012010517634139968
Position 1497: 0.0011705866005931721
Position 953: 0.0010860157966996664
Position 713: 0.0010742638574917835
Position 20473: 0.0010268694372942695
Position 1811: 0.001023747092819067
Position 1120: 0.0008967068749189064
Position 348: 0.0008417964190420667
Position 20956: 0.0008206526518877923
Position 15944: 0.0008083017185982549
Position 1500: 0.000764218811993061
Position 19205: 0.0007095770694675722
Position 225: 0.0006837757338884115
Position 872: 0.0006008672049347116
Position 2229: 0.0005859308387113242
Position 16526: 0.0004952182698586501
Position 806: 0.0004932628236457056
Position 1459: 0.0004769744636283069
Position 2335: 0.0004373958004428109
Position 177: 0.000422165755721317
Position 21279: 0.0004079460321731858
Position 627: 0.0004047201534715631
Position 576: 0.0003867086424803189
Position 17054: 0.0003577959820820199
Position 1521: 0.00035681826583509104
Position 19402: 0.00034010127358382984
Position 19260: 0.00034005316924729976
Position 19315: 0.0003386263486570221
Position 393: 0.0003380610828621392
Position 2443: 0.0003175474321676847
Position 293: 0.0002781421588383168
Position 1134: 0.00027114846491752795
Position 14648: 0.0002482881208685143
Position 1291: 0.00019030668235087126
Position 384: 0.0001505037867891234
Position 2490: 0.00014887795833392936
Position 14490: 0.00012184979716780019
Position 762: 9.82248899404185e-05
Position 2592: 9.136586940711813e-05
Position 523: 9.070008217195149e-05
Position 2703: 7.677815454667994e-05
Position 10599: 6.68578017298995e-05
Position 4412: 5.851856044485868e-05
Position 14785: 5.834871257463103e-05
Position 10894: 5.685112228275357e-05
Position 1169: 4.930946594113099e-05
Position 2729: 4.904930544717128e-05
Position 1166: 4.90130041279293e-05
Position 16324: 4.732763182043511e-05
Position 1282: 4.668007091884973e-05
Position 11129: 4.645723787626504e-05
Position 1147: 4.318171094231226e-05
Position 646: 4.106698092897535e-05
Position 285: 4.012823459654355e-05
Position 4622: 4.006987715121995e-05
Position 2629: 3.7153871050461884e-05
Position 1517: 3.562196906499417e-05
Position 903: 3.53155837314851e-05
Position 2108: 3.4404571142927045e-05
Position 785: 3.369888851105968e-05
Position 13912: 2.9707548744685683e-05
Position 15604: 2.8089173826732117e-05
Position 5622: 2.6370405105439757e-05
Position 266: 2.5802422604387274e-05
Position 12771: 2.339570594186468e-05
Position 1247: 2.2506296258567874e-05
Position 1470: 2.2315225378016684e-05
Position 75: 2.216709210074575e-05
Position 449: 2.1980324775404046e-05
Position 3594: 2.1330526497545113e-05
Position 8945: 2.1328901876177865e-05
Position 729: 2.0697962751201063e-05
Position 9671: 1.9143826461596763e-05
Position 8792: 1.7435159295127942e-05
Position 10640: 1.6035466997711048e-05
Position 8811: 1.597583867484558e-05
Position 10041: 1.5581039317956872e-05
Position 9513: 1.5497868571739913e-05
Position 1792: 1.5102294866435814e-05
Position 774: 1.4271784624087576e-05
Position 257: 1.2681809237594555e-05
Position 120: 1.261226966789347e-05
Position 10074: 1.2376901389143734e-05
Position 3176: 1.2242903854001863e-05
Position 2395: 1.1956760119782356e-05
Position 6594: 1.1878695561472667e-05
Position 998: 1.090201826011411e-05
Position 13536: 1.0255824198172967e-05
Position 4275: 9.683986606497253e-06
Position 1717: 8.760950609877774e-06
Position 9486: 8.042920429109261e-06
Position 643: 7.743952766294139e-06
Position 1330: 7.5777353222077555e-06
Position 1889: 6.889259149513353e-06
Position 2576: 6.619051279301049e-06
Position 4646: 6.506120624201937e-06
Position 5134: 6.383293642502837e-06
Position 203: 6.362756707413762e-06
Position 2301: 6.361669900014723e-06
Position 9827: 6.343579126074858e-06
Position 10576: 5.771761040186891e-06
Position 10077: 5.348968801989779e-06
Position 4100: 5.1509303057614574e-06
Position 397: 5.143376900371433e-06
Position 4237: 4.8469669788724784e-06
Position 841: 4.681375229229158e-06
Position 877: 4.651594404101165e-06
Position 1338: 4.611497572167982e-06
Position 200: 4.455626700738428e-06
Position 2402: 4.303620988285188e-06
Position 9388: 3.354636375987549e-06
Position 2024: 2.9720810772741204e-06
Position 1000: 2.8761507572410474e-06
Position 3888: 2.123875067053588e-06
Position 495: 2.03178410513848e-06
Position 2084: 1.9701221661555586e-06
Position 186: 1.8472381781450056e-06
Position 7926: 1.6324032111350729e-06
Position 3791: 1.552484641870823e-06
Position 694: 1.3581290741151033e-06
Position 80: 1.2368476873927483e-06
Position 884: 1.2332963524685645e-06
Position 306: 1.0911006942166708e-06
Position 974: 1.0900243450418382e-06
Position 4223: 1.0494592417729185e-06
Position 5676: 9.986987189835612e-07
Position 6843: 9.91021190717619e-07
