Gene = PPP1R15B
index = 1059
Annotated 5SS: [2300]
Annotated 3SS: [5477]
SMsplice 5SS: [ 557 2300]
SMsplice 3SS: [2203 6502]
top_k =  1000
Partition function (log Z): -10.335005360364079

Sorted 5' Splice Sites (High to Low Probability):
Position 2300: 0.9184139227011063
Position 557: 0.5820169098359206
Position 3976: 0.3202551030059747
Position 3238: 0.3091924680684217
Position 3655: 0.18648848175379046
Position 1713: 0.15969790824577185
Position 23: 0.15924209856229152
Position 620: 0.15198362023915193
Position 5570: 0.057541637995899154
Position 3503: 0.028544740416335968
Position 7038: 0.015285882223550554
Position 301: 0.014294502143380933
Position 3707: 0.013962255948345942
Position 1611: 0.01313009575047577
Position 1118: 0.01240237831208454
Position 1034: 0.010102886344182424
Position 3230: 0.009475451427358917
Position 4015: 0.00894480958331346
Position 56: 0.00641306579334223
Position 436: 0.005309523334389905
Position 2246: 0.004246392739356024
Position 1542: 0.003889677381818703
Position 2954: 0.003050030838777284
Position 4121: 0.002985241018624587
Position 3367: 0.001953486512106596
Position 3923: 0.0018306681753685206
Position 1493: 0.001829650520618562
Position 114: 0.0018063730894749869
Position 6452: 0.0016734886766028435
Position 4057: 0.00148613947905407
Position 3347: 0.0013004711753318162
Position 785: 0.0012248899291137114
Position 4112: 0.0011846410519024567
Position 104: 0.0010971553749481592
Position 1414: 0.0010169237360577081
Position 5260: 0.0009011047308307762
Position 753: 0.0007408959435184922
Position 5868: 0.0007187268343521848
Position 2903: 0.0007080921119117629
Position 2701: 0.0006944263360179688
Position 645: 0.0006535462803103545
Position 5749: 0.0005120444120423735
Position 4657: 0.0005090338656861878
Position 2556: 0.0004984911451611825
Position 2662: 0.0004415444645561489
Position 1674: 0.00042579695610048306
Position 1586: 0.0003667013892653671
Position 3573: 0.000358508202325057
Position 1930: 0.00034774656015456245
Position 3169: 0.0002719167800572068
Position 2058: 0.00026723795850654966
Position 3234: 0.00022202808172966802
Position 83: 0.00019101529725676112
Position 3681: 0.00018954992848791376
Position 4051: 0.00018690900027715473
Position 2943: 0.00018673091639048178
Position 2204: 0.0001827037463358835
Position 2840: 0.00015689982578082244
Position 942: 0.00014836204972347086
Position 957: 0.0001241300803786117
Position 1768: 0.00010966293071190263
Position 2199: 0.00010529654738701613
Position 3074: 9.973318082786192e-05
Position 1085: 8.632754590798828e-05
Position 652: 7.664288252410822e-05
Position 2517: 6.583829620920174e-05
Position 2560: 5.0091023890323895e-05
Position 2527: 4.6827405229037436e-05
Position 2801: 3.870128238620664e-05
Position 3105: 2.3517434066111046e-05
Position 4190: 2.331850723850695e-05
Position 873: 8.762476144694897e-06
Position 5117: 8.060744916001217e-06
Position 2891: 4.214578381799411e-06
Position 3291: 4.0454845741388065e-06
Position 186: 1.3888336328204528e-06
Position 164: 1.3458052466635252e-06
Position 155: 1.1398702766797527e-06
Position 106: 9.179902201618589e-07
Position 198: 7.984468174347668e-07
Position 561: 6.409087700976262e-07
Position 1746: 4.4893361663428175e-07
Position 321: 4.1042669210874285e-07
Position 232: 3.9900920212700766e-07
Position 2442: 3.916025481764207e-07
Position 14: 2.0439291220849157e-07
Position 60: 2.035809263395054e-07
Position 5478: 1.9563854300024395e-07
Position 1031: 1.8266572272116107e-07
Position 792: 1.2081677537643303e-07
Position 919: 1.149849210122371e-07
Position 961: 8.766521975879891e-08
Position 1101: 5.291711478726422e-08
Position 484: 4.9225683363684483e-08
Position 365: 4.920035313102211e-08
Position 683: 3.937769426677968e-08
Position 1029: 3.752681142257889e-08
Position 196: 2.1355101863227308e-08
Position 1755: 1.779363055805479e-08
Position 934: 3.3726935874840383e-09
Position 926: 2.99677469775302e-09
Position 30: 1.130957831978623e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2203: 0.7694270856144813
Position 6502: 0.31658538908394984
Position 3122: 0.2844474980652481
Position 3466: 0.28092178451392397
Position 5477: 0.2701002705242296
Position 3902: 0.20639951390300076
Position 3792: 0.12774548924683857
Position 1632: 0.09330787990315344
Position 7313: 0.08068369823609677
Position 2095: 0.07830657029915034
Position 3570: 0.057304622373440445
Position 5045: 0.04143233426164713
Position 2209: 0.041372636913673634
Position 3168: 0.0335393586059403
Position 6954: 0.03178342385202825
Position 5066: 0.021032845945644835
Position 7792: 0.0209774436237414
Position 7178: 0.020294025147143797
Position 6321: 0.01738070718161642
Position 2114: 0.015864744480952396
Position 7037: 0.015090041885085337
Position 3749: 0.012273279871008411
Position 7309: 0.011179411094439434
Position 6646: 0.009542384830911903
Position 7916: 0.009073064249867025
Position 5935: 0.0075516616399847756
Position 3023: 0.006802091213829198
Position 2778: 0.006456864532097958
Position 3392: 0.005960687116738531
Position 1827: 0.0056671620341191215
Position 7591: 0.004948662734045917
Position 1333: 0.004877340259493184
Position 5376: 0.004720537687890187
Position 1398: 0.00452726181559817
Position 2179: 0.003878970081731047
Position 544: 0.003846783852104513
Position 5801: 0.0037386085372448923
Position 1490: 0.0035638653376421077
Position 1637: 0.003557306342235187
Position 3184: 0.0034890590591042
Position 1542: 0.0033378314207084866
Position 7473: 0.0031754403507177425
Position 1077: 0.0030630770008262132
Position 6199: 0.0029760321400102725
Position 3493: 0.0028852041487381417
Position 4222: 0.0026268991063901816
Position 6465: 0.0026057130344919544
Position 8251: 0.0024951051643702774
Position 908: 0.0023913782193276433
Position 2919: 0.002368403465075805
Position 4922: 0.002362758229700683
Position 1607: 0.0021734656364599822
Position 3851: 0.0020606721781723076
Position 6133: 0.001978620892970924
Position 1511: 0.0019327363211098648
Position 3258: 0.0016236562072638719
Position 6842: 0.0016171544998003265
Position 3073: 0.0016065859647053555
Position 2407: 0.0015135890256522322
Position 2650: 0.001464520459260421
Position 4049: 0.0014248324031737602
Position 1658: 0.0013362838890562197
Position 4788: 0.0013305417419685482
Position 6573: 0.001325468118813283
Position 8023: 0.0011401928249579862
Position 7476: 0.0011298950658256294
Position 4642: 0.0011202983308645827
Position 5116: 0.0010573457795324556
Position 890: 0.001046244131487659
Position 1453: 0.0010125544321721266
Position 1219: 0.0010013772861028987
Position 5208: 0.0009295727731853849
Position 6702: 0.0008746181508545471
Position 1433: 0.0008457788144039618
Position 3502: 0.0007964008664629622
Position 4981: 0.0007173869665592032
Position 5535: 0.0006650065336294207
Position 3006: 0.0006475751888402938
Position 1514: 0.000647222955740004
Position 2563: 0.0006435212436472573
Position 1610: 0.000583498363664768
Position 5041: 0.0005705169050911495
Position 5857: 0.0005650819898591444
Position 1849: 0.0005450365591780094
Position 332: 0.0005395051313710565
Position 3046: 0.0005374506231418181
Position 1244: 0.000512075837893427
Position 6578: 0.0005012762122043326
Position 6331: 0.0004993337434652192
Position 7640: 0.0004930215001565602
Position 3542: 0.0004926612393305076
Position 3099: 0.0004895820056747771
Position 4615: 0.00047923287871543636
Position 1297: 0.0004767454366661351
Position 2362: 0.0004694533236628864
Position 5259: 0.0004492386935913875
Position 8133: 0.00044167274870439476
Position 254: 0.00042210922736948066
Position 1183: 0.00040472906418710186
Position 4577: 0.00039027242886570244
Position 3426: 0.0003480028350301389
Position 5493: 0.0003359358396366393
Position 2270: 0.00031741237150937637
Position 147: 0.00031477940196766207
Position 1673: 0.0003081111071160915
Position 913: 0.00029833835186181967
Position 7114: 0.00029149825916004385
Position 2585: 0.00028367155459694334
Position 2745: 0.0002797985099061359
Position 2021: 0.00026733206700788655
Position 2251: 0.00023710258043012586
Position 1832: 0.00021308559319304943
Position 4247: 0.000212739721744354
Position 1683: 0.00020935217545908053
Position 1019: 0.0002031329669244283
Position 616: 0.0001947706809698135
Position 5515: 0.00019250247568623635
Position 2274: 0.0001880206029528233
Position 663: 0.00017002189342678952
Position 895: 0.00016967407554253273
Position 2016: 0.00015996434541661693
Position 1516: 0.000148950849244698
Position 1196: 0.0001388404095417287
Position 1350: 0.00013847578427376845
Position 2146: 0.00012649533315345514
Position 737: 0.00012035466980770418
Position 842: 0.00011883723969730435
Position 473: 0.00011660954087107581
Position 5569: 0.0001160291914445434
Position 5496: 0.00011401950735972797
Position 1698: 0.00010815581731596087
