Gene = IFI6
index = 676
Annotated 5SS: [  56 2958 3721 3953]
Annotated 3SS: [2831 3642 3802 5702]
SMsplice 5SS: [  56 2946 3721 3953]
SMsplice 3SS: [2831 3642 3802 5702]
top_k =  1000
Partition function (log Z): 8.888327372976505

Sorted 5' Splice Sites (High to Low Probability):
Position 3953: 0.9958235059408221
Position 3721: 0.9935960439012587
Position 56: 0.8619355133251874
Position 2223: 0.3807446816301836
Position 1073: 0.31997471220846396
Position 2946: 0.24175734201478455
Position 2934: 0.20880574230978782
Position 2958: 0.1619583911196648
Position 2970: 0.07659413048346372
Position 430: 0.052377607994181126
Position 4370: 0.05207493647641961
Position 3090: 0.04332661890462654
Position 2640: 0.041672230503748464
Position 2982: 0.038115903276501495
Position 3078: 0.033794663728003736
Position 3066: 0.023811226304970887
Position 284: 0.02275780378136287
Position 5483: 0.022275107218054264
Position 3054: 0.021994039283451183
Position 3114: 0.021581768010894543
Position 3006: 0.018980027691158075
Position 560: 0.01790388638676488
Position 4546: 0.017262815091439166
Position 3138: 0.017134778408678674
Position 3102: 0.016869945314606994
Position 2218: 0.01239443539538066
Position 3018: 0.011712810718466143
Position 3126: 0.0110771667044837
Position 3150: 0.01099743572252232
Position 3186: 0.010828411913995615
Position 122: 0.010264987342853015
Position 3042: 0.009472184665086732
Position 3210: 0.008948746592796136
Position 3174: 0.007860088315763559
Position 3222: 0.007674364628371716
Position 2438: 0.007273349636859373
Position 1925: 0.0062584382046516965
Position 3162: 0.005092604458212581
Position 3030: 0.0045311924970019265
Position 959: 0.004330297822289772
Position 3725: 0.003672828697189917
Position 3246: 0.003592415697009657
Position 2029: 0.003369680668593574
Position 2607: 0.002883938851841816
Position 2879: 0.0026587401360407183
Position 2517: 0.0024957140009141125
Position 2531: 0.0022472995489265057
Position 3198: 0.0022354441588772157
Position 5778: 0.001935667845166147
Position 358: 0.0017964422473227967
Position 2994: 0.00173528452681494
Position 5730: 0.0016205943363868094
Position 5767: 0.0014654129374861544
Position 3888: 0.0013924728120457588
Position 3515: 0.0012666883752864397
Position 2540: 0.0012575400723900828
Position 1356: 0.0011318653380589139
Position 1598: 0.0009737177732884564
Position 1656: 0.0008367207313467595
Position 3977: 0.00079342493062254
Position 78: 0.0007212391777573344
Position 1479: 0.0007203604104047952
Position 810: 0.0006839286082130066
Position 2334: 0.0005983975764753617
Position 5434: 0.0005410614222458986
Position 991: 0.0005165585522292277
Position 5794: 0.00045979397555163704
Position 4399: 0.00040683316152643356
Position 1109: 0.00039435288794120645
Position 722: 0.00037524728986342145
Position 2509: 0.0003735429256812729
Position 2177: 0.00036666839607516757
Position 4217: 0.0003645006953419578
Position 643: 0.00033789385731194385
Position 3957: 0.00033606188050124003
Position 76: 0.00031521944284167326
Position 1472: 0.00027936660362560514
Position 3391: 0.00024457125362031243
Position 3683: 0.00023735203571378753
Position 800: 0.0002129354916347163
Position 3529: 0.00020371898800707427
Position 710: 0.00019562611873066466
Position 3258: 0.0001950874631832818
Position 2294: 0.00019297161408299618
Position 5845: 0.00014985336743146067
Position 3643: 0.00013522973345517315
Position 1272: 0.00013445956525151687
Position 823: 0.00012279135636938113
Position 4453: 0.00011151419562134005
Position 347: 9.031237900957021e-05
Position 5617: 8.683244392715846e-05
Position 1584: 8.613723345646991e-05
Position 4382: 8.345967576545756e-05
Position 933: 8.112567801999335e-05
Position 4054: 5.829072087960028e-05
Position 3865: 4.907587734030807e-05
Position 133: 4.8954897855961806e-05
Position 4041: 4.876486108883719e-05
Position 223: 4.658738595207889e-05
Position 180: 4.569605784203231e-05
Position 4791: 4.5643648114565634e-05
Position 4412: 4.3023432441683744e-05
Position 3156: 3.9467805168497414e-05
Position 1951: 3.922319594346324e-05
Position 2422: 3.4472486889222995e-05
Position 4840: 3.444224138687791e-05
Position 1129: 3.0883041266455485e-05
Position 4149: 2.9014060237775455e-05
Position 1486: 2.8682803379834745e-05
Position 1437: 2.4061643648060704e-05
Position 1290: 2.3790797527780203e-05
Position 3711: 2.1812805700360254e-05
Position 984: 2.1521441811192614e-05
Position 3194: 2.094620432542116e-05
Position 482: 1.973893953215027e-05
Position 1308: 1.915012411852137e-05
Position 1816: 1.876740006375137e-05
Position 592: 1.676503222725201e-05
Position 4271: 1.6387550854389756e-05
Position 4776: 1.6289757104422276e-05
Position 5309: 1.4676548100859988e-05
Position 6009: 1.1197785888610124e-05
Position 1859: 1.027364765386558e-05
Position 4497: 9.843544271236079e-06
Position 4872: 9.520584991686338e-06
Position 1157: 8.350171829454382e-06
Position 2976: 6.823230191351167e-06
Position 1810: 6.733245284346901e-06
Position 965: 5.540180116493963e-06
Position 5567: 5.469127613886078e-06
Position 1693: 4.295202355791946e-06
Position 4765: 4.201633768437118e-06
Position 114: 3.864075299113352e-06
Position 640: 3.5255732854627012e-06
Position 517: 2.5261956549364857e-06
Position 504: 1.748022364735323e-06
Position 827: 1.3750733225119264e-06
Position 190: 1.2818348042587662e-06
Position 470: 1.0115449120760238e-06
Position 302: 9.9320115991104e-07
Position 3653: 8.706309885285447e-07
Position 434: 7.39090541620672e-07
Position 424: 6.296307094978114e-07
Position 261: 4.451613495131138e-07
Position 363: 2.7720284478418084e-07
Position 3931: 9.231532373287286e-08
Position 3913: 2.7142887148029828e-08
Position 316: 2.575509199404807e-08
Position 4424: 2.379779692267248e-08
Position 4457: 2.270565400884974e-08
Position 4630: 2.2031521028266133e-08
Position 4262: 1.805951555516703e-08
Position 1011: 1.2730767313658921e-08
Position 1206: 1.2457502598246076e-08
Position 917: 3.083362559578143e-09
Position 209: 4.6024296470399955e-10
Position 1155: 2.6668748730409335e-10
Position 898: 2.5902028431068354e-10
Position 602: 1.166848706205701e-10
Position 467: 1.0863272924526264e-10
Position 501: 1.0172490680373503e-10
Position 653: 9.559285813386557e-11
Position 491: 9.404241520781116e-11
Position 4062: 3.897000581500683e-12
Position 473: 1.4405227708164889e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3642: 0.9977059280042274
Position 3802: 0.9968127652453126
Position 2831: 0.9907460234122571
Position 5702: 0.8662308239566355
Position 958: 0.266279465908253
Position 2140: 0.18753947757769238
Position 4110: 0.1284590917598371
Position 2109: 0.1277888191350414
Position 2058: 0.030263050539715623
Position 5607: 0.029321203260677553
Position 5421: 0.02715771453117057
Position 2368: 0.024958245943022206
Position 2042: 0.02404922300896068
Position 2530: 0.019078054971786714
Position 898: 0.013389456145675063
Position 2477: 0.011726256053552311
Position 5891: 0.010240844772771708
Position 2154: 0.009748622366174227
Position 3029: 0.009297770847316377
Position 3053: 0.008575702884510808
Position 415: 0.008289688132247714
Position 190: 0.0056415880642807495
Position 1908: 0.0050783582209284
Position 2751: 0.004508260745969352
Position 382: 0.004015123774249651
Position 2208: 0.0037843591832153398
Position 5475: 0.003718856754984876
Position 3077: 0.0036464468044099963
Position 3113: 0.003246116557987553
Position 5677: 0.0030421240017711446
Position 1231: 0.0025276848567755148
Position 4106: 0.002288885752899063
Position 4271: 0.002208108953321353
Position 2118: 0.0021992501964298943
Position 5641: 0.0021264330939065436
Position 4130: 0.002108421879218051
Position 5137: 0.002092207889501652
Position 5369: 0.0020423343630445747
Position 3811: 0.0019710717142639492
Position 1037: 0.0018387863695772022
Position 4274: 0.0014207637359844062
Position 4758: 0.001412132928579747
Position 2546: 0.0013864799747097983
Position 5657: 0.0013649535131285886
Position 3356: 0.0013017877168116708
Position 3005: 0.0011948200496698406
Position 1845: 0.0011602862849973792
Position 4353: 0.0011477770521352187
Position 4941: 0.0011092370850383248
Position 6080: 0.0008721156973817192
Position 2156: 0.0008560581670972834
Position 4491: 0.0008185017068443384
Position 859: 0.000801818100617367
Position 4208: 0.0007454686232280877
Position 353: 0.0007421683205312311
Position 5586: 0.000718163854520275
Position 3089: 0.0007079378311038214
Position 1430: 0.0006891065374851263
Position 5915: 0.0006601191494818188
Position 5729: 0.000659226705603813
Position 1625: 0.0006591558164669694
Position 4424: 0.0006375520694742059
Position 2005: 0.0006200258006057352
Position 6012: 0.000544057608621271
Position 984: 0.0005286435426348785
Position 2837: 0.0005140797462181303
Position 398: 0.0005054806945510239
Position 1410: 0.0004998863249473223
Position 2211: 0.0004888522219185468
Position 5976: 0.0004787377327245275
Position 3556: 0.0004734293461500259
Position 1964: 0.00044283197863069035
Position 3384: 0.0004410507422875409
Position 3137: 0.0004190128714170089
Position 4967: 0.000395555583998135
Position 237: 0.00039195015621967306
Position 2551: 0.0003454648145851658
Position 5940: 0.00033889847340152704
Position 526: 0.00033753786945559195
Position 2919: 0.00033694916242272367
Position 2319: 0.0003250668566904639
Position 5020: 0.0002819217364414648
Position 892: 0.0002421607565873696
Position 4191: 0.0002347843425003379
Position 2453: 0.00023070547321151435
Position 4863: 0.00022958421018970675
Position 5342: 0.00022850361521706345
Position 4790: 0.00022107183638189306
Position 1044: 0.0002200550940730113
Position 170: 0.0002168829867990559
Position 4134: 0.00021439415920647767
Position 4429: 0.00021277241500546507
Position 1754: 0.00019973696174392376
Position 446: 0.0001945706939273131
Position 4300: 0.000179039609989326
Position 5235: 0.00017686592347973337
Position 4600: 0.00017221365093367016
Position 2622: 0.00017004102846200704
Position 4325: 0.00014151071571696122
Position 1887: 0.00014087784029674524
Position 4483: 0.00013192756954664514
Position 1809: 0.00013146369748182182
Position 1912: 0.0001312954299884467
Position 3035: 0.00013010587256738238
Position 1391: 0.00011851281817722866
Position 6041: 0.00011224029402012527
Position 6009: 0.00011201252457035612
Position 5567: 0.0001084591470480906
Position 261: 0.00010136424343296851
Position 1060: 9.906358697934395e-05
Position 2012: 9.444591835507033e-05
Position 4839: 8.934405325823008e-05
Position 5433: 8.359344121713956e-05
Position 1983: 7.416586049237393e-05
Position 4453: 7.18074611937716e-05
Position 283: 7.117497843659361e-05
Position 430: 6.773993687904765e-05
Position 1577: 6.527579573022009e-05
Position 3389: 6.52522562703793e-05
Position 816: 6.252747283826621e-05
Position 4457: 6.221675687107135e-05
Position 4815: 6.01074528610438e-05
Position 1379: 5.9330594705351455e-05
Position 4112: 5.7926474783644475e-05
Position 1453: 5.36284139089034e-05
Position 5482: 5.0147814652966145e-05
Position 2563: 4.753815617221815e-05
Position 1435: 4.718396749669501e-05
Position 4391: 4.452407693334941e-05
Position 863: 4.145616650592587e-05
Position 5718: 4.022057920661781e-05
Position 5778: 3.8036107384623986e-05
Position 1857: 3.7818201918602514e-05
Position 5546: 3.737354189464547e-05
Position 2338: 3.553725368064222e-05
Position 4276: 3.53653820103638e-05
Position 4943: 3.4970061770091475e-05
Position 965: 3.13012350580399e-05
Position 4764: 2.9713806212742418e-05
Position 4412: 2.8927444689419e-05
Position 5614: 2.8288966528224234e-05
Position 4543: 2.6960844349060605e-05
Position 2184: 2.660144353935201e-05
Position 5570: 2.543196196302913e-05
Position 451: 2.4909577046935268e-05
Position 5346: 2.3483955106449166e-05
Position 656: 2.337684431584263e-05
Position 2028: 2.212086799347672e-05
