Gene = ERV3-1
index = 510
Annotated 5SS: [113]
Annotated 3SS: [13238]
SMsplice 5SS: [113]
SMsplice 3SS: [10133]
top_k =  1000
Partition function (log Z): -13.206639369750187

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9294925062316545
Position 10319: 0.3337348831079121
Position 13359: 0.0749214333784996
Position 5801: 0.058703172830518964
Position 7086: 0.043505963109362444
Position 3281: 0.04145755280775781
Position 60: 0.039855449449078886
Position 7533: 0.03893673983220205
Position 2586: 0.031864625198838495
Position 7538: 0.03127638005364649
Position 1341: 0.03102090341506888
Position 126: 0.026576661241935917
Position 2983: 0.02124204297553198
Position 11461: 0.017628284853732384
Position 5994: 0.016283839283004826
Position 679: 0.01547769478680402
Position 3301: 0.01434500754248238
Position 6198: 0.01406679017846612
Position 2974: 0.011176171073095539
Position 1544: 0.009717449542293411
Position 13365: 0.009674067972281153
Position 6182: 0.00900900853977208
Position 474: 0.008439945098942237
Position 2736: 0.006886224612153186
Position 9096: 0.0035609904093150584
Position 7729: 0.0033427312069088397
Position 7041: 0.002610111565908636
Position 5578: 0.0015419421201156639
Position 3390: 0.0014527758503925983
Position 3425: 0.0012236095098321553
Position 5555: 0.0011744111407067156
Position 1116: 0.0007782107197139302
Position 167: 0.0006362495461304704
Position 5431: 0.0005397436246430092
Position 2258: 0.0004917194942618056
Position 2778: 0.00046179333888590133
Position 1684: 0.0003827304860350723
Position 2019: 0.00021401597442719986
Position 558: 0.00018197075362840447
Position 2086: 0.0001691628971254365
Position 157: 0.00015232846619591151
Position 2865: 0.00013187539048046707
Position 5480: 0.00012777846824088253
Position 523: 9.916412385104143e-05
Position 417: 9.840388644666585e-05
Position 2511: 9.430517263250291e-05
Position 4806: 8.992158233115828e-05
Position 3148: 7.325824953988793e-05
Position 5501: 5.808247251019209e-05
Position 1665: 4.753903864204025e-05
Position 358: 4.7508134178411966e-05
Position 1578: 4.7309466325979415e-05
Position 1524: 2.965474697647371e-05
Position 483: 2.870191474975697e-05
Position 1749: 2.838075766236984e-05
Position 2564: 2.7545980572723403e-05
Position 330: 1.9799989092981866e-05
Position 674: 1.8641195822987718e-05
Position 1448: 1.7060585370966542e-05
Position 2374: 1.5940736976518254e-05
Position 744: 1.5462569767152735e-05
Position 1431: 1.511375825477693e-05
Position 734: 1.4396092980206636e-05
Position 1311: 1.3533572491224578e-05
Position 2400: 1.0122940931757518e-05
Position 451: 8.989097242743004e-06
Position 1612: 8.934023291579607e-06
Position 3064: 8.85120897352643e-06
Position 1898: 8.240300075565818e-06
Position 715: 5.2560564494941474e-06
Position 704: 3.4298060700145156e-06
Position 1093: 2.2199170654940405e-06
Position 1105: 2.0835210613214156e-06
Position 684: 1.5635431881776992e-06
Position 795: 1.225385440202727e-06
Position 119: 1.0882986248586387e-06
Position 641: 8.37103530689116e-07
Position 762: 7.360390505537466e-07
Position 3936: 7.311135140471167e-07
Position 3214: 7.265198564792771e-07
Position 3830: 7.21430431976107e-07
Position 336: 6.923701142287127e-07
Position 1800: 4.722567925630226e-07
Position 597: 3.2717179757711027e-07
Position 351: 2.6265790995181747e-07
Position 572: 2.416459422358456e-07
Position 314: 1.9819816395669475e-07
Position 174: 1.2985698112521056e-07
Position 490: 1.210172196786485e-07
Position 1004: 1.1559022630610445e-07
Position 420: 1.1532441398880969e-07
Position 604: 1.1208233610742082e-07
Position 231: 9.784656636628781e-08
Position 258: 8.784753846130252e-08
Position 594: 8.666393739262706e-08
Position 343: 8.46245450664095e-08
Position 398: 8.165479293054759e-08
Position 1240: 3.575535004861049e-08
Position 1235: 2.8251553165842695e-08
Position 1317: 1.7802941789228423e-08
Position 180: 5.782907920897714e-09
Position 41: 5.157209172769624e-09
Position 11: 4.105297553667913e-09
Position 49: 1.4390585225176667e-09
Position 13: 1.9762208547147146e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10133: 0.44177132005064595
Position 13238: 0.19849079897579722
Position 12602: 0.10626072835173803
Position 14242: 0.0936756612386948
Position 13607: 0.09244694771376033
Position 7474: 0.07730468549184594
Position 3179: 0.07460064554568854
Position 5725: 0.07063938405986996
Position 7013: 0.06563533723296429
Position 13244: 0.061413908515638924
Position 7139: 0.05924208441278561
Position 205: 0.044389659502540375
Position 385: 0.029099256536283386
Position 1193: 0.027967121895647425
Position 2776: 0.027730648647202163
Position 13272: 0.02005347917041699
Position 2293: 0.019561325047330463
Position 5322: 0.01892470387962269
Position 3050: 0.018428478558774
Position 12492: 0.01822826352395009
Position 6041: 0.015500222714874596
Position 5675: 0.014053606308167294
Position 1391: 0.013787033532907464
Position 2318: 0.011097198089165254
Position 11611: 0.011036511412189405
Position 5863: 0.010847594622090515
Position 2510: 0.010560869984635051
Position 6067: 0.010065147422544607
Position 6092: 0.009322941491200849
Position 11350: 0.009101326200515816
Position 11368: 0.008526958653216555
Position 2456: 0.008342715420872601
Position 3199: 0.0072138997409742
Position 8834: 0.006680597661380146
Position 5895: 0.006549479136196876
Position 2694: 0.005867440590395576
Position 7209: 0.005527156715999558
Position 4867: 0.005506487578395782
Position 3502: 0.005475132361447567
Position 403: 0.0054090074085911075
Position 1281: 0.005375276083746821
Position 11111: 0.005138341659630546
Position 11648: 0.005065912843101922
Position 10838: 0.004991574778430397
Position 12704: 0.004932925611198428
Position 10813: 0.004907310083239304
Position 5875: 0.004581499424243575
Position 8878: 0.00394262566932585
Position 8772: 0.0037001086000127237
Position 2234: 0.0032192976970410836
Position 3486: 0.00320042842289885
Position 2944: 0.0027159324245669032
Position 2547: 0.0027090100185125404
Position 6650: 0.002550760362857065
Position 2875: 0.002489323261447194
Position 5279: 0.0024317580848205464
Position 3806: 0.002301826683232568
Position 9912: 0.0022587769151559793
Position 330: 0.0020104222157873593
Position 4988: 0.0019951290758787013
Position 12185: 0.0018129742093308246
Position 1458: 0.0014681857635015956
Position 986: 0.0014013135110274115
Position 2792: 0.0011813774783198737
Position 246: 0.0010506453991963184
Position 1149: 0.0010109198037109284
Position 5477: 0.0009953645975073263
Position 4884: 0.0009889669853288877
Position 7800: 0.0009727628810495554
Position 5171: 0.0008980097410436469
Position 2485: 0.0008919693957199033
Position 10463: 0.0008467027348313514
Position 2973: 0.0008006227743424622
Position 907: 0.0007950180284464594
Position 5931: 0.000773931143668222
Position 4847: 0.0007630845548685888
Position 8618: 0.0007468920906094142
Position 10008: 0.0007286926696116051
Position 8351: 0.0007016700928495417
Position 947: 0.0006946832374288142
Position 8938: 0.0006822400878093748
Position 6776: 0.0006769735504140152
Position 8385: 0.000610980171125183
Position 532: 0.0006021486858544729
Position 5537: 0.0005973268766322473
Position 365: 0.0005941873380196841
Position 9771: 0.0005786505376305575
Position 4719: 0.000557069664853456
Position 8536: 0.0005543784330350332
Position 4722: 0.000535878840918824
Position 8088: 0.0005224763515848372
Position 950: 0.0005072440372871362
Position 597: 0.0005031043521259119
Position 5623: 0.0004955438770113784
Position 1653: 0.0004700807323575679
Position 1340: 0.00044721538472260896
Position 8252: 0.00043580329615100185
Position 1448: 0.0004309928390169129
Position 7119: 0.0004223725687018958
Position 6706: 0.00040708644630946933
Position 1103: 0.000348400084834268
Position 6164: 0.0003243852954294042
Position 2878: 0.00031642913504966667
Position 3255: 0.0003037992664410855
Position 8178: 0.0002983996221540316
Position 3665: 0.00028895334251253916
Position 4769: 0.0002637255663323015
Position 4059: 0.0002570413321117817
Position 3525: 0.0002493074911773838
Position 351: 0.0002486056758136034
Position 806: 0.0002444811348870266
Position 1172: 0.000239113601052823
Position 2166: 0.00023056108769848463
Position 5771: 0.0002193214128174902
Position 1004: 0.00021787637952385967
Position 2075: 0.0002154678371555775
Position 490: 0.00020168455184074532
Position 5203: 0.00019311712741415253
Position 6579: 0.00017494361478121175
Position 258: 0.0001605599059313492
Position 5114: 0.00015749776958061228
Position 6043: 0.00015129055363349682
