Gene = RAD17
index = 1113
Annotated 5SS: [  479  1366  1752  4282  4906 12252 15128 16290 16500 16660 19340 22208
 23435 23695 26741 30364 40745]
Annotated 3SS: [ 1228  1647  4023  4821 12094 14990 16236 16373 16589 19227 22024 23348
 23547 26590 30242 40686 44224]
SMsplice 5SS: [  175  1752  4906 12252 15128 16290 16500 16660 19340 22208 23435 23695
 26741 30364 34299 40745]
SMsplice 3SS: [ 1647  4821 12119 14990 16236 16373 16589 19227 22024 23335 23547 26607
 30242 34225 40686 44224]
top_k =  1000
Partition function (log Z): 15.596099884300639

Sorted 5' Splice Sites (High to Low Probability):
Position 4906: 0.9886686866373837
Position 40745: 0.9760627742650795
Position 16500: 0.971926492752821
Position 30364: 0.9556218103911647
Position 1752: 0.94000054581552
Position 23435: 0.914088625523952
Position 23695: 0.9134425539563501
Position 12252: 0.9123469495998037
Position 15128: 0.9111208279227172
Position 26741: 0.8691403996961088
Position 16660: 0.8653334913332815
Position 19340: 0.8598352240411203
Position 16290: 0.8498575743825065
Position 22208: 0.6567678781990104
Position 4282: 0.6106539099709138
Position 175: 0.5898995563510697
Position 34299: 0.5597615170334094
Position 1366: 0.42126355788440634
Position 42016: 0.3401267094911998
Position 36840: 0.3035407391531733
Position 26508: 0.223590504001263
Position 479: 0.198403712262005
Position 2412: 0.16958574028929577
Position 43: 0.14784746852016498
Position 14392: 0.11143758503567631
Position 6426: 0.10859641474145659
Position 128: 0.08929399942616785
Position 12270: 0.07014520752091918
Position 12499: 0.06439748243883658
Position 12007: 0.06432118883210998
Position 19377: 0.06014400918049193
Position 16871: 0.058928424328135685
Position 23087: 0.05409533524060478
Position 19640: 0.05048970364903098
Position 28610: 0.04682397418763149
Position 28547: 0.04622816247991152
Position 1737: 0.04550365084921212
Position 3526: 0.04324801483616739
Position 8370: 0.03992497553985935
Position 30153: 0.03910886483254922
Position 24045: 0.03833444136979415
Position 34311: 0.0355211829511641
Position 42737: 0.030070356982052907
Position 28097: 0.027088306903487323
Position 22466: 0.025591207293026046
Position 33736: 0.025324239798270722
Position 41653: 0.02270684149853435
Position 3618: 0.02252543312357078
Position 2076: 0.022252753212273865
Position 26789: 0.022155714005575568
Position 36830: 0.01831851954514214
Position 384: 0.017097226727467
Position 37075: 0.01673008257744594
Position 7609: 0.016682553950246416
Position 12890: 0.015965429538800056
Position 23684: 0.013649572087856145
Position 30043: 0.013370554205142694
Position 9991: 0.013197218895418231
Position 12383: 0.013033265057586386
Position 17432: 0.01265475661898323
Position 16944: 0.011688025056296574
Position 15702: 0.010912447340678096
Position 2104: 0.010805436599088083
Position 34109: 0.010740695902268574
Position 2185: 0.010091181947017514
Position 6731: 0.009898293685252529
Position 35184: 0.009609263154160776
Position 23314: 0.009555454728037592
Position 14908: 0.00880234499910544
Position 19723: 0.008279847403510442
Position 53: 0.0076519690129976566
Position 4024: 0.007622160998077364
Position 30688: 0.007432338561405071
Position 21550: 0.007145433045919388
Position 40805: 0.0066674215700457265
Position 29938: 0.006526183423171155
Position 34243: 0.006073032680869836
Position 2249: 0.0056536295784140175
Position 12174: 0.005589772890024311
Position 1377: 0.005345143669155276
Position 10883: 0.0052879197537799745
Position 20501: 0.005244803644202625
Position 1243: 0.005023710620588227
Position 11708: 0.004977200489322798
Position 1288: 0.004971780953492063
Position 3600: 0.004942522485203841
Position 28339: 0.004869959386872116
Position 10820: 0.004838982013583794
Position 15745: 0.004837679449787755
Position 27154: 0.0048120557675544896
Position 13258: 0.004445735356706221
Position 30987: 0.004083231978233216
Position 29926: 0.004049367005047913
Position 33933: 0.003973391910313007
Position 20592: 0.003955106192494866
Position 44709: 0.003572369327789358
Position 42824: 0.0035625469630319274
Position 42803: 0.0034138957264035104
Position 27239: 0.003364253454304058
Position 34019: 0.003322292087561796
Position 3082: 0.003232015946631403
Position 16940: 0.003128284244305431
Position 19818: 0.0030183807410359554
Position 31118: 0.002857153003220809
Position 13521: 0.002849360656104782
Position 3279: 0.0027951134822879783
Position 4629: 0.002634187642683004
Position 31967: 0.0025760013120827464
Position 4211: 0.002549650834667208
Position 18351: 0.0025178602023992118
Position 5631: 0.002486259272243396
Position 33883: 0.0024217024440549534
Position 32720: 0.0023705247596455124
Position 42491: 0.0023118441692610734
Position 24537: 0.0021971655458572644
Position 11241: 0.002193607248114566
Position 23641: 0.0020211746895570015
Position 17266: 0.002012136982981452
Position 8738: 0.001997062961519254
Position 2064: 0.001991330285453137
Position 4103: 0.0019883978328419896
Position 8826: 0.0019397052147390546
Position 9017: 0.001929393485789538
Position 411: 0.0018639763777219777
Position 21544: 0.0017301367982148657
Position 30714: 0.0016935478619258288
Position 9781: 0.0016924277458526488
Position 27306: 0.0016807429524767997
Position 13297: 0.0016640371360543019
Position 19682: 0.0016403124100384974
Position 840: 0.0016148523593808276
Position 3398: 0.0015873930921607273
Position 3859: 0.0015799289172286474
Position 15064: 0.0015767282365508593
Position 30039: 0.0015595894934335342
Position 16449: 0.0015404294325828997
Position 18520: 0.001416605065419228
Position 30915: 0.0013915229724469158
Position 12581: 0.0013411155259898016
Position 986: 0.0013409432812299567
Position 2059: 0.001336863169457264
Position 3513: 0.0013072986888681604
Position 2016: 0.0012612931885059183
Position 27990: 0.0012418694116436257
Position 1775: 0.0012287188778380368
Position 12182: 0.0011719805863848118
Position 21089: 0.0011685211122659286
Position 3084: 0.0011271267293687605
Position 6144: 0.001079824027853667
Position 7470: 0.0010759986614173103
Position 8130: 0.0010751383268418255
Position 12543: 0.0010606442645781037
Position 17776: 0.0010600589211913244
Position 799: 0.0010488221088437485
Position 388: 0.0010183347609821105
Position 33715: 0.000973052576476743
Position 17614: 0.0009045640253471729
Position 25801: 0.0008557333464995882
Position 1232: 0.0008500185682517263
Position 31113: 0.0008330353768261634
Position 17528: 0.0008320062453367283
Position 44728: 0.0007729353501371813
Position 265: 0.0007524697830818612
Position 74: 0.0007254038607088065
Position 3545: 0.0007030808142764203
Position 4336: 0.0006994237406987311
Position 355: 0.000665900179700914
Position 21052: 0.0006241340449470158
Position 25775: 0.0005958170878333699
Position 13854: 0.0005929641731603744
Position 1450: 0.0005713439732754787
Position 18504: 0.0005491777446446829
Position 21857: 0.000509374418678031
Position 15122: 0.0005049894749382655
Position 16527: 0.0005047470139396327
Position 16377: 0.000498509594125656
Position 17022: 0.0004902195756612564
Position 435: 0.0004716199343850049
Position 1648: 0.00039908983766630767
Position 1016: 0.00039268562688492487
Position 4326: 0.0003875942442771058
Position 25565: 0.000377076817807662
Position 158: 0.0003753893458407519
Position 16305: 0.00037163960534809733
Position 2951: 0.0003698694512203762
Position 16073: 0.0003398963259575474
Position 18361: 0.0003243186842772925
Position 886: 0.0003016851001771304
Position 30376: 0.0002847596816324705
Position 12797: 0.000270829535172933
Position 32337: 0.0002651954295497354
Position 142: 0.0002480561228584512
Position 13383: 0.00024226547474259422
Position 16949: 0.0002328950939591326
Position 10769: 0.00021517046086208877
Position 22135: 0.00020231969480688763
Position 1890: 0.0001909351193779607
Position 3518: 0.00019089965577330753
Position 2933: 0.00018924186888686663
Position 2139: 0.00016025699071032585
Position 1021: 0.00015991101424177775
Position 1370: 0.00015692338054388091
Position 976: 0.00015178673488190723
Position 3469: 0.00011457323791170953
Position 2115: 0.0001120967228683453
Position 5968: 0.0001092148249615186
Position 31999: 0.00010135546701782095
Position 22385: 9.75199898906148e-05
Position 1136: 9.215355210426892e-05
Position 828: 8.230040411536648e-05
Position 1320: 8.119540390157477e-05
Position 635: 7.668965970396101e-05
Position 504: 5.6185625963324284e-05
Position 1049: 5.4720830102377845e-05
Position 373: 5.0172991393424e-05
Position 2098: 4.815539570105631e-05
Position 16294: 4.768643249617602e-05
Position 371: 4.440784820657224e-05
Position 3663: 4.403840840780033e-05
Position 1001: 3.956149151456164e-05
Position 2072: 3.166638550340314e-05
Position 980: 3.0562631675648735e-05
Position 1427: 2.9002718409341023e-05
Position 1043: 2.76685689475219e-05
Position 381: 2.7376486867727178e-05
Position 5252: 2.4593019632203865e-05
Position 378: 2.4058177265349124e-05
Position 6259: 2.32952684802848e-05
Position 84: 2.2955482349197808e-05
Position 6267: 2.294913896628158e-05
Position 3306: 2.1985338615121247e-05
Position 23551: 1.9633523838635893e-05
Position 1506: 1.8870333744463818e-05
Position 2019: 1.763080544940629e-05
Position 2158: 1.727491973944173e-05
Position 2907: 1.5061393535392543e-05
Position 1843: 1.3277351934898016e-05
Position 12279: 1.1960695509974765e-05
Position 27813: 1.0578098912488591e-05
Position 1381: 9.78294051428425e-06
Position 3289: 8.732519429613346e-06
Position 179: 6.532352099895648e-06
Position 364: 6.180420780104485e-06
Position 1467: 5.651801381423557e-06
Position 1856: 4.9687256681902435e-06
Position 16664: 3.440490691489493e-06
Position 17033: 3.1967244627060674e-06
Position 2750: 1.5789262256977243e-06
Position 12575: 9.080814240192022e-07
Position 16804: 8.38086095043873e-07
Position 2522: 8.352432321363444e-07
Position 12: 3.770063322653577e-07
Position 2440: 3.3117564084773635e-07
Position 2271: 3.240063369573136e-07
Position 2632: 3.2188850167364567e-07
Position 32: 2.080223297820696e-07
Position 547: 7.060424476349465e-08
Position 164: 4.4498683687654985e-08
Position 77: 3.775562543232547e-08
Position 16724: 3.0689476985572065e-08
Position 551: 2.9190551692798957e-08
Position 213: 1.6659181800617115e-08
Position 277: 1.3741671537728761e-08
Position 333: 1.2746004496652964e-08
Position 629: 1.0460805158925914e-08
Position 485: 1.0427324761650127e-08
Position 458: 1.0164258961281446e-08
Position 555: 1.0122935237597741e-08
Position 1865: 6.354888119322169e-09
Position 402: 3.4603639800853727e-09
Position 22567: 2.932907567060027e-09
Position 978: 1.9012353243075726e-09
