Gene = AL136376.1
index = 51
Annotated 5SS: [85]
Annotated 3SS: [10571]
SMsplice 5SS: [ 330 5319 6017]
SMsplice 3SS: [5249 5936 8972]
top_k =  1000
Partition function (log Z): -8.454130683493576

Sorted 5' Splice Sites (High to Low Probability):
Position 6017: 0.8514536224671997
Position 5319: 0.6583028135676631
Position 4270: 0.6225212644468394
Position 330: 0.45978952761433345
Position 175: 0.4061503822976581
Position 7466: 0.25388497475142763
Position 2523: 0.13138535072699112
Position 4728: 0.13011584234311865
Position 1811: 0.12603625325794293
Position 104: 0.10780697489446603
Position 2823: 0.05988410740747947
Position 5157: 0.05411079077433661
Position 7409: 0.040162859033083566
Position 6528: 0.022813374843028426
Position 1674: 0.02136499251809826
Position 2464: 0.019675940607526345
Position 3336: 0.019495075835987453
Position 163: 0.018727264186749512
Position 1787: 0.016400780634575455
Position 7562: 0.01593022079913509
Position 9040: 0.014319665318819242
Position 9415: 0.012572754525844432
Position 5781: 0.010241818188721118
Position 3086: 0.009992933522051668
Position 5538: 0.009361343782603062
Position 550: 0.007828424360053494
Position 6478: 0.0057228516416596474
Position 5175: 0.005138580600609018
Position 1563: 0.004581714666486641
Position 372: 0.003610216423331833
Position 6100: 0.0034161674489758143
Position 6172: 0.003039998428603609
Position 2556: 0.002891572950207955
Position 9199: 0.002853504242280065
Position 7502: 0.0023493841348062035
Position 8608: 0.0022061066608371144
Position 3832: 0.001943779666510228
Position 2986: 0.0017646343483563144
Position 9712: 0.0017370913904551516
Position 9035: 0.001542303589268204
Position 6506: 0.0014701614643286521
Position 1179: 0.0014365196988226905
Position 8013: 0.0010366754900527878
Position 8571: 0.0010268271445353805
Position 7129: 0.0010154213112611161
Position 5165: 0.0009897201157235873
Position 7930: 0.0009411115725594122
Position 85: 0.0008757638121299138
Position 1754: 0.0008035289173021301
Position 6522: 0.0007184488507765162
Position 7886: 0.0006267586733519101
Position 4199: 0.0005305891828222968
Position 3323: 0.000506428142553566
Position 1358: 0.0004114214483334434
Position 5259: 0.00038462185636604636
Position 6788: 0.0003760351970736962
Position 95: 0.0003507535688787712
Position 3793: 0.0003438700046955337
Position 9486: 0.0002778813917971145
Position 1365: 0.00027273801274461
Position 6319: 0.00027230537845108376
Position 3046: 0.00023771295212600182
Position 1524: 0.00018819767782206633
Position 3382: 0.00013672431153814954
Position 4336: 0.0001069114136611156
Position 918: 0.00010095974086696418
Position 1217: 9.833054491142078e-05
Position 6565: 8.802588524349136e-05
Position 2182: 6.109405657229873e-05
Position 1484: 5.3134482742304745e-05
Position 675: 4.75520593397646e-05
Position 6176: 2.374497460968727e-05
Position 791: 2.3689490723266367e-05
Position 1784: 1.9647419116622342e-05
Position 220: 1.6540215204614658e-05
Position 1603: 1.3263338970016827e-05
Position 2678: 9.187950379241833e-06
Position 2582: 8.982641242030257e-06
Position 2628: 8.417312905474329e-06
Position 8530: 5.553058062987186e-06
Position 2980: 5.484426826207673e-06
Position 1526: 4.639152521192111e-06
Position 1567: 3.5865149374785077e-06
Position 6108: 3.53003212255594e-06
Position 1662: 3.2825051653382646e-06
Position 1686: 2.932462569110282e-06
Position 1000: 2.7301959284093166e-06
