Gene = URM1
index = 1537
Annotated 5SS: [   97  6788 16579 17991]
Annotated 3SS: [ 6716 16496 17941 18346]
SMsplice 5SS: [   97  6788 16579 17991]
SMsplice 3SS: [ 6675 16496 17941 18346]
top_k =  1000
Partition function (log Z): 1.0452430248400688

Sorted 5' Splice Sites (High to Low Probability):
Position 97: 0.9936519320813921
Position 16579: 0.9915604057407021
Position 6788: 0.982698402302909
Position 1253: 0.4855964332240244
Position 17991: 0.41783617946890567
Position 12616: 0.2864844534310121
Position 13497: 0.2546483503932347
Position 826: 0.24001264635591704
Position 2316: 0.22111942091243733
Position 13327: 0.17725602206622745
Position 18145: 0.17386682378493673
Position 3022: 0.17085137610608675
Position 16405: 0.15446403189998414
Position 14022: 0.14455994820110685
Position 14522: 0.13384683707845374
Position 16167: 0.13127221598825084
Position 13509: 0.10928124754216072
Position 13279: 0.07314930524494545
Position 3881: 0.06550518918814179
Position 16281: 0.06439540676802262
Position 943: 0.06301968853242058
Position 12948: 0.06262080919555518
Position 659: 0.05892720750104515
Position 3434: 0.05362873323133775
Position 18211: 0.05110991912462086
Position 14057: 0.04456341429591231
Position 16113: 0.03930807834518774
Position 18492: 0.037538559732212255
Position 3965: 0.034528476638401744
Position 10721: 0.03252532096553245
Position 974: 0.030429330983511062
Position 19135: 0.029210390220873055
Position 3601: 0.02908585961559796
Position 1687: 0.027020637773144746
Position 2421: 0.0259205915524695
Position 5510: 0.025335243011068823
Position 12940: 0.022074041608459608
Position 16094: 0.01739384565074408
Position 9128: 0.017049357078317836
Position 2299: 0.016353064874514225
Position 15036: 0.013196360874445864
Position 4676: 0.0130079840500575
Position 8778: 0.010646421660936588
Position 5609: 0.00982774962067633
Position 2233: 0.009453023583857204
Position 2650: 0.009443277989175384
Position 18088: 0.009262951676792504
Position 10873: 0.008628990876557623
Position 13333: 0.008267025798138523
Position 16610: 0.00741253939671094
Position 14508: 0.006304298897779398
Position 17039: 0.005622185013048157
Position 18348: 0.005511010050150931
Position 5854: 0.005215050679001729
Position 16786: 0.004362512008828256
Position 10394: 0.004304710670610847
Position 8736: 0.004060972498902719
Position 13354: 0.003876804081385547
Position 18205: 0.0034723028767148036
Position 978: 0.003278635557186134
Position 17179: 0.003244744018353856
Position 18596: 0.003030402462873275
Position 13130: 0.002749193950053311
Position 1961: 0.00265609229847591
Position 2687: 0.0023133944342913037
Position 951: 0.002284340092635033
Position 15732: 0.002153657651098437
Position 6743: 0.0020968105500892872
Position 11475: 0.002025909219928773
Position 2451: 0.0018943711326809254
Position 712: 0.001861683832258093
Position 7495: 0.0018140254892497233
Position 16897: 0.0017180108421389617
Position 4211: 0.0016617745045190797
Position 16958: 0.0016220899757786022
Position 18710: 0.0015993208383209656
Position 588: 0.0014542887125394252
Position 5831: 0.0014154611886810706
Position 717: 0.0012801329518384197
Position 2938: 0.001211696506288668
Position 11161: 0.00114425249623715
Position 7360: 0.0011360622548844553
Position 18233: 0.000790140076248952
Position 12581: 0.0007352466299789061
Position 76: 0.000735107141952091
Position 86: 0.0006322032703074606
Position 213: 0.0005678023450841838
Position 517: 0.0004919131198062716
Position 18568: 0.00046373274596983995
Position 2746: 0.00042092944834411174
Position 17236: 0.00042077326491138004
Position 617: 0.0003968561150946123
Position 16920: 0.0003807387051754696
Position 2656: 0.0003708237961972612
Position 918: 0.00034893793295336106
Position 2603: 0.00034508408741031315
Position 357: 0.00032418725404781624
Position 17407: 0.0003097502336228347
Position 17125: 0.0003022297135899608
Position 2570: 0.00029261530712657903
Position 17186: 0.0002844926901474399
Position 953: 0.00028006857637394896
Position 265: 0.00025252692445051423
Position 621: 0.00023806452390677792
Position 955: 0.00023102342152115193
Position 8853: 0.0002182871402786905
Position 2559: 0.00020893737946581207
Position 3226: 0.00020216137632941356
Position 957: 0.00020163846399753063
Position 959: 0.00019723005662424447
Position 1716: 0.00018651539601390973
Position 2742: 0.00017762203165614337
Position 961: 0.00017689577836579995
Position 18160: 0.00015869391233545638
Position 4903: 0.00015235455817276476
Position 16648: 0.00011737709885519796
Position 17626: 0.00010660547870746835
Position 18655: 7.082387758898789e-05
Position 17194: 6.535745951618242e-05
Position 654: 6.221428298415343e-05
Position 17622: 4.4961847301400325e-05
Position 1204: 4.236510600509636e-05
Position 908: 4.066438880563503e-05
Position 2320: 3.765298475275785e-05
Position 1224: 3.673265992506137e-05
Position 1208: 3.148970292138514e-05
Position 789: 2.91920622287383e-05
Position 6989: 2.8738601069955136e-05
Position 982: 2.378934802221983e-05
Position 91: 2.2254393870517067e-05
Position 984: 2.1283559453264168e-05
Position 1657: 2.0907921127500316e-05
Position 366: 1.883743097154605e-05
Position 1497: 1.8434106135616948e-05
Position 1016: 1.7171960875174768e-05
Position 980: 1.631171500189332e-05
Position 2026: 1.5992486262667514e-05
Position 994: 1.4984419533732184e-05
Position 998: 1.372236964967442e-05
Position 996: 1.3201036830095884e-05
Position 17995: 1.152904524645777e-05
Position 17958: 9.45436126327033e-06
Position 759: 7.180756480575289e-06
Position 1120: 6.989276311112406e-06
Position 25: 6.984806522565253e-06
Position 925: 6.474280601993775e-06
Position 330: 5.395497325174727e-06
Position 838: 5.299355007354321e-06
Position 536: 4.720268484857673e-06
Position 18042: 4.642070944909653e-06
Position 903: 4.233252447279941e-06
Position 1506: 3.817348451852579e-06
Position 136: 3.7006538021664444e-06
Position 196: 2.4368066616116095e-06
Position 493: 2.0503549626916386e-06
Position 120: 1.747542879877094e-06
Position 906: 1.674208937701466e-06
Position 277: 1.5993882870796025e-06
Position 360: 1.4237817736149411e-06
Position 508: 8.331371769331349e-07
Position 273: 7.421062956966831e-07
Position 423: 7.026783192152359e-07
Position 35: 4.7370415363360006e-07
Position 80: 3.954527500676032e-07
Position 16577: 3.7758202474985863e-07
Position 529: 3.1712739734963007e-07
Position 168: 3.1053968472706713e-07
Position 320: 2.520260747717251e-07
Position 1270: 2.416356286045007e-07
Position 239: 1.5314592093363917e-07
Position 252: 1.404713142201973e-07
Position 204: 8.128740292095764e-08
Position 350: 3.581491714121431e-08
Position 139: 2.5646903904691082e-08
Position 101: 1.437350338894059e-08
Position 337: 1.3674202817296921e-08
Position 198: 1.3331041478783251e-08
Position 522: 3.932979605600646e-09
Position 809: 4.6198196023653993e-10
Position 318: 2.099567162995706e-10
Position 539: 3.4686914612092516e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16496: 0.9978061306178129
Position 18346: 0.7617224434866793
Position 17941: 0.6221107302384334
Position 13182: 0.5962502276603532
Position 6675: 0.5062420148029833
Position 6716: 0.4748847096401297
Position 1123: 0.2544219700824549
Position 576: 0.2418056714519586
Position 12499: 0.2225399337277462
Position 16022: 0.1879741399841827
Position 2876: 0.17172652655689583
Position 2117: 0.14524167853325184
Position 16263: 0.13713375487936993
Position 14406: 0.1332447265106236
Position 1005: 0.1128913847191355
Position 13933: 0.10170735565734952
Position 825: 0.08928192111913758
Position 13905: 0.08648326316592883
Position 12787: 0.08291277387132968
Position 646: 0.06715887630229989
Position 3775: 0.06081509992820573
Position 1168: 0.056020377768746306
Position 2188: 0.05327611074195559
Position 19282: 0.04925752636598626
Position 2137: 0.04868216242654883
Position 16238: 0.044741977047754025
Position 5419: 0.04179350449942793
Position 16193: 0.039018228054257344
Position 19023: 0.033627862001795926
Position 3352: 0.03291243873102494
Position 10642: 0.03233882978570637
Position 13273: 0.029781974987941526
Position 12581: 0.0276526939524799
Position 16830: 0.024958903735783355
Position 18743: 0.024822340250901402
Position 3800: 0.024117545313622812
Position 1416: 0.022216947940926022
Position 12375: 0.019097490408584564
Position 1222: 0.018360074275349192
Position 12456: 0.01792958197218035
Position 17655: 0.017329189941966593
Position 8956: 0.01704935707831784
Position 16706: 0.015984959083143797
Position 18068: 0.015249470909109594
Position 8680: 0.014925681300117998
Position 18042: 0.014680571644040435
Position 3158: 0.014224669964408859
Position 2164: 0.014121305140989162
Position 20285: 0.013170645726113407
Position 18539: 0.013169956949078762
Position 18978: 0.013049594555396704
Position 3448: 0.011815526489921496
Position 20011: 0.011513155536547007
Position 973: 0.01117072913735551
Position 17859: 0.009955285550404145
Position 3239: 0.008729857355984706
Position 20387: 0.008719464873365963
Position 3600: 0.008376774736312105
Position 18109: 0.008372131561474809
Position 16771: 0.00827653190450451
Position 2496: 0.007703836398133701
Position 3429: 0.007317920535978342
Position 19666: 0.0070231827961297405
Position 14477: 0.00690640946560953
Position 17787: 0.00683196801430285
Position 1147: 0.006813846837507298
Position 18925: 0.0066625092320141775
Position 18491: 0.006635592318258444
Position 14850: 0.006633359950784338
Position 14726: 0.006563000923661522
Position 2237: 0.006431450457416651
Position 19772: 0.006304266359478127
Position 4646: 0.006135551696566412
Position 18981: 0.006079316102889865
Position 3681: 0.0059405434951972135
Position 10580: 0.005907538113974613
Position 846: 0.0059038077017310115
Position 18892: 0.005837159072639454
Position 3130: 0.005297263336917078
Position 1065: 0.004870817712361598
Position 19885: 0.004353050555869656
Position 10263: 0.004304710670610847
Position 4498: 0.004251699843401567
Position 19057: 0.003820051370714256
Position 1506: 0.0036947300817293687
Position 612: 0.003578164637059884
Position 18236: 0.0033887100166842907
Position 17616: 0.003296309273664773
Position 6630: 0.002959032646779476
Position 10769: 0.0029079439424090554
Position 13016: 0.002749193950053311
Position 17817: 0.0027073015699791026
Position 18144: 0.002620775629993846
Position 4551: 0.0026207325100895238
Position 1135: 0.002609634064948838
Position 3302: 0.00258765357821112
Position 1245: 0.002541009278561032
Position 17394: 0.0023797397878268273
Position 595: 0.0023209458989387577
Position 2493: 0.0022832484006252234
Position 2412: 0.0022064497437947633
Position 15546: 0.0021536576510984375
Position 17092: 0.0020326897037093936
Position 2285: 0.002025222503290835
Position 12713: 0.0017820769326851139
Position 2618: 0.0017511588045964004
Position 4078: 0.001657814150674451
Position 16878: 0.0016513817445826177
Position 7304: 0.0016042008871309116
Position 18252: 0.0015676930452789798
Position 516: 0.0015358215645193767
Position 1028: 0.001518803715293473
Position 2037: 0.0015064491725041644
Position 16849: 0.0013581138958953473
Position 1900: 0.0012674380281303976
