Gene = CSF2
index = 414
Annotated 5SS: [ 193  333 1146]
Annotated 3SS: [ 290 1019 1954]
SMsplice 5SS: [ 193  333 1146]
SMsplice 3SS: [ 290 1019 1954]
top_k =  1000
Partition function (log Z): 0.785119120424373

Sorted 5' Splice Sites (High to Low Probability):
Position 1146: 0.9917155472868417
Position 193: 0.9687649402191401
Position 333: 0.8883353550397513
Position 1414: 0.5151790826118691
Position 735: 0.3011670221895969
Position 1819: 0.25030916328584124
Position 589: 0.12398635227060034
Position 1407: 0.07793316297126544
Position 586: 0.06550295785536214
Position 852: 0.014713526650168484
Position 387: 0.01249208666446045
Position 1827: 0.007975777395181807
Position 1398: 0.006525076580613821
Position 769: 0.005014031485939382
Position 729: 0.0043003772477659
Position 810: 0.004159038540218176
Position 594: 0.0035578694338419875
Position 1380: 0.0031015042764996753
Position 197: 0.0026443757570141094
Position 1823: 0.0020752018960423046
Position 1790: 0.0019482784201632236
Position 2156: 0.0017127072027744025
Position 2172: 0.0016216680280170613
Position 622: 0.0012407217310056423
Position 1605: 0.0006549641992170551
Position 2059: 0.0005101823296315397
Position 626: 0.00043354664878502065
Position 2134: 0.0003947929247030939
Position 207: 0.00031684511574456216
Position 2261: 0.0001487110707428032
Position 463: 0.00014526443867375545
Position 130: 0.000110643796139252
Position 839: 9.092557696488457e-05
Position 1194: 7.23897994340945e-05
Position 657: 6.369220291286938e-05
Position 1518: 5.345951313109386e-05
Position 600: 5.078411404286814e-05
Position 1634: 4.571648734677873e-05
Position 474: 4.263764357224547e-05
Position 1888: 3.9500067486251306e-05
Position 662: 3.555070098866521e-05
Position 170: 2.796383017938324e-05
Position 155: 2.2473371118749054e-05
Position 1829: 2.1956498696273392e-05
Position 381: 1.6733012368546634e-05
Position 642: 1.101493199647932e-05
Position 879: 1.0712854538486488e-05
Position 698: 1.0467144225435166e-05
Position 320: 8.7665066087082e-06
Position 300: 7.264446633632501e-06
Position 420: 6.3605805180598145e-06
Position 571: 5.825797867038898e-06
Position 671: 5.535442959301313e-06
Position 439: 5.0279230648590816e-06
Position 306: 4.299057782629302e-06
Position 822: 2.176298941870986e-06
Position 1199: 1.965105913825581e-06
Position 1231: 1.748901077645113e-06
Position 215: 1.5654877186209105e-06
Position 255: 8.042587841817684e-07
Position 67: 2.07696138811898e-07
Position 36: 1.6293906322797375e-07
Position 22: 1.2678168862935968e-07
Position 1734: 2.0321452012605864e-08
Position 423: 6.582314133035587e-10
