Gene = SKP2
index = 1260
Annotated 5SS: [  204   976 11690 14596 16381 18376 19667 24950 25226]
Annotated 3SS: [  703 11577 14451 16245 18276 19535 24897 25117 29750]
SMsplice 5SS: [  204   976 11690 14596 16381 18376 25226 26744]
SMsplice 3SS: [  703 11577 14451 16245 18276 25117 26530 31772]
top_k =  1000
Partition function (log Z): 6.349859310095244

Sorted 5' Splice Sites (High to Low Probability):
Position 16381: 0.971775443739579
Position 976: 0.9683618235619398
Position 11690: 0.9668612490960906
Position 25226: 0.9494162020037258
Position 14596: 0.8484735733564075
Position 18376: 0.8156427553555726
Position 26744: 0.7736712065722798
Position 204: 0.7257439802732348
Position 28223: 0.6937206737987011
Position 7808: 0.5500400195958837
Position 5573: 0.40453803725964904
Position 19667: 0.3745264007839243
Position 4532: 0.2471044492965952
Position 504: 0.22584350627989377
Position 20645: 0.22504118978408022
Position 24950: 0.22297654543295095
Position 27960: 0.21432108236417582
Position 4487: 0.19112264921457883
Position 27616: 0.16881573001308603
Position 1463: 0.16020638769819445
Position 25661: 0.14435851963031768
Position 20303: 0.1255683618474999
Position 1860: 0.12407232699856097
Position 25709: 0.12064033697987375
Position 30887: 0.11827450694759231
Position 25044: 0.11748760053041397
Position 25438: 0.1112540145358635
Position 2358: 0.10545529005371301
Position 31903: 0.09518700519385295
Position 2968: 0.09363523526012145
Position 29105: 0.08785703962076291
Position 29810: 0.0853748912690934
Position 17006: 0.08462295670104741
Position 8183: 0.08068890741380268
Position 4806: 0.07966350827496117
Position 31054: 0.07670417089726253
Position 14698: 0.07267391448434729
Position 25796: 0.07127339880034596
Position 5817: 0.07016936727106575
Position 25561: 0.06655373316952325
Position 25718: 0.06633966974943538
Position 5968: 0.06519188029337347
Position 4469: 0.05975145525862516
Position 27490: 0.05958148407925925
Position 4905: 0.0568824108787733
Position 16755: 0.05559652801910724
Position 20188: 0.0541056842198114
Position 25230: 0.04958253882513531
Position 21990: 0.04898718791079425
Position 14258: 0.045214503037020244
Position 13136: 0.04050660477522471
Position 27066: 0.040218564888297226
Position 1589: 0.03998359662203787
Position 31888: 0.03665145502671617
Position 16900: 0.035825172247861276
Position 8239: 0.03572318524002232
Position 8179: 0.03435051980503093
Position 16885: 0.03251751875401262
Position 15695: 0.03238389321939118
Position 10945: 0.03125794563993769
Position 27510: 0.030721378242946358
Position 1800: 0.027320132219982092
Position 8172: 0.026419029978907743
Position 4874: 0.02518733777324936
Position 19393: 0.0238116055648242
Position 21622: 0.022867323420675337
Position 22782: 0.0210423347405736
Position 30878: 0.020542392790486703
Position 26790: 0.019827486993988033
Position 291: 0.01968016156317268
Position 25557: 0.019486802423586767
Position 14490: 0.018440788858264678
Position 26868: 0.017033259367811863
Position 17728: 0.016516212768461727
Position 10511: 0.016149282676126173
