Gene = PLEKHN1
index = 1036
Annotated 5SS: [ 118  307 3927 4105 4262 4510 4712 4908 5654 5928 6514 6830 7144 7555
 7868]
Annotated 3SS: [ 206 3779 4023 4188 4381 4615 4826 5577 5790 6363 6688 7002 7335 7818
 7944]
SMsplice 5SS: [ 118  307 3927 4105 4510 4712 4908 5654 5928 6514 6830 7144]
SMsplice 3SS: [ 206 3779 4023 4381 4579 4826 5577 5776 6363 6688 7002 7944]
top_k =  1000
Partition function (log Z): 45.674052740882864

Sorted 5' Splice Sites (High to Low Probability):
Position 4510: 0.9997821248683206
Position 4908: 0.9951901823043935
Position 5654: 0.9918784159295279
Position 307: 0.990403677641725
Position 4105: 0.9898994650822366
Position 118: 0.9880306930223134
Position 6830: 0.9627160249636475
Position 3927: 0.8965402747441387
Position 5928: 0.8944745668605244
Position 4712: 0.8150672075939478
Position 7144: 0.6822206785965751
Position 6514: 0.5540085526158107
Position 7555: 0.5346026250055019
Position 6562: 0.4058330533080009
Position 2528: 0.36843570895654904
Position 7868: 0.25927543625241256
Position 735: 0.2587348747921262
Position 6295: 0.25231919253660395
Position 2277: 0.24459173564297404
Position 4723: 0.1800177974646515
Position 5264: 0.1627397724649242
Position 8087: 0.14406402413237088
Position 2249: 0.14076750131534788
Position 5048: 0.1344639910151625
Position 514: 0.11993525364444996
Position 5097: 0.09589810979012138
Position 5111: 0.0936856372894648
Position 4262: 0.07764044242787113
Position 8092: 0.07126032633866818
Position 7213: 0.0704583193053147
Position 2580: 0.05856025645839894
Position 5209: 0.058444635713769
Position 7179: 0.05252287973290987
Position 1620: 0.052438648304424296
Position 423: 0.04869791017679732
Position 2153: 0.03975341895720253
Position 3605: 0.03924898025363623
Position 5215: 0.034684248867641765
Position 5478: 0.02984421214719524
Position 5403: 0.026599138591848343
Position 5508: 0.0239050845359647
Position 6566: 0.023150388250269358
Position 634: 0.01965281891071455
Position 7254: 0.019275561149189546
Position 815: 0.01781626664120217
Position 3864: 0.017555680833797674
Position 7172: 0.016047301575771448
Position 3550: 0.013617630226454637
Position 5188: 0.012842929803054633
Position 7838: 0.012778623348824205
Position 1678: 0.01113793927917416
Position 3900: 0.010487234839561876
Position 7126: 0.009940793099842011
Position 133: 0.009765926597203246
Position 5842: 0.009166943005071718
Position 4113: 0.008604239572376866
Position 2613: 0.007905431612588798
Position 5902: 0.007788304806498738
Position 427: 0.006413316947537448
Position 1375: 0.006158859314979878
Position 8437: 0.005927106004459228
Position 7893: 0.005893913140677932
Position 5699: 0.005696033057212127
Position 7160: 0.005431932940247211
Position 5462: 0.005409302442589108
Position 3157: 0.004605012421527007
Position 3173: 0.004140511495326217
Position 5197: 0.004126060695142352
Position 650: 0.003863086096689073
Position 7204: 0.0038585079760586026
Position 5970: 0.0035619567048570016
Position 7872: 0.0035392375130169854
Position 1217: 0.0034985015961781804
Position 4716: 0.0034765388529202665
Position 8484: 0.0034734178765569454
Position 3203: 0.003398358155760582
Position 3141: 0.0032764255788964324
Position 1370: 0.003188407632205232
Position 3127: 0.002902921362293184
Position 8127: 0.0027261400384368463
Position 3199: 0.002699017245677124
Position 3153: 0.0026613760864833552
Position 920: 0.0026352763762649487
Position 3630: 0.0024489411011223506
Position 8461: 0.0024291973807016036
Position 7393: 0.0023325901572424177
Position 2365: 0.002213847344314604
Position 1793: 0.0021703382543391794
Position 6138: 0.002149633949978448
Position 3882: 0.002118509802875723
Position 5251: 0.0020020318402267337
Position 7611: 0.0018810126231601102
Position 1278: 0.0017644018277465441
Position 3495: 0.0017108163046152102
Position 3858: 0.0017082346217397405
Position 3111: 0.0014915691868870955
Position 2139: 0.001467245954122694
Position 3575: 0.0014503860887661358
Position 6056: 0.001427515206059647
Position 6760: 0.0013027032035968999
Position 2354: 0.001246183781350811
Position 6887: 0.00111633809121818
Position 129: 0.0011150814631225605
Position 5219: 0.001093428670279632
Position 8452: 0.0010877867567539797
Position 5174: 0.0010759340471896129
Position 5195: 0.0010650793304088876
Position 5957: 0.0010594264396051184
Position 2830: 0.001003006155104831
Position 3103: 0.0009524306198008142
Position 3370: 0.0009319792364069576
Position 2852: 0.0008835196492498802
Position 5410: 0.000825098627294228
Position 1412: 0.0007828431624699855
Position 3832: 0.000754877388571492
Position 360: 0.0006488309940458112
Position 6211: 0.0006263134294153268
Position 21: 0.0006141948272832295
Position 3251: 0.0006132567318169655
Position 3189: 0.0006123270016499456
