Gene = GAP43
index = 572
Annotated 5SS: [  396 53287]
Annotated 3SS: [52688 97469]
SMsplice 5SS: [  396  1544  9728 13942 36599 51849 53287 70753 79634 92536 92843]
SMsplice 3SS: [ 1435  9606 13823 36511 51772 53123 70546 79549 92422 92643 97469]
top_k =  1000
Partition function (log Z): -44.604040484492934

Sorted 5' Splice Sites (High to Low Probability):
Position 9728: 0.9366369180842128
Position 13942: 0.8909297390446437
Position 396: 0.874726987362801
Position 1544: 0.6452207280215219
Position 14463: 0.40769649619513737
Position 7989: 0.37027503744544527
Position 12389: 0.3670620107220786
Position 3868: 0.36172718417509364
Position 898: 0.18920362478385888
Position 16998: 0.18396174884499245
Position 15647: 0.17619979915649805
Position 19426: 0.16258160301316843
Position 13377: 0.14986110621105736
Position 20556: 0.14004427869129807
Position 13267: 0.13091318830969081
Position 2597: 0.1111457356870534
Position 8155: 0.10959707966273786
Position 7312: 0.10140308684972772
Position 21044: 0.08726417608215623
Position 22015: 0.06427108667835894
Position 2534: 0.05185317564489505
Position 1147: 0.03159683364236816
Position 4364: 0.029912256227311574
Position 7288: 0.02572193765926364
Position 1168: 0.02405364513244655
Position 11906: 0.02189235200277406
Position 6799: 0.015377907367514121
Position 523: 0.013722419917970978
Position 12651: 0.013556026407122451
Position 1514: 0.013533214326335408
Position 208: 0.011564690038495489
Position 601: 0.011148962842844959
Position 10710: 0.009434180799700981
Position 20545: 0.009263338023845519
Position 3558: 0.008644710502305116
Position 920: 0.007808763997974531
Position 9761: 0.007486833541652541
Position 159: 0.007372681360955515
Position 1682: 0.006495499467073146
Position 8392: 0.005990728128032412
Position 2199: 0.00558044231933314
Position 3077: 0.00527100685181592
Position 20473: 0.005074996650635232
Position 7552: 0.00429281503062087
Position 7054: 0.004111829572073266
Position 20747: 0.00323997116502359
Position 12417: 0.002933085779053927
Position 2159: 0.002165465802116078
Position 3351: 0.0017353808205084675
Position 268: 0.0017072883317945117
Position 1552: 0.0015771137321456997
Position 214: 0.001508080842577906
Position 1087: 0.0014926414110800349
Position 1797: 0.0013370965608877068
Position 3315: 0.0011674631391698732
Position 1334: 0.0011148433101313728
Position 9651: 0.0010615550633021132
Position 3419: 0.0010544546020967414
Position 2487: 0.0009424061009394515
Position 18398: 0.0009417841297551275
Position 3178: 0.0009002820961381513
Position 1855: 0.0006981177603017407
Position 1804: 0.0006548399592083245
Position 376: 0.0005620115633661155
Position 11376: 0.0005450558613249482
Position 1100: 0.0004204235815421481
Position 3397: 0.0004087503427888337
Position 1253: 0.0003880691964719868
Position 1531: 0.0003534532652777811
Position 2187: 0.0003190834143016681
Position 1210: 0.00031536897405384117
Position 1556: 0.00029978514176762396
Position 1248: 0.00028906654240572807
Position 210: 0.00023641551745992318
Position 2444: 0.00022856662029889456
Position 10051: 0.00022571349760086906
Position 914: 0.0002234570324216553
Position 10416: 0.00018269736392603444
Position 291: 0.0001812411944135884
Position 3386: 0.00016791684853794688
Position 442: 0.00013791788437453976
Position 607: 0.0001353571226528022
Position 1977: 0.0001071254538042726
Position 1499: 0.00010339473933190369
Position 3073: 9.376320932550981e-05
Position 1548: 7.909089054005892e-05
Position 694: 5.5155085388027225e-05
Position 3382: 3.9048731386630034e-05
Position 447: 3.6845233508370745e-05
Position 1577: 2.9553155779274178e-05
Position 1397: 2.5933748411368737e-05
Position 1571: 2.3520791897648294e-05
Position 1583: 1.8466126027003407e-05
Position 2254: 1.783963486342386e-05
Position 2493: 9.695720790361971e-06
Position 712: 8.218520494174543e-06
Position 678: 7.555964271784105e-06
Position 499: 7.0332652129301824e-06
Position 10082: 6.259293433285024e-06
Position 457: 4.643932433629894e-06
Position 3753: 3.6157088729080553e-06
Position 212: 2.853104847386126e-06
Position 371: 2.362103021981494e-06
Position 425: 1.7167037403840249e-06
Position 728: 1.6433032164952841e-06
Position 189: 1.4107951935653523e-06
Position 575: 1.2587045878533539e-06
Position 934: 1.0395548760312688e-06
Position 1425: 8.32689670531659e-07
Position 964: 6.545455517925172e-07
Position 533: 6.246240328456874e-07
Position 786: 6.241831434703122e-07
Position 1588: 5.003138715831046e-07
Position 812: 4.886678173952425e-07
Position 1664: 4.274801737833388e-07
Position 685: 2.848237251444066e-07
Position 658: 2.0966464598812643e-07
Position 1550: 1.6715301721922943e-07
Position 496: 1.0363552658338072e-07
Position 428: 9.827682809270815e-08
Position 714: 7.466536673929154e-08
Position 702: 5.338818956310624e-08
Position 845: 1.4907042862983153e-08
Position 177: 5.4013155275097875e-09
Position 560: 3.0474721503159773e-14
Position 624: 9.483066985756191e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9606: 0.9241434404428013
Position 13823: 0.9018547386620159
Position 1435: 0.508519077891551
Position 12289: 0.30102929585867205
Position 3547: 0.27449702061076436
Position 20937: 0.2723791834945959
Position 25031: 0.263960594136359
Position 19281: 0.23970959196461394
Position 14389: 0.2172476660822689
Position 7785: 0.20057642473675755
Position 20425: 0.19958010437696824
Position 13252: 0.19690271459493344
Position 21902: 0.15924097425727632
Position 15556: 0.15742486275643805
Position 7117: 0.12713326783848805
Position 14435: 0.11203698618630908
Position 8088: 0.10542789816810987
Position 7924: 0.10493540314129082
Position 13181: 0.0956389177372364
Position 1333: 0.08242322469187338
Position 16854: 0.08042453156073476
Position 18240: 0.07322318552221115
Position 16719: 0.07222997944296078
Position 14356: 0.0700452664814898
Position 12256: 0.06910316625585708
Position 3737: 0.05839899944104168
Position 2567: 0.05791771591441048
Position 21678: 0.055802853914458425
Position 16955: 0.04256058988976448
Position 20118: 0.04245897204000915
Position 658: 0.0409001597377909
Position 2380: 0.03606054902763732
Position 7871: 0.03594503955512055
Position 7952: 0.03277855299044928
Position 1374: 0.03110429216281885
Position 993: 0.029769503349956317
Position 781: 0.0296488025423513
Position 18486: 0.028889824689827336
Position 2416: 0.028067280826788644
Position 3752: 0.027922483045355214
Position 784: 0.027225556880525283
Position 2338: 0.024404272852260923
Position 1383: 0.02256417126033105
Position 9565: 0.021883102194266243
Position 6686: 0.01950968993208272
Position 4257: 0.016878415937185164
Position 15463: 0.015499248387102984
Position 10503: 0.01380071814889179
Position 805: 0.01356062156182882
Position 11744: 0.012973188397099749
Position 2317: 0.011195734622282573
Position 1060: 0.01100618970885403
Position 18502: 0.01095212656274383
Position 14322: 0.010506389767750224
Position 24946: 0.010049448818261055
Position 11831: 0.00893805090731525
Position 12564: 0.008130547389180634
Position 14736: 0.00799010223266523
Position 19541: 0.007502513978288906
Position 21176: 0.006863179629485162
Position 15313: 0.006488857306586737
Position 3294: 0.006240571113769589
Position 8319: 0.00620025318330821
Position 975: 0.006000455876030455
Position 19890: 0.005947458180543283
Position 3770: 0.005824865678822173
Position 2525: 0.005635893384908546
Position 12509: 0.005287785261303663
Position 1456: 0.005223129971336256
Position 15283: 0.005192637630861458
Position 1270: 0.005161188677670762
Position 14453: 0.005034847058130983
Position 4164: 0.0048175862403053975
Position 1676: 0.00452976971976442
Position 856: 0.004491238583647481
Position 745: 0.004431566215137019
Position 7419: 0.004292815030620867
Position 4234: 0.004027653639561134
Position 998: 0.003947243896942296
Position 19723: 0.0038587629387396394
Position 516: 0.003723019447901878
Position 16167: 0.003396779571342017
Position 16250: 0.0033160158166040633
Position 2899: 0.0032899686966002127
Position 13074: 0.0032857956993596837
Position 1083: 0.0032057086175828306
Position 2107: 0.003050925336928311
Position 20733: 0.003000993151856997
Position 17157: 0.002940454361195112
Position 2015: 0.0026429908981772925
Position 14510: 0.002164767871164679
Position 15633: 0.0021289858898841975
Position 1986: 0.0018425056826334866
Position 4325: 0.001819563751826052
Position 3964: 0.001706914147848418
Position 19561: 0.0016520158833197738
Position 14903: 0.0016198469711868617
Position 3025: 0.0015074544042524677
Position 995: 0.0014142157040622832
Position 14988: 0.0012864556877873316
Position 1214: 0.0012530906382452398
Position 3591: 0.0012096503667760495
Position 15109: 0.0011666277457530216
Position 1681: 0.0010833166975564533
Position 1636: 0.0010678245737781886
Position 14834: 0.0009912299918143604
Position 633: 0.0009524169654862724
Position 1342: 0.000923994104228213
Position 1068: 0.0008432964229407085
Position 1167: 0.000838633015023933
Position 2973: 0.0007245289695917144
Position 705: 0.0007202201430942062
Position 4206: 0.0006819349570896343
Position 462: 0.0006612774672151399
Position 3708: 0.000645062824575676
Position 11203: 0.0006071214896663973
Position 1065: 0.0005888345831571946
Position 1037: 0.0005591110169286247
Position 18949: 0.0005569325476009085
Position 1410: 0.0005540526761891835
Position 13462: 0.0005025594751452
Position 3271: 0.00044555281933847575
Position 2052: 0.0004113372520921557
Position 692: 0.00036439189293249817
Position 2343: 0.00035161327656565224
Position 14049: 0.0003495770714738452
Position 7693: 0.000342121777144878
Position 2970: 0.0002592532622616609
Position 812: 0.00025877951960221986
Position 2500: 0.00021978956672424164
Position 2384: 0.00017086738720153156
Position 12485: 0.00016915375632229
Position 10246: 0.00014985768290834363
Position 1043: 0.00014241204741324558
Position 2468: 0.0001316293850377338
Position 1040: 0.00012691832314945468
Position 1622: 0.0001224031864267997
Position 669: 0.00011788184140620623
Position 2859: 9.770915008547986e-05
Position 2787: 8.914552917551772e-05
Position 2909: 8.833080714089934e-05
Position 1469: 8.821296213426554e-05
Position 9982: 8.637885968693384e-05
Position 1098: 7.907910607517739e-05
Position 11101: 7.75921873047312e-05
Position 2444: 7.719825161159727e-05
Position 10744: 7.279930118307608e-05
Position 2939: 7.031514975358621e-05
Position 599: 6.832458790756346e-05
Position 10819: 6.146359147580927e-05
Position 544: 6.047797027387518e-05
Position 1116: 5.928137395911699e-05
Position 1612: 5.494620250094882e-05
Position 2121: 5.118109328002826e-05
Position 677: 3.799020456917955e-05
Position 2476: 3.331772106324231e-05
Position 10273: 3.28396810176908e-05
Position 5357: 2.854859067880753e-05
Position 791: 2.7509162378559523e-05
Position 2423: 2.7026251782409915e-05
Position 5094: 2.598757285708026e-05
Position 385: 2.580521848110743e-05
Position 919: 2.4317081266186893e-05
Position 934: 2.4304807215459422e-05
Position 6057: 2.3646005759913736e-05
Position 4926: 2.2230388604900746e-05
Position 3438: 2.1200592255532743e-05
Position 3847: 2.0602731564985043e-05
Position 2811: 1.963926710013057e-05
Position 11560: 1.9021808369655234e-05
Position 2699: 1.756372049480737e-05
Position 1227: 1.4449824254525824e-05
Position 10578: 1.3085750150528225e-05
Position 10702: 1.2060701991858806e-05
Position 10664: 1.1247860917804832e-05
Position 709: 9.885186910148782e-06
Position 1274: 9.602627932652497e-06
Position 897: 9.141330713942943e-06
Position 1513: 7.551937924486352e-06
Position 310: 6.342185704047791e-06
Position 1466: 5.698743815107249e-06
Position 889: 5.634021109191339e-06
Position 1022: 5.5635574767607346e-06
Position 1221: 5.4226098789534466e-06
Position 1726: 5.391834231381103e-06
Position 1609: 5.33324301493508e-06
Position 1401: 5.192353224817807e-06
Position 6992: 4.8196203462616784e-06
Position 1947: 4.363149162120377e-06
Position 5000: 4.01319710457109e-06
Position 283: 3.966404149495347e-06
Position 323: 2.9494852642584312e-06
Position 228: 2.8063013457381386e-06
Position 1294: 2.431150536223588e-06
Position 314: 2.2746191848623917e-06
Position 1276: 2.1794345049391106e-06
Position 268: 1.957170686112797e-06
Position 4543: 1.3951196667636355e-06
Position 2182: 1.311802152329624e-06
Position 5384: 1.1014230985989273e-06
Position 881: 9.882949497697388e-07
Position 753: 9.755078082239519e-07
Position 224: 7.370510459191309e-07
Position 3925: 6.741707626448496e-07
Position 246: 4.931250176879511e-07
Position 1093: 3.4654899668933807e-07
Position 2350: 3.0004199910819245e-07
Position 1248: 2.143917296732412e-07
Position 610: 2.1350589440209204e-07
Position 447: 2.1083986762770416e-07
Position 395: 1.9103855310270935e-07
Position 1003: 1.3912718395065118e-07
Position 722: 1.3053291597065228e-07
Position 290: 1.0808547861222367e-07
Position 318: 1.064038489586728e-07
Position 382: 8.971015369466327e-08
Position 320: 8.539324998271774e-08
Position 296: 8.468175699938441e-08
Position 264: 7.383605723818907e-08
Position 2358: 5.646336057174796e-08
Position 222: 5.2270627141357175e-08
Position 340: 4.9925699865479134e-08
Position 1289: 4.764310202316168e-08
Position 226: 2.2737836579766407e-08
Position 242: 1.416648272049152e-08
Position 336: 1.2558714605647639e-08
Position 442: 9.676304803960544e-09
Position 276: 8.618931046044556e-09
Position 280: 7.634371995436455e-09
Position 288: 7.614423415032073e-09
Position 605: 7.232219550257284e-09
Position 260: 7.01716119424554e-09
Position 1096: 6.974663096631258e-09
Position 232: 6.928767639472011e-09
Position 298: 6.400904890734466e-09
Position 254: 4.696267419062062e-09
Position 244: 4.577265144409949e-09
Position 347: 3.759150526655699e-09
Position 316: 3.679367956605044e-09
Position 331: 2.6692893275219515e-09
Position 262: 2.277499621391427e-09
Position 240: 2.028364638390741e-09
Position 399: 1.3786009768035582e-09
Position 328: 5.159484311898071e-10
Position 401: 4.171250899453821e-10
Position 236: 3.5980116719149205e-10
Position 333: 2.3736269964847557e-10
Position 272: 1.3924894281147086e-10
Position 344: 1.3317182223081257e-10
Position 359: 1.1839105746265447e-10
Position 352: 1.1282585525048456e-10
Position 407: 2.9204191805838224e-11
