Gene = FBXL18
index = 541
Annotated 5SS: [  142  8387 13311 22568]
Annotated 3SS: [ 8167 11766 22348 31866]
SMsplice 5SS: [  142  8387 11899 22568 23380]
SMsplice 3SS: [ 8167 11766 22348 23304 31866]
top_k =  1000
Partition function (log Z): -5.155993296239007

Sorted 5' Splice Sites (High to Low Probability):
Position 8387: 0.9861718583742373
Position 22568: 0.9694864527710138
Position 11899: 0.9192849192223485
Position 142: 0.8967891511951728
Position 25691: 0.5839314058386229
Position 23380: 0.5715047589951665
Position 26228: 0.5479249681255832
Position 25483: 0.47726950974555254
Position 19121: 0.4340468532876037
Position 32020: 0.30945581660045124
Position 18864: 0.2830372666396387
Position 1037: 0.25868129702532566
Position 23701: 0.15995577013246506
Position 11631: 0.14957076138014871
Position 13311: 0.145653452658438
Position 8597: 0.137163554020917
Position 25218: 0.11349505622125937
Position 18729: 0.1048599455484053
Position 29781: 0.09595723962035291
Position 12883: 0.09148331732718627
Position 23720: 0.08091560674202056
Position 25662: 0.06695254407927466
Position 11893: 0.05550706375211638
Position 27102: 0.0489735896889919
Position 19101: 0.047375463672482965
Position 70: 0.03935246934552004
Position 591: 0.038618831226453716
Position 11615: 0.036502806451479186
Position 23442: 0.03454365462221658
Position 13630: 0.032432177660653275
Position 16432: 0.02709160593211479
Position 6110: 0.025787785164469695
Position 28658: 0.024824103718770335
Position 22494: 0.019146963280169817
Position 26155: 0.018250628439941713
Position 26600: 0.017938310238226663
Position 23752: 0.01657066088625918
Position 18917: 0.015790866720888495
Position 25806: 0.014203863569678133
Position 28818: 0.013967333889812748
Position 9167: 0.013745068530002385
Position 29820: 0.01287173193729464
Position 2894: 0.012388302562119155
Position 2959: 0.011616225808103935
Position 17478: 0.011363043760060431
Position 25653: 0.011334965742003954
Position 9629: 0.010336418356973876
Position 18655: 0.009728427569952017
Position 29965: 0.009692530996376457
Position 8568: 0.009688968126108711
Position 7209: 0.009483125830346354
Position 23704: 0.007017796252717504
Position 105: 0.006870677050618911
Position 25163: 0.006082020470005467
Position 6223: 0.0060802437607720685
Position 11986: 0.006018734985214
Position 12046: 0.005847750657183415
Position 12532: 0.005809431511108129
Position 6286: 0.005562110758240556
Position 30879: 0.005266758233845906
Position 13249: 0.0051514861354272756
Position 13180: 0.005035770015340266
Position 1103: 0.004986149465133171
Position 4946: 0.004796885923759424
Position 14995: 0.004649481943308063
Position 16282: 0.0044555767118865715
Position 25487: 0.004374755584501261
Position 13634: 0.004264165444918818
Position 23596: 0.00397590794308689
Position 27271: 0.003920886025397015
Position 18608: 0.0036558279650470153
Position 12268: 0.003590944589116393
Position 189: 0.0034642511835060543
Position 4024: 0.0033371898737925235
Position 894: 0.003175951468519354
Position 12664: 0.0031271157254607338
Position 23586: 0.0028751549857651566
Position 3022: 0.002780853493562767
Position 1090: 0.0026745102184104527
Position 13600: 0.0025505307436261113
Position 5477: 0.0024705830818034895
Position 14005: 0.002349973437143785
Position 10998: 0.00222014066673862
Position 25776: 0.0021678876536565085
Position 3832: 0.0021526880818981855
Position 1402: 0.0021351730593621755
Position 8589: 0.0021222813513090263
Position 1126: 0.002062092212949136
Position 25361: 0.002032989820891561
Position 6768: 0.0018945858617693627
Position 1825: 0.0017816586685434788
Position 11093: 0.0017292153475924666
Position 12184: 0.0015791259207756083
Position 9199: 0.0014799391885001753
Position 15027: 0.0014540422586615939
Position 701: 0.0014427280274553556
Position 4824: 0.0014068584565334386
Position 11645: 0.0013960606618770102
Position 8817: 0.0013538271020622596
Position 1446: 0.0012595653349973747
Position 716: 0.001258676203736128
Position 11048: 0.0011930203942539794
Position 12426: 0.0011684067401723196
Position 22577: 0.001052008891833482
Position 6959: 0.0008893377083586022
Position 595: 0.0008755446151882339
Position 6408: 0.0007912669122670773
Position 5000: 0.0007876114288411322
Position 199: 0.0007816153822541774
Position 26816: 0.0007803101262806372
Position 1964: 0.0007234332366762514
Position 12265: 0.0006925293204332331
Position 10540: 0.0006703436474617425
Position 23968: 0.0006698751660110681
Position 986: 0.0006588405780986531
Position 7313: 0.0005972692656531396
Position 1083: 0.0005767260832961824
Position 11482: 0.0005573562710905751
Position 5089: 0.0004914078941395182
Position 673: 0.0004150801824466677
Position 1998: 0.0003998013615919138
Position 5439: 0.00039454226327492877
Position 2966: 0.0003895307672864687
