Gene = CTBS
index = 417
Annotated 5SS: [  226  3883  4534  8624 10730 11208]
Annotated 3SS: [ 3743  4324  8451 10631 11045 19264]
SMsplice 5SS: [  226  3883  4534  8624 11220]
SMsplice 3SS: [ 3743  4324  8451 11045 19264]
top_k =  1000
Partition function (log Z): -4.375768336479862

Sorted 5' Splice Sites (High to Low Probability):
Position 8624: 0.9877638701165389
Position 3883: 0.9705962677305562
Position 4534: 0.8263506897263531
Position 226: 0.7594096584187722
Position 11220: 0.6511221472293701
Position 10730: 0.544815144406823
Position 11208: 0.31415832514971814
Position 20118: 0.2182958684851104
Position 433: 0.15207202077231705
Position 3692: 0.13636953985729142
Position 3680: 0.11897904128611612
Position 2689: 0.11748618721554205
Position 4872: 0.11057479358036791
Position 14139: 0.10300764669209256
Position 549: 0.09481315468714822
Position 10693: 0.09046599124772184
Position 6319: 0.08541911864923649
Position 8367: 0.0660346978724859
Position 2718: 0.04840803270952275
Position 13811: 0.039749454318226046
Position 10257: 0.026314806207581563
Position 6389: 0.024767493529884218
Position 21645: 0.022389506044031456
Position 8335: 0.021962673036021226
Position 8269: 0.020432055718325216
Position 3663: 0.020243381867386386
Position 5030: 0.018620346994533618
Position 3364: 0.01824613389882813
Position 14146: 0.017751940157676362
Position 2986: 0.016767854883951
Position 8236: 0.015525906274947446
Position 2965: 0.015470693178600758
Position 5147: 0.01536665391453907
Position 5952: 0.015292539681343404
Position 1280: 0.014678587308369951
Position 7107: 0.014598224582684362
Position 5859: 0.013436627113700115
Position 865: 0.012768556334558239
Position 252: 0.010895976119171332
Position 11988: 0.007937345399001938
Position 16528: 0.006399953938583309
Position 8925: 0.005851212204360984
Position 8029: 0.005792536053312113
Position 2745: 0.005503534256695322
Position 4222: 0.005175038293846234
Position 4251: 0.005130875772707807
Position 14: 0.004896477137139165
Position 8843: 0.004675580196305642
Position 10948: 0.0044771663007892246
Position 8574: 0.004036684766829461
Position 2902: 0.0039471550593028915
Position 284: 0.0037833869483286657
Position 14220: 0.0036425522324518293
Position 12346: 0.0035356137580432765
Position 2541: 0.0033679186947025304
Position 307: 0.003135610641538694
Position 5672: 0.0030344058282959037
Position 20039: 0.002962305243535496
Position 8163: 0.002778514430514495
Position 14702: 0.0027684754474680746
Position 10938: 0.00257618932704
Position 278: 0.0025243823047161173
Position 2600: 0.002246367290314757
Position 3658: 0.0022051442418857515
Position 11409: 0.0021983473142230233
