Gene = ALG14
index = 71
Annotated 5SS: [  183  8080 45817]
Annotated 3SS: [ 7927 45684 89638]
SMsplice 5SS: [  183  8080 39895 45817 71888 80692 81034]
SMsplice 3SS: [ 7927 39783 45684 71744 80594 80925 92996]
top_k =  1000
Partition function (log Z): -47.666946311703484

Sorted 5' Splice Sites (High to Low Probability):
Position 8080: 0.9830092164312604
Position 183: 0.8879991206291439
Position 6712: 0.20663728329794592
Position 690: 0.14892643798270072
Position 12146: 0.08589274046868942
Position 4899: 0.07634730531786046
Position 1349: 0.02892381493019427
Position 6293: 0.027117533465626373
Position 12988: 0.023528069310092898
Position 2866: 0.022484489571930884
Position 3874: 0.016278219318336482
Position 260: 0.012539128760612672
Position 341: 0.011513078929678445
Position 5296: 0.007424911785200587
Position 1663: 0.0067748795071594535
Position 215: 0.005930394147575285
Position 1286: 0.004603067933915356
Position 3000: 0.0045091114548884105
Position 19415: 0.004431599092601145
Position 3067: 0.004322316745731436
Position 14412: 0.004100855868149427
Position 6130: 0.0040150897283066185
Position 522: 0.004014017757748364
Position 5030: 0.003914378770078402
Position 5330: 0.0035837482359153527
Position 12768: 0.0034533609537464012
Position 52: 0.0032284438976456684
Position 15439: 0.0029557609349904345
Position 2818: 0.002801581204382948
Position 13674: 0.002665280539792881
Position 12758: 0.002358763402216249
Position 9993: 0.0018478939407950157
Position 666: 0.0012943741010102618
Position 5762: 0.0008837536647415295
Position 388: 0.0008228161376035364
Position 50: 0.0007653289397523786
Position 4791: 0.0007458437083333109
Position 17565: 0.0007159217422254721
Position 9266: 0.0004713461343888867
Position 12491: 0.0004390941612071663
Position 116: 0.0004041962856608215
Position 11608: 0.000400163671750048
Position 7928: 0.0003867609542984406
Position 8365: 0.00037401033323163535
Position 372: 0.00032694930256759076
Position 12900: 0.00028632326543684666
Position 159: 0.0001975731767272243
Position 717: 0.00018893378056064058
Position 167: 0.00018403262345017442
Position 793: 0.00013333963638951417
Position 2652: 7.994864698099234e-05
Position 187: 7.773615260954183e-05
Position 3930: 7.310328621821411e-05
Position 11563: 6.854990310321328e-05
Position 178: 6.502495478359315e-05
Position 4189: 5.478113899921003e-05
Position 2680: 5.19117823511689e-05
Position 2503: 5.03983220935297e-05
Position 2409: 3.9370680167563484e-05
Position 992: 3.650388781062787e-05
Position 4181: 3.597189930715103e-05
Position 4010: 3.477957504135563e-05
Position 3718: 3.228595203587058e-05
Position 2718: 3.0002360681044972e-05
Position 351: 2.3661513160445105e-05
Position 721: 2.147855550178867e-05
Position 3336: 2.086702163896446e-05
Position 5750: 1.9334327284700238e-05
Position 4512: 1.906302755713637e-05
Position 4051: 1.8114057138777e-05
Position 1341: 1.799681424770671e-05
Position 1015: 1.774073635269878e-05
Position 5963: 1.7489258877341908e-05
Position 92: 1.6730714296972107e-05
Position 3819: 1.647747513146794e-05
Position 5505: 1.4542470819835366e-05
Position 204: 1.4441856020592248e-05
Position 4040: 1.4293938828134991e-05
Position 5079: 1.1809778277883061e-05
Position 219: 9.790582077210367e-06
Position 4846: 9.708453720305634e-06
Position 12770: 8.5055286472848e-06
Position 426: 8.170042585203921e-06
Position 10446: 7.68692440863053e-06
Position 151: 6.424961090365675e-06
Position 494: 4.55464014441777e-06
Position 459: 2.750632849102454e-06
Position 3530: 2.149039849410086e-06
Position 1730: 1.93614367592592e-06
Position 3481: 1.59225699513031e-06
Position 1111: 1.190781546895663e-06
Position 421: 1.0363466841617927e-06
Position 830: 8.682122704778951e-07
Position 3432: 7.452552706129784e-07
Position 3002: 7.050917330480396e-07
Position 8483: 6.678547115790495e-07
Position 8336: 5.907607697260879e-07
Position 2741: 5.858714675529177e-07
Position 8404: 4.6309588544321477e-07
Position 137: 3.702455985904329e-07
Position 300: 3.341959239165925e-07
Position 237: 1.6051599009916881e-07
Position 21: 1.5062146860143255e-07
Position 86: 1.2591197507613896e-07
Position 11: 1.0363703034848151e-07
Position 486: 8.69806244357756e-08
Position 119: 7.289474197002621e-08
Position 303: 5.6496534892734143e-08
Position 446: 5.382681935023558e-08
Position 536: 4.732252418110806e-08
Position 502: 4.2423858528174115e-08
Position 529: 1.6124143220940546e-08
Position 781: 2.7007875960722443e-09
Position 825: 2.220865475237062e-09
Position 836: 1.4534476367548857e-09
Position 37: 8.528270743999589e-10
Position 1310: 6.779518529763978e-10
Position 330: 5.699959664099281e-10
Position 170: 4.921208216921023e-10
Position 1329: 3.8142469844228657e-10
Position 1255: 2.793457370622252e-10
Position 283: 1.322338107593822e-10
Position 281: 1.206387571249839e-10
Position 1334: 1.0054096486685865e-10
Position 1164: 8.924254526084481e-11
Position 664: 7.971441146429647e-11
Position 685: 7.269148833048067e-11
Position 62: 3.734601294282269e-12
Position 401: 3.0611210936036405e-12
Position 126: 3.063211680018669e-14
Position 56: 1.8454153024647555e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 29920: 0.546341053651705
Position 7927: 0.5322609359102617
Position 7906: 0.4391433320446016
Position 6590: 0.19428945930913605
Position 4762: 0.07745901956236335
Position 16309: 0.0711811824988202
Position 13554: 0.05198426248413388
Position 521: 0.048411006212645706
Position 12064: 0.03896786215263244
Position 19939: 0.034632293189370666
Position 12833: 0.028583724868618213
Position 11862: 0.02715097273247273
Position 6091: 0.0248536622978184
Position 15061: 0.02438545711660427
Position 2669: 0.023656465414685086
Position 19116: 0.023373616988683905
Position 11764: 0.017720484654613594
Position 17752: 0.017659565753904115
Position 1177: 0.015962839715365933
Position 22239: 0.014835739625451642
Position 20091: 0.01408492049967351
Position 16305: 0.013537338724433244
Position 20725: 0.01119823414313313
Position 15030: 0.011185766100384964
Position 16943: 0.010541343163579145
Position 17420: 0.01007255612674446
Position 15114: 0.00997269127992142
Position 15552: 0.008294378783264226
Position 14663: 0.007483094162528767
Position 541: 0.0073963975229504614
Position 9134: 0.007336972378953419
Position 12236: 0.007277367583287006
Position 22215: 0.006708987375854295
Position 1163: 0.006674940368847884
Position 14260: 0.006581024093119497
Position 13264: 0.006509133407383327
Position 20711: 0.0063749563229356385
Position 15276: 0.005943884288468464
Position 11892: 0.0057831580514498895
Position 6383: 0.005661551914703489
Position 5197: 0.005641735739522552
Position 3760: 0.005466098876535203
Position 11467: 0.005400667040698546
Position 12044: 0.005390719098866173
Position 7988: 0.005075659347048321
Position 12600: 0.005009663476799995
Position 15064: 0.004986544189744599
Position 536: 0.004850732278719968
Position 6029: 0.004665321407933298
Position 12659: 0.004599955747735957
Position 3639: 0.004592193227351283
Position 3662: 0.004525550001054238
Position 6456: 0.004301347462758862
Position 12939: 0.00414551397040722
Position 16231: 0.004100051304550736
Position 2912: 0.003906863048116379
Position 15323: 0.0037326044383991595
Position 1563: 0.0037225959255791615
Position 269: 0.0035957850693884882
Position 7806: 0.003564360985022851
Position 8050: 0.003508420355666146
Position 5169: 0.0033687915110515608
Position 18621: 0.003191933852365294
Position 486: 0.003172039464766391
Position 2938: 0.0031376159569242576
Position 18111: 0.0031176025176480396
Position 424: 0.003041281164822269
Position 604: 0.0029800739548207205
Position 12397: 0.0029468838150975263
Position 446: 0.002772856161082942
Position 640: 0.002736431995548975
Position 13550: 0.002707417601729008
Position 1143: 0.002578869234718589
Position 15209: 0.0024190280517355123
Position 18166: 0.0023861229144304255
Position 4846: 0.002366715847552562
Position 1409: 0.002356326005057984
Position 6216: 0.0022147260073581477
Position 4781: 0.001974689535160489
Position 15655: 0.0019375133321699815
Position 10700: 0.0016859037051842084
Position 1136: 0.0015473786158387152
Position 11661: 0.0015175133834504646
Position 2541: 0.0014856032533630472
Position 17268: 0.0014774645211575177
Position 8280: 0.0014317998482387573
Position 12256: 0.001389685779275175
Position 8164: 0.001359294322102178
Position 569: 0.001343994583612958
Position 2985: 0.0012849833154602644
Position 8725: 0.001222380829725446
Position 10333: 0.0011907452084986142
Position 10570: 0.001144909344477941
Position 1118: 0.001142932684341185
Position 3643: 0.0011153604616299904
Position 6087: 0.0011124023324707443
Position 10198: 0.0010904658586014585
Position 14331: 0.0010750945408519556
Position 413: 0.0010515037839101647
Position 5641: 0.0009912568256770296
Position 10801: 0.000893313999523005
Position 15596: 0.0008813505576402627
Position 3854: 0.0008793861870253189
Position 16327: 0.0008522609447169265
Position 1181: 0.0008260478700859644
Position 7638: 0.0008165423790336631
Position 15180: 0.0007905316900075545
Position 5112: 0.0007479975285616171
Position 9850: 0.0007020837042255898
Position 6111: 0.0007019053466764307
Position 4957: 0.0005893174207271572
Position 1219: 0.0005815769610504881
Position 10730: 0.0005356580843988245
Position 8419: 0.0005307839497963989
Position 11318: 0.0005106637117597904
Position 9748: 0.0004679156786401496
Position 11590: 0.00045391331851635117
Position 7688: 0.000434896031706604
Position 8588: 0.0004165034875324039
Position 7822: 0.00040665739893401104
Position 8482: 0.0003995720403687007
Position 1568: 0.00039802022673151357
Position 9813: 0.000396167590174577
Position 5985: 0.0003768616364086147
Position 9905: 0.00036797257750008437
Position 10549: 0.0003635150362538923
Position 10300: 0.0003479861117103562
Position 1228: 0.00033079392834082486
Position 1115: 0.0003278399489369977
Position 2629: 0.0003277087454781994
Position 1429: 0.00032769196626811605
Position 11019: 0.00030986354876014075
Position 3702: 0.0003033649396414249
Position 13737: 0.0002838997701677581
Position 2737: 0.0002777289885397144
