Gene = ALKBH4
index = 76
Annotated 5SS: [ 163 5273]
Annotated 3SS: [5074 6894]
SMsplice 5SS: [ 163 5273]
SMsplice 3SS: [5165 6894]
top_k =  1000
Partition function (log Z): -1.986456805457245

Sorted 5' Splice Sites (High to Low Probability):
Position 5273: 0.9831131385526347
Position 163: 0.9656200589459759
Position 2942: 0.34057440307493747
Position 2215: 0.21089194020923185
Position 2597: 0.17353997854928552
Position 1001: 0.10067039903133033
Position 4378: 0.04726975648597092
Position 6979: 0.028899929406380698
Position 800: 0.027285154102351758
Position 1033: 0.0231960545895248
Position 276: 0.02102108251781903
Position 5459: 0.02052244635597336
Position 7242: 0.018986263973126853
Position 7114: 0.01732084058003648
Position 5856: 0.017043347223076082
Position 2021: 0.01224581726581473
Position 6976: 0.01090589912563766
Position 2592: 0.008094109020237761
Position 1048: 0.007610694922047862
Position 4677: 0.006975280759860434
Position 607: 0.006425976659532671
Position 2880: 0.004711940911952667
Position 5216: 0.004446023694525315
Position 5379: 0.0043744109360345385
Position 5440: 0.0034338840609398494
Position 772: 0.0032861931085950108
Position 503: 0.003230749038482166
Position 989: 0.0028309628905202337
Position 2755: 0.002463885225742557
Position 3093: 0.0024312048819093404
Position 1298: 0.0023390602618048326
Position 292: 0.0022369390697815823
Position 2553: 0.0022352144974331456
Position 2806: 0.002082109329670572
Position 2035: 0.0020803845474272878
Position 2030: 0.0019801526776275597
Position 3047: 0.0016015340113572573
Position 4158: 0.00128954258197032
Position 2799: 0.0012523105717124378
Position 6569: 0.0010814818689501389
Position 1122: 0.0009814459383249876
Position 4320: 0.0008957446971757705
Position 1316: 0.0008909426334084802
Position 5890: 0.0008755722630697795
Position 1506: 0.0008505592897618741
Position 2903: 0.0007894602853927307
Position 5990: 0.000766748204253703
Position 351: 0.000728890186007188
Position 260: 0.0007109888936702932
Position 6041: 0.0007023218032327995
Position 1805: 0.0007002525400620381
Position 5706: 0.0006427669609890098
Position 2959: 0.0006088017736867438
Position 170: 0.0006041140398038265
Position 7267: 0.0005612509225655437
Position 5383: 0.000554917523714103
Position 1393: 0.0004668087317310432
Position 7261: 0.00046435130821415385
Position 780: 0.00044712243989569094
Position 7246: 0.00039625769862653
Position 1765: 0.00037078378238374147
Position 5808: 0.0003705859130105546
Position 2854: 0.0003580723861411891
Position 7604: 0.00035352616944994084
Position 6417: 0.00033385233945296583
Position 5534: 0.00032934770185835823
Position 3932: 0.0003123805105026401
Position 2350: 0.00029413773986194296
Position 541: 0.0002860902373818767
Position 347: 0.00028169950289537736
Position 7595: 0.00027393983031293647
Position 3281: 0.00027206171646778184
Position 1727: 0.00027077160106325586
Position 5442: 0.0002356813254911247
Position 2961: 0.00023362584373462102
Position 5840: 0.00023272684422042124
Position 5444: 0.0002276227608060901
Position 4469: 0.00020960272971588627
Position 3800: 0.00020269366843436826
Position 482: 0.00018445767904143494
Position 2866: 0.00014767499680845382
Position 6341: 0.0001369018394135034
Position 2156: 0.00013408506240103908
Position 2358: 0.0001277414068720052
Position 732: 0.00011244048771764471
Position 6248: 0.00010838820634778568
Position 222: 0.00010122344422931418
Position 422: 9.74073227561538e-05
Position 134: 9.43759692552909e-05
Position 1253: 6.542451514023521e-05
Position 4214: 4.4500367585954796e-05
Position 551: 3.851137553431021e-05
Position 355: 3.80904853336687e-05
Position 367: 3.178770235161711e-05
Position 1843: 2.5971978348323354e-05
Position 944: 2.5410565987043222e-05
Position 282: 2.12999977507531e-05
Position 5516: 1.4349966285204162e-05
Position 471: 1.4255056970210028e-05
Position 5484: 1.3556094700760566e-05
Position 2054: 1.3149032637694109e-05
Position 2153: 1.2609183650512272e-05
Position 788: 7.975390730336538e-06
Position 823: 7.120200270950678e-06
Position 5686: 6.677193912097214e-06
Position 6123: 6.594861257421065e-06
Position 2440: 6.531832579873456e-06
Position 840: 6.0267506843215175e-06
Position 2433: 5.044808105007911e-06
Position 2220: 4.480046933266259e-06
Position 2062: 4.088599274122076e-06
Position 862: 4.033574375749624e-06
Position 70: 1.2800042427924427e-06
Position 5298: 6.959703839252196e-07
Position 5528: 6.866120561510502e-07
Position 5232: 4.5237901062774103e-07
Position 398: 4.0037087960373093e-07
Position 5212: 3.038748500047332e-07
Position 86: 7.883200633151633e-08
Position 6037: 2.7339352856987335e-08
Position 1150: 2.5241390242519035e-08
Position 107: 2.25754111836664e-08
Position 328: 2.1537169268984296e-08
Position 410: 1.0083823963417638e-08
Position 196: 9.437262598755214e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5165: 0.9285165472358006
Position 6894: 0.6133058652634658
Position 2679: 0.34300770266217
Position 2111: 0.1981850781506122
Position 2539: 0.1114645882687159
Position 7467: 0.0790929220158242
Position 6312: 0.06872829110582926
Position 5074: 0.062360383442383004
Position 5377: 0.0597557334602285
Position 6146: 0.053526349852130145
Position 5737: 0.049545169563966894
Position 4310: 0.04903075476086018
Position 2460: 0.04848267123954544
Position 954: 0.04234618226956969
Position 896: 0.03607250540515964
Position 870: 0.03589459248179022
Position 1943: 0.03503837533573366
Position 7349: 0.02881026310261634
Position 5709: 0.028687570239212742
Position 5356: 0.02765885712399128
Position 6833: 0.014756193229250715
Position 452: 0.014528891764433512
Position 7501: 0.011865757143202546
Position 6335: 0.010504180574421061
Position 8117: 0.009555941781303845
Position 2730: 0.009156145179572207
Position 5519: 0.008570432051811292
Position 366: 0.00849529119878402
Position 2371: 0.00810813229458047
Position 7209: 0.006068218043999431
Position 4558: 0.005626214531591091
Position 926: 0.005219603565138815
Position 799: 0.004958978254418022
Position 6962: 0.004521239455244207
Position 512: 0.004235048634170684
Position 6609: 0.003679494540394457
Position 6142: 0.003499677731909326
Position 1205: 0.0034402532785789194
Position 7032: 0.0033179514703057878
Position 6473: 0.0033071665352715504
Position 5421: 0.0027203815206974405
Position 851: 0.0027025566767209354
Position 2820: 0.0025818374928004407
Position 5733: 0.002558829161718673
Position 6927: 0.0024483252542923726
Position 6635: 0.0023647967836802996
Position 7602: 0.0022977538683222167
Position 958: 0.0022047685469837957
Position 7257: 0.0021855698156001617
Position 2426: 0.0021832320207136467
Position 5168: 0.0018287314224108306
Position 2472: 0.0017876723549627878
Position 6861: 0.001587582808694242
Position 6122: 0.0015782124931027618
Position 8243: 0.00155856067499662
Position 1659: 0.0014487648261332377
Position 6499: 0.00142289631066862
Position 7326: 0.0013885782931524577
Position 6370: 0.0012240441793678082
Position 2377: 0.001197712916815897
Position 724: 0.001130990942763548
Position 2644: 0.0011292585092433337
Position 413: 0.0011109798816037837
Position 636: 0.0011049837980713364
Position 2755: 0.00102953279595904
Position 916: 0.0010059221144046587
Position 4062: 0.0009322249952682234
Position 575: 0.0009105854853805112
Position 591: 0.0009102757548371931
Position 2242: 0.000901039558679186
Position 241: 0.0008854651268200212
Position 8319: 0.0008611533385992199
Position 2345: 0.0008262032540819935
Position 5757: 0.0008135155313154682
Position 5022: 0.0007977411626193566
Position 4578: 0.0007948951319060319
Position 6166: 0.0007785412161679874
Position 6308: 0.0007692918778388454
