Gene = USF3
index = 1540
Annotated 5SS: [  277 19365 21815 23299 26526 32334]
Annotated 3SS: [19248 21749 23269 26442 32236 35220]
SMsplice 5SS: [  277 12690 19365 21815 26526 32334 35364 41391]
SMsplice 3SS: [12621 19248 21749 26442 32236 35220 41222 41484]
top_k =  1000
Partition function (log Z): -8.38062049338391

Sorted 5' Splice Sites (High to Low Probability):
Position 12690: 0.9993243138433476
Position 277: 0.9965843972940728
Position 21815: 0.9898203253955761
Position 26526: 0.9879864764180445
Position 32334: 0.923691875484457
Position 41391: 0.8007101050557458
Position 19365: 0.7546844065424975
Position 6254: 0.710099859062177
Position 2946: 0.5651024870356913
Position 35364: 0.5146560721863935
Position 1189: 0.4095045379486348
Position 11096: 0.3499468434126508
Position 2399: 0.32577811417254604
Position 13647: 0.31390043902112036
Position 24102: 0.2750486158068751
Position 41726: 0.22270193331063337
Position 5269: 0.21391591967350923
Position 35391: 0.1571208570137669
Position 19971: 0.13730829116473098
Position 26308: 0.089163429033995
Position 33065: 0.08745104919993357
Position 857: 0.07194465191579028
Position 3116: 0.05664667845680289
Position 45751: 0.045240533652237555
Position 44617: 0.043033022531611904
Position 2172: 0.03679381981266797
Position 2298: 0.03677506779710733
Position 2377: 0.034105754298723166
Position 33070: 0.03213718175750778
Position 37290: 0.029683757082757133
Position 18450: 0.029010032681950397
Position 3546: 0.027948247386847206
Position 2637: 0.023978065966529936
Position 20845: 0.023333991667250732
Position 13027: 0.02002976235090708
Position 5315: 0.018274744753136493
Position 5583: 0.0176644937410212
Position 2209: 0.016621331890339448
Position 2249: 0.014868028336947526
Position 23299: 0.014447763301046402
Position 35478: 0.01409245536350177
Position 33295: 0.013752498349679475
Position 20097: 0.013008402121163047
Position 39087: 0.01222053634609907
Position 2281: 0.011086972806223512
Position 13196: 0.009477237784811498
Position 5719: 0.007621481740803777
Position 33277: 0.007517592279292905
Position 4354: 0.007220270917704671
Position 2971: 0.007011227365754454
Position 32947: 0.0066184540066680595
Position 28499: 0.006272639317595509
Position 23528: 0.005625126988059574
Position 23606: 0.005374007213648476
Position 3735: 0.0051753664487406
Position 2082: 0.005000979851727452
Position 28514: 0.004475394872131892
Position 5389: 0.0036333809000314364
Position 5820: 0.0026593752197528594
Position 23651: 0.0025852706008544996
Position 29386: 0.0022402811444793332
Position 1222: 0.002025091687400658
Position 1083: 0.0017303567268398647
Position 181: 0.0015408772482013602
Position 21978: 0.0012144953557051408
Position 29404: 0.0011938127500467973
Position 1727: 0.0010764991651764824
Position 2236: 0.0008671658559935849
Position 23921: 0.0006921976791758657
Position 1575: 0.0005883588629120442
Position 36019: 0.0005697145604826846
Position 35950: 0.000514940877756853
Position 2412: 0.00046915367241372874
Position 28635: 0.0004642251666226052
Position 1162: 0.0004200860178419044
Position 825: 0.0002977739732818817
Position 1967: 0.00021961311999603507
Position 1074: 0.0002144296736009329
Position 978: 0.00021261414726318875
Position 1460: 0.00019179190648010118
Position 1126: 0.00018886254298842834
Position 23025: 0.0001597603667207828
