Gene = LRRC31
index = 792
Annotated 5SS: [  233  8196  9305 13161 13530 15053 18247 21746]
Annotated 3SS: [ 8051  9136 12992 13361 14884 18078 21577 29551]
SMsplice 5SS: [  233  4208 13161 13530 16029]
SMsplice 3SS: [ 4068 13081 13361 15885 25799]
top_k =  1000
Partition function (log Z): -2.6357907020011493

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9996102293694777
Position 13530: 0.9886170206660887
Position 16029: 0.9823991009655271
Position 13161: 0.8425411142368944
Position 4208: 0.6836858111451318
Position 18247: 0.48099209212236377
Position 19646: 0.3841723806881992
Position 17113: 0.36875143147412676
Position 15053: 0.36326302936413823
Position 4144: 0.19614405607239335
Position 9238: 0.18188547340367503
Position 18714: 0.1675975937060246
Position 23896: 0.1548201773963003
Position 22850: 0.1512871923061883
Position 9305: 0.14920474962931737
Position 19238: 0.1314113676550956
Position 7725: 0.12104135310100585
Position 15487: 0.09877476539835904
Position 19519: 0.09189420115924696
Position 13832: 0.09132024274660551
Position 13898: 0.08319447763516197
Position 1932: 0.07238547222181406
Position 19940: 0.07176455561691536
Position 17901: 0.05991254605976112
Position 3803: 0.045090772886962685
Position 16720: 0.042518360306914964
Position 13258: 0.03472637244280451
Position 14477: 0.03289686385688747
Position 18740: 0.03278810011642564
Position 1909: 0.01508856604681492
Position 7808: 0.013994806873600742
Position 11729: 0.009360877949884775
Position 8196: 0.008635581491373341
Position 5596: 0.00824709313912924
Position 15971: 0.007627379504583298
Position 15186: 0.0073037600599167385
Position 7886: 0.007223080913877567
Position 6733: 0.0064891422258170845
Position 16322: 0.006395979882606887
Position 16447: 0.006221870056691382
Position 10510: 0.00496191651364663
Position 19400: 0.004838157454988474
Position 18226: 0.004603568986380835
Position 14906: 0.004475622815517048
Position 15040: 0.004029280001350708
Position 13919: 0.003970069964802762
Position 5318: 0.0037008695622544733
Position 18035: 0.00366652233373522
Position 19248: 0.00344594296272837
Position 17937: 0.0032068664163180994
Position 4069: 0.0030180952932953088
Position 757: 0.0026624551656992505
Position 7363: 0.002227630054248601
Position 9062: 0.002123357410479794
Position 4286: 0.0018732578005932682
Position 3297: 0.0018568347716243314
Position 2408: 0.0017336736300062846
Position 14416: 0.0016924190005254782
Position 4567: 0.001678456858437517
Position 14835: 0.0016565095138592377
Position 2739: 0.001472894163093107
Position 2981: 0.0014614688997160153
Position 8200: 0.0014107036806194249
Position 13784: 0.0013782099257626606
Position 9246: 0.001296782761925846
Position 713: 0.0012951435177982712
Position 9058: 0.0011519738973744182
Position 15707: 0.0010649997640302493
Position 3029: 0.0009891537563348916
Position 18084: 0.0009431954078918938
Position 17968: 0.0009050615628716989
Position 17210: 0.0009004529615532492
Position 17159: 0.0008570132698231058
Position 5277: 0.0008342241800235955
Position 6751: 0.0008254226065369386
Position 16485: 0.0007969991186326735
Position 15234: 0.0007134278470814418
Position 18421: 0.0006986195739525707
Position 14898: 0.0006888643860026046
Position 755: 0.0006718462789786895
Position 18759: 0.0006651398631627466
Position 3420: 0.0006395713080057461
Position 11942: 0.0006041625275492938
Position 18578: 0.0005936817978521422
Position 18919: 0.0005825840233957449
Position 3124: 0.0005549913274551543
Position 13478: 0.0005486423205068034
Position 7039: 0.0005263225158756194
Position 18288: 0.0005103104354313331
Position 3151: 0.00040735347178909255
Position 3954: 0.00038964805819352203
Position 1381: 0.0003855071741598653
Position 16599: 0.0003630325146943688
Position 17052: 0.00034939066577045915
