Gene = RP11-577H5.5
index = 1178
Annotated 5SS: [   90  2727  4552  5565 31030 31438 32519 32928]
Annotated 3SS: [ 2636  4376  5477 30867 31226 32441 32806 34007]
SMsplice 5SS: [   90  2727  4552 11788 12032 31030 31438 32519 32928]
SMsplice 3SS: [ 2636  4376 11635 11890 30867 31291 32441 32838 33004]
top_k =  1000
Partition function (log Z): 5.392856180982434

Sorted 5' Splice Sites (High to Low Probability):
Position 31030: 0.9999996533418554
Position 2727: 0.9983367418938011
Position 32928: 0.9927596862197757
Position 12032: 0.9886226791882043
Position 32519: 0.9872406174716158
Position 4552: 0.8514331078081728
Position 90: 0.6937462117861063
Position 11788: 0.4562547680383989
Position 119: 0.27661119164444203
Position 11744: 0.22139390256481628
Position 11385: 0.1718224218285294
Position 11713: 0.14610027765716654
Position 19443: 0.1431059830733495
Position 33129: 0.14187979294845338
Position 10694: 0.12571338150952202
Position 5980: 0.12141166927524412
Position 6891: 0.11069517009012057
Position 11756: 0.11048364612296735
Position 7470: 0.0664568787505274
Position 6628: 0.05593618973085776
Position 11681: 0.054689905821000306
Position 5565: 0.05180292562929816
Position 4520: 0.04060008051203533
Position 11000: 0.037325592085763006
Position 1586: 0.03196375930010859
Position 6944: 0.028314312583908697
Position 10385: 0.02562586566048551
Position 9033: 0.025418459259867944
Position 33185: 0.025278740774526524
Position 7195: 0.023510480645720457
Position 925: 0.023420062771437423
Position 15509: 0.02221616396578715
Position 1332: 0.0190329312664072
Position 3672: 0.018256084121470603
Position 7530: 0.015300354218546192
Position 33080: 0.014812434331025375
Position 7010: 0.014518149603127853
Position 9164: 0.01329894711366387
Position 5880: 0.011653386260649762
Position 1093: 0.011603384671751885
Position 32757: 0.010784919082270148
Position 839: 0.009539419747752345
Position 7014: 0.00784292028663205
Position 1892: 0.006710495739259914
Position 32546: 0.0063830618945943315
Position 33248: 0.0061188845025679445
Position 4222: 0.005818035210469902
Position 4853: 0.00569309774769083
Position 5746: 0.003745906621502791
Position 10732: 0.0033570731274351973
Position 3527: 0.003253685367689466
Position 11863: 0.0030082864389632414
Position 2141: 0.002637579367213749
Position 3432: 0.0020493773533011924
Position 3250: 0.0020307359785279836
Position 3327: 0.0019361537353564677
Position 33785: 0.001837199867918995
Position 1326: 0.0016110521256895497
Position 9352: 0.0016050358823121939
Position 1406: 0.0014604094588343789
Position 32606: 0.001441791573614207
Position 1597: 0.0013647807200737102
Position 456: 0.0013447444991269914
Position 11948: 0.0012580963869506866
Position 622: 0.0012568232020451736
Position 1998: 0.0010017408508837884
Position 2662: 0.0009949998483853785
Position 3208: 0.0009415997167755276
Position 1732: 0.0008681988173984835
Position 12296: 0.0008488593815246893
Position 685: 0.0008032306770814633
Position 3523: 0.0007513959333388192
Position 527: 0.00062233373897221
Position 489: 0.0006220257482534191
Position 3919: 0.0006171023853561247
Position 1821: 0.0005759267229897859
Position 34086: 0.0005472816191356204
Position 1925: 0.0005117880311282011
Position 3547: 0.0005102655899685952
Position 33844: 0.0005073127970975787
Position 34060: 0.0004538775616577111
Position 4185: 0.00039579783525202985
Position 10170: 0.0003918868048931661
Position 33447: 0.000371087262485821
Position 4183: 0.00037016341675650193
Position 1691: 0.00036875037871408623
Position 1474: 0.0003180448493242408
Position 4123: 0.0003116878720850007
Position 255: 0.0002858338709090576
Position 5194: 0.00026416826701101097
Position 33404: 0.00025309065056904517
Position 4187: 0.0002518193536158623
Position 3552: 0.0002461240265268162
Position 2167: 0.00023658860794158252
Position 4189: 0.0002314521132878691
Position 3563: 0.0002219664317789281
Position 3698: 0.00021940856037305887
Position 32899: 0.00021343291805158863
Position 150: 0.0002019335464578284
Position 1841: 0.00018966361185044638
Position 5854: 0.00018675167623666747
Position 3475: 0.00018328138836652978
Position 33321: 0.0001785625147123644
Position 3885: 0.00017102394877004052
Position 970: 0.0001598632047280398
Position 2179: 0.00013310919644659737
Position 2157: 0.00013307109154263641
Position 5037: 0.00012886948489411687
Position 152: 0.00012666303904260764
Position 2349: 0.00012229855450680062
Position 4663: 0.00012119535616947635
Position 5005: 0.00012028947079143706
Position 4849: 0.00011597117792468016
Position 4786: 0.00011259262800594325
Position 7430: 0.00010454177302434782
Position 3703: 0.00010044150781045292
Position 2572: 8.607343323502675e-05
Position 1716: 8.369645577702983e-05
Position 1183: 8.131270286069714e-05
Position 3566: 7.765112937651699e-05
Position 1169: 7.309642029538959e-05
Position 321: 7.04771338854505e-05
Position 3067: 6.917068841084291e-05
Position 94: 6.395389778460797e-05
Position 3297: 6.274243368419803e-05
Position 3073: 5.696445899875715e-05
Position 34137: 5.652768045800165e-05
Position 33084: 5.566256946435848e-05
Position 5342: 5.546205981474417e-05
Position 4870: 5.374575289983845e-05
Position 3681: 5.3342428327551675e-05
Position 5722: 5.241625626441105e-05
Position 33505: 4.948728606172855e-05
Position 5393: 4.894678453568605e-05
Position 1305: 4.538353492284308e-05
Position 1415: 4.2596039761094594e-05
Position 498: 4.233916101499616e-05
Position 5277: 3.959876167765792e-05
Position 6059: 3.714335348475523e-05
Position 6931: 3.672047564254448e-05
Position 350: 3.645271083061516e-05
Position 833: 2.933578299191675e-05
Position 533: 2.7270754717430415e-05
Position 355: 2.538912114889164e-05
Position 257: 2.3318925590173465e-05
Position 333: 2.2653446704808412e-05
Position 302: 1.9041526522301256e-05
Position 606: 1.7193369175414464e-05
Position 1581: 1.6580273098932436e-05
Position 1487: 1.4317579847326538e-05
Position 2343: 1.2178673555870395e-05
Position 348: 1.1796792525266539e-05
Position 443: 1.1795182460304144e-05
Position 1013: 1.1419985142546563e-05
Position 553: 1.0508060738198808e-05
Position 12011: 8.978376772086391e-06
Position 1408: 7.95405372838266e-06
Position 596: 7.85246365625666e-06
Position 1292: 7.604461790506589e-06
Position 1267: 6.994337642078104e-06
Position 15: 6.008439623653185e-06
Position 1413: 6.002232572109981e-06
Position 1189: 4.1311154584654405e-06
Position 2866: 1.2977619271890401e-06
Position 4582: 1.0019423973192648e-06
Position 3153: 2.544909610450792e-07
Position 33733: 2.269405118571157e-07
Position 3187: 1.7272799395580589e-07
Position 33392: 1.6923520464233223e-07
Position 33919: 1.598863728575763e-07
Position 2731: 1.2411009745061504e-07
Position 565: 1.0322008475269691e-07
Position 3531: 9.356573191518781e-08
Position 1102: 9.236872215755736e-08
Position 774: 8.967488374055658e-08
Position 63: 8.825805175907e-08
Position 3286: 6.975223541228649e-08
Position 3099: 6.823832292837962e-08
Position 216: 5.501947288511399e-08
Position 3335: 5.494867750555374e-08
Position 2827: 4.539554101213236e-08
Position 541: 4.089754188905245e-08
Position 3233: 3.844203780895447e-08
Position 2922: 1.91949396191553e-08
Position 2949: 1.5711229232709975e-08
Position 2937: 1.4088881084404788e-08
Position 640: 1.4021105467983967e-08
Position 758: 1.3959716117944725e-08
Position 627: 1.3585020293138818e-08
Position 692: 1.1616170880211703e-08
Position 586: 1.0975480749249612e-08
Position 2797: 8.75120976043968e-09
Position 201: 5.3830878282649055e-09
Position 402: 4.106378441028521e-09
Position 259: 3.6853418278842814e-09
Position 2585: 2.900420316130042e-09
Position 468: 2.6041917878253304e-09
Position 2807: 2.421400471870198e-09
Position 137: 1.4303850437993118e-09
Position 13176: 7.895201394278182e-10
Position 12700: 6.250957646363475e-10
Position 248: 4.5428923182390194e-10
Position 265: 1.1922580650404812e-10
Position 214: 1.177986806653288e-10
Position 11969: 5.596098939804706e-11
Position 761: 2.0218162085714918e-11
Position 235: 1.3585650706164888e-11
Position 12529: 3.81712926147317e-12
Position 12447: 2.560931791322786e-12
Position 66: 4.1543147393469605e-13
Position 4705: 3.9678707770310086e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 30867: 0.9999996533418555
Position 2636: 0.9960353365326481
Position 32441: 0.9950998963634577
Position 11890: 0.8913895633704738
Position 11635: 0.8395727757673178
Position 32838: 0.7013117106175595
Position 4376: 0.6289101366211741
Position 33004: 0.5855353211270428
Position 32806: 0.2639824605330814
Position 34007: 0.18444647739945613
Position 11546: 0.15091700102372
Position 33037: 0.14581889901907782
Position 10338: 0.12016688731450632
Position 19315: 0.11986396216338879
Position 5824: 0.11976210021948216
Position 6712: 0.103889369825493
Position 11947: 0.08188023742403974
Position 34258: 0.08117827403892344
Position 11289: 0.08100915800888603
Position 4443: 0.07992791986137605
Position 4461: 0.07070707409692717
Position 7376: 0.07070635203183574
