Gene = GEMIN5
index = 584
Annotated 5SS: [  242  1185  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279
 21212 25311 26483 30619 32847 33703 35130 35671 36871 39019 39770 42118
 45823 46969 48889]
Annotated 3SS: [ 1023  2186  5958  6631  9549 10658 12134 13654 16783 18105 20204 21029
 25170 26310 30390 32732 33579 35033 35532 36722 38898 39558 41865 45659
 46466 48791 49831]
SMsplice 5SS: [  242  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279 21212
 25311 26483 30619 33703 34756 35130 35671 36871 37794 39019 39770 42118
 45823 46752 48889 49992]
SMsplice 3SS: [ 2186  5958  6631  9549 10658 12231 13654 16783 18105 20204 21029 25170
 26310 30437 33579 34436 34899 35532 36722 37704 38898 39693 41865 45659
 46466 48791 49884 50095]
top_k =  1000
Partition function (log Z): 37.852063449598525

Sorted 5' Splice Sites (High to Low Probability):
Position 18243: 0.9799619543909244
Position 21212: 0.968806414479046
Position 12348: 0.9661941543176922
Position 45823: 0.9507338544022944
Position 35671: 0.9483668107370435
Position 26483: 0.9476681109652654
Position 36871: 0.9434235551428004
Position 6752: 0.938062832648741
Position 39019: 0.9352100022074922
Position 6111: 0.922342677409208
Position 25311: 0.9076690549340491
Position 242: 0.9067164077952529
Position 33703: 0.9009078181945346
Position 9683: 0.8848115790849584
Position 2369: 0.8767268416886017
Position 42118: 0.8746494058270203
Position 34756: 0.8320598196638851
Position 39770: 0.8085447551685035
Position 20279: 0.7947328526622023
Position 46752: 0.7739806228551228
Position 30619: 0.7661984477285765
Position 13741: 0.6859788360101496
Position 1185: 0.6638755376499594
Position 48889: 0.6619935126398825
Position 16867: 0.606339825355266
Position 37794: 0.5923744593188147
Position 10825: 0.5828683278336837
Position 49992: 0.5787177942096947
Position 35130: 0.538063704234843
Position 25680: 0.5237635544105357
Position 46969: 0.4986642363422129
Position 14063: 0.42062963743029474
Position 35399: 0.3758264385474775
Position 7674: 0.364270789385339
Position 34138: 0.3060934029853189
Position 884: 0.2988134033875815
Position 8025: 0.2668225661921601
Position 33982: 0.24960037861451112
Position 32847: 0.23036847587343498
Position 12135: 0.220827877013128
Position 46613: 0.20136115662098128
Position 8139: 0.18519861279296773
Position 16419: 0.15144161542685267
