Gene = LSM10
index = 800
Annotated 5SS: [126]
Annotated 3SS: [3738]
SMsplice 5SS: [651]
SMsplice 3SS: [3738]
top_k =  1000
Partition function (log Z): -9.110566724440734

Sorted 5' Splice Sites (High to Low Probability):
Position 651: 0.453264754779604
Position 3844: 0.26228917696087833
Position 3769: 0.23697481558192865
Position 196: 0.20802933917498784
Position 126: 0.15481537434370982
Position 275: 0.15339834270291236
Position 4072: 0.0524269868043236
Position 136: 0.051619840722206926
Position 632: 0.051017707496374895
Position 3677: 0.030532120468220455
Position 4127: 0.024652970246389717
Position 1050: 0.01437425959910029
Position 1066: 0.013065709015607952
Position 302: 0.012747875339954213
Position 595: 0.010642181554972522
Position 130: 0.009365989863859739
Position 398: 0.005480643456283454
Position 2240: 0.004954792424640335
Position 590: 0.0046279718004573235
Position 143: 0.004442258885128055
Position 236: 0.004085415391006394
Position 4104: 0.004034897780458686
Position 3640: 0.002560291439347294
Position 403: 0.002471007641246902
Position 4345: 0.0016843047855605545
Position 3637: 0.0013504158550723762
Position 769: 0.0009313671409325906
Position 282: 0.0006674638031973798
Position 728: 0.0006666784067884833
Position 1183: 0.0006664253437354914
Position 2438: 0.0005807694109572212
Position 483: 0.0005542721280509509
Position 476: 0.000546202255649856
Position 3005: 0.00047608703026161655
Position 3373: 0.0003989046900868717
Position 1474: 0.00029276159227936574
Position 2452: 0.00026674350469403846
Position 123: 0.00026128294871228765
Position 118: 0.00023653821308526022
Position 1461: 0.00019150936098543913
Position 3492: 0.00017666612872521567
Position 3753: 0.00016150261325606797
Position 1933: 0.00014810108251252615
Position 360: 0.0001414276991273031
Position 332: 9.451987034738968e-05
Position 1139: 8.214961862597379e-05
Position 1527: 6.973160691967828e-05
Position 486: 6.047191559478637e-05
Position 2895: 5.3575848656646e-05
Position 4131: 4.0707068794836495e-05
Position 3049: 3.141599387717733e-05
Position 2230: 2.4723449751538116e-05
Position 27: 1.2849399705941316e-05
Position 341: 9.146577108655259e-06
Position 2487: 8.70077869550757e-06
Position 329: 6.337724246369414e-06
Position 15: 2.6874909404741706e-06
Position 2026: 1.0342268833488414e-06
Position 793: 5.785191631730768e-07
Position 64: 2.0296798018246088e-07
Position 984: 4.3463979964270177e-08
Position 873: 3.011403779119137e-08
Position 537: 5.353946878091126e-09
Position 525: 4.77271030711321e-09
Position 372: 1.6838651517900137e-09
Position 215: 6.060738828748551e-11
Position 419: 2.6647255107387672e-12
Position 293: 1.3358777668522703e-13
Position 35: 8.267230510550202e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3738: 0.6983001089148042
Position 3988: 0.3704312649038186
Position 3960: 0.11905034718456194
Position 3619: 0.0905213785124613
Position 3711: 0.09035888167037008
Position 4018: 0.07140788373263401
Position 537: 0.06425599857382973
Position 419: 0.0341246340379328
Position 2791: 0.025868546771414553
Position 556: 0.024372352115027158
Position 4428: 0.024350912847131524
Position 2123: 0.014044252663432098
Position 4174: 0.013130377917869073
Position 4166: 0.011550682497066292
Position 455: 0.01140482179066585
Position 3892: 0.010952078709519177
Position 4226: 0.01013120148010957
Position 4190: 0.006487107912138572
