Gene = NADK2
index = 908
Annotated 5SS: [  300 14322 15324 16257 22203 24051 29955 34629 40693 41572 44258]
Annotated 3SS: [14232 15234 16174 22118 23913 29875 34532 40636 41517 44133 46515]
SMsplice 5SS: [  300   963  8331  8532 14322 15324 16257 16542 22203 24051 34629 41572
 44258]
SMsplice 3SS: [  816  8213  8426 14232 15234 16174 16439 22118 23913 34532 41517 44133
 44775]
top_k =  1000
Partition function (log Z): 15.13427549429474

Sorted 5' Splice Sites (High to Low Probability):
Position 24051: 0.9966886319744384
Position 16257: 0.9955977753642142
Position 34629: 0.981251228028623
Position 14322: 0.9771734431584432
Position 15324: 0.9734186190263204
Position 41572: 0.9564716727653011
Position 8532: 0.9543218373453494
Position 300: 0.885726911044601
Position 8331: 0.744629112108383
Position 16542: 0.7061932830361513
Position 44258: 0.699831936045619
Position 22203: 0.5928925070267369
Position 9992: 0.4475545863391841
Position 29955: 0.44060162688835225
Position 10651: 0.4282827936373329
Position 963: 0.39781879595183806
Position 917: 0.3898719511987574
Position 12664: 0.3544396239095211
Position 10173: 0.3334851648637732
Position 15647: 0.29085008780107197
Position 22850: 0.26664302440912485
Position 22193: 0.240819679833537
Position 8103: 0.22634900796508545
Position 4517: 0.20169529142302456
Position 8759: 0.16366168126899228
Position 7183: 0.16324525835302164
Position 33174: 0.13598387436901269
Position 40693: 0.13422873646269406
Position 16027: 0.11584776633214787
Position 4521: 0.11236620470406034
Position 8308: 0.11011939814953645
Position 43395: 0.09991091242842731
Position 22230: 0.08908629785495131
Position 15538: 0.08669005587215184
Position 10373: 0.06734166324898987
Position 44931: 0.06707794951025621
Position 21774: 0.06425124777829917
Position 38859: 0.06263571657621561
Position 9143: 0.06231766533445244
Position 236: 0.054281849061411785
Position 21754: 0.04818600816706578
Position 9888: 0.04490952093722013
Position 43484: 0.042108199200321446
Position 9161: 0.04147805590256616
Position 5459: 0.03968427328568314
Position 42052: 0.03903732004429304
Position 855: 0.03661279837610742
Position 41139: 0.03639815056028435
Position 8058: 0.03573912500803479
Position 1239: 0.03533228472736308
Position 10703: 0.029896835120936858
Position 8878: 0.028802270343012575
Position 12974: 0.02876678805111626
Position 10771: 0.027434269606725722
Position 21471: 0.02645546482035978
Position 28925: 0.025268026973543908
Position 257: 0.024681823357164196
Position 14808: 0.024572997035055336
Position 42139: 0.024540003110314054
Position 43451: 0.023973580862457124
Position 42477: 0.023405662896535496
Position 440: 0.022722883761971232
Position 8993: 0.022013895498040097
Position 47152: 0.0207673332064299
Position 29535: 0.020326493961521808
Position 35855: 0.020071189165778467
Position 8786: 0.019658309119105745
Position 16752: 0.01802816986574555
Position 29683: 0.017616866059973927
Position 45179: 0.017243433795890942
Position 41873: 0.016875646997864112
Position 695: 0.015945620738347467
Position 23090: 0.015570448751200108
Position 34845: 0.013391345923437839
Position 22966: 0.013010067545671756
Position 39066: 0.012783789517525769
Position 1296: 0.012232686248985627
Position 79: 0.01219993455537289
Position 924: 0.01194976227921275
Position 15341: 0.011209941786107944
Position 11269: 0.010014479163091138
Position 14521: 0.008242763073927635
Position 677: 0.008072989899454135
Position 43775: 0.007266697716310321
Position 34920: 0.0071997602329586475
Position 14759: 0.007137471710242934
Position 8328: 0.006678740957134572
Position 8909: 0.006435108278248541
Position 44886: 0.005880311031747024
Position 26595: 0.005167580561127051
Position 3597: 0.004964378165853142
Position 43430: 0.004929218543019579
Position 13574: 0.004114149956960373
Position 16036: 0.004041912502319142
Position 43756: 0.0040048197859830145
Position 7756: 0.00395114427579895
Position 22246: 0.003879036127926845
Position 1000: 0.003758845187277755
Position 12668: 0.0037400898849484355
Position 15906: 0.0034816690741413282
Position 14782: 0.0033923995631206555
Position 24055: 0.0033100022609208646
Position 3262: 0.0031586611029835883
Position 10842: 0.003138644134306983
Position 483: 0.0031218728418421307
Position 8989: 0.0029326077457681875
Position 1370: 0.0028886065649081374
Position 16079: 0.0028206806948262047
Position 37635: 0.0027869750882963482
Position 37527: 0.0027534280355950274
Position 46043: 0.002714742195566108
Position 8196: 0.0024961952411032837
Position 23071: 0.002413556851057556
Position 14753: 0.0023383247731336167
Position 16065: 0.0022825194296393096
Position 602: 0.0022253843899953914
Position 43074: 0.002196230705719865
Position 11303: 0.0021890141567074235
Position 14567: 0.002124491247306505
Position 479: 0.0021047290978133677
Position 13190: 0.002063879780507089
Position 16269: 0.0019654483270260437
Position 3618: 0.0017826663925053058
Position 20967: 0.0014485584876155113
Position 4973: 0.0012807856534261552
Position 42133: 0.0012664816842062653
Position 1009: 0.0012509363829997322
Position 2253: 0.001187413062449517
Position 16237: 0.0011816957749407428
Position 20683: 0.0011377623659430509
Position 17026: 0.0011336586463043872
Position 2696: 0.0011239501061392674
Position 6278: 0.0010459576089809624
Position 304: 0.001015347988372404
Position 22500: 0.0008970301209869912
Position 42308: 0.0008932581123593983
Position 22784: 0.0008777032333869188
Position 14457: 0.0008706910583091267
Position 14649: 0.0008622353066189268
Position 2763: 0.0008584112831994703
Position 22985: 0.0008545144473571112
Position 9836: 0.0008085820685632849
Position 17076: 0.0008016189354149306
Position 8742: 0.0007426384325459925
Position 2022: 0.0007078215240051724
Position 481: 0.0006978580423960201
Position 115: 0.0006881508606593721
Position 14882: 0.0006867390751424233
Position 45020: 0.0006702582006919873
Position 9514: 0.000666390514243146
Position 2275: 0.0006475268715995696
Position 7686: 0.0006421645975211712
Position 3633: 0.0006418452819644355
Position 3382: 0.0006295683272532735
Position 1663: 0.0006224483830105465
Position 39224: 0.0005811722098975923
Position 10708: 0.0004754142288899367
Position 8971: 0.00045986294647327265
Position 5320: 0.0004515205424591026
Position 16074: 0.0004506009233569248
Position 15752: 0.0004414789417735141
Position 22219: 0.0004400793733299586
Position 15588: 0.00043157237518466065
Position 20702: 0.0003920277465102416
Position 19498: 0.0003782693614175731
Position 16294: 0.0003507896119302457
Position 9969: 0.0002505859164320267
Position 7291: 0.00024340406055774663
Position 18597: 0.00024179082665393161
Position 7250: 0.00024160201131943597
Position 34964: 0.00023121678374091688
Position 609: 0.00022534297567374897
Position 957: 0.00022398301411033194
Position 656: 0.0002233739574494093
Position 22547: 0.0002172690665753213
Position 16319: 0.00021601671775186182
Position 22389: 0.00020901010082932677
Position 14801: 0.0002045209808713036
Position 14347: 0.00020095940592781126
Position 15251: 0.00018419418792995902
Position 1050: 0.0001699366580729436
Position 2117: 0.00016453467586819467
Position 350: 0.0001451547514959492
Position 3654: 0.00013868559753603253
Position 44403: 0.00013037678038348518
Position 1421: 0.00012837431460566175
Position 878: 0.0001254792949238993
Position 881: 0.00012044122465932782
Position 16367: 0.00011139169645286866
Position 2005: 0.00011138922195010286
Position 14562: 0.00011035623782081145
Position 20208: 9.648514611834844e-05
Position 415: 8.683355696134427e-05
Position 3845: 8.65267496479477e-05
Position 15518: 7.828574180823046e-05
Position 1224: 7.329955359500285e-05
Position 121: 7.040224987569593e-05
Position 26386: 6.550868671080128e-05
Position 2867: 6.413955424933531e-05
Position 3636: 6.12112071962838e-05
Position 3510: 5.415694423634547e-05
Position 3865: 5.3303375373604854e-05
Position 3096: 4.82719575846316e-05
Position 3918: 4.808482475568725e-05
Position 25071: 3.48768381964283e-05
Position 26428: 3.235841342330597e-05
Position 242: 2.9253019211588838e-05
Position 15349: 2.6901189246735943e-05
Position 15290: 2.396025427990282e-05
Position 15892: 2.388049001056275e-05
Position 210: 2.350185239264617e-05
Position 625: 2.3438410670736866e-05
Position 15910: 1.4184643675029257e-05
Position 15897: 1.3294017154397543e-05
Position 25930: 1.2550055929079219e-05
Position 529: 1.116849733905882e-05
Position 983: 1.095918080031467e-05
Position 16556: 9.053651513104293e-06
Position 532: 8.458674700166982e-06
Position 16202: 7.27067052175697e-06
Position 16528: 6.878006364266075e-06
Position 1012: 6.827726937877332e-06
Position 16354: 6.080298944987257e-06
Position 16701: 5.32506214490025e-06
Position 213: 3.441133583163467e-06
Position 16296: 2.598844420510541e-06
Position 216: 2.353190965545889e-06
Position 845: 2.188361044363424e-06
Position 262: 2.0675322702184613e-06
Position 1014: 1.97403240107512e-06
Position 591: 1.841160884278534e-06
Position 19984: 1.131238620471305e-06
Position 621: 1.1174859812836419e-06
Position 219: 1.004494147671107e-06
Position 16650: 9.740616764009121e-07
Position 37: 8.252147339746064e-07
Position 1016: 2.813437021120872e-07
Position 685: 2.744000867219291e-07
Position 24749: 2.5686684231616667e-07
Position 16772: 2.1043830988206404e-07
Position 16792: 2.021156555341216e-07
Position 16546: 1.1779181601688758e-07
Position 1042: 9.871287067258459e-08
Position 1126: 9.118203396968271e-08
Position 16454: 5.644550916907966e-08
Position 24125: 3.897660591036398e-08
Position 16712: 3.2376683685940715e-08
Position 16452: 2.693996659499917e-08
Position 24213: 1.9068727468883253e-08
Position 34: 1.7227333792799264e-08
Position 1623: 1.326761100748088e-08
Position 42: 6.5054946182561944e-09
Position 172: 4.26893449442146e-09
Position 18188: 2.6060023941816354e-09
