Gene = NDUFAF3
index = 927
Annotated 5SS: [1211 1528 1758 1966]
Annotated 3SS: [1334 1690 1864 2044]
SMsplice 5SS: [ 224 1528 1758 1966]
SMsplice 3SS: [1334 1627 1864 2044]
top_k =  1000
Partition function (log Z): 1.3984675219920648

Sorted 5' Splice Sites (High to Low Probability):
Position 1528: 0.9956475584133662
Position 1966: 0.9908354568401199
Position 1758: 0.8593765394624586
Position 631: 0.29844379043519487
Position 224: 0.22582600449674448
Position 389: 0.20562885236206863
Position 426: 0.1850817415171251
Position 1211: 0.16473819763669204
Position 625: 0.06834014365587308
Position 774: 0.0588522603990741
Position 78: 0.024665232110506346
Position 1691: 0.019192697603480455
Position 317: 0.018774064129759932
Position 421: 0.0136996467718869
Position 436: 0.011088288818227408
Position 616: 0.008905011689014407
Position 2289: 0.008535727010084537
Position 1786: 0.006354981575060898
Position 693: 0.005790013597932905
Position 933: 0.005625286102391697
Position 2090: 0.0049675826987693955
Position 959: 0.004024058226226333
Position 1016: 0.0032088629113556856
Position 879: 0.0029913110044439725
Position 755: 0.002247994256947078
Position 24: 0.002147458045627866
Position 416: 0.0019508002608515681
Position 1021: 0.0019369813265122818
Position 1060: 0.0018434802921742366
Position 117: 0.0017833712739567218
Position 1513: 0.0010651604912487425
Position 1431: 0.0010516744073741503
Position 1915: 0.0009670123972299092
Position 1105: 0.0003901317970419932
Position 1127: 0.00038249929877931976
Position 1163: 0.0002424720539630456
Position 1738: 0.00020653240817210792
Position 1516: 0.00019609883219262608
Position 64: 0.0001502502209153182
Position 192: 0.0001415724572269026
Position 374: 0.00011636970971282179
Position 863: 0.00010943304684719376
Position 1008: 0.00010324685148191537
Position 757: 0.00010257233234820358
Position 731: 7.55872701895459e-05
Position 1532: 5.791423437863874e-05
Position 1189: 5.093708255909157e-05
Position 2339: 3.71976396046305e-05
Position 73: 3.66646247600307e-05
Position 1197: 2.928067965859676e-05
Position 1123: 2.5052352866955297e-05
Position 1788: 2.135334464436106e-05
Position 1663: 1.5870291438044632e-05
Position 7: 1.5660824243559106e-05
Position 2282: 1.2620512161180388e-05
Position 36: 1.251553776755764e-05
Position 1954: 1.0759460295353538e-05
Position 1589: 8.49519506468475e-06
Position 1545: 6.271465744208914e-06
Position 241: 5.737885546063295e-06
Position 1970: 5.198625869967887e-06
Position 1652: 4.7824134523401416e-06
Position 1876: 3.3056456207327268e-06
Position 269: 2.815062375690805e-06
Position 1672: 2.6811475201709957e-06
Position 1380: 2.495262161647631e-06
Position 781: 1.4214010974079985e-06
Position 1547: 7.317941840391465e-07
Position 2355: 5.633599176883819e-07
Position 2074: 5.608864705431913e-07
Position 1614: 3.2539261676333655e-07
Position 2055: 3.0928692635773924e-07
Position 1660: 2.839048413802323e-07
Position 1870: 2.407756815371768e-07
Position 2076: 1.4141577851607977e-07
Position 1873: 1.3280187743124127e-09
Position 1836: 5.684817043753384e-10
Position 654: 2.554263122467312e-10
Position 1948: 4.578772588861488e-11
Position 1521: 1.071731534824588e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1334: 0.9927295166022078
Position 1864: 0.9372469107277677
Position 2044: 0.6757119850381705
Position 1627: 0.6015122335901084
Position 1690: 0.3120350463454503
Position 2288: 0.15725353091538413
Position 506: 0.15090682662799396
Position 2120: 0.13126125226607357
Position 551: 0.10594779320932031
Position 1159: 0.034989614591227895
Position 1831: 0.0115109602337439
Position 2450: 0.011031297506108933
Position 2430: 0.01099345725435788
Position 2398: 0.009822390911392143
Position 1820: 0.009667320874999556
