Gene = AL596220.1
index = 63
Annotated 5SS: [ 59 145]
Annotated 3SS: [  96 1757]
SMsplice 5SS: [126]
SMsplice 3SS: [554]
top_k =  1000
Partition function (log Z): -13.054211812190353

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.7041401104171741
Position 145: 0.10009133345540983
Position 469: 0.06627342218010436
Position 474: 0.03790449439031228
Position 780: 0.03246837420337469
Position 141: 0.02167442556357952
Position 584: 0.020352245638045247
Position 137: 0.01970937598693253
Position 832: 0.014006131565875596
Position 669: 0.0027436508052317804
Position 1158: 0.0026190387445086598
Position 811: 0.0013610068411634487
Position 277: 0.001157707003722466
Position 1072: 0.0007739224849034107
Position 6: 0.000428295571985657
Position 877: 0.0004248849313934466
Position 1132: 0.00020794063697376355
Position 696: 0.00017004693207692002
Position 1174: 0.00011665722153508771
Position 413: 4.0800742558067744e-05
Position 927: 2.9142691382777465e-05
Position 457: 1.7735378446695936e-05
Position 526: 1.7281633886744723e-05
Position 494: 1.5718755010886677e-05
Position 881: 1.4491938467425577e-05
Position 201: 7.874623998424507e-06
Position 343: 3.20511185723161e-07
Position 332: 2.945579522749059e-07
Position 322: 1.7591744537966738e-07
Position 176: 1.7265093132966537e-07
Position 206: 1.1384714001715061e-07
Position 4: 1.132705664753673e-07
Position 502: 9.295467183299192e-08
Position 68: 6.626842052013884e-08
Position 722: 3.381295451393562e-08
Position 149: 2.8208700369234994e-08
Position 516: 2.2033985695444257e-08
Position 510: 1.5381859188920104e-08
Position 540: 9.305836483102741e-09
Position 164: 5.4065710318597106e-09
Position 181: 4.249233368709868e-09
Position 352: 1.6047305533221535e-09
Position 159: 1.0245920951557558e-09
Position 186: 2.5810145967013804e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 554: 0.3315370336020348
Position 493: 0.19371136771173922
Position 194: 0.1443044495294251
Position 379: 0.06742985696512199
Position 1024: 0.05079702156092674
Position 1320: 0.04397452230894079
Position 1389: 0.02892930322179935
Position 1302: 0.021728439412277315
Position 576: 0.02095027560864736
Position 1417: 0.01926554138519145
Position 335: 0.017933447735736314
Position 877: 0.01196042287566113
Position 1178: 0.009193973263475947
Position 199: 0.009181883441886819
Position 1324: 0.006905796906308026
Position 583: 0.006897549781621176
Position 1157: 0.005744695468489553
Position 360: 0.0036160541387496854
Position 728: 0.003370917101436523
Position 402: 0.002632341284718205
Position 998: 0.002371545397025243
Position 341: 0.0022960291281588193
Position 701: 0.0015834524026578053
Position 705: 0.0014526396095520197
Position 1152: 0.0011234016512379798
Position 427: 0.0010976225922057483
Position 1071: 0.0009708936172442654
Position 312: 0.0009135488859731971
Position 244: 0.0008407078307314229
Position 687: 0.0007931057233274987
Position 218: 0.0007896463921492397
Position 1055: 0.0007606668233784333
Position 886: 0.0007377018463187398
Position 1192: 0.0005961091555704205
Position 800: 0.0005660615505026627
Position 1235: 0.0005267861372385706
Position 1483: 0.0004947687095510128
Position 337: 0.00048193798530464694
Position 1534: 0.0004452105216712299
Position 1434: 0.0004425846523853625
Position 624: 0.0004310408162847126
Position 280: 0.00041050833184383856
Position 629: 0.0004076941332734176
Position 769: 0.0003739742117484467
Position 1029: 0.000372452825827435
Position 910: 0.00036531855241386953
Position 277: 0.0003542303329560706
Position 1264: 0.00032126798226191945
Position 1593: 0.0003066430811698203
Position 174: 0.00029365462207828235
Position 716: 0.00029244780406513813
Position 413: 0.0002867528739863094
Position 1635: 0.0002810600581553309
Position 672: 0.0002469624272266812
Position 1189: 0.0002307058587770647
Position 755: 0.00020260245721093713
Position 831: 0.00019210316809174148
Position 230: 0.00018385257052458718
Position 881: 0.00018062425138884122
Position 1590: 0.00016828476196834697
Position 1117: 0.00015972044011408065
Position 1518: 0.0001454989386975984
Position 669: 0.00010723983840658795
Position 505: 0.00010254643785497368
Position 473: 8.741495784851533e-05
Position 1057: 7.32066033150977e-05
Position 1212: 5.562787808663928e-05
Position 850: 4.741373641037611e-05
Position 925: 4.68647600871478e-05
Position 1544: 4.6238126233132556e-05
Position 1647: 4.4000269300456466e-05
Position 1571: 3.752424887650156e-05
Position 1075: 3.563079474847421e-05
Position 1550: 3.530278314482878e-05
Position 1438: 3.4307702483332344e-05
Position 789: 3.38935147457222e-05
Position 1558: 3.334009904581907e-05
Position 237: 3.1912321978758856e-05
Position 1599: 3.178446725807545e-05
Position 1034: 3.0791189345048955e-05
Position 1108: 2.8099113501008857e-05
Position 626: 2.7688193181906737e-05
Position 1217: 2.681697043457083e-05
Position 760: 2.5560129323792715e-05
Position 735: 2.2514773591757013e-05
Position 1259: 1.916499268025777e-05
Position 1707: 1.8154451517480237e-05
Position 447: 1.8118545139455602e-05
Position 1013: 1.4075758277158464e-05
Position 201: 1.4012749870282021e-05
Position 808: 1.330148278856846e-05
Position 779: 1.2841647029850216e-05
Position 292: 1.2622801687925145e-05
Position 1597: 1.1385165175671276e-05
Position 206: 1.1348278506002943e-05
Position 220: 1.0383337180988468e-05
Position 170: 8.523785306989716e-06
Position 730: 5.607404843428389e-07
Position 386: 3.667764127427922e-07
Position 510: 8.472584811860284e-08
Position 451: 5.9292808926940783e-08
Position 457: 5.665515385676327e-08
Position 465: 4.8157830031340847e-08
Position 737: 1.3869971565398319e-08
Position 814: 1.2763042042454401e-08
Position 149: 6.606408787687393e-09
Position 81: 4.580336890247563e-09
Position 434: 6.59992437615832e-10
Position 86: 1.055516907891817e-10
Position 118: 7.106483616028815e-11
Position 123: 2.3256768407116517e-11
Position 125: 2.1429467238379933e-11
Position 96: 2.483779163060347e-13
