Gene = RPF1
index = 1193
Annotated 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
Annotated 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
SMsplice 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
SMsplice 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
top_k =  1000
Partition function (log Z): 11.77704557073818

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.997209440082889
Position 243: 0.9821506066549572
Position 10462: 0.9696256851872491
Position 16189: 0.9513617836235643
Position 11206: 0.9330648445148634
Position 17104: 0.9161567262127949
Position 1746: 0.7149976871521281
Position 16797: 0.5927739842150249
Position 16806: 0.3203347510920687
Position 2058: 0.22631595112455527
Position 15725: 0.14520312009478611
Position 743: 0.12092821978995379
Position 4882: 0.10873280525119167
Position 3939: 0.09874269598724508
Position 4584: 0.06577323561838393
Position 6968: 0.0646338089868359
Position 11935: 0.0614775542040698
Position 2037: 0.05577316194601251
Position 11229: 0.05557761001162963
Position 13834: 0.053553701581024245
Position 11890: 0.047722604597269215
Position 2320: 0.042623120597496324
Position 9944: 0.04228875232779876
Position 9445: 0.039965259333221564
Position 2146: 0.03979811642727371
Position 18257: 0.03813361691328246
Position 990: 0.0376981405373708
Position 699: 0.03286909819674644
Position 949: 0.03091010809445808
Position 9885: 0.029819593218906544
Position 15006: 0.028750529943289988
Position 9537: 0.02835578157253992
Position 10913: 0.024960591752340305
Position 14745: 0.024090816165943923
Position 17881: 0.022047026349808114
Position 6137: 0.020972349488073114
Position 1073: 0.020835254863957712
Position 747: 0.019912053655253698
Position 9433: 0.019902144811264854
Position 2554: 0.019454392003164924
Position 1418: 0.019165115736208348
Position 3074: 0.0173654537345139
Position 10697: 0.017273705711751262
Position 9440: 0.01717944859546788
Position 14903: 0.01695205256420924
Position 16697: 0.015706249974252906
Position 790: 0.011809891583045299
Position 1626: 0.011424495734878942
Position 17046: 0.010269160209752977
Position 5760: 0.010257512352952447
Position 17085: 0.008841071461403331
Position 4886: 0.007944140799090484
Position 5008: 0.007934647803229297
Position 14892: 0.0078741742093131
Position 10602: 0.007686185434769452
Position 2249: 0.006484229994897264
Position 8044: 0.006051037262970187
Position 503: 0.005995370438464299
Position 583: 0.005818058645342015
Position 14051: 0.005497910744190973
Position 10612: 0.005417675076009868
Position 3289: 0.005263283256987208
Position 2072: 0.005018325985357561
Position 573: 0.004708996069669782
Position 1077: 0.004014901046721853
Position 14968: 0.004003401684061683
Position 14785: 0.003967618287298987
Position 18205: 0.00388686400576995
Position 8953: 0.0038189414458340214
Position 6481: 0.0038030711227194547
Position 11516: 0.0035973101652246133
Position 16529: 0.0031114799722073198
Position 3439: 0.002732496717411139
Position 4236: 0.0027300789862249844
Position 7508: 0.0026796161863065857
Position 2383: 0.0025667974854930923
Position 809: 0.002481324040839828
Position 10831: 0.0024381755714997185
Position 18357: 0.0021232543286187917
Position 12681: 0.002106091019279812
Position 3875: 0.002064702690198731
Position 1871: 0.0019920992188379462
Position 4095: 0.0016847945113439406
Position 2296: 0.0016720024010871792
Position 3734: 0.0016522479299927503
Position 14974: 0.0016222189802275317
Position 687: 0.0014636756343356305
Position 16489: 0.0013219834624284216
Position 10582: 0.0012061658483126256
Position 6421: 0.0011939370236043122
Position 6209: 0.0011577239302076666
Position 3023: 0.0011548978150478124
Position 1479: 0.0010522515124393862
Position 11472: 0.0009966003648487515
Position 16882: 0.0009929476407545968
Position 4868: 0.0009526918548770134
Position 4302: 0.0009402741993553738
Position 3066: 0.0009154058479747357
Position 17468: 0.000903763119693242
Position 17883: 0.0009016131123263044
Position 5838: 0.0008779184231090617
Position 3974: 0.0008677152171905796
Position 2240: 0.0007763077326969932
Position 10755: 0.0007622441162897081
Position 11477: 0.0007520144779066021
Position 6435: 0.0007447057482225527
Position 771: 0.0007353868164284526
Position 2235: 0.0007113776679748821
Position 17144: 0.0006998193926591258
Position 4891: 0.0006919569382687097
Position 2102: 0.0006420588809290508
Position 7417: 0.000631305868854039
Position 447: 0.0006291854416410831
Position 1610: 0.0006150280616143603
Position 7014: 0.0005940884582132453
Position 16747: 0.0005813008189771415
Position 763: 0.0005502855025743952
Position 6837: 0.0005429944061322628
Position 1853: 0.0005249313011887472
Position 17337: 0.0004796988457181714
Position 17095: 0.00047781122959577205
Position 1536: 0.0004365666871616735
Position 625: 0.0004289324611018486
Position 1350: 0.00042460110504107765
Position 18404: 0.0003867402132440646
Position 833: 0.0003650843050651412
Position 2270: 0.00035778747410876465
Position 17748: 0.0003282672078778931
Position 860: 0.00031529173750041993
Position 18386: 0.0003042146779146536
Position 3071: 0.00029980596316379226
Position 10522: 0.0002911587166907802
Position 11738: 0.00028745599458227547
Position 682: 0.000251552156132409
Position 18181: 0.00025062803608031167
Position 3217: 0.00024337771922616595
Position 1595: 0.00024247649412492526
Position 10919: 0.00022623151413796654
Position 2708: 0.00020088993908045852
Position 2192: 0.00020011283666814962
Position 132: 0.00016946745063742735
Position 17558: 0.00012842381567543801
Position 17700: 0.00011186477075062584
Position 1209: 0.00010793357020621722
Position 1527: 0.00010616689881655574
Position 1934: 0.00010533969368254229
Position 936: 0.00010119161111577176
Position 998: 9.105444022131762e-05
Position 1329: 8.873374653405803e-05
Position 924: 8.421748510269571e-05
Position 11564: 8.377161660820252e-05
Position 4766: 8.362246786926568e-05
Position 2174: 8.338490015004712e-05
Position 2047: 7.971667975023052e-05
Position 18367: 6.768691421799157e-05
Position 2041: 6.333588743540469e-05
Position 11058: 6.231810704832257e-05
Position 17332: 5.590035440557994e-05
Position 17272: 5.474640955255619e-05
Position 1441: 4.9113849065068486e-05
Position 4531: 4.7921556300404184e-05
Position 592: 4.613113503996103e-05
Position 1242: 4.0056850897846693e-05
Position 4323: 3.5920696658820856e-05
Position 300: 3.4164130426167317e-05
Position 17214: 3.007886696816438e-05
Position 17732: 2.746952698016626e-05
Position 17159: 2.539439276931197e-05
Position 1589: 1.8273578526999414e-05
Position 884: 1.8040955374315378e-05
Position 3692: 1.5989990236380184e-05
Position 3708: 1.4788982853031415e-05
Position 882: 1.454110259632217e-05
Position 854: 1.3770025540482412e-05
Position 1455: 1.3335710629223101e-05
Position 1058: 1.279223358755736e-05
Position 692: 1.1829703181151756e-05
Position 4508: 1.1191697511606411e-05
Position 1891: 1.0296466622653402e-05
Position 421: 9.855365369126423e-06
Position 11489: 9.552259332650114e-06
Position 11416: 9.388747475140557e-06
Position 11636: 9.170438511446502e-06
Position 4263: 8.809696011296972e-06
Position 4522: 8.368476839751644e-06
Position 4341: 6.906760101028561e-06
Position 588: 5.568024671315114e-06
Position 521: 4.8593613386033066e-06
Position 559: 4.605233662816867e-06
Position 4338: 4.292214581573612e-06
Position 332: 4.056678468578199e-06
Position 12368: 3.420186274201413e-06
Position 1765: 3.1957899988801497e-06
Position 11194: 2.38903093425796e-06
Position 221: 1.732923107294156e-06
Position 392: 1.5820902734941146e-06
Position 4347: 1.5677573671301874e-06
Position 11848: 1.5619544808692215e-06
Position 212: 1.4315697990055974e-06
Position 367: 1.192469102088274e-06
Position 358: 1.105948421384769e-06
Position 324: 9.169319554841881e-07
Position 58: 9.145674744597611e-07
Position 705: 7.075063205826296e-07
Position 318: 6.842215847350356e-07
Position 4127: 5.443408199882368e-07
Position 341: 5.256652388404028e-07
Position 512: 3.608632217717843e-07
Position 321: 3.5110781703477297e-07
Position 12419: 2.777086286162122e-07
Position 577: 2.378116827967952e-07
Position 406: 1.9058871024728682e-07
Position 386: 1.7393393612859443e-07
Position 384: 1.6493533389503929e-07
Position 3851: 1.4028408560644182e-07
Position 441: 8.837182136116228e-08
Position 524: 6.940386367711678e-08
Position 350: 4.699129429935131e-08
Position 343: 2.897799127721411e-08
Position 3741: 2.7771423934060702e-08
Position 281: 1.9035459246536826e-08
Position 372: 4.903023842347559e-09
Position 278: 1.957426260072786e-09
Position 11147: 6.954421912579507e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3647: 0.9952953031088458
Position 10365: 0.9891982170281252
Position 11051: 0.9748112967039015
Position 16105: 0.9361167772974096
Position 16976: 0.9116063732514177
Position 16614: 0.8712360540987429
Position 18161: 0.867399280541475
Position 1688: 0.6636294161133623
Position 1850: 0.2311966997504952
Position 15610: 0.1425779261263372
Position 9303: 0.10329004560459712
Position 11832: 0.10184737427386605
Position 3807: 0.0985179344598045
Position 662: 0.09614484493042864
Position 721: 0.08128135532710805
Position 4447: 0.07126665822448476
Position 4618: 0.062439122584891656
Position 9704: 0.059873495734234616
Position 2099: 0.058690490601673063
Position 14689: 0.058578138573720295
Position 1905: 0.055720224433363205
Position 18274: 0.052632737387035375
Position 18492: 0.048865364839381656
Position 17625: 0.04667779331965479
Position 6857: 0.045558113844357276
Position 13761: 0.0406281689762312
Position 1295: 0.03174828681207579
Position 746: 0.031468752757179495
Position 4663: 0.029738029866527477
Position 1978: 0.029687005418458964
Position 10754: 0.02397813998480066
Position 582: 0.023903408237027895
Position 1527: 0.019832286650025798
Position 17442: 0.01812072593500067
Position 2988: 0.0180887647005327
Position 2475: 0.017486851015082915
Position 4550: 0.017304414972060887
Position 603: 0.015792222043075232
Position 1659: 0.015380631701387062
Position 6741: 0.01509609165357949
Position 16746: 0.012364339864672386
Position 1571: 0.01201593652735336
Position 14937: 0.011483057295767991
Position 17045: 0.010952502093844631
Position 16636: 0.010788847955096608
Position 17213: 0.010734876403534467
Position 5882: 0.009955142150429107
Position 9831: 0.009915968694216177
Position 857: 0.00915476029141297
Position 406: 0.008906972157981953
Position 16742: 0.008594193821341772
Position 11113: 0.008536583151630164
Position 16939: 0.008212806208239368
Position 14874: 0.00806367544310963
Position 16307: 0.007765781511305074
Position 14768: 0.0076605232588724545
Position 486: 0.007202280956766491
Position 16616: 0.0071897579430994785
Position 16011: 0.006501622739457029
Position 16574: 0.006241075347951723
Position 18002: 0.005616929243265897
Position 11752: 0.0055413680442041625
Position 4936: 0.0054695898224798225
Position 10676: 0.005347476676526648
Position 1511: 0.00528285273771236
Position 16988: 0.005226749059376579
Position 16878: 0.005194616306878689
Position 941: 0.00518699543055697
Position 15959: 0.005066756359185909
Position 6013: 0.004946312928749881
Position 4024: 0.004904825029862439
Position 10615: 0.00471903777470886
Position 13802: 0.0045029170249890026
Position 6306: 0.004455039358013111
Position 13949: 0.004373098262735647
Position 16787: 0.004177439070952941
Position 5658: 0.0035733337090157716
Position 13496: 0.0035055293338350614
Position 3137: 0.0032396344398040403
Position 7971: 0.003191839293899574
Position 8873: 0.0031914523244109204
Position 3593: 0.003187157583262033
Position 11075: 0.003156293200068112
Position 1925: 0.003041168317424147
Position 10719: 0.003003990995379037
Position 2919: 0.0029445095104248314
Position 4736: 0.0028797685044605354
Position 15652: 0.002772212463270824
Position 7378: 0.002763060724591201
Position 3843: 0.002708091859166491
Position 16407: 0.0024134544704469867
Position 2238: 0.0024109344824007144
Position 3352: 0.0023732665290086344
Position 9884: 0.0023188811182545104
Position 5617: 0.0022631988968518646
Position 6016: 0.002209420385097972
Position 9235: 0.0021125887078970646
Position 6890: 0.0020951969556822227
Position 13726: 0.002083883134638133
Position 17786: 0.0020798657802107265
Position 7968: 0.0020533736738429127
Position 5858: 0.0020118111130972916
Position 18403: 0.00198325485792289
Position 6042: 0.0019206497159939327
Position 18239: 0.0018384442797291468
Position 16619: 0.0017903779955914907
Position 17407: 0.0017594724272629895
Position 11389: 0.0017275134610699268
Position 11343: 0.0016906655885153402
Position 15828: 0.001687477198829686
Position 5368: 0.001630340311072674
Position 4750: 0.0015467888360389066
Position 14831: 0.0014754172628741072
Position 6598: 0.001454519335815869
Position 13701: 0.0014194896879191287
Position 16430: 0.001415877590548617
Position 13677: 0.0014046819764879587
Position 17649: 0.0012848754726847468
Position 789: 0.0012733768481868878
Position 549: 0.0011799661497776707
Position 11858: 0.0011785680647990028
Position 12544: 0.0011319821938498681
Position 16163: 0.001127749570151561
Position 5588: 0.0011060069785122884
Position 10643: 0.0010865099673005134
Position 11322: 0.001082482550453543
Position 6351: 0.001054879777546119
Position 5591: 0.0010511849209591802
Position 16948: 0.0010399035325753146
Position 11303: 0.0010373134527544051
Position 10566: 0.0010311598235893322
Position 970: 0.0010025157094428244
Position 12447: 0.0009662273225029287
Position 10639: 0.000875979646236391
Position 5439: 0.0008724641774580817
Position 6788: 0.0008455933098832936
Position 11147: 0.0008181601525669342
Position 586: 0.0008109111458151591
Position 8004: 0.0008058242952277006
