Gene = INSL5
index = 703
Annotated 5SS: [210]
Annotated 3SS: [3010]
SMsplice 5SS: [210]
SMsplice 3SS: [3010]
top_k =  1000
Partition function (log Z): -7.089912924627252

Sorted 5' Splice Sites (High to Low Probability):
Position 210: 0.9518494834498359
Position 488: 0.30044290474409197
Position 779: 0.1628024689457875
Position 1333: 0.07789401138103472
Position 1059: 0.06455320365010102
Position 3047: 0.06426005149006683
Position 968: 0.03993010007578707
Position 815: 0.025737315210064164
Position 1321: 0.025722206777635304
Position 2726: 0.013271090372805862
Position 1158: 0.009915715079610088
Position 984: 0.008674978842950662
Position 1151: 0.008557271896734962
Position 1317: 0.008303951634393208
Position 169: 0.008295490890150194
Position 514: 0.007489964458409781
Position 216: 0.007337621362108201
Position 3088: 0.005898250524376304
Position 774: 0.0035904745301623213
Position 2212: 0.0034293246602159697
Position 2896: 0.003054867891927177
Position 971: 0.002985797168411431
Position 2518: 0.0028359567411307424
Position 2810: 0.0018916230143555964
Position 1879: 0.001855113625918534
Position 763: 0.0014967599191250687
Position 1523: 0.0014827462915672773
Position 110: 0.000865024355049137
Position 1377: 0.0008349249128291826
Position 537: 0.0008253228502288187
Position 844: 0.0004668908571182993
Position 565: 0.00044157600424430754
Position 579: 0.00043372467153259296
Position 771: 0.00029781036343010483
Position 921: 0.0002298764383923808
Position 3166: 0.00016515252364441633
Position 2798: 0.0001092954718245858
Position 225: 8.202433427371115e-05
Position 92: 6.152185734240728e-05
Position 227: 5.683695742303136e-05
Position 531: 5.3621958435179854e-05
Position 1134: 4.722947678696864e-05
Position 791: 4.6386862710376925e-05
Position 310: 4.0075236481971156e-05
Position 999: 3.7779506486167214e-05
Position 904: 2.9955541947462727e-05
Position 996: 2.756578447852028e-05
Position 837: 1.5028307123713811e-05
Position 315: 1.4998244491215584e-05
Position 106: 1.0507055486200315e-05
Position 2747: 8.71154324318987e-06
Position 2477: 7.639770215239672e-06
Position 664: 7.526892579956203e-06
Position 2733: 7.412537588631127e-06
Position 647: 6.914792436297398e-06
Position 382: 5.269781621744612e-06
Position 924: 4.592166134849014e-06
Position 120: 4.22583149718208e-06
Position 594: 3.414176752672978e-06
Position 156: 3.1765016912222838e-06
Position 927: 2.6572856622694863e-06
Position 251: 1.124214176928235e-06
Position 529: 9.124024533220021e-07
Position 597: 7.905628905614844e-07
Position 657: 3.7078637761111954e-07
Position 298: 2.3467483702309345e-07
Position 23: 1.3149647982020256e-07
Position 273: 1.2439784219148404e-07
Position 300: 1.1472541338660698e-07
Position 427: 9.271764775802662e-08
Position 481: 6.141960596506367e-08
Position 332: 4.8219220635247156e-08
Position 143: 4.523460947103959e-08
Position 71: 1.368402493246075e-08
Position 275: 4.990360177048609e-09
Position 58: 6.049197674633586e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3010: 0.4560660003164092
Position 427: 0.19330150344652208
Position 903: 0.17507620464552354
Position 681: 0.15497176554120942
Position 2685: 0.14709253313754586
Position 342: 0.13228414341982933
Position 2917: 0.12681767555480364
Position 1224: 0.11468448745255572
Position 2969: 0.07398296128753803
Position 3377: 0.04287560916778208
Position 3126: 0.029533601706416363
Position 2591: 0.029108699053859308
Position 1053: 0.014382744784740014
Position 3430: 0.014150105163411492
Position 1570: 0.011861806567553637
Position 2140: 0.01167116340227525
