Gene = UBA3
index = 1517
Annotated 5SS: [   75   297  2611  4979  8874 12481 16341 16970 17427 18332 18595 23153
 23630 23797 24226 24409 24558]
Annotated 3SS: [  254  2489  4897  8790 12399 16296 16904 17270 18228 18480 23098 23592
 23714 24124 24344 24502 24882]
SMsplice 5SS: [   75   489  2611  8874 12481 17427 18332 18595 23797 24226 24667]
SMsplice 3SS: [  254  2489  8790 12399 17331 18228 18480 23714 24124 24502 24882]
top_k =  1000
Partition function (log Z): 1.5178805025895872

Sorted 5' Splice Sites (High to Low Probability):
Position 75: 0.9685214792407811
Position 17427: 0.9499869309098892
Position 2611: 0.8803318741278807
Position 12481: 0.8633175817615508
Position 24226: 0.7775584511987994
Position 18595: 0.7300073976020153
Position 8874: 0.6809381832778735
Position 18332: 0.6300591901175144
Position 23797: 0.6247769939448039
Position 489: 0.5731307901782732
Position 16584: 0.523709539960016
Position 16970: 0.5135259131383095
Position 16341: 0.39984562749074765
Position 24558: 0.3770052187707126
Position 24667: 0.36623143926011675
Position 478: 0.30598589386492187
Position 7213: 0.26398577560800884
Position 10380: 0.18511041521908297
Position 21675: 0.17947392803869525
Position 20454: 0.16551778040282164
Position 18712: 0.13955834811699713
Position 10311: 0.09313768056796673
Position 23153: 0.09036059867092787
Position 297: 0.07517321605589646
Position 9996: 0.06521562883613033
Position 21099: 0.06473140654263221
Position 9265: 0.06412088200071939
Position 12621: 0.04593618006689763
Position 22153: 0.044142061747069944
Position 24409: 0.041266447475803526
Position 4979: 0.04099439407015125
Position 743: 0.04010773627966352
Position 883: 0.03838571648121705
Position 985: 0.03821304286742355
Position 10066: 0.037729932214761806
Position 3522: 0.03641864004938983
Position 24573: 0.03183446822233708
Position 10493: 0.029732732494195523
Position 9177: 0.025760736749117743
Position 134: 0.024902138069970648
Position 9234: 0.02291499213580056
Position 7903: 0.021025445975250932
Position 6985: 0.020559408468128624
Position 11254: 0.0191808288882916
Position 6917: 0.01818735155095906
Position 3808: 0.017508338176466073
Position 11267: 0.016275348484420457
Position 12054: 0.013504386792769298
Position 18672: 0.013110546092145861
Position 7639: 0.01300016276856951
Position 7541: 0.012066497944749422
Position 8748: 0.010643682761692948
Position 19959: 0.01025551366478884
Position 18983: 0.009300947225902995
Position 5565: 0.009286248404244763
Position 16814: 0.00889860917241184
Position 3017: 0.007684733960161904
Position 1776: 0.006853636969431007
Position 4959: 0.006455677823141288
Position 23015: 0.005909960368666972
Position 2620: 0.00548330154703575
Position 23630: 0.005479674640518217
Position 25151: 0.00523314956903177
Position 17928: 0.004979996464258035
Position 1529: 0.004909866269994056
Position 559: 0.004413965917753825
Position 118: 0.003972161021980036
Position 17123: 0.003569163545089707
Position 11793: 0.002606426396312186
Position 4130: 0.0021944487056641863
Position 3111: 0.002074720166410867
Position 18288: 0.002021704367533442
Position 9255: 0.0017677925196904639
Position 19487: 0.0017551121536778039
Position 3932: 0.0017349150168508786
Position 24662: 0.0016482679695082746
Position 1399: 0.001616968673549818
Position 10331: 0.0015652384176764124
Position 24506: 0.0015132870030151566
Position 24617: 0.0013545565380991605
Position 1642: 0.0011444999050155029
Position 1326: 0.0010689943490144983
Position 10833: 0.001059780721054959
Position 2389: 0.0009107995653591857
Position 511: 0.0008154788263322596
Position 1277: 0.0007878086159804546
Position 17843: 0.0007835164233544764
Position 1248: 0.0006519407711163402
Position 1454: 0.0006348589912073796
Position 79: 0.0004677738775866498
Position 10096: 0.0004354065475835464
Position 7772: 0.0004164815528367155
Position 18915: 0.00038274295655170426
Position 2504: 0.00038106896005320174
Position 1263: 0.00035269613872025577
Position 4447: 0.00034336540107387755
Position 544: 0.00029824291294962605
Position 2534: 0.00028741501080306933
Position 7508: 0.00028048577024673843
Position 20488: 0.00027963298551503225
Position 700: 0.0002709765757400711
Position 5281: 0.000258448934248642
Position 807: 0.0002375511794540689
Position 1902: 0.00022402435651208732
Position 115: 0.0001946429112701285
Position 1515: 0.00018412966066514694
Position 3481: 0.0001797456386701839
Position 5372: 0.00015660245631857737
Position 7908: 0.00015403700220921603
Position 7207: 0.00012709120276015802
Position 2394: 7.982924379362277e-05
Position 1038: 7.613671218538334e-05
Position 497: 6.004328046464033e-05
Position 160: 5.903636253182492e-05
Position 1687: 3.659440096481154e-05
Position 2548: 3.5438934686493346e-05
Position 141: 2.3163858904193904e-05
Position 3724: 2.0591948780439495e-05
Position 25: 1.9047479855232093e-05
Position 212: 1.5730508318031554e-05
Position 301: 8.753057864908527e-06
Position 3237: 7.106230731534795e-06
Position 216: 6.25619251299662e-06
Position 606: 2.5632938904547565e-06
Position 553: 2.1043398052389444e-06
Position 3527: 2.009498573954799e-06
Position 2937: 1.4884159489826642e-06
Position 738: 1.311754755017164e-06
Position 2908: 1.0724382933604784e-06
Position 615: 7.596551476560063e-07
Position 703: 5.718783999565372e-07
Position 748: 4.716150101290837e-07
Position 21618: 2.8195548828664263e-07
Position 3800: 2.441932033953712e-07
Position 675: 2.152760702660617e-07
Position 1222: 1.7533409873951412e-07
Position 623: 1.0876137633224614e-07
Position 3753: 1.077608342943651e-07
Position 578: 3.672086399853981e-08
Position 1175: 2.798596356659139e-08
Position 180: 2.6241539695053597e-08
Position 214: 2.2508068715486792e-08
Position 979: 6.583402405772325e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 254: 0.930572694626745
Position 24882: 0.9259453167946988
Position 12399: 0.9092539951853581
Position 18480: 0.8647490145806368
Position 17331: 0.753764114372442
Position 24502: 0.6845349725870039
Position 2489: 0.6696232883959501
Position 23714: 0.6179875969062404
Position 24124: 0.5987715767173254
Position 8790: 0.537242861100695
Position 16470: 0.5237095399600159
Position 18228: 0.5033509138192953
Position 16904: 0.47765431704205824
Position 16254: 0.33703031670643757
Position 7084: 0.2632034516899593
Position 10181: 0.21119183085333093
Position 2465: 0.17857047771849915
Position 17270: 0.1526442835368537
Position 23933: 0.1480638314804485
Position 21513: 0.13980731013078487
Position 8582: 0.13869402029830383
Position 24344: 0.11202200764149776
Position 18266: 0.1078035031910763
Position 20371: 0.10354144700031014
Position 9922: 0.10338096759847569
Position 10271: 0.08755134878550261
Position 23098: 0.07794394472958395
Position 9145: 0.06944217537952439
Position 16296: 0.06281531078431009
Position 21492: 0.04559938581724794
Position 21052: 0.04391437487033712
Position 16696: 0.04022765229488687
Position 20348: 0.04004494104652111
Position 6839: 0.036144117671231345
Position 9021: 0.03593216879743127
Position 2388: 0.034231359252860485
Position 864: 0.03358589121120144
Position 17249: 0.03325969555768405
Position 355: 0.03100179891615904
Position 4897: 0.028573404454913052
Position 24439: 0.026545047175445646
Position 11125: 0.023924014747299344
Position 21981: 0.02297188535438803
Position 23900: 0.020872096586738192
Position 3338: 0.020668067012551493
Position 610: 0.019525648468047392
Position 22874: 0.018678655111422523
Position 3706: 0.018485581028597722
Position 775: 0.01699008959317379
Position 7553: 0.016671411949464632
Position 21959: 0.01605847349664857
Position 24018: 0.015049237876773562
Position 4848: 0.014340517316084694
Position 24486: 0.013868694425536654
Position 742: 0.013847013969092202
Position 11920: 0.013504386792769295
Position 23592: 0.012735187009283375
Position 18483: 0.012376815038222183
Position 7413: 0.011771738552398905
Position 3395: 0.01165588999175406
Position 11191: 0.011532162625412705
Position 18210: 0.010199502928046385
Position 7715: 0.009664970840483757
Position 20890: 0.008962174822748427
Position 16757: 0.008909423020207289
Position 8807: 0.008408765685003334
Position 20313: 0.008309340886990636
Position 5397: 0.008260890630729392
Position 24938: 0.008159562075820661
Position 25462: 0.008120803187964586
Position 17122: 0.007986970212301766
Position 20221: 0.007764696059921613
Position 25226: 0.007740490365127943
Position 2900: 0.007662654627398242
Position 17742: 0.007481041554626809
Position 19877: 0.006735754701602821
Position 8811: 0.0063560301169083
Position 24972: 0.006064739256194228
Position 10204: 0.006009265315832256
Position 1344: 0.005986180159636555
Position 9100: 0.005952205342046512
Position 652: 0.005640855013675504
Position 450: 0.005634369157692492
Position 21789: 0.005470358568477932
Position 18639: 0.00546526053537027
Position 7439: 0.005401197772877837
Position 25553: 0.005322680119680501
Position 17986: 0.0047679385941145295
Position 20977: 0.0045952477553649175
Position 558: 0.004502645398521233
Position 20870: 0.004458718165852882
Position 24408: 0.004355914693866976
Position 615: 0.004203775710087106
Position 20338: 0.004016862575785167
Position 794: 0.0036498917654910787
Position 4790: 0.0034949601969752457
Position 18868: 0.003449229419113526
Position 18781: 0.002625896029208239
Position 11703: 0.002606426396312186
Position 6828: 0.002483729247492833
Position 1580: 0.0023577103967506014
Position 10398: 0.002330642289746179
Position 1050: 0.002261962179014095
Position 2524: 0.0021943940604298865
Position 9103: 0.002185109514395231
Position 24722: 0.002163387171613475
Position 25502: 0.0021297404852488547
Position 1669: 0.002051911891458402
Position 3435: 0.0019878133910968686
Position 1528: 0.001899265269841095
Position 19818: 0.00186885946675227
Position 20293: 0.001861811451764183
Position 18023: 0.0018025098773568982
Position 10369: 0.0017763372439100656
Position 18042: 0.0017351153341921028
Position 20813: 0.0016897416539723184
Position 18901: 0.0016776849245551517
Position 3874: 0.001628281690848828
Position 17108: 0.0015341607292667081
Position 824: 0.0014918878995538638
Position 7862: 0.0014754758305142348
Position 25052: 0.0014139335226998318
Position 18842: 0.0012805342439702683
Position 24793: 0.0012565261019491074
Position 2964: 0.0012491761423544766
Position 21013: 0.0011707355813053177
Position 19778: 0.0011431015120883002
Position 3109: 0.001095718140684676
Position 10683: 0.0010597807210549588
Position 9116: 0.0010528144688703965
Position 7679: 0.0010284673850465356
Position 6904: 0.0010283282211732876
Position 2231: 0.001003542303525106
Position 1630: 0.0009954428232662048
Position 3899: 0.0009908034562720626
Position 25127: 0.0009446374311495678
Position 361: 0.000900659771507271
Position 8625: 0.0008802180277334396
Position 19448: 0.000845442816529794
Position 1242: 0.000821937853587653
Position 24719: 0.0008161296268515644
Position 17927: 0.000811206242093568
Position 4868: 0.0007894372496368016
Position 7467: 0.0007810179009083769
Position 24843: 0.0007810108412740143
Position 3507: 0.0007725865390424201
Position 957: 0.0007484688211305734
Position 891: 0.0007393254104330173
Position 19387: 0.0007216656091656918
Position 10132: 0.0006866422105995591
Position 212: 0.0006437035335338542
Position 18914: 0.0005561577420354101
Position 2385: 0.0004868205775992247
Position 25131: 0.0004535573049080452
Position 19685: 0.00043930547970788406
Position 1641: 0.00043418133774996825
Position 21239: 0.00040521721400042565
Position 414: 0.0004003900252276447
Position 3228: 0.00036908039435858874
Position 261: 0.0003496536788962616
Position 763: 0.0003291236428986987
Position 2325: 0.00027924579412912705
Position 1402: 0.0002745040066796006
Position 4247: 0.00026888979837868534
Position 2429: 0.0002622213205042379
Position 1536: 0.00026006866928040385
Position 4916: 0.0002572420041194776
Position 18947: 0.0002552594966128229
Position 5513: 0.0002448478574156493
Position 2553: 0.0002448475784627626
Position 5456: 0.00023508686903107274
Position 2533: 0.00023471739758019065
Position 2928: 0.0002244250169232527
Position 5210: 0.00021013504732227692
Position 5480: 0.00020842883144986225
Position 922: 0.00020517784980518221
Position 3949: 0.00019866806611116292
Position 5399: 0.00019006651079512226
Position 1016: 0.0001709676868546534
Position 2435: 0.00017042426685015812
Position 1019: 0.00016647218006779268
Position 20434: 0.00016337682121782043
Position 3485: 0.00016069472261938622
Position 20411: 0.00015775956933395066
Position 3010: 0.00015537679899082225
Position 3267: 0.00015291364540188625
Position 7295: 0.0001488307821682662
Position 5363: 0.00014692770482366169
Position 4087: 0.0001469196414753432
Position 5170: 0.00014342295835355053
Position 19416: 0.000123173005415391
Position 18543: 0.00011876562269920473
Position 1276: 0.00011722327847728158
Position 19365: 0.00011586229314278408
Position 2196: 0.00011536722620930069
Position 1419: 0.0001131880351945643
Position 3447: 0.00010970402292685474
Position 24767: 0.00010583095568531196
Position 658: 0.00010502810226758212
Position 570: 0.00010398814944980283
Position 2815: 0.00010261706649688033
Position 2556: 9.871707005154894e-05
Position 755: 8.505728883774616e-05
Position 1061: 7.18142989608069e-05
Position 630: 7.136205902932449e-05
Position 19915: 6.849250463756454e-05
Position 1686: 6.651259660359705e-05
Position 531: 6.285802867525732e-05
Position 24742: 5.0493235377951104e-05
Position 1263: 4.8702344273696474e-05
Position 4357: 4.720008245283592e-05
Position 24666: 4.398452000542538e-05
Position 1182: 4.232763549062726e-05
Position 1222: 4.091525705513736e-05
Position 1797: 3.2998449070817836e-05
Position 5054: 3.1873831685144044e-05
Position 1492: 3.1619378548011395e-05
Position 21462: 2.8293922402149807e-05
Position 804: 2.768543921073912e-05
Position 4308: 2.727552024235608e-05
Position 4906: 2.4130224769519116e-05
Position 1603: 2.2606063455406857e-05
Position 1219: 2.1495687191739215e-05
Position 522: 2.0534550985123666e-05
Position 566: 1.8896049568725257e-05
Position 1479: 1.5985996234878948e-05
Position 18848: 1.5392393834767676e-05
Position 21132: 1.4752208143236405e-05
Position 612: 1.3822202874364878e-05
Position 1283: 1.2136191885579493e-05
Position 1709: 1.1759460347840994e-05
Position 1469: 7.192479026661173e-06
Position 507: 5.801043181338978e-06
Position 700: 5.3595949049418545e-06
Position 395: 5.346462635001916e-06
Position 375: 5.240579723899531e-06
Position 4037: 2.5107650779900913e-06
Position 3549: 1.5212914341120885e-06
Position 258: 1.0144755879736854e-06
Position 2789: 6.702279387585164e-07
Position 2982: 5.339270824456854e-07
Position 21086: 3.7804664318409364e-07
Position 369: 2.916219261961823e-07
Position 219: 2.1705101631666452e-07
Position 297: 1.7314750938752546e-07
Position 3034: 1.5215165372790516e-07
Position 666: 1.3818504168994193e-07
Position 1022: 8.345855009057388e-08
Position 409: 8.316105343727278e-08
Position 2042: 7.418357969504323e-08
Position 696: 6.122507449134801e-08
Position 1247: 3.4817968304412105e-08
Position 301: 3.3004122688669776e-08
Position 269: 2.7554491116330023e-08
Position 806: 2.650327756154418e-08
Position 3714: 1.9664290237971143e-08
Position 903: 1.747142679316787e-08
Position 1225: 1.4001389862741305e-08
Position 1427: 1.3821930269741676e-08
Position 2751: 1.0291088877579264e-08
Position 1497: 9.544634934447194e-09
Position 277: 7.515904710507282e-09
Position 2832: 7.4103288032453294e-09
Position 2936: 6.865080735904653e-09
Position 266: 6.529280159191135e-09
Position 887: 6.34535249940001e-09
